UserID,ItemID,Rating,Dimension,Condition
9,78,1,DayTime,night
5,79,1,DayTime,night
6,80,1,DayTime,evening
2,81,1,DayTime,night
2,82,1,DayTime,night
10,83,1,DayTime,night
9,84,1,DayTime,night
2,85,1,DayTime,night
4,86,1,DayTime,night
7,87,1,DayTime,afternoon
3,88,1,DayTime,evening
6,89,1,DayTime,evening
8,90,1,DayTime,evening
1,91,1,DayTime,night
5,92,1,DayTime,night
2,93,1,DayTime,night
9,94,1,DayTime,night
11,95,1,DayTime,evening
2,96,1,DayTime,night
8,97,1,DayTime,evening
7,98,1,DayTime,afternoon
5,99,1,DayTime,night
2,100,1,DayTime,night
12,101,1,DayTime,afternoon
5,102,1,DayTime,night
11,103,1,DayTime,evening
7,104,1,DayTime,afternoon
12,105,1,DayTime,afternoon
2,106,1,DayTime,night
5,107,1,DayTime,night
11,108,1,DayTime,evening
4,109,1,DayTime,night
12,110,1,DayTime,afternoon
7,111,1,DayTime,afternoon
8,112,1,DayTime,evening
5,113,1,DayTime,night
12,114,1,DayTime,afternoon
4,115,1,DayTime,night
7,116,1,DayTime,afternoon
2,117,1,DayTime,night
2,118,1,DayTime,night
2,119,1,DayTime,night
5,120,1,DayTime,night
7,121,1,DayTime,afternoon
8,122,1,DayTime,evening
4,123,1,DayTime,night
12,124,1,DayTime,afternoon
5,125,1,DayTime,night
8,126,1,DayTime,evening
7,127,1,DayTime,afternoon
12,128,1,DayTime,afternoon
5,129,1,DayTime,night
8,130,1,DayTime,evening
7,131,1,DayTime,afternoon
12,132,1,DayTime,afternoon
4,133,1,DayTime,night
2,134,1,DayTime,night
5,135,1,DayTime,night
12,136,1,DayTime,afternoon
6,137,1,DayTime,evening
7,138,1,DayTime,afternoon
4,139,1,DayTime,night
5,140,1,DayTime,night
12,141,1,DayTime,afternoon
7,142,1,DayTime,afternoon
8,143,1,DayTime,evening
2,144,1,DayTime,night
11,145,1,DayTime,evening
7,146,1,DayTime,afternoon
12,147,1,DayTime,afternoon
7,148,1,DayTime,afternoon
2,149,1,DayTime,night
8,150,1,DayTime,evening
2,151,1,DayTime,night
11,152,1,DayTime,evening
7,153,1,DayTime,afternoon
12,154,1,DayTime,afternoon
1,155,1,DayTime,night
2,156,1,DayTime,night
2,157,1,DayTime,night
1,158,1,DayTime,night
5,159,1,DayTime,night
2,160,1,DayTime,night
8,161,1,DayTime,evening
6,162,1,DayTime,evening
2,163,1,DayTime,night
9,164,1,DayTime,night
2,165,1,DayTime,night
11,166,1,DayTime,evening
8,167,1,DayTime,evening
1,168,1,DayTime,night
2,169,1,DayTime,night
7,170,1,DayTime,afternoon
2,171,1,DayTime,night
5,172,1,DayTime,night
2,173,1,DayTime,night
6,174,1,DayTime,evening
2,175,1,DayTime,night
7,176,1,DayTime,afternoon
12,177,1,DayTime,afternoon
2,178,1,DayTime,night
2,179,1,DayTime,night
2,180,1,DayTime,night
6,181,1,DayTime,evening
9,182,1,DayTime,night
2,183,1,DayTime,night
3,184,1,DayTime,evening
2,185,1,DayTime,night
12,186,1,DayTime,afternoon
2,187,1,DayTime,night
2,188,1,DayTime,night
8,189,1,DayTime,evening
7,190,1,DayTime,afternoon
3,191,1,DayTime,evening
2,192,1,DayTime,night
1,193,1,DayTime,night
6,194,1,DayTime,evening
12,195,1,DayTime,afternoon
8,196,1,DayTime,evening
6,197,1,DayTime,evening
9,198,1,DayTime,night
7,199,1,DayTime,afternoon
12,200,1,DayTime,afternoon
8,201,1,DayTime,evening
9,202,1,DayTime,night
6,203,1,DayTime,evening
5,204,1,DayTime,night
11,205,1,DayTime,evening
8,206,1,DayTime,evening
7,207,1,DayTime,afternoon
5,208,1,DayTime,night
9,209,1,DayTime,night
11,210,1,DayTime,night
5,211,1,DayTime,night
7,212,1,DayTime,afternoon
4,85,1,DayTime,night
3,213,1,DayTime,night
6,214,1,DayTime,night
5,215,1,DayTime,night
7,216,1,DayTime,afternoon
8,217,1,DayTime,night
1,218,1,DayTime,night
6,219,1,DayTime,night
5,220,1,DayTime,night
4,221,1,DayTime,night
11,222,1,DayTime,night
9,223,1,DayTime,night
1,224,1,DayTime,night
6,225,1,DayTime,night
7,226,1,DayTime,afternoon
5,227,1,DayTime,night
6,228,1,DayTime,night
3,229,1,DayTime,night
1,230,1,DayTime,night
4,231,1,DayTime,night
10,232,1,DayTime,night
5,233,1,DayTime,night
7,234,1,DayTime,afternoon
6,235,1,DayTime,night
8,236,1,DayTime,night
1,237,1,DayTime,night
9,238,1,DayTime,night
4,239,1,DayTime,night
5,240,1,DayTime,night
8,241,1,DayTime,night
6,242,1,DayTime,night
7,243,1,DayTime,afternoon
12,244,1,DayTime,afternoon
1,245,1,DayTime,night
11,246,1,DayTime,night
2,247,1,DayTime,night
6,248,1,DayTime,night
8,249,1,DayTime,night
7,250,1,DayTime,afternoon
5,251,1,DayTime,night
7,252,1,DayTime,afternoon
8,253,1,DayTime,night
6,254,1,DayTime,night
12,255,1,DayTime,afternoon
5,256,1,DayTime,night
3,257,1,DayTime,night
6,258,1,DayTime,night
10,259,1,DayTime,night
8,260,1,DayTime,night
3,261,1,DayTime,night
4,262,1,DayTime,night
12,263,1,DayTime,afternoon
1,264,1,DayTime,night
6,265,1,DayTime,night
8,266,1,DayTime,night
7,9,1,DayTime,afternoon
9,267,1,DayTime,night
3,268,1,DayTime,night
6,269,1,DayTime,night
4,270,1,DayTime,night
12,271,1,DayTime,afternoon
10,272,1,DayTime,night
1,273,1,DayTime,night
11,274,1,DayTime,night
8,275,1,DayTime,night
6,276,1,DayTime,night
12,277,1,DayTime,afternoon
9,278,1,DayTime,night
7,279,1,DayTime,afternoon
6,280,1,DayTime,night
3,281,1,DayTime,night
8,282,1,DayTime,night
7,283,1,DayTime,afternoon
9,284,1,DayTime,night
5,285,1,DayTime,night
6,286,1,DayTime,night
1,287,1,DayTime,night
4,288,1,DayTime,night
2,289,1,DayTime,night
3,290,1,DayTime,night
2,291,1,DayTime,night
2,292,1,DayTime,night
12,293,1,DayTime,afternoon
2,294,1,DayTime,night
7,295,1,DayTime,afternoon
9,296,1,DayTime,night
1,297,1,DayTime,night
2,298,1,DayTime,night
12,299,1,DayTime,afternoon
6,300,1,DayTime,night
8,301,1,DayTime,night
7,302,1,DayTime,afternoon
2,303,1,DayTime,night
9,304,1,DayTime,night
4,305,1,DayTime,night
5,306,1,DayTime,night
11,307,1,DayTime,night
2,308,1,DayTime,night
12,309,1,DayTime,afternoon
8,310,1,DayTime,night
2,311,1,DayTime,night
2,312,1,DayTime,night
7,313,1,DayTime,afternoon
1,109,1,DayTime,night
5,314,1,DayTime,night
11,315,1,DayTime,night
12,316,1,DayTime,afternoon
6,317,1,DayTime,night
2,318,1,DayTime,night
2,319,1,DayTime,night
9,320,1,DayTime,night
7,321,1,DayTime,afternoon
4,296,1,DayTime,night
6,322,1,DayTime,night
12,323,1,DayTime,afternoon
10,324,1,DayTime,night
2,325,1,DayTime,night
3,326,1,DayTime,night
5,327,1,DayTime,night
2,328,1,DayTime,night
6,329,1,DayTime,night
7,330,1,DayTime,afternoon
2,331,1,DayTime,night
12,332,1,DayTime,afternoon
4,333,1,DayTime,night
3,334,1,DayTime,night
2,335,1,DayTime,night
6,336,1,DayTime,night
11,337,1,DayTime,night
12,338,1,DayTime,afternoon
2,339,1,DayTime,night
2,340,1,DayTime,night
3,341,1,DayTime,night
2,342,1,DayTime,night
7,343,1,DayTime,afternoon
2,344,1,DayTime,night
2,345,1,DayTime,night
5,346,1,DayTime,night
2,347,1,DayTime,night
2,348,1,DayTime,night
8,349,1,DayTime,night
6,350,1,DayTime,night
7,351,1,DayTime,afternoon
2,352,1,DayTime,night
11,353,1,DayTime,night
9,354,1,DayTime,night
3,355,1,DayTime,night
12,356,1,DayTime,afternoon
2,357,1,DayTime,night
7,82,1,DayTime,afternoon
3,358,1,DayTime,night
1,359,1,DayTime,night
6,360,1,DayTime,night
2,361,1,DayTime,night
8,362,1,DayTime,night
5,363,1,DayTime,night
4,364,1,DayTime,night
2,365,1,DayTime,night
12,366,1,DayTime,afternoon
2,367,1,DayTime,night
2,368,1,DayTime,night
3,369,1,DayTime,night
6,370,1,DayTime,night
2,371,1,DayTime,night
8,372,1,DayTime,night
11,373,1,DayTime,night
5,374,1,DayTime,night
2,375,1,DayTime,night
12,376,1,DayTime,afternoon
2,377,1,DayTime,night
7,378,1,DayTime,afternoon
8,379,1,DayTime,night
1,380,1,DayTime,night
2,381,1,DayTime,night
9,382,1,DayTime,night
5,383,1,DayTime,night
2,384,1,DayTime,night
6,385,1,DayTime,night
2,386,1,DayTime,night
11,387,1,DayTime,night
2,388,1,DayTime,night
7,389,1,DayTime,afternoon
8,390,1,DayTime,night
5,391,1,DayTime,night
6,392,1,DayTime,night
3,393,1,DayTime,night
2,394,1,DayTime,night
7,395,1,DayTime,afternoon
2,396,1,DayTime,night
8,397,1,DayTime,night
5,398,1,DayTime,night
2,399,1,DayTime,night
11,400,1,DayTime,night
6,401,1,DayTime,night
12,402,1,DayTime,afternoon
4,403,1,DayTime,night
7,404,1,DayTime,afternoon
2,405,1,DayTime,night
11,406,1,DayTime,night
2,407,1,DayTime,night
8,408,1,DayTime,night
3,409,1,DayTime,night
5,410,1,DayTime,night
2,411,1,DayTime,night
2,412,1,DayTime,night
6,413,1,DayTime,night
12,414,1,DayTime,afternoon
9,415,1,DayTime,night
10,416,1,DayTime,night
2,417,1,DayTime,night
2,418,1,DayTime,night
1,419,1,DayTime,night
3,420,1,DayTime,night
9,421,1,DayTime,night
2,422,1,DayTime,night
7,423,1,DayTime,afternoon
2,424,1,DayTime,night
12,425,1,DayTime,afternoon
9,426,1,DayTime,night
6,427,1,DayTime,night
7,428,1,DayTime,afternoon
8,429,1,DayTime,night
5,430,1,DayTime,night
9,230,1,DayTime,night
6,431,1,DayTime,night
8,432,1,DayTime,night
7,433,1,DayTime,afternoon
12,434,1,DayTime,afternoon
5,168,1,DayTime,night
9,435,1,DayTime,night
6,436,1,DayTime,night
1,437,1,DayTime,night
7,438,1,DayTime,afternoon
6,439,1,DayTime,night
9,440,1,DayTime,night
4,441,1,DayTime,night
11,442,1,DayTime,night
5,443,1,DayTime,night
9,444,1,DayTime,night
5,445,1,DayTime,night
7,446,1,DayTime,evening
6,447,1,DayTime,night
3,448,1,DayTime,night
4,449,1,DayTime,night
3,450,1,DayTime,night
7,451,1,DayTime,evening
9,452,1,DayTime,night
6,453,1,DayTime,night
8,454,1,DayTime,night
6,455,1,DayTime,night
5,456,1,DayTime,night
7,457,1,DayTime,evening
4,458,1,DayTime,night
11,459,1,DayTime,night
5,460,1,DayTime,night
9,461,1,DayTime,night
1,462,1,DayTime,night
11,463,1,DayTime,night
8,464,1,DayTime,night
7,30,1,DayTime,evening
5,465,1,DayTime,night
4,466,1,DayTime,night
3,467,1,DayTime,night
6,468,1,DayTime,night
8,469,1,DayTime,night
5,470,1,DayTime,night
9,471,1,DayTime,night
6,472,1,DayTime,night
8,473,1,DayTime,night
11,474,1,DayTime,night
6,475,1,DayTime,night
7,476,1,DayTime,evening
8,477,1,DayTime,night
10,478,1,DayTime,night
4,479,1,DayTime,night
11,480,1,DayTime,night
5,481,1,DayTime,night
3,482,1,DayTime,night
10,483,1,DayTime,night
4,484,1,DayTime,night
7,485,1,DayTime,evening
12,486,1,DayTime,evening
9,487,1,DayTime,night
7,488,1,DayTime,evening
3,489,1,DayTime,night
6,490,1,DayTime,night
9,491,1,DayTime,night
3,492,1,DayTime,night
6,493,1,DayTime,night
7,494,1,DayTime,evening
11,495,1,DayTime,night
5,496,1,DayTime,night
1,497,1,DayTime,night
8,498,1,DayTime,night
9,499,1,DayTime,night
6,500,1,DayTime,night
5,501,1,DayTime,night
12,502,1,DayTime,evening
4,503,1,DayTime,night
3,504,1,DayTime,night
7,443,1,DayTime,evening
6,505,1,DayTime,night
9,506,1,DayTime,night
6,507,1,DayTime,night
4,133,1,DayTime,morning
12,508,1,DayTime,evening
9,509,1,DayTime,morning
5,256,1,DayTime,morning
8,510,1,DayTime,night
6,511,1,DayTime,night
12,512,1,DayTime,evening
11,513,1,DayTime,night
7,514,1,DayTime,evening
9,515,1,DayTime,morning
3,516,1,DayTime,night
5,517,1,DayTime,morning
7,518,1,DayTime,evening
8,519,1,DayTime,night
12,520,1,DayTime,evening
4,521,1,DayTime,morning
6,522,1,DayTime,night
9,523,1,DayTime,morning
5,524,1,DayTime,morning
12,525,1,DayTime,evening
7,526,1,DayTime,evening
9,527,1,DayTime,morning
6,528,1,DayTime,night
5,204,1,DayTime,morning
12,529,1,DayTime,evening
3,530,1,DayTime,night
7,531,1,DayTime,evening
6,532,1,DayTime,night
5,533,1,DayTime,morning
11,534,1,DayTime,night
9,535,1,DayTime,morning
7,536,1,DayTime,evening
4,537,1,DayTime,morning
7,538,1,DayTime,evening
8,539,1,DayTime,night
5,540,1,DayTime,morning
9,541,1,DayTime,morning
11,542,1,DayTime,night
5,543,1,DayTime,morning
3,544,1,DayTime,night
10,545,1,DayTime,morning
4,59,1,DayTime,morning
8,546,1,DayTime,night
9,547,1,DayTime,morning
12,263,1,DayTime,evening
7,548,1,DayTime,evening
5,233,1,DayTime,morning
6,549,1,DayTime,night
4,550,1,DayTime,morning
1,551,1,DayTime,night
9,552,1,DayTime,morning
8,553,1,DayTime,night
12,554,1,DayTime,evening
1,555,1,DayTime,night
1,556,1,DayTime,night
3,557,1,DayTime,night
5,558,1,DayTime,morning
8,559,1,DayTime,night
9,560,1,DayTime,morning
6,561,1,DayTime,night
12,562,1,DayTime,evening
10,563,1,DayTime,morning
11,564,1,DayTime,night
3,565,1,DayTime,night
8,566,1,DayTime,night
5,567,1,DayTime,morning
7,568,1,DayTime,evening
12,569,1,DayTime,evening
9,570,1,DayTime,morning
8,571,1,DayTime,night
5,572,1,DayTime,morning
6,573,1,DayTime,night
11,574,1,DayTime,night
7,575,1,DayTime,evening
12,576,1,DayTime,evening
3,577,1,DayTime,night
4,578,1,DayTime,morning
9,579,1,DayTime,morning
4,580,1,DayTime,morning
1,581,1,DayTime,night
2,165,1,DayTime,morning
8,582,1,DayTime,night
7,583,1,DayTime,evening
5,584,1,DayTime,morning
10,585,1,DayTime,morning
2,38,1,DayTime,morning
2,586,1,DayTime,morning
3,587,1,DayTime,night
7,588,1,DayTime,evening
2,589,1,DayTime,morning
4,590,1,DayTime,morning
2,46,1,DayTime,morning
8,591,1,DayTime,night
12,592,1,DayTime,evening
2,593,1,DayTime,morning
9,594,1,DayTime,morning
2,73,1,DayTime,morning
1,595,1,DayTime,night
2,178,1,DayTime,morning
7,596,1,DayTime,evening
6,597,1,DayTime,night
2,598,1,DayTime,morning
4,57,1,DayTime,morning
3,599,1,DayTime,night
10,600,1,DayTime,morning
2,601,1,DayTime,morning
2,602,1,DayTime,morning
9,603,1,DayTime,morning
1,604,1,DayTime,night
6,605,1,DayTime,night
2,606,1,DayTime,morning
5,168,1,DayTime,morning
10,607,1,DayTime,morning
2,608,1,DayTime,morning
7,609,1,DayTime,evening
4,610,1,DayTime,morning
8,611,1,DayTime,night
3,612,1,DayTime,night
2,613,1,DayTime,morning
6,614,1,DayTime,night
2,363,1,DayTime,morning
11,615,1,DayTime,night
12,616,1,DayTime,evening
8,617,1,DayTime,night
5,618,1,DayTime,morning
2,619,1,DayTime,morning
3,620,1,DayTime,night
2,621,1,DayTime,morning
2,622,1,DayTime,morning
6,623,1,DayTime,night
5,102,1,DayTime,morning
12,624,1,DayTime,evening
2,625,1,DayTime,morning
2,626,1,DayTime,morning
2,627,1,DayTime,morning
7,628,1,DayTime,evening
8,629,1,DayTime,night
12,630,1,DayTime,evening
11,631,1,DayTime,night
1,632,1,DayTime,morning
5,633,1,DayTime,morning
2,634,1,DayTime,morning
6,635,1,DayTime,night
2,636,1,DayTime,morning
7,637,1,DayTime,evening
4,638,1,DayTime,morning
1,69,1,DayTime,morning
5,639,1,DayTime,morning
6,640,1,DayTime,night
2,641,1,DayTime,morning
3,642,1,DayTime,night
2,643,1,DayTime,morning
2,644,1,DayTime,morning
11,645,1,DayTime,night
7,646,1,DayTime,evening
2,647,1,DayTime,morning
12,44,1,DayTime,evening
9,648,1,DayTime,morning
2,649,1,DayTime,morning
2,650,1,DayTime,morning
8,651,1,DayTime,night
10,652,1,DayTime,morning
7,653,1,DayTime,evening
2,654,1,DayTime,morning
12,655,1,DayTime,evening
2,656,1,DayTime,morning
1,657,1,DayTime,morning
2,658,1,DayTime,morning
2,659,1,DayTime,morning
8,660,1,DayTime,night
2,22,1,DayTime,morning
2,661,1,DayTime,morning
9,662,1,DayTime,morning
6,663,1,DayTime,night
7,664,1,DayTime,evening
2,665,1,DayTime,morning
12,666,1,DayTime,evening
2,247,1,DayTime,morning
11,667,1,DayTime,night
2,668,1,DayTime,morning
2,669,1,DayTime,morning
7,670,1,DayTime,evening
9,671,1,DayTime,morning
2,672,1,DayTime,morning
8,673,1,DayTime,night
12,674,1,DayTime,evening
5,675,1,DayTime,morning
2,96,1,DayTime,morning
3,676,1,DayTime,night
7,677,1,DayTime,evening
2,100,1,DayTime,morning
6,678,1,DayTime,night
12,679,1,DayTime,evening
2,680,1,DayTime,morning
1,681,1,DayTime,morning
2,682,1,DayTime,morning
2,289,1,DayTime,morning
8,683,1,DayTime,night
7,684,1,DayTime,evening
9,685,1,DayTime,morning
2,291,1,DayTime,morning
2,29,1,DayTime,morning
2,294,1,DayTime,morning
5,207,1,DayTime,morning
12,686,1,DayTime,evening
2,298,1,DayTime,morning
7,687,1,DayTime,evening
1,688,1,DayTime,morning
2,689,1,DayTime,morning
6,690,1,DayTime,night
5,211,1,DayTime,morning
12,691,1,DayTime,evening
4,692,1,DayTime,morning
2,308,1,DayTime,morning
7,283,1,DayTime,evening
5,693,1,DayTime,morning
2,694,1,DayTime,morning
2,311,1,DayTime,morning
8,695,1,DayTime,night
4,16,1,DayTime,morning
2,696,1,DayTime,morning
3,697,1,DayTime,night
2,118,1,DayTime,morning
1,698,1,DayTime,morning
12,699,1,DayTime,evening
2,700,1,DayTime,morning
2,319,1,DayTime,morning
2,292,1,DayTime,morning
5,113,1,DayTime,morning
6,701,1,DayTime,night
3,702,1,DayTime,night
4,703,1,DayTime,morning
9,704,1,DayTime,morning
2,303,1,DayTime,morning
4,705,1,DayTime,morning
1,706,1,DayTime,morning
7,707,1,DayTime,evening
5,708,1,DayTime,morning
8,709,1,DayTime,night
4,710,1,DayTime,morning
12,711,1,DayTime,evening
6,712,1,DayTime,night
7,713,1,DayTime,evening
3,714,1,DayTime,night
9,715,1,DayTime,morning
8,716,1,DayTime,night
6,717,1,DayTime,night
1,718,1,DayTime,morning
8,719,1,DayTime,night
10,720,1,DayTime,morning
6,721,1,DayTime,night
5,135,1,DayTime,morning
4,63,1,DayTime,morning
6,722,1,DayTime,night
7,723,1,DayTime,evening
5,443,1,DayTime,morning
12,724,1,DayTime,evening
9,725,1,DayTime,morning
1,726,1,DayTime,morning
5,391,1,DayTime,morning
11,727,1,DayTime,night
6,728,1,DayTime,night
1,71,1,DayTime,morning
11,729,1,DayTime,night
8,730,1,DayTime,night
7,731,1,DayTime,evening
6,732,1,DayTime,night
7,733,1,DayTime,evening
8,734,1,DayTime,night
12,735,1,DayTime,evening
4,736,1,DayTime,morning
7,737,1,DayTime,evening
2,371,1,DayTime,morning
5,738,1,DayTime,morning
1,739,1,DayTime,morning
6,740,1,DayTime,night
3,741,1,DayTime,night
10,742,1,DayTime,morning
4,743,1,DayTime,morning
5,172,1,DayTime,morning
7,744,1,DayTime,evening
6,745,1,DayTime,night
9,746,1,DayTime,morning
2,179,1,DayTime,morning
10,747,1,DayTime,morning
6,748,1,DayTime,night
5,92,1,DayTime,morning
8,749,1,DayTime,night
1,750,1,DayTime,morning
7,751,1,DayTime,evening
12,752,1,DayTime,evening
5,753,1,DayTime,morning
8,754,1,DayTime,night
11,755,1,DayTime,night
6,756,1,DayTime,night
7,757,1,DayTime,evening
9,758,1,DayTime,morning
8,759,1,DayTime,night
11,760,1,DayTime,night
7,761,1,DayTime,evening
12,762,1,DayTime,evening
2,412,1,DayTime,morning
9,763,1,DayTime,morning
3,764,1,DayTime,night
4,765,1,DayTime,morning
11,766,1,DayTime,night
6,767,1,DayTime,night
7,768,1,DayTime,evening
9,769,1,DayTime,morning
5,770,1,DayTime,morning
12,771,1,DayTime,evening
8,772,1,DayTime,night
4,773,1,DayTime,morning
5,774,1,DayTime,morning
7,775,1,DayTime,evening
8,776,1,DayTime,night
12,777,1,DayTime,evening
1,778,1,DayTime,morning
3,779,1,DayTime,night
9,780,1,DayTime,morning
7,250,1,DayTime,evening
10,781,1,DayTime,morning
12,782,1,DayTime,evening
5,783,1,DayTime,morning
4,384,1,DayTime,morning
8,784,1,DayTime,night
3,785,1,DayTime,night
1,786,1,DayTime,morning
9,787,1,DayTime,morning
6,788,1,DayTime,night
7,789,1,DayTime,evening
3,790,1,DayTime,night
1,791,1,DayTime,morning
12,792,1,DayTime,evening
9,793,1,DayTime,morning
5,6,1,DayTime,morning
7,794,1,DayTime,evening
4,795,1,DayTime,morning
6,796,1,DayTime,morning
5,797,1,DayTime,morning
10,798,1,DayTime,morning
6,799,1,DayTime,morning
8,800,1,DayTime,morning
1,801,1,DayTime,morning
11,802,1,DayTime,morning
7,803,1,DayTime,evening
1,804,1,DayTime,morning
9,805,1,DayTime,morning
5,806,1,DayTime,morning
8,807,1,DayTime,morning
7,343,1,DayTime,evening
4,86,1,DayTime,morning
1,556,1,DayTime,morning
6,808,1,DayTime,morning
3,809,1,DayTime,morning
6,810,1,DayTime,morning
9,811,1,DayTime,morning
5,410,1,DayTime,morning
3,812,1,DayTime,morning
1,813,1,DayTime,morning
6,814,1,DayTime,morning
5,815,1,DayTime,morning
7,109,1,DayTime,evening
5,816,1,DayTime,morning
1,817,1,DayTime,morning
8,818,1,DayTime,morning
7,404,1,DayTime,evening
4,819,1,DayTime,morning
6,820,1,DayTime,morning
11,821,1,DayTime,morning
10,822,1,DayTime,morning
7,823,1,DayTime,evening
1,824,1,DayTime,morning
11,825,1,DayTime,morning
3,826,1,DayTime,morning
1,827,1,DayTime,morning
10,828,1,DayTime,morning
7,829,1,DayTime,evening
6,830,1,DayTime,morning
11,831,1,DayTime,morning
5,832,1,DayTime,morning
6,833,1,DayTime,morning
10,834,1,DayTime,morning
7,835,1,DayTime,evening
4,836,1,DayTime,morning
9,837,1,DayTime,morning
8,130,1,DayTime,morning
3,838,1,DayTime,morning
6,839,1,DayTime,morning
10,840,1,DayTime,morning
11,841,1,DayTime,morning
7,842,1,DayTime,evening
1,410,1,DayTime,morning
9,843,1,DayTime,morning
4,844,1,DayTime,morning
5,445,1,DayTime,morning
7,294,1,DayTime,evening
8,845,1,DayTime,morning
3,846,1,DayTime,morning
1,847,1,DayTime,morning
8,848,1,DayTime,morning
9,849,1,DayTime,morning
6,850,1,DayTime,morning
3,851,1,DayTime,morning
7,852,1,DayTime,evening
8,853,1,DayTime,morning
1,854,1,DayTime,morning
4,855,1,DayTime,morning
3,856,1,DayTime,morning
7,212,1,DayTime,evening
2,857,1,DayTime,morning
4,858,1,DayTime,morning
3,859,1,DayTime,morning
7,2,1,DayTime,evening
8,150,1,DayTime,morning
10,860,1,DayTime,morning
12,861,1,DayTime,evening
2,862,1,DayTime,morning
3,863,1,DayTime,morning
6,864,1,DayTime,morning
5,865,1,DayTime,morning
2,866,1,DayTime,morning
8,867,1,DayTime,morning
2,144,1,DayTime,morning
7,868,1,DayTime,evening
11,869,1,DayTime,morning
9,870,1,DayTime,morning
6,871,1,DayTime,morning
2,361,1,DayTime,morning
5,51,1,DayTime,morning
2,106,1,DayTime,morning
2,368,1,DayTime,morning
7,589,1,DayTime,evening
12,872,1,DayTime,evening
2,873,1,DayTime,morning
4,874,1,DayTime,morning
2,875,1,DayTime,morning
7,20,1,DayTime,evening
2,151,1,DayTime,morning
8,876,1,DayTime,morning
2,119,1,DayTime,morning
6,877,1,DayTime,morning
2,878,1,DayTime,morning
12,879,1,DayTime,evening
9,880,1,DayTime,morning
1,881,1,DayTime,morning
2,381,1,DayTime,morning
2,882,1,DayTime,morning
6,883,1,DayTime,morning
7,127,1,DayTime,evening
12,884,1,DayTime,evening
5,885,1,DayTime,morning
2,886,1,DayTime,morning
1,245,1,DayTime,morning
2,384,1,DayTime,morning
4,887,1,DayTime,morning
9,888,1,DayTime,morning
2,889,1,DayTime,morning
2,890,1,DayTime,morning
2,891,1,DayTime,morning
2,388,1,DayTime,morning
8,122,1,DayTime,morning
1,892,1,DayTime,morning
6,893,1,DayTime,morning
12,894,1,DayTime,evening
5,895,1,DayTime,morning
9,896,1,DayTime,morning
2,897,1,DayTime,morning
7,157,1,DayTime,evening
3,898,1,DayTime,morning
2,163,1,DayTime,morning
2,134,1,DayTime,morning
8,899,1,DayTime,morning
2,169,1,DayTime,morning
1,900,1,DayTime,morning
5,901,1,DayTime,morning
7,902,1,DayTime,evening
2,173,1,DayTime,morning
2,903,1,DayTime,morning
6,904,1,DayTime,morning
2,175,1,DayTime,morning
11,905,1,DayTime,morning
3,906,1,DayTime,morning
2,407,1,DayTime,morning
6,907,1,DayTime,morning
4,908,1,DayTime,morning
8,909,1,DayTime,morning
7,207,1,DayTime,evening
2,183,1,DayTime,morning
3,910,1,DayTime,morning
2,185,1,DayTime,morning
5,911,1,DayTime,morning
2,912,1,DayTime,morning
2,188,1,DayTime,morning
2,149,1,DayTime,morning
12,913,1,DayTime,evening
1,914,1,DayTime,morning
4,915,1,DayTime,morning
7,916,1,DayTime,evening
2,917,1,DayTime,morning
