userId,correctItems,contexts,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20
1009,273,trafficconditions:traffic jam,289;4.614404,248;4.607391,689;3.9183319,260;3.9012632,257;3.890628,277;3.8840728,290;3.7294729,254;3.7219467,267;3.674108,276;3.6237266,274;3.5458677,261;3.4816084,275;3.4601161,730;3.4502654,251;3.4281945,283;3.4206245,255;3.3983662,292;3.3647902,720;3.2950864,681;3.279448
1009,291,landscape:country side,289;4.614404,248;4.607391,689;3.9183319,260;3.9012632,257;3.890628,277;3.8840728,290;3.7294729,254;3.7219467,267;3.674108,276;3.6237266,274;3.5458677,261;3.4816084,275;3.4601161,730;3.4502654,251;3.4281945,283;3.4206245,255;3.3983662,292;3.3647902,720;3.2950864,681;3.279448
1033,684,weather:snowing,290;4.679524,248;4.5404162,689;4.4037023,250;4.2327037,266;4.029644,292;3.7760663,267;3.7713382,283;3.736765,260;3.6756206,720;3.6711082,254;3.632317,276;3.6211345,295;3.6133459,251;3.5955648,296;3.528173,291;3.5102339,746;3.488988,249;3.456316,747;3.4235697,255;3.4136138
1033,698;721,landscape:coast line,289;4.8502483,248;4.5404162,250;4.2327037,266;4.029644,292;3.7760663,267;3.7713382,283;3.736765,260;3.6756206,720;3.6711082,254;3.632317,295;3.6133459,251;3.5955648,253;3.5548568,296;3.528173,252;3.5107234,291;3.5102339,746;3.488988,249;3.456316,747;3.4235697,255;3.4136138
1033,719,mood:sad;landscape:country side,289;4.8502483,290;4.679524,248;4.5404162,689;4.4037023,250;4.2327037,266;4.029644,292;3.7760663,267;3.7713382,283;3.736765,260;3.6756206,720;3.6711082,254;3.632317,276;3.6211345,295;3.6133459,251;3.5955648,253;3.5548568,296;3.528173,252;3.5107234,291;3.5102339,746;3.488988
1033,722,landscape:country side,289;4.8502483,290;4.679524,248;4.5404162,250;4.2327037,266;4.029644,292;3.7760663,267;3.7713382,283;3.736765,260;3.6756206,720;3.6711082,254;3.632317,276;3.6211345,295;3.6133459,251;3.5955648,253;3.5548568,296;3.528173,252;3.5107234,291;3.5102339,746;3.488988,249;3.456316
1033,282;682,landscape:urban,289;4.8502483,290;4.679524,248;4.5404162,689;4.4037023,250;4.2327037,266;4.029644,292;3.7760663,267;3.7713382,283;3.736765,260;3.6756206,254;3.632317,276;3.6211345,295;3.6133459,251;3.5955648,253;3.5548568,296;3.528173,252;3.5107234,291;3.5102339,746;3.488988,249;3.456316
1033,296,mood:active,289;4.8502483,290;4.679524,689;4.4037023,250;4.2327037,266;4.029644,292;3.7760663,267;3.7713382,283;3.736765,260;3.6756206,720;3.6711082,254;3.632317,276;3.6211345,295;3.6133459,251;3.5955648,253;3.5548568,296;3.528173,252;3.5107234,291;3.5102339,746;3.488988,747;3.4235697
1033,675;255,roadtype:serpentine,289;4.8502483,290;4.679524,248;4.5404162,689;4.4037023,250;4.2327037,266;4.029644,292;3.7760663,283;3.736765,260;3.6756206,720;3.6711082,254;3.632317,276;3.6211345,295;3.6133459,251;3.5955648,253;3.5548568,296;3.528173,291;3.5102339,746;3.488988,249;3.456316,747;3.4235697
1033,760,weather:sunny,289;4.8502483,290;4.679524,248;4.5404162,689;4.4037023,250;4.2327037,266;4.029644,292;3.7760663,267;3.7713382,283;3.736765,260;3.6756206,720;3.6711082,254;3.632317,276;3.6211345,295;3.6133459,251;3.5955648,253;3.5548568,296;3.528173,252;3.5107234,291;3.5102339,746;3.488988
1023,730,landscape:mountains,287;4.466589,713;4.445148,705;4.403193,756;4.371487,677;4.3181353,745;4.318113,729;4.2333083,734;4.197255,701;4.172349,750;4.1406364,691;4.1381063,735;4.079847,704;4.0703564,711;4.065695,683;4.0541677,717;4.0054917,675;3.9721026,726;3.9469926,723;3.9134545,752;3.8909824
1023,251,trafficconditions:traffic jam;landscape:mountains,287;4.466589,713;4.445148,705;4.403193,756;4.371487,677;4.3181353,745;4.318113,729;4.2333083,734;4.197255,701;4.172349,750;4.1406364,691;4.1381063,735;4.079847,704;4.0703564,711;4.065695,683;4.0541677,278;4.053322,717;4.0054917,675;3.9721026,726;3.9469926,723;3.9134545
1023,272;732,drivingstyle:sport driving,287;4.466589,713;4.445148,705;4.403193,756;4.371487,677;4.3181353,745;4.318113,729;4.2333083,734;4.197255,701;4.172349,750;4.1406364,691;4.1381063,735;4.079847,704;4.0703564,711;4.065695,683;4.0541677,278;4.053322,717;4.0054917,675;3.9721026,726;3.9469926,723;3.9134545
1006,736,weather:snowing,290;4.2964244,297;3.9840832,289;3.9210112,689;3.5788147,283;3.5369608,254;3.5306828,295;3.4860077,292;3.3317525,730;3.292372,248;3.2045052,267;3.19937,274;3.1656225,277;3.1512592,720;3.129976,273;3.1199193,263;3.1059213,266;3.0321174,760;2.990181,296;2.9057138,257;2.9048057
1006,264,sleepiness:awake;naturalphenomena:morning,290;4.2964244,297;3.9840832,289;3.9210112,689;3.5788147,250;3.5773802,283;3.5369608,254;3.5306828,295;3.4860077,292;3.3317525,730;3.292372,248;3.2045052,267;3.19937,274;3.1656225,277;3.1512592,720;3.129976,273;3.1199193,263;3.1059213,266;3.0321174,760;2.990181,296;2.9057138
1006,735,mood:lazy,290;4.2964244,297;3.9840832,289;3.9210112,689;3.5788147,250;3.5773802,283;3.5369608,254;3.5306828,295;3.4860077,292;3.3317525,730;3.292372,267;3.19937,274;3.1656225,277;3.1512592,720;3.129976,273;3.1199193,263;3.1059213,266;3.0321174,296;2.9057138,257;2.9048057,294;2.87796
1006,295,naturalphenomena:morning,290;4.2964244,297;3.9840832,289;3.9210112,689;3.5788147,250;3.5773802,283;3.5369608,254;3.5306828,295;3.4860077,292;3.3317525,730;3.292372,248;3.2045052,267;3.19937,274;3.1656225,277;3.1512592,720;3.129976,273;3.1199193,263;3.1059213,266;3.0321174,760;2.990181,296;2.9057138
1006,753,naturalphenomena:night;landscape:country side,290;4.2964244,297;3.9840832,289;3.9210112,689;3.5788147,250;3.5773802,283;3.5369608,254;3.5306828,295;3.4860077,292;3.3317525,730;3.292372,248;3.2045052,267;3.19937,274;3.1656225,277;3.1512592,720;3.129976,273;3.1199193,263;3.1059213,266;3.0321174,760;2.990181,296;2.9057138
1006,725,trafficconditions:traffic jam,290;4.2964244,297;3.9840832,289;3.9210112,250;3.5773802,283;3.5369608,254;3.5306828,295;3.4860077,292;3.3317525,730;3.292372,248;3.2045052,267;3.19937,274;3.1656225,277;3.1512592,720;3.129976,273;3.1199193,263;3.1059213,266;3.0321174,760;2.990181,296;2.9057138,257;2.9048057
1006,273;759;270,roadtype:city,290;4.2964244,297;3.9840832,289;3.9210112,689;3.5788147,250;3.5773802,283;3.5369608,254;3.5306828,295;3.4860077,292;3.3317525,248;3.2045052,267;3.19937,274;3.1656225,277;3.1512592,720;3.129976,273;3.1199193,266;3.0321174,760;2.990181,257;2.9048057,705;2.864563,684;2.8395917
1030,702,landscape:mountains,264;5.047673,295;4.7270064,249;4.6771264,760;4.6734967,254;4.659903,248;4.6369934,745;4.5167828,681;4.4707956,289;4.4046288,297;4.392075,755;4.247699,253;4.2270885,277;4.2090592,251;4.2086143,703;4.1527157,263;4.1458774,722;4.116675,682;4.064275,260;4.0609555,266;4.0187497
1030,725,mood:active,264;5.047673,295;4.7270064,249;4.6771264,760;4.6734967,254;4.659903,248;4.6369934,745;4.5167828,681;4.4707956,289;4.4046288,297;4.392075,755;4.247699,253;4.2270885,277;4.2090592,251;4.2086143,703;4.1527157,263;4.1458774,722;4.116675,682;4.064275,260;4.0609555,266;4.0187497
1030,687,roadtype:serpentine,264;5.047673,295;4.7270064,249;4.6771264,760;4.6734967,254;4.659903,248;4.6369934,745;4.5167828,681;4.4707956,289;4.4046288,297;4.392075,755;4.247699,253;4.2270885,277;4.2090592,251;4.2086143,703;4.1527157,263;4.1458774,722;4.116675,682;4.064275,260;4.0609555,266;4.0187497
1005,758,mood:lazy,677;4.5975504,689;4.3404994,734;4.2370815,731;3.9980052,696;3.9718363,297;3.9053261,720;3.7755883,286;3.7636542,717;3.7514951,258;3.7409258,283;3.735517,738;3.701941,733;3.6639452,719;3.6611435,278;3.5981114,748;3.5320637,714;3.5192833,260;3.470907,694;3.4697075,710;3.4040346
1005,732,mood:active,689;4.3404994,734;4.2370815,731;3.9980052,696;3.9718363,297;3.9053261,720;3.7755883,286;3.7636542,717;3.7514951,258;3.7409258,283;3.735517,738;3.701941,733;3.6639452,719;3.6611435,278;3.5981114,748;3.5320637,714;3.5192833,260;3.470907,694;3.4697075,710;3.4040346,725;3.3945475
1020,718,weather:rainy;trafficconditions:free road;mood:sad,287;3.8986926,738;3.8891597,730;3.786997,254;3.688731,276;3.493225,756;3.3230827,272;3.2329588,290;3.2304096,694;3.2205057,723;3.1153047,259;3.101027,728;3.0642352,757;3.0320024,733;3.023011,729;2.9546175,698;2.9431434,711;2.9243608,256;2.8633978,752;2.8494596,742;2.8474038
1035,676,naturalphenomena:day time,738;3.6821911,740;3.5154476,728;3.4677885,678;3.4564373,731;3.374523,713;3.3528106,749;3.3293707,756;3.3262088,726;3.2282166,702;3.2017326,683;3.1987035,729;3.1860516,717;3.1650612,270;3.1286237,677;3.111015,701;3.100408,287;3.089408,735;3.0477624,691;3.0109587,750;2.9917934
1035,255,weather:cloudy;naturalphenomena:afternoon,738;3.6821911,740;3.5154476,728;3.4677885,678;3.4564373,731;3.374523,713;3.3528106,749;3.3293707,756;3.3262088,726;3.2282166,702;3.2017326,683;3.1987035,729;3.1860516,717;3.1650612,270;3.1286237,677;3.111015,701;3.100408,287;3.089408,735;3.0477624,691;3.0109587,750;2.9917934
1027,258,weather:sunny,700;4.37004,754;4.103878,744;3.92237,281;3.8986325,739;3.8267465,269;3.8079386,695;3.8015797,690;3.7456417,284;3.741909,755;3.728618,675;3.7153006,681;3.681901,721;3.6442235,741;3.6227717,688;3.6186862,696;3.6168697,753;3.6066206,687;3.6066206,686;3.604716,750;3.5966904
1027,746,roadtype:city,700;4.37004,754;4.103878,744;3.92237,281;3.8986325,739;3.8267465,269;3.8079386,695;3.8015797,690;3.7456417,284;3.741909,755;3.728618,675;3.7153006,681;3.681901,721;3.6442235,703;3.630605,741;3.6227717,688;3.6186862,696;3.6168697,753;3.6066206,687;3.6066206,686;3.604716
1002,263,trafficconditions:traffic jam;mood:active;landscape:coast line,248;3.7916503,289;3.4322183,720;3.3136873,297;3.248324,295;3.2233186,260;3.2088854,288;3.1052985,681;3.047412,760;3.0133634,250;2.9838057,277;2.9435503,292;2.9155614,266;2.8040369,290;2.7964442,736;2.7798162,749;2.7412999,703;2.7400231,752;2.736356,249;2.7343707,710;2.6852095
1001,285,trafficconditions:lots of cars;naturalphenomena:morning,288;4.7851453,257;4.384754,259;4.14183,705;3.994292,730;3.9671004,276;3.9610665,260;3.942456,258;3.9250178,275;3.8981674,280;3.8778274,294;3.8561409,731;3.7927127,272;3.7898352,290;3.6816154,287;3.6489391,297;3.6357718,296;3.535909,274;3.4719765,283;3.465416,748;3.4647827
1001,267,weather:sunny;roadtype:city;landscape:country side,288;4.7851453,257;4.384754,259;4.14183,705;3.994292,730;3.9671004,276;3.9610665,260;3.942456,258;3.9250178,275;3.8981674,280;3.8778274,294;3.8561409,731;3.7927127,272;3.7898352,290;3.6816154,287;3.6489391,297;3.6357718,296;3.535909,274;3.4719765,283;3.465416,748;3.4647827
1001,259,weather:cloudy;drivingstyle:relaxed driving,288;4.7851453,257;4.384754,259;4.14183,705;3.994292,730;3.9671004,276;3.9610665,260;3.942456,258;3.9250178,275;3.8981674,280;3.8778274,294;3.8561409,731;3.7927127,272;3.7898352,290;3.6816154,287;3.6489391,297;3.6357718,296;3.535909,274;3.4719765,283;3.465416,748;3.4647827
1039,254,naturalphenomena:afternoon;mood:sad,677;5.080751,734;4.8867016,705;4.5554385,702;4.50787,756;4.5010147,678;4.484144,717;4.480917,762;4.4499836,758;4.3663373,696;4.353446,704;4.3510365,748;4.2865486,731;4.2716403,752;4.263101,723;4.2218533,694;4.2218533,692;4.188464,735;4.13148,740;4.0964036,746;4.0740876
1024,744,weather:rainy;naturalphenomena:morning,689;4.9735136,260;4.817896,264;4.795541,248;4.6862392,294;4.677849,251;4.676204,289;4.3884144,295;4.348942,681;4.2921205,252;4.275779,249;4.18551,296;4.12987,256;4.0490613,291;4.0150166,253;3.9855573,263;3.9822707,267;3.9331045,277;3.8934157,293;3.8924124,722;3.8873656
1024,744,naturalphenomena:afternoon,689;4.9735136,260;4.817896,264;4.795541,248;4.6862392,294;4.677849,251;4.676204,289;4.3884144,295;4.348942,681;4.2921205,252;4.275779,249;4.18551,296;4.12987,256;4.0490613,291;4.0150166,253;3.9855573,263;3.9822707,267;3.9331045,277;3.8934157,293;3.8924124,722;3.8873656
