50
userId,correctItems,contexts,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p43,p44,p45,p46,p47,p48,p49,p50
140,370;671;2880;1809,daytime:afternoon,600;9.467083,279;9.204483,458;9.149491,2275;8.75993,2;8.609667,37;8.532161,112;8.457839,584;8.443045,3267;8.436964,445;8.346883,177;8.293263,167;8.2576885,118;8.247584,404;8.247375,1843;8.207381,396;8.205952,552;8.106695,2056;8.03827,3548;8.027028,360;7.991925,41;7.9851375,58;7.9468193,4;7.943994,245;7.857383,146;7.841022,629;7.8321285,969;7.8073063,39;7.7995434,187;7.79938,281;7.788275,1079;7.787969,2794;7.7745357,116;7.7636433,732;7.750084,2222;7.7263355,176;7.69125,1641;7.680025,337;7.6653605,56;7.660584,373;7.6438236,142;7.6270742,1934;7.6094403,914;7.6081305,1259;6.508283646499777,1809;6.440624104063652,884;5.992382147443832,239;5.727350812075537,2880;5.559845007030071,370;5.302464431209925,671;3.0369983621067984
140,2365;3267;2794,daytime:night,544;10.171947,600;9.467083,279;9.204483,458;9.149491,2275;8.75993,2;8.609667,772;8.579022,652;8.512123,3807;8.47885,392;8.459721,584;8.443045,3267;8.436964,445;8.346883,2748;8.273842,167;8.2576885,404;8.247375,396;8.205952,442;8.155511,552;8.106695,2056;8.03827,1235;8.026016,41;7.9851375,58;7.9468193,4;7.943994,245;7.857383,146;7.841022,629;7.8321285,969;7.8073063,39;7.7995434,187;7.79938,281;7.788275,783;7.786627,1513;7.783689,2794;7.7745357,116;7.7636433,84;7.762349,732;7.750084,1641;7.680025,337;7.6653605,56;7.660584,373;7.6438236,142;7.6270742,1934;7.6094403,221;6.744984568615324,352;5.679649752703079,2365;5.530389409630109,542;5.299666699548885,1011;5.202929188062381,416;3.4878414375946116,3647;2.68672416894383
114,1162;2199;674;717,daytime:morning,544;8.616351,118;8.435635,1235;7.888569,279;7.7615147,3807;7.712742,772;7.670911,600;7.667251,442;7.6205792,3267;7.523752,262;7.4304214,552;7.417854,360;7.3746805,58;7.331845,116;7.2872887,458;7.2444487,37;7.2051563,84;7.2018614,2;7.1812053,931;7.0948386,2748;7.085384,41;7.0263944,445;7.026117,831;7.011227,56;7.0102816,706;6.9956617,404;6.9918118,727;6.9214125,401;6.903024,170;6.842302,1799;6.8259487,991;6.781169,161;6.766299,2026;6.730628,100;6.7155232,3548;6.7117453,1785;6.6980004,2794;6.676173,1781;6.665603,3679;6.10245878919593,3286;6.069749579593415,431;5.684407921132314,1495;5.226478377223211,754;4.906805163719181,1162;4.763392061411869,674;4.528297559401536,2902;4.426723001232467,717;3.4805619604486977,2736;3.066780846127698,3110;2.6358975130361535,2199;2.2772148574385604
114,1321;1190;1329;2568,daytime:evening,544;8.616351,118;8.435635,177;8.2460985,1235;7.888569,279;7.7615147,3807;7.712742,772;7.670911,396;7.667729,600;7.667251,732;7.6236973,442;7.6205792,3267;7.523752,262;7.4304214,552;7.417854,360;7.3746805,58;7.331845,116;7.2872887,458;7.2444487,37;7.2051563,84;7.2018614,2;7.1812053,931;7.0948386,2748;7.085384,41;7.0263944,445;7.026117,831;7.011227,56;7.0102816,706;6.9956617,404;6.9918118,727;6.9214125,401;6.903024,1799;6.8259487,991;6.781169,2345;6.7769885,161;6.766299,2026;6.730628,100;6.7155232,3548;6.7117453,1785;6.6980004,2794;6.676173,1781;6.665603,1103;6.664803,142;6.64562,1621;5.420263905247383,1321;5.401896687935779,1603;3.7567752635628833,1329;3.568495928349261,1190;2.4647014357245323,2568;2.3254077811212666,2459;2.2312798605602757
114,762;2928;1058;101;706,daytime:afternoon,544;8.616351,118;8.435635,177;8.2460985,1235;7.888569,396;7.667729,732;7.6236973,442;7.6205792,3267;7.523752,262;7.4304214,58;7.331845,84;7.2018614,2;7.1812053,931;7.0948386,2748;7.085384,41;7.0263944,445;7.026117,56;7.0102816,706;6.9956617,404;6.9918118,727;6.9214125,401;6.903024,170;6.842302,1799;6.8259487,991;6.781169,2345;6.7769885,161;6.766299,100;6.7155232,3548;6.7117453,1785;6.6980004,1103;6.664803,142;6.64562,146;6.60514,1843;6.58493,850;6.548773,1169;5.705595286707924,1506;5.620876320809348,1002;5.327804118235486,762;5.026788464476602,1006;4.6212780242578,3051;4.60013222622057,2163;4.065887983414271,2001;4.028646979938456,2928;3.4616323456384723,1922;3.3427417239189827,383;2.8868228383992376,1818;2.552466629721369,1058;2.4873957844344505,1965;1.9332650239537044,618;1.6402563070354368,101;1.5982323666243796
114,2632;218;1682,daytime:night,544;8.616351,177;8.2460985,279;7.7615147,3807;7.712742,772;7.670911,396;7.667729,600;7.667251,732;7.6236973,442;7.6205792,3267;7.523752,552;7.417854,360;7.3746805,58;7.331845,116;7.2872887,458;7.2444487,37;7.2051563,84;7.2018614,2748;7.085384,41;7.0263944,445;7.026117,831;7.011227,56;7.0102816,706;6.9956617,401;6.903024,170;6.842302,991;6.781169,2345;6.7769885,2026;6.730628,1785;6.6980004,2794;6.676173,1781;6.665603,142;6.64562,38;6.619703,1843;6.58493,1259;6.572104,1705;6.567835,616;6.5429735,1431;6.519417,4;6.4629946,320;6.460119,261;6.3973203,218;5.560946571888192,417;5.535364680030563,1682;5.441833079592688,3268;4.761636593076464,1867;4.450207854107781,2632;3.9223427072264636,1643;3.660720110396769,944;3.6432390606718075,3308;3.5097344660202916
55,1634;2356;2275;3369;1969,daytime:morning,172;8.002757,584;7.8912864,659;7.84408,3095;7.78337,159;7.706621,2199;7.658133,2275;7.625806,1917;7.5436196,92;7.3924932,18;7.3731656,1794;7.318474,2253;7.2959538,2851;7.2548203,372;7.2070603,969;7.1792483,2448;7.170052,2688;7.16987,2229;7.15068,2476;7.1218295,2440;7.073167,2590;7.0113177,1934;6.9801626,187;6.944423,3369;6.8405685,1388;6.834645,3374;6.7802844,1641;6.769055,2358;6.7611694,2831;6.7497563,1743;6.700897,2285;6.6905055,2389;6.6889052,3155;6.6759105,3215;6.6563053,1948;6.6416135,1247;6.635326,2261;6.6238027,591;6.6041126,158;6.567513,2430;6.5493484,1083;6.544098,257;6.527037,629;4.870880136971467,1634;4.680336099727713,2445;4.220316875823476,1969;3.734048645643231,1037;3.63664387055512,2190;3.0432834069302053,2356;2.5397279502071908,743;1.509422386365074
55,467;2366;1584;1332,daytime:evening,2167;8.26557,172;8.002757,584;7.8912864,3095;7.78337,2199;7.658133,793;7.643395,2275;7.625806,1917;7.5436196,18;7.3731656,392;7.297536,2448;7.170052,2229;7.15068,2476;7.1218295,1508;7.087218,2440;7.073167,1944;7.0449195,1934;6.9801626,3369;6.8405685,3374;6.7802844,1641;6.769055,2358;6.7611694,2831;6.7497563,3155;6.6759105,1247;6.635326,2261;6.6238027,158;6.567513,933;6.560255,2430;6.5493484,1083;6.544098,257;6.527037,3205;6.4952016,1262;6.49445,2640;6.48957,2249;6.4743605,2171;6.471173,2104;6.4428973,652;6.442168,2724;6.061253092022117,1332;5.807848516743683,2357;5.435978963332769,1584;5.376009494062939,467;5.058405585818235,657;4.731760333886825,2366;4.581693459720674,2967;4.329608874081146,2988;3.282578715296858,1862;2.725013425342281,1932;2.2809200480067284,2780;1.7485786013510225,785;1.0485430352762193
55,2558;1198;521;3436;1614,daytime:afternoon,2167;8.26557,172;8.002757,659;7.84408,159;7.706621,2199;7.658133,793;7.643395,2275;7.625806,1917;7.5436196,92;7.3924932,18;7.3731656,1794;7.318474,392;7.297536,2253;7.2959538,2851;7.2548203,372;7.2070603,969;7.1792483,2448;7.170052,2688;7.16987,2229;7.15068,2476;7.1218295,1508;7.087218,2440;7.073167,1944;7.0449195,2590;7.0113177,1934;6.9801626,187;6.944423,3369;6.8405685,1388;6.834645,3374;6.7802844,1641;6.769055,1743;6.700897,2285;6.6905055,2389;6.6889052,3436;6.017848375064264,2654;5.906776629196031,1198;5.900778651465523,3370;5.717244876204959,2558;5.708221351765774,2014;5.56008287787543,565;5.122319782387231,2120;4.855446258672133,1614;4.755254619386693,521;4.616468561256962,2509;4.5531353191732284,2948;4.520065930450659,2396;4.4170164326037575,58;3.2126933178076937,3362;2.9536523977207088,404;2.7124299657491635,2701;2.50091609530872
55,2482;1113;523;2269;2440,daytime:night,2167;8.26557,172;8.002757,584;7.8912864,659;7.84408,3095;7.78337,159;7.706621,793;7.643395,2275;7.625806,92;7.3924932,18;7.3731656,1794;7.318474,392;7.297536,2253;7.2959538,2851;7.2548203,372;7.2070603,969;7.1792483,2448;7.170052,2688;7.16987,2229;7.15068,1508;7.087218,2440;7.073167,1944;7.0449195,2590;7.0113177,187;6.944423,3369;6.8405685,1388;6.834645,3374;6.7802844,2358;6.7611694,2831;6.7497563,1743;6.700897,2285;6.6905055,2389;6.6889052,3215;6.6563053,1948;6.6416135,1247;6.635326,2261;6.6238027,591;6.6041126,933;6.560255,1083;6.544098,257;6.527037,3108;6.506348,2752;6.4998326,745;5.698673496796065,2482;5.672300928374174,523;4.7672383019161195,1428;4.764800045671866,1113;4.744767241449502,1342;4.655436642025716,2269;4.0185524151128025
2,855;1924;885;824,daytime:morning,172;9.01202,2167;8.952957,793;8.922363,372;8.728296,392;8.376356,2317;8.296519,187;8.279886,92;8.195168,914;8.033501,2199;7.973147,1579;7.8976336,3369;7.8230886,976;7.7947965,2746;7.7863846,39;7.741865,255;7.6716156,18;7.6542935,2275;7.636393,2540;7.6346607,3555;7.632587,652;7.5886345,2;7.5430126,2229;7.527864,2263;7.498784,1809;7.4905214,1077;7.4832325,2791;7.477123,398;7.4708076,159;7.4186726,2218;7.4119196,2824;7.40445,1584;7.3565474,2456;7.3358364,3111;7.333108,1721;7.3308406,3108;7.3075037,584;7.2881694,1647;7.267852,439;7.2247014,589;7.212553,2851;7.2088056,715;7.198708,855;6.84635050141228,1924;5.637106154615815,368;5.62774523393801,824;5.522075672009937,2075;3.895481261876617,2469;3.5200733749827235,2219;3.1658179355709146,885;2.7504375295531136
2,3016;2753;172;2251;41,daytime:evening,172;9.01202,372;8.728296,2317;8.296519,187;8.279886,92;8.195168,1508;8.104587,914;8.033501,1579;7.8976336,2741;7.882988,3374;7.858701,709;7.8249145,3369;7.8230886,2381;7.8119755,2746;7.7863846,39;7.741865,255;7.6716156,18;7.6542935,2430;7.6495457,2540;7.6346607,3555;7.632587,652;7.5886345,2;7.5430126,1809;7.4905214,1077;7.4832325,2791;7.477123,398;7.4708076,2218;7.4119196,1174;7.360999,1584;7.3565474,629;7.3483934,3111;7.333108,1721;7.3308406,133;7.3121157,3108;7.3075037,584;7.2881694,2389;7.2287335,439;7.2247014,589;7.212553,2851;7.2088056,715;7.198708,970;7.143781,1917;7.138936,2171;7.1250453,3019;7.112587,1553;7.0995655,2599;7.0681777,2753;6.0759699101263624,41;5.021828378784464,2251;4.763504979178776,3016;4.258684283194841
2,3352;372;2912;2830;2440,daytime:afternoon,172;9.01202,2167;8.952957,793;8.922363,372;8.728296,392;8.376356,187;8.279886,92;8.195168,1508;8.104587,2199;7.973147,2741;7.882988,3374;7.858701,709;7.8249145,3369;7.8230886,2381;7.8119755,976;7.7947965,39;7.741865,255;7.6716156,18;7.6542935,2430;7.6495457,2275;7.636393,2540;7.6346607,2;7.5430126,2229;7.527864,2263;7.498784,1077;7.4832325,2791;7.477123,398;7.4708076,159;7.4186726,2218;7.4119196,2824;7.40445,1174;7.360999,629;7.3483934,2456;7.3358364,1721;7.3308406,133;7.3121157,3108;7.3075037,1647;7.267852,2389;7.2287335,439;7.2247014,715;7.198708,2654;7.1486607,2912;6.665842195775563,1743;6.535807088909788,2440;6.156586664575988,3352;6.033341948753339,2830;5.499104148007626,3582;5.373765577056422,3121;4.8373210101198305,117;4.155773106120503,3741;4.03825189181362
2,3571;1215;3749;2783,daytime:night,172;9.01202,2167;8.952957,793;8.922363,372;8.728296,392;8.376356,2317;8.296519,187;8.279886,1508;8.104587,914;8.033501,2199;7.973147,1579;7.8976336,2741;7.882988,3374;7.858701,709;7.8249145,2381;7.8119755,976;7.7947965,2746;7.7863846,255;7.6716156,2430;7.6495457,2275;7.636393,3555;7.632587,652;7.5886345,2229;7.527864,2263;7.498784,1809;7.4905214,2791;7.477123,159;7.4186726,2218;7.4119196,2824;7.40445,1174;7.360999,1584;7.3565474,629;7.3483934,2456;7.3358364,3111;7.333108,133;7.3121157,584;7.2881694,1647;7.267852,2389;7.2287335,439;7.2247014,589;7.212553,2851;7.2088056,2654;7.1486607,970;7.143781,1917;7.138936,2171;7.1250453,3280;7.117524,3571;6.05631480415393,3749;5.396730300695806,2783;4.331298274941528,1215;2.728445786747258
133,3753;3299;493;3371,daytime:morning,544;12.640712,458;11.120463,772;10.962383,3267;10.953523,3807;10.634107,37;10.328258,118;10.295016,279;10.230122,177;10.204556,600;10.146384,1235;10.005686,1259;9.637252,360;9.601646,142;9.471692,221;9.422347,1300;9.405503,396;9.367359,84;9.36346,116;9.305387,58;9.275378,732;9.197281,550;9.087833,831;9.0649,112;8.905289,41;8.816166,239;8.7974615,445;8.771278,4;8.770011,34;8.761062,880;8.759685,114;8.756556,1575;8.666117,56;8.6650505,667;8.661021,161;8.6445055,3548;8.627373,871;8.621296,373;8.576068,1787;8.547413,2156;8.54655,1799;8.531893,616;8.5309925,2601;8.484954,552;8.471926,57;7.155528860839256,493;6.717775937810464,3753;6.525562510425004,257;6.426722932399613,3299;5.936032510950291,3371;4.811471501951064
133,741;1131;1799,daytime:evening,544;12.640712,458;11.120463,3267;10.953523,118;10.295016,279;10.230122,600;10.146384,1235;10.005686,1259;9.637252,360;9.601646,142;9.471692,221;9.422347,1300;9.405503,396;9.367359,84;9.36346,2089;9.218785,732;9.197281,550;9.087833,831;9.0649,41;8.816166,239;8.7974615,4;8.770011,34;8.761062,880;8.759685,114;8.756556,56;8.6650505,667;8.661021,3548;8.627373,373;8.576068,1506;8.543181,1799;8.531893,616;8.5309925,2952;7.999408780382555,16;7.9362466353465875,3395;7.514533225876191,115;6.86949357914904,2037;6.608417629416514,591;6.4627819556509785,3097;6.26508495383037,2235;6.211161423665365,2201;6.120337029950429,1131;6.039492210038354,741;5.700619985819463,310;5.444297688282624,1940;5.3636692766858065,1921;5.228169866152883,2287;4.826757637564838,3195;4.625722224313348,1800;4.520126053010885,3294;3.6956594485857197,2062;3.573569213947767
133,1059;2170;1467,daytime:afternoon,544;12.640712,772;10.962383,3267;10.953523,3807;10.634107,37;10.328258,118;10.295016,177;10.204556,600;10.146384,1235;10.005686,1259;9.637252,360;9.601646,1300;9.405503,396;9.367359,84;9.36346,116;9.305387,58;9.275378,2089;9.218785,732;9.197281,550;9.087833,831;9.0649,112;8.905289,445;8.771278,34;8.761062,880;8.759685,114;8.756556,1575;8.666117,56;8.6650505,667;8.661021,161;8.6445055,3548;8.627373,871;8.621296,373;8.576068,1787;8.547413,2156;8.54655,1506;8.543181,1799;8.531893,616;8.5309925,2601;8.484954,552;8.471926,511;8.45088,1059;7.54155336764824,1106;7.372256123062738,1079;7.3206428763863745,1737;7.27130903901481,100;7.108504758130342,1715;6.943433595454156,876;6.714993773559556,1352;6.389255507377766,1467;6.228373246246355,2170;6.120451327047149
133,1184;2736;302;2230,daytime:night,544;12.640712,458;11.120463,772;10.962383,3807;10.634107,37;10.328258,279;10.230122,177;10.204556,1259;9.637252,142;9.471692,221;9.422347,1300;9.405503,396;9.367359,116;9.305387,58;9.275378,2089;9.218785,550;9.087833,112;8.905289,41;8.816166,239;8.7974615,445;8.771278,4;8.770011,34;8.761062,880;8.759685,114;8.756556,1575;8.666117,56;8.6650505,667;8.661021,161;8.6445055,3548;8.627373,871;8.621296,1787;8.547413,2156;8.54655,1506;8.543181,1799;8.531893,552;8.471926,438;8.45407,302;7.178974318669788,1321;6.842591944605706,1837;6.398234801625907,173;6.269376455506933,1025;5.9606278146192455,2853;5.3577976696987974,3051;5.261088496454257,2194;5.227234420516695,1030;5.170434301207075,1184;4.755217821471006,206;4.620446393223723,2230;4.611891995339921,2736;4.603989375169993,449;3.9274829400344466
11,1484;1026;1754;530;2666,daytime:morning,933;7.192698,3185;6.7734323,923;6.6178756,1446;6.6098423,1550;6.5512686,2083;6.5195546,2840;6.4354105,1087;6.368954,2334;6.3432302,1794;6.33908,1313;6.301056,1005;6.2498894,1287;6.2438273,2642;6.186094,1204;6.1538982,1944;6.1516247,2024;6.116703,693;6.1080933,2261;6.054359,747;6.053432,2837;6.0508666,237;6.00223,668;5.9988685,254;5.938645,3633;5.9357843,1194;5.9328527,1247;5.924627,2053;5.9183006,2360;5.9108515,1025;5.8787384,2917;5.828297,1918;5.8135505,3155;5.7674017,2892;5.7320843,2835;5.086938583666782,321;4.84978262298417,466;4.652582511537424,372;4.508111068728799,1754;3.695401621499185,2666;3.5764527675223015,2254;3.478065356289059,117;3.0130488052595736,3701;2.8688212639484174,530;2.645685897021366,720;2.4789528187986773,1069;2.473034210064819,1484;2.3380905322135472,1026;2.2492925964907866,2173;1.9984977254202376,797;1.9400681875380608
