10
userId,correctItems,contexts,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10
1032,675,weather:cloudy,290;4.133333,689;3.9166667,704;3.8333333,263;3.8125,248;3.75,297;3.75,720;3.75,287;3.75,255;3.7,675;3.25
1032,758,trafficconditions:free road,290;4.133333,689;3.9166667,704;3.8333333,263;3.8125,248;3.75,297;3.75,720;3.75,287;3.75,255;3.7,758;2.2
1012,273,landscape:mountains,290;4.133333,689;3.9166667,704;3.8333333,263;3.8125,248;3.75,297;3.75,720;3.75,287;3.75,255;3.7,273;3.0555555555555554
1012,254;720,trafficconditions:free road,290;4.133333,689;3.9166667,704;3.8333333,263;3.8125,248;3.75,297;3.75,720;3.75,287;3.75,255;3.7,254;2.357142857142857
1012,746,weather:cloudy;sleepiness:awake;naturalphenomena:night,290;4.133333,689;3.9166667,704;3.8333333,263;3.8125,248;3.75,297;3.75,720;3.75,287;3.75,255;3.7,746;3.5714285714285716
1012,283,roadtype:highway,290;4.133333,689;3.9166667,704;3.8333333,263;3.8125,248;3.75,297;3.75,720;3.75,287;3.75,255;3.7,283;3.0
1012,290,roadtype:serpentine;naturalphenomena:afternoon,290;4.133333,689;3.9166667,704;3.8333333,263;3.8125,248;3.75,297;3.75,720;3.75,287;3.75,255;3.7,265;3.7
1009,262,weather:sunny;landscape:coast line,290;4.133333,689;3.9166667,704;3.8333333,263;3.8125,248;3.75,297;3.75,720;3.75,287;3.75,255;3.7,262;2.2857142857142856
1009,250,weather:cloudy;landscape:country side,290;4.133333,689;3.9166667,704;3.8333333,263;3.8125,248;3.75,297;3.75,720;3.75,287;3.75,255;3.7,250;2.7407407407407405
1009,253,sleepiness:sleepy,290;4.133333,689;3.9166667,704;3.8333333,263;3.8125,248;3.75,297;3.75,720;3.75,287;3.75,255;3.7,253;2.7380952380952377
1009,249,trafficconditions:traffic jam,290;4.133333,689;3.9166667,704;3.8333333,263;3.8125,248;3.75,297;3.75,720;3.75,287;3.75,255;3.7,249;3.4
1009,267,landscape:coast line;drivingstyle:sport driving,290;4.133333,689;3.9166667,704;3.8333333,263;3.8125,248;3.75,297;3.75,720;3.75,287;3.75,255;3.7,267;3.1388888888888893
1009,274,trafficconditions:free road;sleepiness:awake;roadtype:serpentine,290;4.133333,689;3.9166667,704;3.8333333,263;3.8125,248;3.75,297;3.75,720;3.75,287;3.75,255;3.7,274;2.9
1009,253,trafficconditions:lots of cars;naturalphenomena:night,290;4.133333,689;3.9166667,704;3.8333333,263;3.8125,248;3.75,297;3.75,720;3.75,287;3.75,255;3.7,253;2.7380952380952377
1009,273,weather:cloudy;sleepiness:awake,290;4.133333,689;3.9166667,704;3.8333333,263;3.8125,248;3.75,297;3.75,720;3.75,287;3.75,255;3.7,273;3.0555555555555554
1009,277,weather:sunny,290;4.133333,689;3.9166667,704;3.8333333,263;3.8125,248;3.75,297;3.75,720;3.75,287;3.75,255;3.7,277;3.0
1009,254,sleepiness:awake;mood:happy,290;4.133333,689;3.9166667,704;3.8333333,263;3.8125,248;3.75,297;3.75,720;3.75,287;3.75,255;3.7,254;2.357142857142857
1033,706;716,drivingstyle:relaxed driving,290;4.133333,704;3.8333333,263;3.8125,248;3.75,297;3.75,720;3.75,287;3.75,255;3.7,265;3.7,716;1.9166666666666667,706;1.8
1033,761,weather:snowing,290;4.133333,689;3.9166667,704;3.8333333,263;3.8125,248;3.75,297;3.75,720;3.75,287;3.75,255;3.7,761;2.7
1033,266,weather:cloudy,689;3.9166667,704;3.8333333,263;3.8125,297;3.75,720;3.75,287;3.75,255;3.7,265;3.7,746;3.5714285,266;2.9444444444444446
1033,283,roadtype:serpentine;landscape:coast line,290;4.133333,689;3.9166667,704;3.8333333,263;3.8125,248;3.75,297;3.75,720;3.75,287;3.75,255;3.7,283;3.0
1033,707;725,landscape:mountains,290;4.133333,689;3.9166667,704;3.8333333,263;3.8125,248;3.75,297;3.75,720;3.75,255;3.7,746;3.5714285,707;2.5833333333333335,725;2.5
1033,737,weather:rainy,290;4.133333,689;3.9166667,704;3.8333333,263;3.8125,248;3.75,297;3.75,720;3.75,287;3.75,255;3.7,737;1.5714285714285714
1033,286,mood:sad;landscape:mountains,290;4.133333,689;3.9166667,704;3.8333333,263;3.8125,248;3.75,297;3.75,720;3.75,287;3.75,255;3.7,286;2.857142857142857
1033,249,roadtype:highway,290;4.133333,689;3.9166667,704;3.8333333,263;3.8125,248;3.75,297;3.75,287;3.75,265;3.7,288;3.5555556,249;3.4
1033,754,roadtype:serpentine;mood:lazy,290;4.133333,689;3.9166667,704;3.8333333,263;3.8125,248;3.75,297;3.75,720;3.75,287;3.75,255;3.7,754;2.2777777777777777
1033,251,mood:sad,290;4.133333,689;3.9166667,704;3.8333333,263;3.8125,248;3.75,297;3.75,720;3.75,287;3.75,255;3.7,251;3.1060606060606064
1033,287,roadtype:serpentine,290;4.133333,689;3.9166667,704;3.8333333,263;3.8125,248;3.75,297;3.75,720;3.75,287;3.75,265;3.7,746;3.5714285
1033,699,drivingstyle:sport driving,290;4.133333,689;3.9166667,704;3.8333333,263;3.8125,248;3.75,297;3.75,720;3.75,287;3.75,255;3.7,699;2.0
1033,700,roadtype:serpentine;drivingstyle:relaxed driving,290;4.133333,689;3.9166667,704;3.8333333,263;3.8125,248;3.75,297;3.75,720;3.75,287;3.75,255;3.7,700;2.333333333333333
1033,690,sleepiness:sleepy,290;4.133333,689;3.9166667,704;3.8333333,263;3.8125,248;3.75,297;3.75,720;3.75,287;3.75,255;3.7,690;2.4722222222222223
1033,685;708;254,trafficconditions:free road,290;4.133333,689;3.9166667,704;3.8333333,263;3.8125,248;3.75,297;3.75,720;3.75,287;3.75,255;3.7,685;3.1,708;2.875,254;2.357142857142857
1033,289;723;703,mood:happy,290;4.133333,689;3.9166667,704;3.8333333,263;3.8125,297;3.75,720;3.75,287;3.75,255;3.7,265;3.7,289;3.25,703;2.9,723;1.6666666666666667
1033,282,naturalphenomena:afternoon,290;4.133333,689;3.9166667,704;3.8333333,263;3.8125,248;3.75,297;3.75,720;3.75,287;3.75,255;3.7,282;2.466666666666667
1033,709;285;680;266,roadtype:city,290;4.133333,689;3.9166667,704;3.8333333,263;3.8125,248;3.75,297;3.75,720;3.75,287;3.75,255;3.7,266;2.9444444444444446,285;2.416666666666667,680;2.1,709;1.4
1033,727,weather:sunny,290;4.133333,689;3.9166667,704;3.8333333,263;3.8125,248;3.75,297;3.75,720;3.75,287;3.75,255;3.7,727;1.8333333333333333
1023,682,landscape:coast line,290;4.133333,689;3.9166667,704;3.8333333,263;3.8125,248;3.75,297;3.75,720;3.75,287;3.75,255;3.7,682;2.4166666666666665
1023,295,sleepiness:awake,290;4.133333,689;3.9166667,704;3.8333333,263;3.8125,248;3.75,297;3.75,720;3.75,287;3.75,255;3.7,295;3.357142857142857
1023,734,trafficconditions:lots of cars;mood:sad;landscape:coast line,290;4.133333,689;3.9166667,704;3.8333333,263;3.8125,248;3.75,297;3.75,720;3.75,287;3.75,255;3.7,734;1.5
1023,692,trafficconditions:lots of cars;landscape:coast line,290;4.133333,689;3.9166667,704;3.8333333,263;3.8125,248;3.75,297;3.75,720;3.75,287;3.75,255;3.7,692;2.6666666666666665
1023,699,mood:happy;landscape:coast line,290;4.133333,689;3.9166667,704;3.8333333,263;3.8125,248;3.75,297;3.75,720;3.75,287;3.75,255;3.7,699;2.0
1023,737;263,weather:rainy,290;4.133333,689;3.9166667,704;3.8333333,263;3.8125,248;3.75,297;3.75,720;3.75,287;3.75,255;3.7,737;1.5714285714285714
1023,262,naturalphenomena:morning;mood:happy,290;4.133333,689;3.9166667,704;3.8333333,263;3.8125,248;3.75,297;3.75,720;3.75,287;3.75,255;3.7,262;2.2857142857142856
1023,680,roadtype:highway,290;4.133333,689;3.9166667,704;3.8333333,263;3.8125,248;3.75,297;3.75,720;3.75,287;3.75,255;3.7,680;2.1
1023,696,naturalphenomena:day time;mood:happy,290;4.133333,689;3.9166667,704;3.8333333,263;3.8125,248;3.75,297;3.75,720;3.75,287;3.75,255;3.7,696;2.25
1023,743,mood:active,290;4.133333,689;3.9166667,704;3.8333333,263;3.8125,248;3.75,297;3.75,720;3.75,287;3.75,255;3.7,743;1.7
1023,676,naturalphenomena:afternoon,290;4.133333,689;3.9166667,704;3.8333333,263;3.8125,248;3.75,297;3.75,720;3.75,287;3.75,255;3.7,676;1.9444444444444444
1023,754;703,drivingstyle:sport driving,290;4.133333,689;3.9166667,704;3.8333333,263;3.8125,248;3.75,297;3.75,720;3.75,287;3.75,255;3.7,703;2.9,754;2.2777777777777777
1008,746,mood:happy;landscape:coast line,290;4.133333,689;3.9166667,704;3.8333333,263;3.8125,248;3.75,297;3.75,720;3.75,287;3.75,255;3.7,746;3.5714285714285716
1008,281,roadtype:highway,290;4.133333,689;3.9166667,704;3.8333333,263;3.8125,248;3.75,297;3.75,720;3.75,287;3.75,255;3.7,281;2.125
1006,675,drivingstyle:relaxed driving,290;4.133333,689;3.9166667,704;3.8333333,263;3.8125,248;3.75,297;3.75,720;3.75,287;3.75,255;3.7,675;3.25
1006,256,weather:cloudy,290;4.133333,689;3.9166667,704;3.8333333,263;3.8125,248;3.75,297;3.75,720;3.75,287;3.75,255;3.7,256;1.7222222222222223
1006,676,roadtype:highway;drivingstyle:sport driving,290;4.133333,689;3.9166667,704;3.8333333,248;3.75,297;3.75,720;3.75,287;3.75,255;3.7,265;3.7,676;1.9444444444444444
1006,248,mood:lazy,290;4.133333,689;3.9166667,704;3.8333333,263;3.8125,248;3.75,297;3.75,720;3.75,287;3.75,255;3.7,265;3.7
1006,248,trafficconditions:free road,290;4.133333,689;3.9166667,704;3.8333333,263;3.8125,248;3.75,720;3.75,287;3.75,255;3.7,265;3.7,746;3.5714285
1006,760,trafficconditions:free road;drivingstyle:sport driving,290;4.133333,689;3.9166667,704;3.8333333,263;3.8125,248;3.75,297;3.75,720;3.75,287;3.75,255;3.7,760;2.8
1006,695,roadtype:city;landscape:urban,290;4.133333,689;3.9166667,704;3.8333333,263;3.8125,248;3.75,297;3.75,720;3.75,287;3.75,255;3.7,695;2.3333333333333335
1006,273;277;250,roadtype:highway,290;4.133333,689;3.9166667,704;3.8333333,263;3.8125,248;3.75,297;3.75,720;3.75,287;3.75,255;3.7,273;3.0555555555555554,277;3.0,250;2.7407407407407405
1006,719,naturalphenomena:afternoon,290;4.133333,689;3.9166667,704;3.8333333,263;3.8125,248;3.75,297;3.75,720;3.75,287;3.75,255;3.7,719;2.533333333333333
1006,754,trafficconditions:free road;roadtype:highway,290;4.133333,689;3.9166667,704;3.8333333,263;3.8125,248;3.75,297;3.75,720;3.75,287;3.75,255;3.7,754;2.2777777777777777
1014,757,trafficconditions:lots of cars;roadtype:highway;drivingstyle:relaxed driving,290;4.133333,689;3.9166667,704;3.8333333,263;3.8125,248;3.75,297;3.75,720;3.75,287;3.75,255;3.7,757;1.5
1014,294,weather:snowing;landscape:urban,290;4.133333,689;3.9166667,704;3.8333333,263;3.8125,248;3.75,297;3.75,720;3.75,287;3.75,255;3.7,294;2.9166666666666665
1014,679,naturalphenomena:morning,290;4.133333,689;3.9166667,704;3.8333333,263;3.8125,248;3.75,297;3.75,720;3.75,287;3.75,255;3.7,679;2.7
1014,268,roadtype:highway,290;4.133333,689;3.9166667,704;3.8333333,263;3.8125,248;3.75,297;3.75,720;3.75,287;3.75,255;3.7,268;1.75
1014,752,weather:sunny;drivingstyle:relaxed driving,290;4.133333,689;3.9166667,704;3.8333333,263;3.8125,248;3.75,297;3.75,720;3.75,287;3.75,255;3.7,752;2.0
1021,294,trafficconditions:free road,290;4.133333,689;3.9166667,704;3.8333333,263;3.8125,248;3.75,297;3.75,720;3.75,287;3.75,255;3.7,294;2.9166666666666665
1021,683,landscape:country side;drivingstyle:relaxed driving,290;4.133333,689;3.9166667,704;3.8333333,263;3.8125,248;3.75,297;3.75,720;3.75,287;3.75,255;3.7,683;2.3333333333333335
1021,743,drivingstyle:sport driving,290;4.133333,689;3.9166667,704;3.8333333,263;3.8125,248;3.75,297;3.75,720;3.75,287;3.75,255;3.7,743;1.7
1036,261,landscape:mountains,290;4.133333,689;3.9166667,704;3.8333333,263;3.8125,248;3.75,297;3.75,720;3.75,287;3.75,255;3.7,261;2.8
1036,251,weather:snowing;mood:sad,290;4.133333,689;3.9166667,704;3.8333333,263;3.8125,248;3.75,297;3.75,720;3.75,287;3.75,255;3.7,251;3.1060606060606064
1036,688,roadtype:city,290;4.133333,689;3.9166667,704;3.8333333,263;3.8125,248;3.75,297;3.75,720;3.75,287;3.75,255;3.7,688;2.3333333333333335
1036,678,mood:lazy;landscape:mountains;drivingstyle:relaxed driving,290;4.133333,689;3.9166667,704;3.8333333,263;3.8125,248;3.75,297;3.75,720;3.75,287;3.75,255;3.7,678;3.125
1016,250,mood:lazy,290;4.133333,689;3.9166667,704;3.8333333,263;3.8125,248;3.75,297;3.75,720;3.75,287;3.75,255;3.7,250;2.7407407407407405
1007,260,sleepiness:awake;landscape:mountains,290;4.133333,689;3.9166667,704;3.8333333,263;3.8125,248;3.75,297;3.75,720;3.75,287;3.75,255;3.7,260;2.5
1007,266,trafficconditions:free road,290;4.133333,689;3.9166667,704;3.8333333,263;3.8125,248;3.75,297;3.75,720;3.75,287;3.75,255;3.7,266;2.9444444444444446
1007,714,roadtype:city,290;4.133333,689;3.9166667,704;3.8333333,263;3.8125,248;3.75,297;3.75,720;3.75,287;3.75,255;3.7,714;2.142857142857143
1007,739,weather:sunny,290;4.133333,689;3.9166667,704;3.8333333,263;3.8125,248;3.75,297;3.75,720;3.75,287;3.75,255;3.7,739;2.1666666666666665
1030,751,mood:lazy,290;4.133333,689;3.9166667,704;3.8333333,263;3.8125,248;3.75,297;3.75,720;3.75,287;3.75,255;3.7,751;2.8333333333333335
1030,760,naturalphenomena:morning,290;4.133333,689;3.9166667,704;3.8333333,263;3.8125,248;3.75,297;3.75,720;3.75,287;3.75,255;3.7,760;2.8
1030,687,mood:lazy;landscape:coast line,290;4.133333,689;3.9166667,704;3.8333333,263;3.8125,248;3.75,297;3.75,720;3.75,287;3.75,255;3.7,687;3.3333333333333335
1005,677;263,drivingstyle:relaxed driving,290;4.133333,689;3.9166667,704;3.8333333,263;3.8125,248;3.75,297;3.75,720;3.75,287;3.75,255;3.7,677;3.25
1005,273,sleepiness:sleepy,290;4.133333,689;3.9166667,704;3.8333333,263;3.8125,248;3.75,297;3.75,720;3.75,287;3.75,255;3.7,273;3.0555555555555554
1005,262,roadtype:serpentine,290;4.133333,689;3.9166667,704;3.8333333,263;3.8125,248;3.75,297;3.75,720;3.75,287;3.75,255;3.7,262;2.2857142857142856
1038,722,trafficconditions:lots of cars,290;4.133333,689;3.9166667,704;3.8333333,263;3.8125,248;3.75,297;3.75,720;3.75,287;3.75,255;3.7,722;2.7916666666666665
1038,684,naturalphenomena:night,290;4.133333,689;3.9166667,704;3.8333333,263;3.8125,248;3.75,297;3.75,720;3.75,287;3.75,255;3.7,684;2.5
1020,738,naturalphenomena:morning,290;4.133333,689;3.9166667,704;3.8333333,263;3.8125,248;3.75,297;3.75,720;3.75,287;3.75,255;3.7,738;1.3333333333333333
1010,257,mood:lazy,290;4.133333,689;3.9166667,704;3.8333333,263;3.8125,248;3.75,297;3.75,720;3.75,287;3.75,255;3.7,257;1.625
1017,700,roadtype:serpentine;naturalphenomena:day time,290;4.133333,689;3.9166667,704;3.8333333,263;3.8125,248;3.75,297;3.75,720;3.75,287;3.75,255;3.7,700;2.333333333333333
1027,681,landscape:coast line,290;4.133333,689;3.9166667,704;3.8333333,263;3.8125,248;3.75,297;3.75,720;3.75,287;3.75,255;3.7,681;2.5
1027,703,trafficconditions:free road,290;4.133333,689;3.9166667,704;3.8333333,263;3.8125,248;3.75,297;3.75,720;3.75,287;3.75,255;3.7,703;2.9
1002,760,mood:sad;drivingstyle:sport driving,290;4.133333,689;3.9166667,704;3.8333333,263;3.8125,248;3.75,297;3.75,720;3.75,287;3.75,255;3.7,760;2.8
1002,726,weather:rainy;drivingstyle:sport driving,290;4.133333,689;3.9166667,704;3.8333333,263;3.8125,248;3.75,297;3.75,720;3.75,287;3.75,255;3.7,726;2.25
1002,760,naturalphenomena:day time,290;4.133333,689;3.9166667,704;3.8333333,263;3.8125,248;3.75,297;3.75,720;3.75,287;3.75,255;3.7,760;2.8
1002,715,weather:rainy,290;4.133333,689;3.9166667,704;3.8333333,263;3.8125,248;3.75,297;3.75,720;3.75,287;3.75,255;3.7,715;2.5833333333333335
1002,715,landscape:urban,290;4.133333,689;3.9166667,704;3.8333333,263;3.8125,248;3.75,297;3.75,720;3.75,287;3.75,255;3.7,715;2.5833333333333335
1002,745,drivingstyle:sport driving,290;4.133333,689;3.9166667,704;3.8333333,263;3.8125,248;3.75,297;3.75,720;3.75,287;3.75,255;3.7,745;2.875
1022,281,roadtype:city;landscape:mountains,290;4.133333,689;3.9166667,704;3.8333333,263;3.8125,248;3.75,297;3.75,720;3.75,287;3.75,255;3.7,281;2.125
1022,688,roadtype:city;mood:happy,290;4.133333,689;3.9166667,704;3.8333333,263;3.8125,248;3.75,297;3.75,720;3.75,287;3.75,255;3.7,688;2.3333333333333335
1029,699,landscape:mountains,290;4.133333,689;3.9166667,704;3.8333333,263;3.8125,248;3.75,297;3.75,720;3.75,287;3.75,255;3.7,699;2.0
1029,674,trafficconditions:traffic jam;drivingstyle:relaxed driving,290;4.133333,689;3.9166667,704;3.8333333,263;3.8125,248;3.75,297;3.75,720;3.75,287;3.75,255;3.7,674;2.4166666666666665
1029,283,mood:active,290;4.133333,689;3.9166667,704;3.8333333,263;3.8125,248;3.75,297;3.75,720;3.75,287;3.75,255;3.7,283;3.0
1039,253,weather:rainy;naturalphenomena:morning,290;4.133333,689;3.9166667,704;3.8333333,263;3.8125,248;3.75,297;3.75,720;3.75,287;3.75,255;3.7,253;2.7380952380952377
1039,749,trafficconditions:lots of cars;roadtype:city;naturalphenomena:night,290;4.133333,689;3.9166667,704;3.8333333,263;3.8125,248;3.75,297;3.75,720;3.75,287;3.75,255;3.7,749;1.6666666666666667
1024,283,landscape:mountains,290;4.133333,689;3.9166667,704;3.8333333,263;3.8125,248;3.75,297;3.75,720;3.75,287;3.75,255;3.7,283;3.0
1024,717,naturalphenomena:night,290;4.133333,689;3.9166667,263;3.8125,248;3.75,297;3.75,720;3.75,287;3.75,255;3.7,265;3.7,717;1.8333333333333333
1024,707,mood:happy,290;4.133333,689;3.9166667,263;3.8125,248;3.75,297;3.75,720;3.75,287;3.75,255;3.7,265;3.7,707;2.5833333333333335
1024,686,roadtype:serpentine,290;4.133333,689;3.9166667,704;3.8333333,263;3.8125,248;3.75,297;3.75,720;3.75,287;3.75,255;3.7,686;2.4
1025,291,landscape:coast line,290;4.133333,689;3.9166667,704;3.8333333,263;3.8125,248;3.75,297;3.75,720;3.75,287;3.75,255;3.7,291;3.020833333333333
1025,253,naturalphenomena:afternoon;mood:lazy,290;4.133333,689;3.9166667,704;3.8333333,263;3.8125,248;3.75,297;3.75,720;3.75,287;3.75,255;3.7,253;2.7380952380952377
1025,291,naturalphenomena:night,290;4.133333,689;3.9166667,704;3.8333333,263;3.8125,248;3.75,297;3.75,720;3.75,287;3.75,255;3.7,291;3.020833333333333
1025,284,roadtype:city;mood:active,290;4.133333,689;3.9166667,704;3.8333333,263;3.8125,248;3.75,297;3.75,720;3.75,287;3.75,255;3.7,284;2.25
1018,709,naturalphenomena:morning,290;4.133333,689;3.9166667,704;3.8333333,263;3.8125,248;3.75,297;3.75,720;3.75,287;3.75,255;3.7,709;1.4
1018,684,mood:happy,290;4.133333,689;3.9166667,704;3.8333333,263;3.8125,248;3.75,297;3.75,720;3.75,287;3.75,255;3.7,684;2.5
1018,687,naturalphenomena:night;mood:happy,290;4.133333,689;3.9166667,704;3.8333333,263;3.8125,248;3.75,297;3.75,720;3.75,287;3.75,255;3.7,687;3.3333333333333335
1018,686,roadtype:city,290;4.133333,689;3.9166667,704;3.8333333,263;3.8125,248;3.75,297;3.75,720;3.75,287;3.75,255;3.7,686;2.4
1040,751,drivingstyle:relaxed driving,290;4.133333,689;3.9166667,704;3.8333333,263;3.8125,248;3.75,297;3.75,720;3.75,287;3.75,255;3.7,751;2.8333333333333335
1040,255,sleepiness:sleepy,290;4.133333,689;3.9166667,704;3.8333333,263;3.8125,248;3.75,297;3.75,720;3.75,287;3.75,255;3.7,265;3.7
1031,724,landscape:urban,290;4.133333,689;3.9166667,704;3.8333333,263;3.8125,248;3.75,297;3.75,720;3.75,287;3.75,255;3.7,724;2.6
1011,263,drivingstyle:relaxed driving,290;4.133333,689;3.9166667,704;3.8333333,263;3.8125,248;3.75,297;3.75,720;3.75,287;3.75,255;3.7,265;3.7
1011,686,trafficconditions:lots of cars;naturalphenomena:night,290;4.133333,689;3.9166667,704;3.8333333,263;3.8125,248;3.75,297;3.75,720;3.75,287;3.75,255;3.7,686;2.4
