50
userId,correctItems,contexts,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p43,p44,p45,p46,p47,p48,p49,p50
55,700;2195;257,daytime:afternoon,750;8.823365,2073;8.463086,2263;8.369121,885;8.329773,2746;8.294384,2372;8.018705,2665;7.909579,933;7.8275013,3275;7.8115463,1388;7.6710877,2540;7.616832,3650;7.565767,659;7.4716706,914;7.44823,2771;7.397488,2599;7.3027124,589;7.2823696,969;7.218327,372;7.081316,1005;7.043407,3155;7.0398536,2074;7.015785,2105;7.013345,2688;6.9921494,1074;6.989044,3214;6.9355702,1553;6.913573,1845;6.891017,2724;6.8610263,3369;6.808691,1143;6.786166,2430;6.776422,1584;6.72947,3604;6.690785,2357;6.6130214,2445;6.6124163,1108;6.612082,2628;6.6055436,1508;6.589899,2695;6.534148,1021;6.5071564,1294;6.4940886,3633;6.4887204,2261;6.4858623,2752;6.461146,257;5.649730560961899,700;5.403340767903705,844;5.202472384084736,2342;3.999385685985719,2195;1.3831052590834363
55,2600;800;394;2374;1104,daytime:night,747;9.083515,750;8.823365,2358;8.809097,2073;8.463086,2263;8.369121,2746;8.294384,1655;8.096499,2372;8.018705,2665;7.909579,933;7.8275013,3275;7.8115463,1388;7.6710877,3650;7.565767,620;7.498056,659;7.4716706,914;7.44823,2014;7.288355,589;7.2823696,1194;7.272431,969;7.218327,3352;7.1853147,3185;7.139397,2591;7.13398,372;7.081316,172;7.06484,1005;7.043407,2074;7.015785,2105;7.013345,2056;6.9961786,2688;6.9921494,1074;6.989044,584;6.943467,3214;6.9355702,1553;6.913573,2724;6.8610263,3369;6.808691,3353;6.792588,3111;6.7895427,1143;6.786166,1584;6.72947,2682;6.031301987594521,2600;5.058795580738106,394;4.660099279150473,2374;4.103529151942386,3392;3.8502249130701487,2933;3.3432212505289223,1609;2.6435027848415866,2615;1.9803775355055715,1104;1.851277129763047,800;1.2712512167901013
2,2253;2430;2056;1052,daytime:morning,2746;8.957423,176;8.72267,3369;8.575901,1584;8.377015,281;8.332611,2263;8.278249,218;8.175398,2167;8.090781,1127;8.042778,1582;7.978261,1045;7.795036,589;7.7902513,745;7.788671,3111;7.771729,2074;7.7605495,279;7.729004,172;7.6948433,2654;7.662414,2056;7.635059,2317;7.634704,3280;7.5697513,2;7.5680733,2876;7.5481935,2199;7.541396,3749;7.5349245,1809;7.468546,1004;7.4575973,925;7.377362,715;7.353441,714;7.352453,2428;7.3412013,2540;7.3103127,652;7.30058,3650;7.2884192,2066;7.2852554,3275;7.2715087,1843;7.208852,39;7.2039337,2430;7.188974,2253;6.379376031225212,3103;6.296053965408929,961;6.27702720118359,709;5.542355388970238,1052;5.5309550717467335,1536;5.383190647606263,2659;5.102036141573402,1718;5.085816892443632,1690;4.966991450641033,1794;3.9453029247285203
2,2506;503;2866;3185,daytime:evening,2746;8.957423,176;8.72267,3369;8.575901,1584;8.377015,1866;8.366224,281;8.332611,1508;8.26844,218;8.175398,1127;8.042778,1582;7.978261,1045;7.795036,3604;7.7919536,589;7.7902513,745;7.788671,3111;7.771729,2074;7.7605495,279;7.729004,2056;7.635059,2317;7.634704,2;7.5680733,2876;7.5481935,3749;7.5349245,970;7.5331225,2120;7.5046167,1809;7.468546,2582;7.3603077,715;7.353441,714;7.352453,2540;7.3103127,652;7.30058,3650;7.2884192,2066;7.2852554,3275;7.2715087,1843;7.208852,39;7.2039337,2430;7.188974,372;7.0884504,564;7.08015,1077;7.078541,584;7.033769,3582;7.0149884,404;7.003143,2335;7.0028095,503;6.712772006761866,2506;6.29094871066309,805;5.918760284986198,883;5.40989670323561,3185;4.758738268433596,2866;4.204322231121562,1320;4.061384987364532
2,589;2082;1247;955;1388,daytime:afternoon,176;8.72267,3369;8.575901,1866;8.366224,281;8.332611,2263;8.278249,1508;8.26844,218;8.175398,2167;8.090781,1127;8.042778,1582;7.978261,1045;7.795036,3604;7.7919536,589;7.7902513,745;7.788671,2074;7.7605495,279;7.729004,172;7.6948433,2654;7.662414,2056;7.635059,3280;7.5697513,2;7.5680733,2876;7.5481935,2199;7.541396,3749;7.5349245,970;7.5331225,2120;7.5046167,1004;7.4575973,925;7.377362,2582;7.3603077,715;7.353441,714;7.352453,2428;7.3412013,2540;7.3103127,3650;7.2884192,3275;7.2715087,39;7.2039337,2430;7.188974,1792;7.173561,564;7.08015,1077;7.078541,404;7.003143,2335;7.0028095,3107;6.9940305,92;6.975928,984;6.97312,827;6.96086,1388;6.776437345394502,955;4.914359626703981,2082;3.9749937170053053,1247;3.684905220702123
2,2771;2635;3324;2533,daytime:night,2746;8.957423,1584;8.377015,1866;8.366224,2263;8.278249,1508;8.26844,2167;8.090781,1582;7.978261,3604;7.7919536,589;7.7902513,745;7.788671,3111;7.771729,172;7.6948433,2654;7.662414,2056;7.635059,2317;7.634704,3280;7.5697513,2876;7.5481935,2199;7.541396,970;7.5331225,2120;7.5046167,1809;7.468546,1004;7.4575973,925;7.377362,2582;7.3603077,714;7.352453,2428;7.3412013,652;7.30058,3650;7.2884192,2066;7.2852554,3275;7.2715087,1843;7.208852,2430;7.188974,1792;7.173561,372;7.0884504,584;7.033769,3582;7.0149884,404;7.003143,3107;6.9940305,984;6.97312,827;6.96086,620;6.9558325,969;6.9370356,1113;6.9288883,783;6.762374073790404,2635;5.564741376319516,2771;5.010814618460186,442;4.796592594616547,2533;4.770913854630817,2336;4.582402258948202,3324;0.3199019247842424
133,1813;88;1595;442,daytime:morning,918;10.7071495,34;10.562395,600;10.267003,177;10.155089,732;10.110278,176;10.043187,118;10.004998,1737;9.873724,116;9.735199,1434;9.73506,396;9.688198,935;9.527949,1441;9.482,1219;9.440984,37;9.429436,652;9.414831,2601;9.38715,1575;9.371085,656;9.365634,232;9.333136,1235;9.330796,84;9.329733,2873;9.292511,41;9.263331,142;9.176382,281;9.17338,342;9.117233,2261;9.096293,3679;9.094348,761;9.083956,245;9.054017,1600;9.046524,262;9.040836,1436;9.013967,706;9.009538,1420;8.990131,442;8.716310168426673,1780;8.093135513643498,258;8.090265597649458,1595;8.079627688155286,3244;7.566482037381176,840;7.56520467490598,88;7.400909112135308,45;6.897330184662426,1513;6.789379913609478,2639;6.676481241033854,1813;6.299060127553831,24;5.622042764016955,283;5.355048443252448,599;5.231042049272222
133,155;596;3131;170,daytime:evening,918;10.7071495,34;10.562395,600;10.267003,732;10.110278,176;10.043187,118;10.004998,1737;9.873724,1434;9.73506,3548;9.715478,544;9.568705,935;9.527949,1441;9.482,1219;9.440984,2601;9.38715,1235;9.330796,84;9.329733,2873;9.292511,727;9.28255,41;9.263331,201;9.177278,142;9.176382,342;9.117233,2261;9.096293,761;9.083956,1600;9.046524,262;9.040836,706;9.009538,1977;8.19902506838729,1350;7.83503456115948,869;7.571994460155393,958;7.325824759244568,155;7.2692839230023205,337;7.227725083424218,223;7.08175835737221,596;7.026698433805407,718;6.900250579192107,2289;6.785321731430154,2436;6.677299691577438,1533;6.396212230602307,3131;6.220365015218738,1542;6.038232235604404,331;5.931036063247413,2686;5.841391460816473,2553;5.6111836910890664,2534;5.2720388344506475,1529;5.270397713977332,2210;5.1444816758199385,2797;4.779920299023734,272;4.542314792011247,780;3.0694085406473466
133,2527;2144;225;712;1330,daytime:afternoon,918;10.7071495,34;10.562395,600;10.267003,177;10.155089,732;10.110278,176;10.043187,118;10.004998,116;9.735199,1434;9.73506,3548;9.715478,396;9.688198,544;9.568705,935;9.527949,1441;9.482,1219;9.440984,37;9.429436,652;9.414831,2601;9.38715,1575;9.371085,656;9.365634,232;9.333136,1235;9.330796,84;9.329733,2873;9.292511,727;9.28255,201;9.177278,281;9.17338,342;9.117233,2261;9.096293,3679;9.094348,761;9.083956,245;9.054017,1600;9.046524,1436;9.013967,706;9.009538,1420;8.990131,1880;8.964093,831;8.933892,291;8.921162,931;8.909071,407;8.280788525084086,438;7.306885348004432,433;7.160954685326155,2144;7.113247968966068,712;6.950746439486139,225;6.814567485606714,431;6.695728267049901,1967;6.294076693578348,1330;5.77451635250429,2527;5.2568357496295315
133,2648;1286;3114,daytime:night,177;10.155089,176;10.043187,1737;9.873724,116;9.735199,3548;9.715478,396;9.688198,544;9.568705,935;9.527949,1219;9.440984,37;9.429436,652;9.414831,1575;9.371085,656;9.365634,232;9.333136,2873;9.292511,727;9.28255,41;9.263331,201;9.177278,142;9.176382,281;9.17338,342;9.117233,2261;9.096293,3679;9.094348,761;9.083956,245;9.054017,1600;9.046524,262;9.040836,1436;9.013967,706;9.009538,1420;8.990131,1880;8.964093,291;8.921162,931;8.909071,2586;8.904129,95;8.851073,2569;8.848952,3807;8.83547,458;8.810843,552;8.800697,3775;7.978346722843186,1868;7.534158112754065,3329;7.0418417371469015,3114;6.991072474385218,3268;6.693649669000692,3312;6.425455814421405,2434;5.981425967894047,577;5.906087846056745,1011;5.008405060466626,1286;4.811978168497961,2648;4.473988472086867
11,2921;2014;2085,daytime:morning,766;8.866787,693;8.078254,1025;7.558753,2904;7.4303274,2837;7.2900963,1497;7.276597,254;7.177659,2372;7.1362247,1446;7.0460806,1087;7.0357127,2185;7.0287294,2161;7.007416,2218;7.001341,1294;6.949872,918;6.942727,2591;6.9370966,686;6.9211683,747;6.873694,612;6.8390636,1005;6.821229,2261;6.801346,928;6.78426,933;6.7206326,1614;6.715835,1378;6.6821713,64;6.654489,513;6.653884,923;6.6040597,1757;6.584383,1550;6.5708666,1143;5.921505040117285,620;5.34389078127744,1158;5.2466346353063065,1455;5.026019606719847,3661;4.792319838651458,2085;4.755296988478268,2014;4.7348031912998945,2122;4.526955113851362,2921;4.444747093562151,69;3.987652055946783,3147;3.9385215374223015,1290;3.883556996509082,2255;3.860249498713776,550;3.8485285559605438,2117;3.4544001559649433,1482;3.4271594269916523,1739;3.0201866589546866,1341;2.878745654594547,2613;2.4909953262539335,3212;0.8068896945248851
