50
userId,correctItems,contexts,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p43,p44,p45,p46,p47,p48,p49,p50
140,1177;2663;2197;96,daytime:afternoon,867;1.0387893,1044;1.0375509,3225;1.0165529,3675;1.0156661,2858;1.0106412,2904;1.0038816,750;1.0021156,3800;1.002104,2901;1.0015603,2571;1.0013907,91;1.0012842,685;1.0012268,635;1.0011519,3745;1.0010954,3116;1.0010746,3375;1.0010712,145;1.0009701,2320;1.0009389,1194;1.0009199,2931;1.0009148,310;1.0008916,2002;1.0008881,2899;1.0008656,1576;1.0008357,23;1.000798,212;1.0007337,1518;1.000725,2688;1.0007188,2487;1.000685,1881;1.0006752,1824;1.0006577,1378;1.0006517,747;1.0006503,3136;1.0006012,603;1.0001964619938004,2532;1.0000374708904007,844;1.0000335767437456,2249;1.0000286897841497,961;1.0000285896504193,1257;1.000025542731546,96;1.0000219949095825,175;1.000014811832757,424;1.000013803593436,2996;0.999992082104568,2663;0.9999845598798187,1462;0.9999792939956929,2197;0.9999717484734085,1177;0.9999659159037088,946;0.999939465250861,1340;0.9999062247555325
140,3335;2700;1727,daytime:night,867;1.0387893,1044;1.0375509,3225;1.0165529,3675;1.0156661,2858;1.0106412,2904;1.0038816,750;1.0021156,3800;1.002104,2901;1.0015603,2571;1.0013907,91;1.0012842,685;1.0012268,635;1.0011519,3745;1.0010954,3116;1.0010746,3375;1.0010712,145;1.0009701,2320;1.0009389,1194;1.0009199,2931;1.0009148,310;1.0008916,2002;1.0008881,2899;1.0008656,1576;1.0008357,23;1.000798,212;1.0007337,1518;1.000725,2688;1.0007188,2487;1.000685,3168;1.0006775,1881;1.0006752,1824;1.0006577,1378;1.0006517,747;1.0006503,3136;1.0006012,1946;1.000593,1405;1.000581,2200;1.0005443,1634;1.0005345,112;1.0000832563765434,176;1.0000371429617085,3335;1.0000249996504842,86;1.000023648661996,2700;1.0000157652364314,1082;0.9999963927564485,2521;0.9999872065684057,2222;0.9999863522909245,1727;0.9999808110591503,1431;0.9999454315859146,1079;0.9998798062844511
114,3046;732;3848;29,daytime:morning,867;1.03874,1044;1.0375445,3225;1.016529,3675;1.0156145,2858;1.0105705,2904;1.0038338,750;1.0020796,3800;1.0020267,2901;1.0015275,2571;1.0013803,91;1.001252,685;1.0011802,635;1.0011327,3375;1.001058,3116;1.0010426,3745;1.0010284,2320;1.0009284,145;1.0009056,1194;1.0008811,2931;1.0008575,2002;1.0008255,2899;1.0008012,1576;1.0008001,310;1.0007992,23;1.0007577,2688;1.0006871,2487;1.0006846,212;1.000668,1518;1.0006633,3168;1.0006573,1378;1.0006207,1881;1.0006123,1824;1.0006064,747;1.0005988,3136;1.0005429,1946;1.0005343,2200;1.0004838,732;1.000111898868331,963;1.000052168203807,2118;1.0000186018444017,652;0.9999983529033785,2581;0.9999976883200631,29;0.999985232862597,3046;0.9999822203360395,386;0.9999687688076777,1429;0.9999603669406532,3848;0.9999488143532601,1575;0.9999444192059556,1527;0.9999426001618893,1317;0.9999181063557405
114,1204;2977;794;1459,daytime:evening,867;1.03874,1044;1.0375445,3225;1.016529,3675;1.0156145,2858;1.0105705,2904;1.0038338,750;1.0020796,3800;1.0020267,2901;1.0015275,2571;1.0013803,91;1.001252,685;1.0011802,635;1.0011327,3375;1.001058,3116;1.0010426,3745;1.0010284,2320;1.0009284,145;1.0009056,1194;1.0008811,2931;1.0008575,2002;1.0008255,2899;1.0008012,1576;1.0008001,310;1.0007992,23;1.0007577,2688;1.0006871,2487;1.0006846,212;1.000668,1518;1.0006633,3168;1.0006573,1378;1.0006207,1881;1.0006123,1824;1.0006064,747;1.0005988,3136;1.0005429,1946;1.0005343,2200;1.0004838,1405;1.0004783,2245;1.0004766,1634;1.0004747,1347;1.0004741,2781;1.0004672,1308;0.9999916834262221,794;0.999967474894261,2977;0.9999596373808652,1204;0.9999518336743991,2740;0.9999482405260717,549;0.9999267337818172,2167;0.9999209892086925,1459;0.999910026765954
114,2564;48;419;1364,daytime:afternoon,867;1.03874,1044;1.0375445,3225;1.016529,3675;1.0156145,2858;1.0105705,2904;1.0038338,750;1.0020796,3800;1.0020267,2901;1.0015275,2571;1.0013803,91;1.001252,685;1.0011802,635;1.0011327,3375;1.001058,3116;1.0010426,3745;1.0010284,2320;1.0009284,145;1.0009056,1194;1.0008811,2931;1.0008575,2002;1.0008255,2899;1.0008012,1576;1.0008001,310;1.0007992,23;1.0007577,2688;1.0006871,2487;1.0006846,212;1.000668,1518;1.0006633,3168;1.0006573,1378;1.0006207,1881;1.0006123,1824;1.0006064,747;1.0005988,1579;1.0000140199385887,1364;0.9999936474159006,469;0.9999814957372447,1500;0.9999810813829731,2434;0.9999807156200172,2564;0.9999799729940685,1082;0.9999752404855669,2023;0.9999732433752497,1482;0.999969290355026,48;0.9999615018272862,1660;0.9999525007814106,993;0.9999517243415011,392;0.9999510394726633,419;0.9999494386936505,350;0.9999326240113485,3338;0.9999135977246284
114,1351;3042;1761,daytime:night,867;1.03874,1044;1.0375445,3225;1.016529,3675;1.0156145,2858;1.0105705,2904;1.0038338,750;1.0020796,3800;1.0020267,2901;1.0015275,2571;1.0013803,91;1.001252,685;1.0011802,635;1.0011327,3375;1.001058,3116;1.0010426,3745;1.0010284,2320;1.0009284,145;1.0009056,1194;1.0008811,2931;1.0008575,2002;1.0008255,2899;1.0008012,1576;1.0008001,310;1.0007992,23;1.0007577,2688;1.0006871,2487;1.0006846,212;1.000668,1723;1.0000540692008033,132;1.0000125421297956,1799;0.9999882338794204,2157;0.9999873027376047,1232;0.9999819363632645,1444;0.9999656949765328,70;0.9999604807319399,2480;0.9999563319715868,998;0.9999559129425856,1761;0.9999530568731906,1088;0.999945340522895,2003;0.9999407447040114,1217;0.9999352505485708,841;0.9999288697802731,2289;0.9999229062864327,1351;0.999922320909599,899;0.9999022863117027,1112;0.9998989163320658,845;0.9998950973153385,1340;0.9998932707827571,3042;0.999883697976727,2037;0.9995453481121676
55,2786;707;2074;2693,daytime:morning,867;1.0390025,1044;1.0376877,3225;1.0167128,3675;1.0157324,2858;1.0107436,2904;1.0040135,3800;1.0022349,750;1.0022136,2901;1.0017707,2571;1.0015347,91;1.0014195,685;1.0014182,635;1.0012876,3375;1.0012869,3116;1.0012327,3745;1.0011922,1194;1.0011154,145;1.0010936,2320;1.0010749,310;1.0010456,2931;1.0010339,2002;1.0009986,1576;1.0009853,2899;1.0009409,23;1.0009351,212;1.0009245,2688;1.0008942,2487;1.0008875,1518;1.0008643,1824;1.0008305,1378;1.0008069,1881;1.0008069,3168;1.0007899,747;1.0007625,1946;1.0007006,2200;1.0006869,1405;1.0006822,2771;1.0006821,3248;1.000682,1757;1.000675,3136;1.0006719,2781;1.0006537,2786;1.0002135347909569,2074;1.0001663459742793,707;1.000154001359215,1294;1.0001391605054486,2693;1.00012692546291,2167;1.000118686700818,971;1.0000980994405775,1021;1.000068870040745
55,2245;117;1794;405;2983,daytime:evening,867;1.0390025,1044;1.0376877,3225;1.0167128,3675;1.0157324,2858;1.0107436,2904;1.0040135,3800;1.0022349,750;1.0022136,2901;1.0017707,91;1.0014195,685;1.0014182,3375;1.0012869,3116;1.0012327,3745;1.0011922,1194;1.0011154,145;1.0010936,2320;1.0010749,310;1.0010456,2002;1.0009986,1576;1.0009853,2899;1.0009409,23;1.0009351,2487;1.0008875,1518;1.0008643,1824;1.0008305,1378;1.0008069,1881;1.0008069,3168;1.0007899,747;1.0007625,2200;1.0006869,1405;1.0006822,2771;1.0006821,3159;1.00051331733741,1437;1.0002892724856263,1794;1.000217957737044,60;1.0001828092054215,1919;1.0001756859043127,218;1.000175656209039,1388;1.000173478509938,300;1.000173167616422,1162;1.000147324827857,117;1.0001439965217394,272;1.0001438810464407,2990;1.000135422400718,2418;1.0001340879214544,405;1.000130384337636,372;1.0001261597536244,2983;1.0001104401566903,2285;1.0000571144634693,2835;0.999748750595219
55,2986;3542;2732;2666,daytime:afternoon,867;1.0390025,1044;1.0376877,3225;1.0167128,3675;1.0157324,2858;1.0107436,2904;1.0040135,3800;1.0022349,750;1.0022136,2901;1.0017707,2571;1.0015347,91;1.0014195,685;1.0014182,635;1.0012876,3375;1.0012869,3116;1.0012327,3745;1.0011922,145;1.0010936,2320;1.0010749,310;1.0010456,2931;1.0010339,2002;1.0009986,1576;1.0009853,2899;1.0009409,23;1.0009351,212;1.0009245,2688;1.0008942,2487;1.0008875,1518;1.0008643,1824;1.0008305,1378;1.0008069,1881;1.0008069,3168;1.0007899,1946;1.0007006,2200;1.0006869,1405;1.0006822,2771;1.0006821,3248;1.000682,1757;1.000675,3136;1.0006719,2781;1.0006537,2245;1.0006495,1347;1.000636,1634;1.0006096,548;1.0005925,3223;1.0005906,3649;1.0005771,3542;1.000177029590597,2732;1.0001593398958437,2666;1.0001476047379823,2986;1.0000928123939992
55,2430;3376;1641;3633;1466,daytime:night,867;1.0390025,1044;1.0376877,3225;1.0167128,3675;1.0157324,2858;1.0107436,2904;1.0040135,3800;1.0022349,750;1.0022136,2901;1.0017707,2571;1.0015347,91;1.0014195,685;1.0014182,635;1.0012876,3375;1.0012869,3116;1.0012327,3745;1.0011922,1194;1.0011154,145;1.0010936,2320;1.0010749,310;1.0010456,2931;1.0010339,2002;1.0009986,1576;1.0009853,2899;1.0009409,23;1.0009351,212;1.0009245,2688;1.0008942,2487;1.0008875,1518;1.0008643,1824;1.0008305,1378;1.0008069,1881;1.0008069,3168;1.0007899,747;1.0007625,1946;1.0007006,2200;1.0006869,2771;1.0006821,3248;1.000682,1757;1.000675,3136;1.0006719,2781;1.0006537,2245;1.0006495,1641;1.0001595265797298,2066;1.0001554283560437,3376;1.0001430922347188,987;1.0001156657091337,2430;1.0000868028496874,3566;1.0000784604898767,1466;1.000067318394335,3633;0.9999120741771228
2,1948;629;2186,daytime:morning,867;1.0388175,1044;1.0377032,3225;1.016669,3675;1.0157206,2858;1.0106571,2904;1.0039346,750;1.0021919,3800;1.0021133,2901;1.0016159,2571;1.0015161,91;1.0014044,635;1.0012897,685;1.0012603,3375;1.0011991,3116;1.0011353,3745;1.0010952,2320;1.0010581,1194;1.0009955,2931;1.0009921,145;1.000976,2002;1.0009445,1576;1.0009081,2899;1.0008969,310;1.0008835,2487;1.0008519,23;1.0008298,1518;1.0008125,2688;1.0007985,3168;1.0007876,212;1.0007665,3136;1.0007226,1881;1.0007224,1378;1.0007143,747;1.000712,1824;1.0007,2245;1.00064,1634;1.0006373,1946;1.0006328,1132;1.0006226,2200;1.0005984,3248;1.0005877,1347;1.0005596,3029;1.0005554,2781;1.0005478,2722;1.0000978949935544,3683;1.000086716881138,629;1.0000742979543629,2186;1.0000564446973874,1065;1.0000295319137062,1948;0.9999800540513455
2,620;976;984;2199,daytime:evening,867;1.0388175,1044;1.0377032,3225;1.016669,3675;1.0157206,2858;1.0106571,2904;1.0039346,750;1.0021919,3800;1.0021133,2901;1.0016159,2571;1.0015161,91;1.0014044,635;1.0012897,685;1.0012603,3375;1.0011991,3116;1.0011353,3745;1.0010952,2320;1.0010581,1194;1.0009955,2931;1.0009921,145;1.000976,2002;1.0009445,1576;1.0009081,2899;1.0008969,310;1.0008835,2487;1.0008519,23;1.0008298,1518;1.0008125,2688;1.0007985,3168;1.0007876,212;1.0007665,3136;1.0007226,1881;1.0007224,1378;1.0007143,747;1.000712,1824;1.0007,2245;1.00064,1634;1.0006373,1946;1.0006328,1132;1.0006226,2200;1.0005984,3248;1.0005877,1347;1.0005596,2199;1.0001366963287928,976;1.000107979274531,2299;1.00009035353549,167;1.0000901669631606,2654;1.0000860921430053,2958;1.0000823047081673,620;1.0000421607752834,984;1.0000158996300326
2,3099;2347;3555,daytime:afternoon,867;1.0388175,1044;1.0377032,3225;1.016669,3675;1.0157206,2858;1.0106571,2904;1.0039346,750;1.0021919,3800;1.0021133,2901;1.0016159,2571;1.0015161,91;1.0014044,635;1.0012897,685;1.0012603,3375;1.0011991,3116;1.0011353,3745;1.0010952,2320;1.0010581,1194;1.0009955,2931;1.0009921,145;1.000976,2002;1.0009445,1576;1.0009081,2899;1.0008969,310;1.0008835,2487;1.0008519,23;1.0008298,1518;1.0008125,2688;1.0007985,3168;1.0007876,212;1.0007665,3136;1.0007226,1881;1.0007224,1378;1.0007143,747;1.000712,1824;1.0007,2245;1.00064,1634;1.0006373,1946;1.0006328,1132;1.0006226,2200;1.0005984,3248;1.0005877,1347;1.0005596,3029;1.0005554,2781;1.0005478,2752;1.0001400532878553,3555;1.000127035379453,2347;1.000086872008074,2746;1.0000433047887562,2682;1.000029338118775,3099;1.0000127850957634
2,3108;672;2554;591,daytime:night,867;1.0388175,1044;1.0377032,3225;1.016669,3675;1.0157206,2858;1.0106571,2904;1.0039346,750;1.0021919,3800;1.0021133,2901;1.0016159,2571;1.0015161,91;1.0014044,635;1.0012897,685;1.0012603,3375;1.0011991,3116;1.0011353,3745;1.0010952,2320;1.0010581,1194;1.0009955,2931;1.0009921,145;1.000976,2002;1.0009445,1576;1.0009081,2899;1.0008969,310;1.0008835,2487;1.0008519,23;1.0008298,1518;1.0008125,2688;1.0007985,3168;1.0007876,212;1.0007665,3136;1.0007226,1881;1.0007224,1378;1.0007143,747;1.000712,1824;1.0007,2245;1.00064,1634;1.0006373,1946;1.0006328,1132;1.0006226,2200;1.0005984,3248;1.0005877,1347;1.0005596,3029;1.0005554,1083;1.0001257338275722,2554;1.0001077181160432,2444;1.000053344590359,591;1.0000454107632173,3108;1.0000366892539974,672;1.0000344633135592,458;0.999957680404222
133,321;1784;1983;783,daytime:morning,867;1.0387785,1044;1.0375758,3225;1.0165999,3675;1.0157216,2858;1.0106281,2904;1.0039325,750;1.0021374,3800;1.0021282,2901;1.0015795,2571;1.0014201,91;1.0012984,685;1.0012119,635;1.0011857,3116;1.0011084,3375;1.0011019,3745;1.0010856,145;1.000973,2320;1.0009459,1194;1.0009413,2002;1.0009223,2899;1.0008956,2931;1.0008647,1576;1.0008602,23;1.0008295,310;1.0008122,3168;1.0007396,1518;1.0007303,2487;1.0007107,2688;1.0007061,212;1.0006989,1881;1.0006804,1378;1.0006517,1824;1.000637,747;1.0006359,3136;1.0006242,1946;1.0006146,2245;1.0005661,2026;1.0000664420397924,1995;1.0000657778142341,1414;1.0000423634050906,209;1.0000287219458555,783;1.0000257227876705,321;1.000025682413182,1560;1.0000187787849486,3328;1.0000186073340094,401;1.0000118999240537,1784;0.999984369927063,1983;0.9999529923646988,201;0.9999494369559413,1857;0.9999366416760715
133,1085;899;21,daytime:evening,867;1.0387785,1044;1.0375758,3225;1.0165999,3675;1.0157216,2858;1.0106281,2904;1.0039325,750;1.0021374,3800;1.0021282,2901;1.0015795,2571;1.0014201,91;1.0012984,685;1.0012119,635;1.0011857,3116;1.0011084,3375;1.0011019,3745;1.0010856,145;1.000973,2320;1.0009459,1194;1.0009413,2002;1.0009223,2899;1.0008956,2931;1.0008647,1576;1.0008602,23;1.0008295,3168;1.0007396,1518;1.0007303,2487;1.0007107,2688;1.0007061,212;1.0006989,603;1.0002304779970694,721;1.0001324781947796,1821;1.0000721475957064,1018;1.0000541173642772,276;1.000051609693764,1085;1.000046218620578,1071;1.0000359553646616,1252;1.0000260713052647,136;1.0000236901790158,281;1.0000211277996283,620;0.9999927235345445,96;0.9999919470836118,21;0.999989388756911,3237;0.9999844643047918,1675;0.9999786256690897,552;0.9999695598901019,177;0.9999668971053641,3146;0.9999581443750019,899;0.9999361404504523,37;0.9998731871718105,686;0.9998708935949053
133,61;268;2906;632,daytime:afternoon,867;1.0387785,1044;1.0375758,3225;1.0165999,3675;1.0157216,2858;1.0106281,2904;1.0039325,750;1.0021374,3800;1.0021282,2901;1.0015795,2571;1.0014201,91;1.0012984,685;1.0012119,635;1.0011857,3116;1.0011084,3375;1.0011019,3745;1.0010856,145;1.000973,2320;1.0009459,1194;1.0009413,2002;1.0009223,2899;1.0008956,2931;1.0008647,1576;1.0008602,23;1.0008295,310;1.0008122,3168;1.0007396,1518;1.0007303,2487;1.0007107,2688;1.0007061,212;1.0006989,1881;1.0006804,1378;1.0006517,1824;1.000637,747;1.0006359,3136;1.0006242,1946;1.0006146,2245;1.0005661,1634;1.0005654,2771;1.0005633,1347;1.0005594,1405;1.0005319,2200;1.0005221,425;1.0005146,2799;1.0002427555590312,41;1.0000254319453254,61;1.0000046245568333,632;0.9999916744259706,2906;0.9999880660867353,268;0.9999810162126316,2427;0.999974666536278
