50
userId,correctItems,contexts,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p43,p44,p45,p46,p47,p48,p49,p50
140,619;2250;2831,daytime:afternoon,1877;1.0404854,3225;1.0271168,3675;1.0074192,3798;1.0053635,1207;1.0038116,3774;1.0030217,3799;1.0028204,2789;1.0019429,2858;1.0019172,965;1.0017483,387;1.0016428,3677;1.0013909,3671;1.0013058,2364;1.0012431,1477;1.001204,1025;1.0011879,3450;1.001171,3428;1.0011615,3546;1.0010805,1879;1.0009913,443;1.0009677,718;1.0009273,612;1.0009038,724;1.0008987,111;1.0008733,559;1.0008638,1926;1.0008501,2560;1.0008324,3730;1.0008037,2949;1.000182585232288,571;1.000033383540068,721;1.0000269367604646,3168;1.000010609630786,2250;0.9999862221386594,727;0.9999579542076742,709;0.9999545446239437,1525;0.9999395670062365,3291;0.9999373792707847,1686;0.9999345949067896,619;0.9999335607367763,530;0.9999285939931069,3553;0.999926127421389,3014;0.9999175066409868,762;0.9999129039895145,2089;0.9999103603017555,2021;0.9998835027515537,511;0.9998594422702625,1513;0.9998568566113333,2174;0.9998226919979496,2831;0.9998021246285981
140,2156;931;1559,daytime:night,1877;1.0404854,3225;1.0271168,3675;1.0074192,3798;1.0053635,1207;1.0038116,3774;1.0030217,3799;1.0028204,2789;1.0019429,2858;1.0019172,965;1.0017483,387;1.0016428,3677;1.0013909,3671;1.0013058,2364;1.0012431,1477;1.001204,1025;1.0011879,3450;1.001171,3428;1.0011615,3546;1.0010805,603;1.0010045,1879;1.0009913,443;1.0009677,612;1.0009038,724;1.0008987,111;1.0008733,559;1.0008638,1926;1.0008501,2560;1.0008324,3730;1.0008037,3226;1.0008007,383;1.0007958,3094;1.0007646,667;1.0007393,52;1.0007334,3633;1.0007305,1984;1.0007182,3551;1.0006937,2917;1.0006745,2901;1.0006734,1323;1.000673,460;1.0006706,3709;1.0006508,2959;1.0006477,1272;1.000642,1559;1.0000051346704109,258;0.999948415082264,3019;0.9999162862781369,2156;0.9999097773943562,3395;0.9998690416755786,931;0.9998125864656631
114,2887;114;702;216,daytime:morning,1877;1.0403875,3225;1.0271337,3675;1.0073582,3798;1.0053707,1207;1.0039026,3774;1.0030967,3799;1.0027822,2789;1.0019734,2858;1.0019222,965;1.0016814,387;1.0015383,3677;1.0014048,3671;1.0012286,1025;1.0012048,2364;1.0011725,3450;1.0011622,3546;1.0010784,3428;1.0010539,603;1.0010005,443;1.0009466,1879;1.0009333,718;1.0009316,612;1.0009224,111;1.0009063,724;1.00088,2560;1.0008622,1926;1.0008166,559;1.0008159,3633;1.0008096,3730;1.0007932,3226;1.0007889,383;1.0007716,52;1.0007447,3094;1.0007415,1984;1.0007265,1323;1.0007185,3709;1.0007119,667;1.0007045,3551;1.000702,460;1.0006924,2917;1.0006895,2901;1.0006725,1220;1.000078032614371,2887;1.000016312021554,1674;1.0000035858540814,216;0.9999914059607422,348;0.999980595060546,114;0.999973439111653,2222;0.999952138230361,702;0.9997690252712802
114,835;230;359;1342;2258,daytime:evening,1877;1.0403875,3225;1.0271337,3675;1.0073582,3798;1.0053707,1207;1.0039026,3774;1.0030967,3799;1.0027822,2789;1.0019734,2858;1.0019222,965;1.0016814,387;1.0015383,3677;1.0014048,1477;1.0012324,3671;1.0012286,1025;1.0012048,2364;1.0011725,3450;1.0011622,3546;1.0010784,3428;1.0010539,603;1.0010005,443;1.0009466,1879;1.0009333,718;1.0009316,612;1.0009224,111;1.0009063,724;1.00088,2560;1.0008622,1926;1.0008166,559;1.0008159,3633;1.0008096,3730;1.0007932,3226;1.0007889,383;1.0007716,52;1.0007447,3094;1.0007415,1984;1.0007265,1323;1.0007185,3709;1.0007119,667;1.0007045,3551;1.000702,230;1.0001316518039247,359;1.0000386400383716,835;0.9999373530966158,2024;0.999931271348879,1192;0.9999180517141713,2258;0.9999147090077279,1342;0.9999111648722949,265;0.999904204614153,1062;0.9998973018838199,1491;0.9998315400275628
114,1180;261;2967;2645,daytime:afternoon,1877;1.0403875,3225;1.0271337,3675;1.0073582,3798;1.0053707,1207;1.0039026,3774;1.0030967,3799;1.0027822,2789;1.0019734,2858;1.0019222,965;1.0016814,387;1.0015383,3677;1.0014048,1477;1.0012324,3671;1.0012286,1025;1.0012048,2364;1.0011725,3450;1.0011622,3546;1.0010784,3428;1.0010539,603;1.0010005,443;1.0009466,1879;1.0009333,718;1.0009316,612;1.0009224,111;1.0009063,724;1.00088,2560;1.0008622,1926;1.0008166,559;1.0008159,3633;1.0008096,3730;1.0007932,3226;1.0007889,52;1.0007447,3094;1.0007415,2682;1.0000388648477108,2873;1.0000099009480508,360;1.0000050694917513,2124;0.9999682179393172,1180;0.9999637553925401,1320;0.9999624039654661,2967;0.9999619065230797,261;0.9999372866146741,1421;0.9999345705525157,2645;0.9999334128009244,1202;0.9999309208464007,2913;0.9999309162874694,1297;0.9999252252733346,2974;0.99991405565118,865;0.9998756765564286,2234;0.9998330101961066
114,2452;404;814;5;2954,daytime:night,1877;1.0403875,3225;1.0271337,3675;1.0073582,3798;1.0053707,1207;1.0039026,3774;1.0030967,3799;1.0027822,2789;1.0019734,2858;1.0019222,965;1.0016814,387;1.0015383,3677;1.0014048,1477;1.0012324,3671;1.0012286,1025;1.0012048,2364;1.0011725,3450;1.0011622,3546;1.0010784,3428;1.0010539,603;1.0010005,443;1.0009466,1879;1.0009333,718;1.0009316,612;1.0009224,111;1.0009063,724;1.00088,2560;1.0008622,1926;1.0008166,559;1.0008159,3633;1.0008096,3730;1.0007932,1101;1.0000277558717907,958;1.0000088957916085,241;0.9999984395718627,1029;0.9999879790456228,2365;0.9999693814369583,654;0.9999552047974929,2452;0.9999453211782281,2930;0.9999408894695547,1531;0.9999263737162601,850;0.9999225836281206,404;0.999911742692012,960;0.9998943279819855,982;0.9998917767756011,2192;0.9998839686828809,5;0.9998778890280388,1235;0.9998739579513114,2954;0.999873652316125,814;0.999834938397456,146;0.9994780330956998
55,2351;793;2073;2728,daytime:morning,1877;1.0405377,3225;1.0271257,3675;1.0074159,3798;1.0054115,1207;1.0038723,3774;1.0031153,3799;1.0028822,2789;1.0019985,2858;1.0019864,965;1.0017512,387;1.0016702,3677;1.0014629,3671;1.0013518,2364;1.0012894,1025;1.0012554,1477;1.0012432,3450;1.0012263,3428;1.0011921,3546;1.0011493,603;1.0010269,1879;1.0010126,443;1.0010083,724;1.0010053,612;1.0009607,718;1.0009547,111;1.0009497,559;1.0009177,2560;1.0009038,3226;1.0008802,1926;1.0008584,383;1.0008382,3633;1.0008199,3094;1.0008034,1984;1.0007905,52;1.0007805,3730;1.0007787,667;1.0007716,3551;1.0007585,2901;1.0007473,1323;1.0007311,3709;1.0007249,460;1.0007222,2917;1.000705,2073;1.0003212405127442,1578;1.000063433633194,2862;0.9999680918699204,2351;0.9999220561293014,2728;0.9999043996885457,3604;0.999890691809045,793;0.9994274076358013
55,1100;2075;192;2852,daytime:evening,1877;1.0405377,3225;1.0271257,3675;1.0074159,3798;1.0054115,1207;1.0038723,3774;1.0031153,3799;1.0028822,2789;1.0019985,2858;1.0019864,965;1.0017512,387;1.0016702,3677;1.0014629,3671;1.0013518,2364;1.0012894,1025;1.0012554,1477;1.0012432,3450;1.0012263,3428;1.0011921,3546;1.0011493,603;1.0010269,1879;1.0010126,443;1.0010083,724;1.0010053,612;1.0009607,718;1.0009547,1100;1.0004139948843735,3764;1.0001256590346934,2852;1.0000752343696708,968;1.0000710260409624,220;1.0000531184798933,3037;1.0000199764107092,3193;1.000014556033109,2075;1.0000067177194174,907;0.9999980150688352,827;0.9999893863918078,2409;0.9999850171640196,946;0.9999805034930366,1111;0.9999799153488004,2346;0.9999797856817024,192;0.9999607911122381,1529;0.9999604418258895,126;0.9999591483332119,2695;0.9999578709300864,1818;0.9999522500399706,242;0.9999336401145149,2783;0.9999199318548183,1281;0.9999190201002273,1813;0.9998977662630318,1460;0.9998721521231893,155;0.9997477429087986
55,700;2342;257,daytime:afternoon,1877;1.0405377,3225;1.0271257,3675;1.0074159,3798;1.0054115,1207;1.0038723,3774;1.0031153,3799;1.0028822,2789;1.0019985,2858;1.0019864,965;1.0017512,387;1.0016702,3677;1.0014629,3671;1.0013518,2364;1.0012894,1025;1.0012554,1477;1.0012432,3450;1.0012263,3428;1.0011921,3546;1.0011493,603;1.0010269,1879;1.0010126,443;1.0010083,724;1.0010053,612;1.0009607,718;1.0009547,111;1.0009497,559;1.0009177,2560;1.0009038,3226;1.0008802,1926;1.0008584,383;1.0008382,3633;1.0008199,3094;1.0008034,1984;1.0007905,52;1.0007805,3730;1.0007787,667;1.0007716,3551;1.0007585,2901;1.0007473,1323;1.0007311,3709;1.0007249,460;1.0007222,2917;1.000705,2959;1.0007006,2261;1.0000976223368863,2195;0.9999981901317037,844;0.9999844550337829,700;0.9999804304258164,257;0.9999602904151577,2342;0.9999595237283495
55,2600;2682;2933;2374;1609,daytime:night,1877;1.0405377,3225;1.0271257,3675;1.0074159,3798;1.0054115,1207;1.0038723,3774;1.0031153,3799;1.0028822,2789;1.0019985,2858;1.0019864,965;1.0017512,387;1.0016702,3677;1.0014629,3671;1.0013518,2364;1.0012894,1025;1.0012554,1477;1.0012432,3450;1.0012263,3428;1.0011921,3546;1.0011493,603;1.0010269,1879;1.0010126,443;1.0010083,724;1.0010053,612;1.0009607,718;1.0009547,111;1.0009497,559;1.0009177,2560;1.0009038,3226;1.0008802,1926;1.0008584,383;1.0008382,3094;1.0008034,1984;1.0007905,52;1.0007805,3730;1.0007787,667;1.0007716,3551;1.0007585,2901;1.0007473,1323;1.0007311,3709;1.0007249,2374;1.000155105737676,3392;1.000122490106834,2615;1.000030839882155,2682;1.0000235043197008,394;1.0000071659978265,2933;0.9999903233152923,800;0.9999861677774683,1609;0.9999581196605988,2600;0.999942766424653,1104;0.9994872772433703
2,2253;2430;1714;3103,daytime:morning,1877;1.0405889,3225;1.0271916,3675;1.0075675,3798;1.0053984,1207;1.0039269,3774;1.0030794,3799;1.002915,2789;1.0020193,2858;1.0019885,965;1.0018432,387;1.0016925,3677;1.0014591,3671;1.0013455,2364;1.0012629,3450;1.0012605,1477;1.0012559,3428;1.0012532,1025;1.0012376,3546;1.0011551,1879;1.0011036,603;1.0010825,443;1.0010741,718;1.0010198,612;1.0009686,3730;1.0009425,1926;1.0009347,724;1.0009298,559;1.0009123,111;1.000902,2560;1.0008906,383;1.0008676,3633;1.0008564,52;1.000856,3094;1.0008135,3226;1.0007956,667;1.0007937,1984;1.0007914,1714;1.0001626909626837,1052;1.0000467320563187,709;1.0000137553615365,961;1.000011069230894,1536;0.9999908603953624,2659;0.9999693596929617,3103;0.9999641925785908,1690;0.9999420639633164,2430;0.9999414525905986,2253;0.9999395600360353,1718;0.999906792557352,2056;0.999888610760933,1794;0.9996691386322708
2,805;2506;1320;3185,daytime:evening,1877;1.0405889,3225;1.0271916,3675;1.0075675,3798;1.0053984,1207;1.0039269,3774;1.0030794,3799;1.002915,2789;1.0020193,2858;1.0019885,965;1.0018432,387;1.0016925,3677;1.0014591,3671;1.0013455,2364;1.0012629,3450;1.0012605,1477;1.0012559,3428;1.0012532,1025;1.0012376,3546;1.0011551,1879;1.0011036,603;1.0010825,443;1.0010741,718;1.0010198,612;1.0009686,3730;1.0009425,1926;1.0009347,724;1.0009298,559;1.0009123,111;1.000902,2560;1.0008906,383;1.0008676,3633;1.0008564,52;1.000856,3094;1.0008135,3226;1.0007956,667;1.0007937,1984;1.0007914,3551;1.0007805,3709;1.0007641,2917;1.0007614,2901;1.0007463,1323;1.0007317,460;1.0007013,2866;1.0001029757510103,1320;1.0000347495910595,503;1.0000212722040336,883;0.9999995275237812,2506;0.9999926686501572,805;0.9999892634054038,3185;0.9999664752732044
2,589;2082;1247;955;1388,daytime:afternoon,1877;1.0405889,3225;1.0271916,3675;1.0075675,3798;1.0053984,1207;1.0039269,3774;1.0030794,3799;1.002915,2789;1.0020193,2858;1.0019885,965;1.0018432,387;1.0016925,3677;1.0014591,3671;1.0013455,2364;1.0012629,3450;1.0012605,1477;1.0012559,3428;1.0012532,1025;1.0012376,3546;1.0011551,1879;1.0011036,603;1.0010825,443;1.0010741,718;1.0010198,612;1.0009686,3730;1.0009425,1926;1.0009347,724;1.0009298,559;1.0009123,111;1.000902,2560;1.0008906,383;1.0008676,3633;1.0008564,52;1.000856,3094;1.0008135,3226;1.0007956,667;1.0007937,1984;1.0007914,3551;1.0007805,3709;1.0007641,2917;1.0007614,2901;1.0007463,1323;1.0007317,460;1.0007013,3554;1.0006931,2959;1.0006778,589;1.0000349218511824,955;1.0000336704126493,1247;1.0000205130749003,1388;0.9999963231646005,2082;0.9999867632737058
2,2771;783;3324;2533,daytime:night,1877;1.0405889,3225;1.0271916,3675;1.0075675,3798;1.0053984,1207;1.0039269,3774;1.0030794,3799;1.002915,2789;1.0020193,2858;1.0019885,965;1.0018432,387;1.0016925,3677;1.0014591,3671;1.0013455,2364;1.0012629,3450;1.0012605,1477;1.0012559,3428;1.0012532,1025;1.0012376,3546;1.0011551,1879;1.0011036,603;1.0010825,443;1.0010741,718;1.0010198,612;1.0009686,3730;1.0009425,1926;1.0009347,724;1.0009298,559;1.0009123,111;1.000902,2560;1.0008906,383;1.0008676,3633;1.0008564,52;1.000856,3094;1.0008135,3226;1.0007956,667;1.0007937,1984;1.0007914,3551;1.0007805,3709;1.0007641,2917;1.0007614,2901;1.0007463,1323;1.0007317,460;1.0007013,2635;1.0000960537999366,783;1.0000341378345428,3324;0.9999971354604142,2533;0.9999958634812542,2336;0.9999816721968671,2771;0.9999081215232466,442;0.9990023316726103
133,88;1513;258;599,daytime:morning,1877;1.0405378,3225;1.0272607,3675;1.0075413,3798;1.0054187,1207;1.003943,3774;1.00314,3799;1.0029006,2789;1.0020404,2858;1.0020326,965;1.0018759,387;1.0016962,3677;1.00145,3671;1.0013593,2364;1.0013027,1477;1.0013013,3450;1.0012715,1025;1.0012583,3428;1.0012373,3546;1.0011566,603;1.001106,1879;1.0010942,443;1.0010772,718;1.0010694,612;1.0009897,111;1.0009426,1926;1.0009388,3730;1.00093,383;1.0009117,2560;1.0009089,724;1.0009024,559;1.0008948,3633;1.0008821,52;1.0008553,3094;1.0008504,2639;1.0000768341928545,1219;1.0000745990301945,24;1.0000638096197463,258;1.0000606447118936,45;1.0000461743820757,1513;1.0000347457296723,706;1.000033206778293,1595;1.0000237040620708,1780;1.000012809602871,599;1.0000062243859065,283;0.9999837852401433,88;0.9999786417051221,3244;0.9999448633070863,1813;0.9999269606665147,840;0.9997823002279431,442;0.9990635392384236
133,1529;2553;155;2797,daytime:evening,1877;1.0405378,3225;1.0272607,3675;1.0075413,3798;1.0054187,1207;1.003943,3774;1.00314,3799;1.0029006,2789;1.0020404,2858;1.0020326,965;1.0018759,387;1.0016962,3677;1.00145,3671;1.0013593,2364;1.0013027,1477;1.0013013,3450;1.0012715,1025;1.0012583,3428;1.0012373,3546;1.0011566,1879;1.0010942,443;1.0010772,718;1.0010694,612;1.0009897,111;1.0009426,1926;1.0009388,3730;1.00093,869;1.0002843273770743,331;1.0001056283030587,3131;1.000098627495316,2586;1.0000942086853124,958;1.00007790121587,337;1.0000750996096686,1533;1.0000698375425843,2210;1.0000475191254776,1542;1.0000395690026236,2436;1.0000331436271876,2797;1.000026653173492,170;1.0000250395248327,2686;1.0000245371762757,596;1.0000183138018746,272;1.0000149587703626,1350;1.0000046849029558,223;0.9999969523526563,780;0.9999865324633308,1977;0.9999865029428365,2289;0.999985733036685,1529;0.999979507084563,2553;0.9999757278984572,2534;0.9999731654177211,155;0.9998026257496206
133,438;712;431;1330;407,daytime:afternoon,1877;1.0405378,3225;1.0272607,3675;1.0075413,3798;1.0054187,1207;1.003943,3774;1.00314,3799;1.0029006,2789;1.0020404,2858;1.0020326,965;1.0018759,387;1.0016962,3677;1.00145,3671;1.0013593,2364;1.0013027,1477;1.0013013,3450;1.0012715,1025;1.0012583,3428;1.0012373,3546;1.0011566,603;1.001106,1879;1.0010942,443;1.0010772,718;1.0010694,612;1.0009897,111;1.0009426,1926;1.0009388,3730;1.00093,383;1.0009117,2560;1.0009089,724;1.0009024,559;1.0008948,3633;1.0008821,52;1.0008553,3094;1.0008504,2917;1.0008367,3551;1.000808,1984;1.0007952,3226;1.0007795,2901;1.0007782,460;1.0007745,1330;1.0000889240863897,431;1.000052163132273,712;1.0000488518820754,225;1.0000464348609825,433;1.00004579818411,438;1.0000377242899057,1967;1.0000099790207297,2144;0.9999791158066981,2527;0.9999407757665753,407;0.9999244302244211
