50
userId,correctItems,contexts,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p43,p44,p45,p46,p47,p48,p49,p50
140,880;2490;1705,daytime:afternoon,3638;1.04493,2447;1.0385745,1044;1.0379717,1628;1.0364809,3225;1.0229117,3611;1.0130725,1672;1.0076346,3677;1.0024279,3142;1.0019488,1976;1.00171,118;1.0015526,2825;1.0015066,2562;1.001441,3679;1.0013746,1218;1.0013361,1132;1.0012966,750;1.0012411,3730;1.0011259,2200;1.0010843,2972;1.0008535,3251;1.0008299,548;1.0008135,1984;1.0007694,1247;1.0007625,1074;1.0007596,1915;1.0007426,2237;1.0007372,634;1.0007043,1819;1.0006617,1705;1.000156718221148,991;1.0001144836077132,621;1.0001035544873607,3022;1.0000731228687565,3139;1.0000458810941233,1169;1.0000405049632815,2625;1.0000166512164956,165;1.0000147920872402,880;1.000008233874853,431;1.000007641925613,2428;1.0000060608774626,210;1.0000058451468976,2399;1.0000031420075117,1444;0.9999929119905295,499;0.9999920919036577,1165;0.9999863853914179,414;0.9999737858913337,2490;0.9999686390371243,871;0.9999616670853325,288;0.999957082593213,3068;0.9998408870745016
140,1793;118;282;46,daytime:night,3638;1.04493,2447;1.0385745,1044;1.0379717,1628;1.0364809,3225;1.0229117,3611;1.0130725,1672;1.0076346,3677;1.0024279,3142;1.0019488,1976;1.00171,118;1.0015526,2825;1.0015066,2562;1.001441,3679;1.0013746,1218;1.0013361,1132;1.0012966,750;1.0012411,3730;1.0011259,2200;1.0010843,2972;1.0008535,3251;1.0008299,548;1.0008135,1525;1.0008104,1984;1.0007694,1247;1.0007625,1074;1.0007596,1915;1.0007426,2237;1.0007372,634;1.0007043,1819;1.0006617,2046;1.000656,2771;1.0006424,1879;1.0006398,3830;1.0006065,3551;1.0005819,1825;1.0005785,15;1.0005685,2599;1.0005678,2688;1.0005605,600;1.0005604,3353;1.000553,1840;1.000553,2772;1.0005507,917;1.0005375,1793;1.0001066761918593,1815;1.0000925214756993,46;1.000089098850192,282;1.0000585339495682,3548;1.0000007218671911,177;0.9999922459290995
114,1319;580;1846,daytime:morning,3638;1.0462502,2447;1.0399274,1044;1.0392982,1628;1.0378485,3225;1.0242567,3611;1.0144078,1672;1.0089982,3677;1.0037785,3142;1.0032786,1976;1.003062,118;1.0029048,2825;1.0028877,2562;1.0027773,1218;1.0026977,1132;1.0025926,750;1.0025773,3730;1.0024798,2200;1.0024318,2972;1.0022007,3251;1.0021791,548;1.0021468,1525;1.0021434,1247;1.0020952,1074;1.0020921,1984;1.0020907,1915;1.0020764,2237;1.0020756,2771;1.0020045,2046;1.0019956,1819;1.0019468,15;1.0019307,542;1.0019139,1879;1.0019101,1825;1.0019037,2772;1.001899,1840;1.0018984,2599;1.0018955,3551;1.0018854,917;1.001885,796;1.001381809028752,2993;1.0013817434647847,1846;1.0013815019249745,930;1.0013737654936015,1319;1.0013687163575327,2847;1.001362751124559,1079;1.0013510437883661,1092;1.0013477007939484,1837;1.0013302298579296,315;1.0013255636069633,580;1.0013011008113872
114,648;1279;461,daytime:evening,3638;1.0462502,2447;1.0399274,1044;1.0392982,1628;1.0378485,3225;1.0242567,3611;1.0144078,1672;1.0089982,3677;1.0037785,3142;1.0032786,1976;1.003062,118;1.0029048,2825;1.0028877,2562;1.0027773,3679;1.0027437,1218;1.0026977,1132;1.0025926,750;1.0025773,3730;1.0024798,2200;1.0024318,2972;1.0022007,3251;1.0021791,548;1.0021468,1525;1.0021434,1247;1.0020952,1074;1.0020921,1984;1.0020907,1915;1.0020764,2237;1.0020756,634;1.0020331,2771;1.0020045,2046;1.0019956,1819;1.0019468,15;1.0019307,542;1.0019139,1879;1.0019101,1825;1.0019037,2772;1.001899,1840;1.0018984,2599;1.0018955,133;1.0014125578957251,2737;1.001401969474249,2988;1.001370863587402,648;1.0013631389547415,1534;1.0013603624545206,461;1.001352395903341,1279;1.001327557813208,1641;1.0013127480001516,1796;1.0012952399577582,308;1.0012737123341338,1951;1.0012480470176064
114,3180;493;783;515,daytime:afternoon,3638;1.0462502,2447;1.0399274,1044;1.0392982,1628;1.0378485,3225;1.0242567,3611;1.0144078,1672;1.0089982,3677;1.0037785,3142;1.0032786,1976;1.003062,118;1.0029048,2825;1.0028877,2562;1.0027773,3679;1.0027437,1218;1.0026977,1132;1.0025926,750;1.0025773,3730;1.0024798,2200;1.0024318,2972;1.0022007,3251;1.0021791,548;1.0021468,1525;1.0021434,1247;1.0020952,1074;1.0020921,1984;1.0020907,1915;1.0020764,2237;1.0020756,634;1.0020331,2771;1.0020045,2046;1.0019956,1819;1.0019468,15;1.0019307,542;1.0019139,1879;1.0019101,1825;1.0019037,2772;1.001899,933;1.0015422889618362,3121;1.001441396583627,2376;1.0014207740781966,515;1.0013984026367075,493;1.0013757287934058,3180;1.0013560629207003,3163;1.0013500276778942,1555;1.0013454012907106,783;1.001333595442292,2450;1.0013319979816868,2123;1.0013316156135783,2700;1.00131964388701,1636;1.001319049022495
114,3;456;2922;413,daytime:night,3638;1.0462502,2447;1.0399274,1044;1.0392982,1628;1.0378485,3225;1.0242567,3611;1.0144078,1672;1.0089982,3677;1.0037785,3142;1.0032786,1976;1.003062,2825;1.0028877,2562;1.0027773,3679;1.0027437,1218;1.0026977,1132;1.0025926,750;1.0025773,3730;1.0024798,2200;1.0024318,2972;1.0022007,3251;1.0021791,548;1.0021468,1525;1.0021434,1247;1.0020952,1074;1.0020921,1984;1.0020907,1915;1.0020764,2237;1.0020756,634;1.0020331,2771;1.0020045,2046;1.0019956,1819;1.0019468,15;1.0019307,542;1.0019139,1879;1.0019101,2038;1.0014187237310241,2922;1.0014045648114933,589;1.0013972714618329,1471;1.0013567320867203,456;1.001353884643406,3;1.0013494176870459,2015;1.001346651102304,67;1.0013323372019505,1262;1.001329583178881,3777;1.0013242998895227,337;1.001320018620999,3548;1.0013105556430175,3288;1.0013088572640216,413;1.0013021976312904,1656;1.0012793091595846,109;1.0012220027566938
55,167;462;589;3271,daytime:morning,3638;1.0449938,2447;1.0386826,1044;1.0380563,1628;1.0366083,3225;1.022976,3611;1.0131618,1672;1.0077193,3677;1.0024829,3142;1.0020629,1976;1.001786,118;1.0016496,2825;1.0015726,2562;1.0014932,3679;1.0014752,1218;1.0014496,750;1.0013943,1132;1.001334,3730;1.0012167,2200;1.0011458,2972;1.0009557,548;1.0009254,1525;1.0008783,1074;1.0008686,3251;1.0008656,2237;1.000856,1247;1.0008229,1984;1.0008152,1915;1.000781,634;1.0007557,2046;1.0007546,1819;1.0007172,2771;1.0007157,3551;1.000703,542;1.0006864,15;1.0006622,2688;1.0006615,1840;1.0006583,942;1.0003768681278968,3271;1.0002012104630775,1513;1.0001420008749213,2979;1.0001162728784703,1151;1.0001119552949493,589;1.0001083442748622,462;1.00008666801461,2834;1.0000864692509621,167;1.000052992866727,2104;1.0000486006856903,1375;0.9999922304661671,2665;0.9999863446883487,1313;0.9991190410544634
55,967;2250;1406,daytime:evening,3638;1.0449938,2447;1.0386826,1044;1.0380563,1628;1.0366083,3225;1.022976,3611;1.0131618,1672;1.0077193,3677;1.0024829,3142;1.0020629,1976;1.001786,118;1.0016496,2825;1.0015726,2562;1.0014932,3679;1.0014752,1218;1.0014496,750;1.0013943,1132;1.001334,3730;1.0012167,2200;1.0011458,2972;1.0009557,548;1.0009254,1525;1.0008783,3251;1.0008656,2237;1.000856,1247;1.0008229,1984;1.0008152,1915;1.000781,634;1.0007557,1391;1.0001583570541004,2323;1.0001517593485216,3394;1.0001494155026003,1553;1.000134058043024,3574;1.000125140838222,2590;1.000124867735276,3108;1.000109289775604,2731;1.000107203170437,1185;1.000095223732232,967;1.0000784167801544,1406;1.0000741750461632,3414;1.0000710162781627,2209;1.000070284953306,1554;1.000065760803577,1948;1.0000623589086024,96;1.0000615159492183,434;1.0000601074496316,1403;1.0000547521532996,2082;1.0000513822729833,1108;1.000045263478115,2250;1.000023698339387,1946;0.9998934724520063
55,1613;960;3141;747,daytime:afternoon,3638;1.0449938,2447;1.0386826,1044;1.0380563,1628;1.0366083,3225;1.022976,3611;1.0131618,1672;1.0077193,3677;1.0024829,3142;1.0020629,1976;1.001786,118;1.0016496,2825;1.0015726,2562;1.0014932,3679;1.0014752,1218;1.0014496,750;1.0013943,1132;1.001334,3730;1.0012167,2200;1.0011458,2972;1.0009557,548;1.0009254,1525;1.0008783,1074;1.0008686,2237;1.000856,1984;1.0008152,1915;1.000781,634;1.0007557,2046;1.0007546,1819;1.0007172,2771;1.0007157,3551;1.000703,542;1.0006864,15;1.0006622,2688;1.0006615,1840;1.0006583,1655;1.0003853400763385,2219;1.0002084639192355,3033;1.0001543276460938,960;1.00013101988118,1416;1.0001232102994948,1613;1.000120358012195,3095;1.0001196844733875,3297;1.0001132483913704,1329;1.0000986622638863,503;1.0000976429842834,1982;1.0000898638425777,644;1.0000732218763602,3141;1.000062569794141,2830;1.0000458746508802,747;0.999314234342737
55,1924;1697;2740;653,daytime:night,3638;1.0449938,2447;1.0386826,1044;1.0380563,1628;1.0366083,3225;1.022976,3611;1.0131618,1672;1.0077193,3677;1.0024829,3142;1.0020629,1976;1.001786,118;1.0016496,2825;1.0015726,2562;1.0014932,3679;1.0014752,1218;1.0014496,750;1.0013943,1132;1.001334,3730;1.0012167,2200;1.0011458,2972;1.0009557,548;1.0009254,1525;1.0008783,1074;1.0008686,3251;1.0008656,2237;1.000856,1247;1.0008229,1984;1.0008152,1915;1.000781,634;1.0007557,2046;1.0007546,1819;1.0007172,3551;1.000703,542;1.0006864,15;1.0006622,3205;1.0001875208518156,653;1.0001657644351705,1917;1.0001404036853772,2880;1.0001368759398577,2741;1.0001164696781764,1924;1.0001124929956562,2876;1.0000891422390235,2740;1.0000862788050684,2867;1.0000821082772415,158;1.0000694750593,3228;1.000035837114297,3222;1.0000161736785433,1697;0.9999955168896109,1170;0.9998298343774248,3161;0.9997167329323347,1405;0.9990084403779416
2,3130;2389;970,daytime:morning,3638;1.0447938,2447;1.0384971,1044;1.0378568,1628;1.0363927,3225;1.0228226,3611;1.013013,1672;1.0075564,3677;1.0023468,3142;1.0018971,1976;1.0016516,118;1.0014721,2825;1.0014014,2562;1.0013343,1218;1.001282,3679;1.0012757,1132;1.0012016,750;1.0011513,3730;1.0010321,2200;1.0009902,2972;1.0007715,3251;1.00075,548;1.0007282,1525;1.0007225,1074;1.0006804,1984;1.0006793,1247;1.000651,1915;1.0006354,2237;1.0006351,634;1.0006036,2046;1.0005916,1819;1.0005633,3830;1.0005463,1879;1.0005432,2771;1.0005292,542;1.0005069,1825;1.0005062,2772;1.0005001,15;1.0004799,3551;1.0004781,2688;1.0004765,2599;1.0004694,1840;1.0004536,1282;1.0004438,600;1.0004388,3130;0.9999713770059983,2389;0.9999649127321132,3661;0.9999350497073269,2122;0.9999081715343444,970;0.9998993095759162,404;0.9998747541489708
2,2263;919;3304;2382,daytime:evening,3638;1.0447938,2447;1.0384971,1044;1.0378568,1628;1.0363927,3225;1.0228226,3611;1.013013,1672;1.0075564,3677;1.0023468,3142;1.0018971,1976;1.0016516,118;1.0014721,2825;1.0014014,2562;1.0013343,1218;1.001282,3679;1.0012757,1132;1.0012016,750;1.0011513,3730;1.0010321,2200;1.0009902,2972;1.0007715,3251;1.00075,548;1.0007282,1525;1.0007225,1074;1.0006804,1984;1.0006793,1247;1.000651,1915;1.0006354,2237;1.0006351,634;1.0006036,2046;1.0005916,1819;1.0005633,3830;1.0005463,1879;1.0005432,2771;1.0005292,542;1.0005069,1825;1.0005062,925;1.0000144203687489,864;0.9999484369081529,2382;0.9999371988375253,2516;0.9999278702883373,2274;0.9999234340838403,1792;0.9999174439489579,3304;0.999914990610767,943;0.9999145836573357,3222;0.999911000677891,919;0.9999095316003616,1647;0.9999063572887883,1265;0.999896672350372,2263;0.9998914063755665,2824;0.9998761581568095
2,3308;2419;1515,daytime:afternoon,3638;1.0447938,2447;1.0384971,1044;1.0378568,1628;1.0363927,3225;1.0228226,3611;1.013013,1672;1.0075564,3677;1.0023468,3142;1.0018971,1976;1.0016516,118;1.0014721,2825;1.0014014,2562;1.0013343,1218;1.001282,3679;1.0012757,1132;1.0012016,750;1.0011513,3730;1.0010321,2200;1.0009902,2972;1.0007715,3251;1.00075,548;1.0007282,1525;1.0007225,1074;1.0006804,1984;1.0006793,1915;1.0006354,2237;1.0006351,634;1.0006036,2046;1.0005916,1819;1.0005633,3830;1.0005463,1879;1.0005432,2771;1.0005292,542;1.0005069,1825;1.0005062,2772;1.0005001,15;1.0004799,3551;1.0004781,2688;1.0004765,2599;1.0004694,1840;1.0004536,1282;1.0004438,600;1.0004388,3353;1.0004323,2692;1.0000258441556993,3308;0.9999731782289483,2419;0.9999241070517957,1515;0.9999153939891079,1843;0.9999040134201672,945;0.9998965826060084
2,281;2335;92;715;3791,daytime:night,3638;1.0447938,2447;1.0384971,1044;1.0378568,1628;1.0363927,3225;1.0228226,3611;1.013013,1672;1.0075564,3677;1.0023468,3142;1.0018971,1976;1.0016516,118;1.0014721,2825;1.0014014,2562;1.0013343,1218;1.001282,3679;1.0012757,1132;1.0012016,750;1.0011513,3730;1.0010321,2200;1.0009902,2972;1.0007715,3251;1.00075,548;1.0007282,1525;1.0007225,1074;1.0006804,1984;1.0006793,1247;1.000651,1915;1.0006354,2237;1.0006351,634;1.0006036,2046;1.0005916,1819;1.0005633,3830;1.0005463,1879;1.0005432,542;1.0005069,1825;1.0005062,2772;1.0005001,15;1.0004799,3551;1.0004781,2688;1.0004765,1840;1.0004536,1282;1.0004438,92;1.0000075594022808,3791;0.9999729992475446,281;0.9999692630158212,3193;0.9999295345623967,715;0.9999269778363367,2629;0.9999233271398915,1203;0.9999134744783914,2335;0.9998881493975218,218;0.9998846560585166
133,648;659;2262;2748,daytime:morning,3638;1.044875,2447;1.0385836,1044;1.0378928,1628;1.0364867,3225;1.0229027,3611;1.0131203,1672;1.007617,3677;1.0024071,3142;1.0019805,1976;1.0016986,118;1.0015216,2825;1.0014619,2562;1.0014117,1218;1.0013466,3679;1.0013237,1132;1.0013112,750;1.0011952,2200;1.0010551,3730;1.0010308,3251;1.0008324,2972;1.0007955,1525;1.0007907,1984;1.0007814,1074;1.0007521,1247;1.0007486,548;1.000737,1915;1.0007176,2046;1.0006647,634;1.0006605,2237;1.0006546,1879;1.0006224,1819;1.0005918,1825;1.0005902,2772;1.0005685,3830;1.0005648,542;1.0005541,2771;1.000554,1282;1.0005459,2599;1.000537,600;1.0005213,3353;1.0005213,2688;1.0005181,3551;1.0005137,2352;1.0000592059145632,659;1.0000558517541178,135;1.0000239836434308,2748;1.0000072179768182,648;0.9999654005307658,2262;0.9999557150073622,977;0.9999406131389874
133,2999;2207;232;895,daytime:evening,3638;1.044875,2447;1.0385836,1044;1.0378928,1628;1.0364867,3225;1.0229027,3611;1.0131203,1672;1.007617,3677;1.0024071,3142;1.0019805,1976;1.0016986,118;1.0015216,2825;1.0014619,2562;1.0014117,1218;1.0013466,1132;1.0013112,750;1.0011952,2200;1.0010551,3730;1.0010308,116;1.0002354655399899,38;1.000097225239819,2448;1.0000872074997549,2529;1.0000622884870574,1748;1.0000431527082592,496;1.0000399134754563,1212;1.0000281835297982,3274;1.000022028159994,2025;1.000015079412722,2207;1.0000066983037788,2028;1.0000006148393907,1790;0.9999985870126854,3585;0.9999929318541724,690;0.9999904513181365,2999;0.9999900322879612,2412;0.9999896514180833,2211;0.9999847346411819,357;0.9999845201116363,535;0.9999819430268617,85;0.9999814402963582,1373;0.999977782039148,1818;0.9999709056321487,430;0.9999700524029839,895;0.9999693842561922,2930;0.9999548816250443,2558;0.9999469436175447,580;0.9999420370860894,293;0.9999279204254549,199;0.9999243192056269,546;0.9999018578912591,1575;0.9998122269276286,232;0.9994883117898951
133,537;520;1023;2222;1257,daytime:afternoon,3638;1.044875,2447;1.0385836,1044;1.0378928,1628;1.0364867,3225;1.0229027,3611;1.0131203,1672;1.007617,3677;1.0024071,3142;1.0019805,1976;1.0016986,118;1.0015216,2825;1.0014619,2562;1.0014117,1218;1.0013466,3679;1.0013237,1132;1.0013112,750;1.0011952,2200;1.0010551,3730;1.0010308,3251;1.0008324,2972;1.0007955,1525;1.0007907,1984;1.0007814,1074;1.0007521,1247;1.0007486,548;1.000737,1915;1.0007176,2046;1.0006647,634;1.0006605,2237;1.0006546,1879;1.0006224,1819;1.0005918,1825;1.0005902,2772;1.0005685,3830;1.0005648,542;1.0005541,2771;1.000554,1282;1.0005459,2599;1.000537,600;1.0005213,3353;1.0005213,2688;1.0005181,3551;1.0005137,1840;1.0005119,15;1.0005088,537;1.0000667380803645,1023;0.999975978422364,2222;0.999973984217362,520;0.9999622516645984,1257;0.9999535287389776
