50
userId,correctItems,contexts,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p43,p44,p45,p46,p47,p48,p49,p50
140,2452;1103;84;401,daytime:afternoon,552;8.20978,3267;7.9164686,1934;7.7784443,37;7.6137986,2275;7.6010146,41;7.579202,281;7.5420356,167;7.4123526,2794;7.4081283,218;7.3253317,116;7.292008,4;7.239718,3548;7.2262,279;7.209093,600;7.17062,2037;7.1407747,1023;7.011158,1612;6.9915295,360;6.9546885,969;6.9385347,672;6.9379044,177;6.935917,56;6.935549,458;6.9322176,1025;6.918389,629;6.910232,1218;6.886676,396;6.8696127,2167;6.8532863,667;6.852501,257;6.844158,58;6.8239346,584;6.80118,3769;6.7935085,656;6.7895036,84;6.48168575407122,1103;6.226844395563018,172;6.117010486789277,1192;6.056268974760994,173;5.9445722834411185,2452;5.294673330696666,1283;5.287199691432225,918;5.112854148531318,69;5.038692037511001,693;5.038241041025156,2381;5.02567860844966,401;5.024138353351525,1;4.886579801879645,1310;4.730721586224332,852;3.6826511024166226
140,1889;2939;3744;1583,daytime:night,552;8.20978,544;7.889572,442;7.8204503,1934;7.7784443,2275;7.6010146,41;7.579202,727;7.4751453,652;7.447956,167;7.4123526,218;7.3253317,116;7.292008,4;7.239718,279;7.209093,600;7.17062,2037;7.1407747,1023;7.011158,1612;6.9915295,969;6.9385347,672;6.9379044,56;6.935549,458;6.9322176,1025;6.918389,629;6.910232,1218;6.886676,706;6.875735,396;6.8696127,2167;6.8532863,667;6.852501,257;6.844158,58;6.8239346,584;6.80118,3769;6.7935085,656;6.7895036,38;6.779402,146;6.7669396,159;6.7618537,342;6.691765,2056;6.6906595,5;6.197471025745446,534;5.782810554440812,1927;5.543999010542903,2229;5.500350024712548,2939;5.2475333973880245,117;5.074566904862285,1889;4.99392452406152,1583;4.828613535655476,331;4.673497803214125,1009;4.026563536385453,2994;3.920281705295359,3744;2.7840859137483545
114,205;3364;3697;1434,daytime:morning,116;8.468315,727;8.310059,3267;8.289518,552;8.20519,41;8.11592,706;8.088298,56;8.036657,396;7.9860516,442;7.895045,2794;7.85867,667;7.7824607,281;7.604305,1799;7.575974,672;7.561479,360;7.561132,84;7.5506105,37;7.424345,1023;7.421593,4;7.3743577,772;7.3348413,458;7.3203607,2275;7.2752347,761;7.2696066,2026;7.2194033,454;7.2170544,1934;7.1610208,221;7.1598396,3548;7.1027193,2037;7.0889683,261;7.0827427,628;7.0705132,235;7.0587354,831;7.0540133,279;7.0476184,167;7.041198,3807;7.0114594,600;7.0027685,616;6.9852333,2434;6.982059,1350;6.852154273481947,205;5.320188775759492,2382;5.203786776501252,3017;4.943693066447844,3364;4.827908655690444,179;4.79523104216038,2431;4.508896936118496,634;4.4523303589609355,1447;4.182049642702859,2436;4.035567729393495,3697;1.8163243828029414
114,2021;2395;73;2375;2000,daytime:evening,544;8.592546,656;8.472116,116;8.468315,727;8.310059,3267;8.289518,552;8.20519,41;8.11592,706;8.088298,56;8.036657,396;7.9860516,442;7.895045,2794;7.85867,177;7.828166,667;7.7824607,1575;7.621917,281;7.604305,1799;7.575974,672;7.561479,360;7.561132,84;7.5506105,652;7.4630094,37;7.424345,1023;7.421593,880;7.412989,4;7.3743577,1047;7.362876,772;7.3348413,458;7.3203607,891;7.318283,2275;7.2752347,761;7.2696066,2026;7.2194033,454;7.2170544,19;7.1725254,114;7.170941,1934;7.1610208,221;7.1598396,3548;7.1027193,2037;7.0889683,261;7.0827427,170;6.8457758239132405,1544;5.523915638252124,1010;5.443442110154654,741;5.16590984820779,2333;4.851651629985848,2000;4.388346597139833,2395;4.314711242805002,73;4.241502766874477,2021;3.637481733839899,2375;2.487268020116556
114,831;3038;2022;1259;225,daytime:afternoon,544;8.592546,656;8.472116,727;8.310059,3267;8.289518,41;8.11592,56;8.036657,396;7.9860516,442;7.895045,177;7.828166,667;7.7824607,1575;7.621917,281;7.604305,1799;7.575974,672;7.561479,84;7.5506105,652;7.4630094,880;7.412989,1047;7.362876,891;7.318283,2275;7.2752347,761;7.2696066,454;7.2170544,19;7.1725254,114;7.170941,1934;7.1610208,221;7.1598396,3548;7.1027193,2037;7.0889683,628;7.0705132,273;7.0662894,831;7.0540133,2222;7.0503035,225;6.730992593575562,320;6.714075502004831,3395;6.606945844288228,1513;5.978278129035611,1259;5.798414481964625,1790;5.544814972871388,3038;5.477042676230765,1539;5.357066831766071,447;5.0884680746560464,452;4.750933074829266,620;4.6399786041705875,2324;4.360966862463745,883;4.2535519339695105,1339;3.83178929339433,2721;3.562955455385498,2381;3.4665120894220225,2022;2.8065512904571017,3272;2.4958970328498737
114,1166;1257;931;1171,daytime:night,544;8.592546,656;8.472116,116;8.468315,3267;8.289518,552;8.20519,41;8.11592,706;8.088298,396;7.9860516,442;7.895045,2794;7.85867,177;7.828166,667;7.7824607,1575;7.621917,281;7.604305,672;7.561479,360;7.561132,84;7.5506105,652;7.4630094,37;7.424345,1023;7.421593,880;7.412989,4;7.3743577,1047;7.362876,772;7.3348413,458;7.3203607,118;6.5663929108213805,1257;6.35834163714652,680;6.2615736473441554,568;6.249878984520565,931;5.812387050648144,688;5.667597975823682,1309;5.637111574788738,2211;5.610969481716768,1166;5.599204000186374,2174;5.493230400864088,207;5.454837582161703,2798;5.411688481390653,1233;5.214690211109498,2924;5.0779752283896835,414;5.067221706984495,430;5.039692900977889,1171;4.405619887409341,1968;4.397710828416453,333;3.607654869263381,2099;3.4219556614923192,416;3.409050059344887,748;3.2234131778947273,1130;2.9419659491463146,1975;1.5273477335977135,820;0.17840856371710323
55,805;398;322;1282,daytime:morning,1924;7.198572,159;7.113205,1247;6.9759645,357;6.974138,2263;6.935305,372;6.893975,2599;6.8770204,2746;6.834347,488;6.7795258,2628;6.7756333,1934;6.723634,2635;6.6840506,588;6.675936,2851;6.6287127,3311;6.6223936,2358;6.6056166,2430;6.6042953,2695;6.6035795,1237;6.603046,1642;6.5723305,2487;6.555317,969;6.534436,1079;6.5262456,92;6.493122,1143;6.4576783,2381;6.45666,2514;6.4537144,1655;6.443758,257;6.439711,3155;6.4391036,2154;6.432483,2229;6.380788,885;6.3622985,3185;6.347805,2440;6.3440356,2682;6.3372254,923;6.2731133,2122;6.193926,172;6.181416,3116;6.176401,2771;6.1726623,218;6.1694555,2573;4.964269958913351,805;4.69538368687106,322;4.212459467260357,398;4.1310744244394035,690;3.806800658681239,3006;3.7590267749992106,1282;2.8407863556044894,1514;2.09180157533367
55,2322;176;2253;2583;1569,daytime:evening,1924;7.198572,1247;6.9759645,357;6.974138,1825;6.8825417,2599;6.8770204,2746;6.834347,488;6.7795258,1934;6.723634,2635;6.6840506,588;6.675936,3311;6.6223936,2167;6.6099358,2358;6.6056166,2430;6.6042953,1237;6.603046,2487;6.555317,1079;6.5262456,3604;6.5089307,2514;6.4537144,1655;6.443758,257;6.439711,3155;6.4391036,629;6.4327817,2154;6.432483,167;6.428694,2229;6.380788,885;6.3622985,3185;6.347805,2440;6.3440356,2682;6.3372254,923;6.2731133,2693;6.2712817,591;5.938096941595766,1677;5.739190854575403,2688;5.663000656255178,2322;5.316488964848936,2578;4.81682409564595,2913;4.799064532551192,2253;4.431401176138486,1569;4.006069450625135,2583;3.937916449369319,2660;3.83735081204647,176;3.8012289280304814,2469;3.69272962760128,2497;3.425315975092363,2925;2.9942516365448344,1846;2.405449900535218,2031;1.9860765639069617,1326;1.968969279666437,2766;1.871892799481226
55,2360;3641;886,daytime:afternoon,1924;7.198572,159;7.113205,357;6.974138,2263;6.935305,372;6.893975,1825;6.8825417,2599;6.8770204,2746;6.834347,488;6.7795258,2628;6.7756333,1934;6.723634,2635;6.6840506,588;6.675936,2851;6.6287127,2167;6.6099358,2430;6.6042953,2695;6.6035795,1237;6.603046,1642;6.5723305,2487;6.555317,969;6.534436,1079;6.5262456,3604;6.5089307,92;6.493122,1143;6.4576783,2381;6.45666,2514;6.4537144,3155;6.4391036,629;6.4327817,167;6.428694,2229;6.380788,885;6.3622985,2440;6.3440356,2682;6.3372254,923;6.2731133,2693;6.2712817,2122;6.193926,3116;6.176401,2771;6.1726623,218;6.1694555,2360;4.917715969610679,1484;4.652636514518981,1063;4.318997645084636,3383;4.013071781651416,2449;3.4435713397295076,886;2.943964029225462,2691;2.8375958622549735,3670;2.034455487424208,3641;1.1189050665638383,3660;0.6410366168390049
55,3259;3155;919;3365;3393,daytime:night,159;7.113205,1247;6.9759645,2263;6.935305,372;6.893975,1825;6.8825417,2746;6.834347,488;6.7795258,2628;6.7756333,588;6.675936,2851;6.6287127,3311;6.6223936,2167;6.6099358,2358;6.6056166,2695;6.6035795,1642;6.5723305,2487;6.555317,969;6.534436,1079;6.5262456,3604;6.5089307,92;6.493122,1143;6.4576783,2381;6.45666,1655;6.443758,257;6.439711,3155;6.4391036,629;6.4327817,2154;6.432483,167;6.428694,2229;6.380788,3185;6.347805,923;6.2731133,2693;6.2712817,2122;6.193926,172;6.181416,3116;6.176401,218;6.1694555,2199;6.161764,3165;6.140654,700;6.1177063,3215;6.104801,192;6.0837197,3297;6.0809216,3259;4.5762099523523085,919;3.9289415485232606,2347;3.8026489783222086,925;3.6719001734020402,1045;3.597836438084856,3365;3.127837827030297,3393;2.3881377767640757,1034;1.0172115850292776
2,822;133;462,daytime:morning,2167;9.872805,3369;9.869222,92;9.660316,3111;9.6468,976;9.559204,1584;9.518991,218;9.49784,172;9.081284,2746;9.031707,2050;9.014746,984;8.994376,372;8.9385805,133;8.876374,2752;8.821,1743;8.811995,2753;8.810987,1612;8.762355,2635;8.704036,2;8.689327,159;8.648524,3297;8.602491,167;8.555257,589;8.547077,2199;8.419119,2317;8.405763,3749;8.402067,715;8.395481,2654;8.360751,3555;8.359013,588;8.352072,357;8.313563,1792;8.292906,619;8.275322,3060;8.198617,39;8.193481,1642;8.186179,3280;8.127113,2275;8.053987,2516;8.050204,2599;8.049706,652;8.024908,1113;8.023679,2706;7.980095,1329;7.9755435,1388;7.9638953,2261;7.693338388054182,462;7.265345058091544,822;4.856876614691872,1252;3.8419360882066025
2,159;904;3280;2794,daytime:evening,3369;9.869222,2430;9.685389,629;9.66565,92;9.660316,3111;9.6468,1584;9.518991,218;9.49784,2381;9.192527,2746;9.031707,2050;9.014746,1934;8.95434,1052;8.953274,2056;8.949082,372;8.9385805,1508;8.909978,133;8.876374,2752;8.821,1743;8.811995,1612;8.762355,2635;8.704036,2;8.689327,159;8.648524,1718;8.560825,589;8.547077,66;8.493693,3604;8.423852,2317;8.405763,3749;8.402067,715;8.395481,3555;8.359013,588;8.352072,357;8.313563,619;8.275322,3060;8.198617,39;8.193481,1642;8.186179,3280;8.127113,2582;8.096982,2599;8.049706,652;8.024908,1113;8.023679,2706;7.980095,1388;7.9638953,245;7.9531384,257;7.9499354,2590;7.9483733,1513;7.885638,3155;7.878302,2794;5.734473104593439,904;4.3050808878128795
2,3162;1584;1944;2826,daytime:afternoon,2167;9.872805,3369;9.869222,2430;9.685389,629;9.66565,92;9.660316,976;9.559204,1584;9.518991,218;9.49784,2381;9.192527,172;9.081284,2050;9.014746,984;8.994376,1934;8.95434,1052;8.953274,2056;8.949082,1508;8.909978,133;8.876374,2753;8.810987,1612;8.762355,2635;8.704036,2;8.689327,159;8.648524,3297;8.602491,1718;8.560825,167;8.555257,66;8.493693,3604;8.423852,2199;8.419119,3749;8.402067,715;8.395481,2654;8.360751,588;8.352072,357;8.313563,1792;8.292906,619;8.275322,3060;8.198617,39;8.193481,1642;8.186179,3280;8.127113,2582;8.096982,2275;8.053987,2516;8.050204,2599;8.049706,2706;7.980095,1329;7.9755435,2826;6.235451206854568,3112;6.160995632895864,3162;4.078835170796955,1944;2.966996428789143,1547;1.3633270414588434
2,2074;3205;1279,daytime:night,2167;9.872805,2430;9.685389,629;9.66565,3111;9.6468,976;9.559204,1584;9.518991,2381;9.192527,172;9.081284,2746;9.031707,2050;9.014746,984;8.994376,1934;8.95434,1052;8.953274,2056;8.949082,372;8.9385805,1508;8.909978,133;8.876374,2752;8.821,1743;8.811995,2753;8.810987,159;8.648524,3297;8.602491,1718;8.560825,167;8.555257,589;8.547077,66;8.493693,3604;8.423852,2199;8.419119,2317;8.405763,2654;8.360751,3555;8.359013,588;8.352072,357;8.313563,1792;8.292906,619;8.275322,3060;8.198617,1642;8.186179,3280;8.127113,2582;8.096982,2275;8.053987,2516;8.050204,652;8.024908,1113;8.023679,2706;7.980095,2074;5.612625632055023,3205;5.496726190199615,2813;4.919501215003878,343;4.312633372181605,1279;4.26252630273876,1197;3.2248995852534836
133,3091;19;326,daytime:morning,116;10.375991,396;10.237545,177;9.8657465,656;9.782136,3267;9.467768,1575;9.304588,34;9.303213,221;9.2827,600;9.187593,732;9.155659,667;9.107449,84;9.073415,3807;9.04286,918;8.97317,41;8.965722,118;8.952951,235;8.949199,772;8.859999,1160;8.837702,552;8.836125,281;8.802902,831;8.782548,1257;8.752847,360;8.724687,262;8.697532,2037;8.678686,1441;8.626769,458;8.573362,280;8.560163,56;8.540052,697;8.531702,3775;8.511455,352;8.510967,1025;8.5038805,445;8.502391,37;8.493324,279;8.470219,2222;8.461275,61;8.457139,1434;8.452686,761;8.43947,1512;8.4377,342;8.402708,3332;8.391989,19;6.985225788358231,1727;6.706251906715791,3091;6.691947156582359,326;6.605083297780817,2457;5.961459384124872,779;3.6448150063002056
133,311;1061;1889;1815,daytime:evening,544;10.027743,727;9.785695,706;9.4880705,3267;9.467768,34;9.303213,221;9.2827,600;9.187593,732;9.155659,667;9.107449,84;9.073415,3807;9.04286,918;8.97317,41;8.965722,118;8.952951,235;8.949199,772;8.859999,1219;8.854373,1160;8.837702,831;8.782548,1257;8.752847,360;8.724687,262;8.697532,1441;8.626769,3548;8.615448,458;8.573362,977;8.572148,652;8.127078524897055,3679;8.100137618998676,2313;7.098218797759474,930;6.816245389072955,15;6.8043165664864524,1889;6.73933197060563,823;6.613207691855231,2459;6.428386501322228,1815;6.334752006078124,165;6.04578881057212,2990;5.998635980039317,1061;5.953519590017496,993;5.924576905963095,3082;5.874311946306095,46;5.83057648923861,3685;5.806956736563977,311;5.7559343832313274,2284;5.731531389494899,2740;5.698977919055495,2323;5.473585669378723,1880;4.900933671126009,3399;4.7639178884133795,2724;4.357222705684275,948;4.1344228565339245
133,2735;2280;2504;1112;2511,daytime:afternoon,116;10.375991,396;10.237545,544;10.027743,177;9.8657465,727;9.785695,656;9.782136,706;9.4880705,3267;9.467768,1575;9.304588,34;9.303213,600;9.187593,732;9.155659,84;9.073415,3807;9.04286,918;8.97317,118;8.952951,235;8.949199,772;8.859999,1219;8.854373,1160;8.837702,552;8.836125,281;8.802902,831;8.782548,360;8.724687,2037;8.678686,1441;8.626769,3548;8.615448,977;8.572148,280;8.560163,56;8.540052,697;8.531702,2026;8.531495,442;8.520223,3775;8.511455,352;8.510967,1025;8.5038805,445;8.502391,37;8.493324,1434;8.452686,761;8.43947,2735;7.413021515933454,1112;6.661485554958309,107;6.397409676576396,2010;6.233924427290821,2511;6.205579811511412,1890;5.975196323202865,202;5.839991187974694,2280;5.8315450669622875,2504;3.915136509838729,2978;3.9020648819186876
133,297;3094;1937;2536,daytime:night,116;10.375991,396;10.237545,544;10.027743,177;9.8657465,727;9.785695,656;9.782136,706;9.4880705,1575;9.304588,221;9.2827,667;9.107449,3807;9.04286,41;8.965722,235;8.949199,772;8.859999,1219;8.854373,552;8.836125,281;8.802902,1257;8.752847,262;8.697532,2037;8.678686,3548;8.615448,458;8.573362,977;8.572148,280;8.560163,56;8.540052,697;8.531702,2026;8.531495,442;8.520223,352;8.510967,445;8.502391,37;8.493324,279;8.470219,2222;8.461275,61;8.457139,2345;7.952808501992256,456;7.823495628465208,571;7.55569386013899,80;7.229616414069907,2278;6.8958279084291405,2536;6.895397109383663,1206;6.547613953974708,3230;6.273270211729564,2102;6.256216187538195,1937;6.229985379153758,53;5.910553229551367,3094;5.625015747678802,1767;5.4466619604524364,297;5.3374218997956895,2709;4.28564644376897,2195;3.946539113753533
11,2407;2796;1811,daytime:morning,686;8.841724,933;7.775891,617;7.435679,254;7.4262347,923;7.3547583,778;7.1846747,1614;7.1367383,2053;7.1293154,2858;7.0621667,1449;7.037203,1268;6.778037,488;6.7053537,2045;6.6563835,2073;6.631197,514;6.512553,2752;6.4743195,2042;6.4430285,2837;6.422451,1744;6.3140717,1958;6.311827,3633;6.3075523,2340;6.2915025,1446;6.256066,1825;6.245426,1204;6.2275186,1464;6.2135015,2525;6.2052674,2796;5.364691790256385,565;4.73023641087337,428;4.6013523586701615,218;4.261874843690087,1609;4.230721187269721,2351;4.2059359461717385,1982;4.112443508961597,2640;3.983059219032932,1228;3.847682370232345,2308;3.775595241888271,976;3.6126936288974445,1577;3.4976313248872137,1496;3.398763085487648,2950;3.362190832922962,2407;3.042453444543548,2706;2.995883601099303,2075;2.988711948650073,3547;2.8897192213199405,1811;2.4581867872954213,2146;2.3485944940418255,3129;2.19258733046704,2995;1.7018520240910018,3313;1.3509796804287741
