50
userId,correctItems,contexts,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p43,p44,p45,p46,p47,p48,p49,p50
140,884;671;2880;239,daytime:afternoon,1628;1.0426097,1672;1.034968,3675;1.0069375,1877;1.0036945,525;1.0027423,3375;1.0021216,1840;1.0017312,1207;1.0017136,1689;1.0013853,472;1.0013263,1469;1.0013219,2777;1.0013151,1237;1.0010967,600;1.0009906,2917;1.0009879,637;1.0009686,539;1.0009327,3212;1.000914,925;1.000887,3797;1.0008401,1824;1.0008289,952;1.0008252,1984;1.0007955,3546;1.0006661,3671;1.000659,3551;1.0006489,2972;1.0006322,443;1.000622,3190;1.0006115,2487;1.0006111,2695;1.0006095,2245;1.0005957,3311;1.000564,526;1.0005403,3251;1.0005374,224;1.0005324,1248;1.0005288,3116;1.00052,2429;1.0005183,2956;1.0005133,1458;1.0005121,2571;1.0005057,3426;1.0004832,2880;1.0000888368472525,1809;1.000077293029649,1259;1.0000645839945508,884;1.000031544985853,370;1.0000237398444187,239;1.0000072395702877,671;0.9999380351414093
140,3267;416;445,daytime:night,1628;1.0426097,1672;1.034968,3675;1.0069375,1877;1.0036945,525;1.0027423,3375;1.0021216,1840;1.0017312,1207;1.0017136,1689;1.0013853,472;1.0013263,1469;1.0013219,2777;1.0013151,1237;1.0010967,600;1.0009906,2917;1.0009879,637;1.0009686,539;1.0009327,3212;1.000914,925;1.000887,3797;1.0008401,1824;1.0008289,952;1.0008252,1984;1.0007955,3546;1.0006661,3671;1.000659,3551;1.0006489,2972;1.0006322,443;1.000622,3190;1.0006115,2487;1.0006111,2695;1.0006095,2245;1.0005957,3311;1.000564,526;1.0005403,3251;1.0005374,224;1.0005324,1248;1.0005288,3116;1.00052,2429;1.0005183,542;1.0001669927066505,352;1.0001170470230187,1011;1.0001024426896057,2365;1.0000578837948808,445;1.0000548203668413,2794;1.0000309527941433,3647;1.0000237228176343,221;1.0000228962847197,3267;1.0000073668453437,281;0.9999747919665949,416;0.9999724631764667
114,2199;2736;1495;3110,daytime:morning,1628;1.0425946,1672;1.0349584,3675;1.0070244,1877;1.0037895,525;1.002783,3375;1.0022043,1840;1.0017899,1207;1.0017399,1689;1.0014466,472;1.0013813,1469;1.0013504,2777;1.0013242,1237;1.001157,600;1.0010496,539;1.0010405,637;1.0010338,2917;1.0010285,925;1.0009853,952;1.000924,3212;1.0009124,1824;1.0008581,3797;1.0008388,1984;1.0008041,3551;1.0006971,3671;1.000695,3546;1.0006685,3311;1.0006558,2972;1.0006365,2487;1.0006292,526;1.0006146,3251;1.0006124,2695;1.000606,2245;1.0006034,3190;1.0005972,443;1.0005885,1248;1.000573,224;1.000572,717;1.0001615609607615,2736;1.000099795893338,1495;1.0000919675103705,3110;1.0000903994561334,2199;1.000089663769563,1162;1.0000862138637732,3286;1.000081098464402,754;1.0000781210019354,2902;1.000057555278093,674;1.0000537253502932,3679;1.0000405421036502,431;1.0000283796765705,544;1.000006489536547
114,1321;1190;1621;2568,daytime:evening,1628;1.0425946,1672;1.0349584,3675;1.0070244,1877;1.0037895,525;1.002783,3375;1.0022043,1840;1.0017899,1207;1.0017399,1689;1.0014466,472;1.0013813,1469;1.0013504,2777;1.0013242,1237;1.001157,600;1.0010496,539;1.0010405,637;1.0010338,2917;1.0010285,925;1.0009853,952;1.000924,3212;1.0009124,1824;1.0008581,3797;1.0008388,1984;1.0008041,3551;1.0006971,3671;1.000695,3546;1.0006685,3311;1.0006558,2972;1.0006365,2487;1.0006292,526;1.0006146,3251;1.0006124,2695;1.000606,2245;1.0006034,3190;1.0005972,443;1.0005885,1248;1.000573,224;1.000572,2429;1.0005662,3426;1.0005647,26;1.0005542,2571;1.0005497,1458;1.0005395,3116;1.0005324,1321;1.0001057878653357,2568;1.0000972124926135,1621;1.0000716020750666,1603;1.0000452905688522,1190;1.0000451700997728,2459;1.0000446327814503,1329;1.0000264503396092
114,2928;1965;618;1002;1006,daytime:afternoon,1628;1.0425946,1672;1.0349584,3675;1.0070244,1877;1.0037895,525;1.002783,3375;1.0022043,1840;1.0017899,1207;1.0017399,1689;1.0014466,472;1.0013813,1469;1.0013504,2777;1.0013242,1237;1.001157,539;1.0010405,637;1.0010338,2917;1.0010285,925;1.0009853,952;1.000924,3212;1.0009124,1824;1.0008581,3797;1.0008388,1984;1.0008041,3551;1.0006971,3671;1.000695,3546;1.0006685,3311;1.0006558,2972;1.0006365,2487;1.0006292,526;1.0006146,3251;1.0006124,2695;1.000606,2245;1.0006034,1506;1.0001775400271893,1922;1.000163571199938,2001;1.0001323562063003,618;1.0001301385791903,1965;1.0001276117523872,1058;1.0001095274129574,830;1.0000984914571247,2163;1.000098293568838,706;1.000097548105832,2928;1.0000859201119454,1002;1.0000809474334746,3051;1.0000808026276877,1006;1.0000800843360358,762;1.00007667078054,1169;1.0000591561553918,1818;1.0000396690617277,101;0.9999970868728044,383;0.9999589144270924
114,1867;2632;218,daytime:night,1628;1.0425946,1672;1.0349584,3675;1.0070244,1877;1.0037895,525;1.002783,3375;1.0022043,1840;1.0017899,1207;1.0017399,1689;1.0014466,472;1.0013813,1469;1.0013504,2777;1.0013242,1237;1.001157,600;1.0010496,539;1.0010405,637;1.0010338,2917;1.0010285,925;1.0009853,952;1.000924,3212;1.0009124,1824;1.0008581,3797;1.0008388,1984;1.0008041,3551;1.0006971,3671;1.000695,3546;1.0006685,3311;1.0006558,2972;1.0006365,2487;1.0006292,526;1.0006146,3251;1.0006124,2695;1.000606,2245;1.0006034,3190;1.0005972,443;1.0005885,1248;1.000573,224;1.000572,2429;1.0005662,1682;1.0001298160882626,417;1.0001236893975487,3268;1.0001225032779903,2748;1.0001116944669521,218;1.0001004802130837,56;1.000100380339604,2632;1.0000999882732262,944;1.0000990296241392,3308;1.0000808233631204,1643;1.0000723822471778,176;1.0000552294934526,1867;1.0000233756440444
55,1634;2275;3369;743;2445,daytime:morning,1628;1.0425488,1672;1.0349205,3675;1.0068927,1877;1.0037085,525;1.0026861,3375;1.0021043,1840;1.0017091,1207;1.0016605,1689;1.0013776,472;1.0012947,1469;1.0012913,2777;1.0012574,1237;1.0010545,600;1.0009671,2917;1.0009432,539;1.0009351,637;1.0009288,925;1.0008934,3212;1.0008466,1824;1.0007929,952;1.000787,3797;1.0007793,1984;1.000759,3551;1.000632,3546;1.0006224,2972;1.0006032,3671;1.0005928,3190;1.0005656,443;1.0005642,2695;1.0005531,3311;1.000546,2487;1.0005422,2245;1.0005373,526;1.000535,2571;1.0005078,3251;1.0005046,2429;1.0005038,1248;1.000473,224;1.0004728,3426;1.0004616,743;1.0000854005605186,629;1.0000482132351989,2356;1.000003593376635,2275;0.999989997829894,2445;0.9999846773811766,1037;0.9999824577676333,1969;0.9999451606929541,3369;0.9999423159551944,2190;0.9999167699070779,1634;0.9998043091984636
55,2724;1862;1932;2357,daytime:evening,1628;1.0425488,1672;1.0349205,3675;1.0068927,1877;1.0037085,525;1.0026861,3375;1.0021043,1840;1.0017091,1207;1.0016605,1689;1.0013776,472;1.0012947,1469;1.0012913,2777;1.0012574,1237;1.0010545,600;1.0009671,2917;1.0009432,539;1.0009351,637;1.0009288,925;1.0008934,3212;1.0008466,1824;1.0007929,952;1.000787,3797;1.0007793,1984;1.000759,3551;1.000632,3546;1.0006224,2972;1.0006032,3671;1.0005928,3190;1.0005656,443;1.0005642,3311;1.000546,2487;1.0005422,526;1.000535,3251;1.0005046,2429;1.0005038,1248;1.000473,224;1.0004728,3426;1.0004616,2366;1.0000914674119343,1584;1.0000680102257185,2357;1.000038210716497,2988;1.0000366325661347,1932;0.9999892133613867,657;0.9999734336449002,1332;0.9999731765739271,1862;0.9999670182333497,467;0.9999599798749318,785;0.9999549445644956,2967;0.999935601221099,2780;0.999902470955665,2724;0.9998901551242056
55,2558;1198;2120;172;565,daytime:afternoon,1628;1.0425488,1672;1.0349205,3675;1.0068927,1877;1.0037085,525;1.0026861,3375;1.0021043,1840;1.0017091,1207;1.0016605,1689;1.0013776,472;1.0012947,1469;1.0012913,2777;1.0012574,1237;1.0010545,600;1.0009671,2917;1.0009432,539;1.0009351,637;1.0009288,925;1.0008934,3212;1.0008466,1824;1.0007929,952;1.000787,3797;1.0007793,1984;1.000759,3551;1.000632,3546;1.0006224,2972;1.0006032,3671;1.0005928,3190;1.0005656,443;1.0005642,2695;1.0005531,2487;1.0005422,2245;1.0005373,2396;1.0000561667744092,521;1.0000413970133448,58;1.0000209605772041,1247;1.0000204733660556,172;1.0000118880756308,3370;1.0000094231924643,2948;1.0000091813905083,565;1.000008057219881,3436;1.0000025830804804,2558;1.0000025546527385,2509;0.9999984229083035,3362;0.999996139241431,2654;0.9999945838475912,404;0.9999631709602557,2701;0.9999565309659754,2120;0.9999397054406649,1614;0.9998587375194192,2014;0.9998528101022922
55,2482;1113;2269;1342;1428,daytime:night,1628;1.0425488,1672;1.0349205,3675;1.0068927,1877;1.0037085,525;1.0026861,3375;1.0021043,1840;1.0017091,1207;1.0016605,1689;1.0013776,472;1.0012947,1469;1.0012913,2777;1.0012574,600;1.0009671,2917;1.0009432,539;1.0009351,637;1.0009288,3212;1.0008466,1824;1.0007929,952;1.000787,3797;1.0007793,1984;1.000759,3551;1.000632,3546;1.0006224,2972;1.0006032,3671;1.0005928,3190;1.0005656,443;1.0005642,2695;1.0005531,3311;1.000546,2487;1.0005422,2245;1.0005373,526;1.000535,2571;1.0005078,3251;1.0005046,2429;1.0005038,1248;1.000473,224;1.0004728,3426;1.0004616,1458;1.0004585,26;1.0004566,3116;1.0004424,523;1.000053853876895,1342;1.000038178621765,1428;1.0000317661189662,1113;1.0000218598117678,2440;1.0000050462253616,2482;0.9999870764114245,745;0.99998382289347,2269;0.9999743761145952,873;0.9999711562512928
2,2219;2075;885;824,daytime:morning,1628;1.0425448,1672;1.0348873,3675;1.0069126,1877;1.0037147,525;1.002734,3375;1.0021048,1840;1.0017347,1207;1.0016952,1689;1.001378,472;1.0013132,2777;1.0012801,1469;1.001275,1237;1.0010864,600;1.001,637;1.0009702,2917;1.0009562,539;1.00094,925;1.0009193,3212;1.0008632,952;1.0008467,1824;1.0008146,3797;1.0007915,1984;1.000762,3671;1.0006403,3546;1.0006378,3551;1.000615,3311;1.0006015,2972;1.0005697,2245;1.0005658,3190;1.0005615,443;1.0005611,2487;1.0005592,3251;1.0005493,2695;1.0005387,1248;1.0005295,526;1.0005293,2429;1.0005217,2571;1.0005214,224;1.0005193,3116;1.0004865,3426;1.0004835,3752;1.0004694,1924;1.0000715451817466,2075;1.0000695587188106,368;1.0000550346304538,2469;1.000047270146283,885;1.0000402778263284,855;1.0000113247647697,2219;1.0000014099955017,824;0.9999976204898874
2,3016;2753;172;2251;41,daytime:evening,1628;1.0425448,1672;1.0348873,3675;1.0069126,1877;1.0037147,525;1.002734,3375;1.0021048,1840;1.0017347,1207;1.0016952,1689;1.001378,472;1.0013132,2777;1.0012801,1469;1.001275,1237;1.0010864,600;1.001,637;1.0009702,2917;1.0009562,539;1.00094,3212;1.0008632,952;1.0008467,1824;1.0008146,3797;1.0007915,1984;1.000762,3671;1.0006403,3546;1.0006378,3551;1.000615,3311;1.0006015,2972;1.0005697,2245;1.0005658,3190;1.0005615,443;1.0005611,2487;1.0005592,3251;1.0005493,2695;1.0005387,1248;1.0005295,526;1.0005293,2429;1.0005217,2571;1.0005214,224;1.0005193,3116;1.0004865,3426;1.0004835,3752;1.0004694,26;1.0004684,1458;1.0004646,2956;1.0004559,876;1.0004517,41;1.0000407906317366,172;1.000029238545603,3016;1.0000177661544185,2251;0.9999668252576224,2753;0.9995848753460466
2,117;3741;2912;2830;3582,daytime:afternoon,1628;1.0425448,1672;1.0348873,3675;1.0069126,1877;1.0037147,525;1.002734,3375;1.0021048,1840;1.0017347,1207;1.0016952,1689;1.001378,472;1.0013132,2777;1.0012801,1469;1.001275,1237;1.0010864,600;1.001,637;1.0009702,2917;1.0009562,539;1.00094,925;1.0009193,3212;1.0008632,952;1.0008467,1824;1.0008146,3797;1.0007915,1984;1.000762,3671;1.0006403,3546;1.0006378,3551;1.000615,3311;1.0006015,2972;1.0005697,2245;1.0005658,3190;1.0005615,443;1.0005611,2487;1.0005592,3251;1.0005493,2695;1.0005387,1248;1.0005295,526;1.0005293,2429;1.0005217,2571;1.0005214,224;1.0005193,3116;1.0004865,1743;1.000132436542488,2830;1.0000634503210353,3352;1.0000524283225005,3582;1.0000306767497325,2912;1.0000227765018224,3121;1.0000181166675264,3741;1.000010605001713,372;1.000005420198108,2440;0.999989100416269,117;0.999967193224395
2,3571;1215;3749;2783,daytime:night,1628;1.0425448,1672;1.0348873,3675;1.0069126,1877;1.0037147,525;1.002734,3375;1.0021048,1840;1.0017347,1207;1.0016952,1689;1.001378,472;1.0013132,2777;1.0012801,1469;1.001275,1237;1.0010864,600;1.001,637;1.0009702,2917;1.0009562,539;1.00094,925;1.0009193,3212;1.0008632,952;1.0008467,1824;1.0008146,3797;1.0007915,1984;1.000762,3671;1.0006403,3546;1.0006378,3551;1.000615,3311;1.0006015,2972;1.0005697,2245;1.0005658,3190;1.0005615,443;1.0005611,2487;1.0005592,3251;1.0005493,2695;1.0005387,1248;1.0005295,526;1.0005293,2429;1.0005217,2571;1.0005214,224;1.0005193,3116;1.0004865,3426;1.0004835,3752;1.0004694,26;1.0004684,1458;1.0004646,2956;1.0004559,876;1.0004517,3571;1.0000603046986243,3749;1.0000228789340002,2783;1.0000193988043835,1215;0.999996101461806
133,3548;544;493;3371,daytime:morning,1628;1.0424942,1672;1.0348755,3675;1.0069191,1877;1.0036738,525;1.0026836,3375;1.0021268,1840;1.0016849,1207;1.0016394,1689;1.0013428,472;1.001273,1469;1.0012563,2777;1.001212,1237;1.0010386,600;1.0009587,539;1.0009412,2917;1.0009277,925;1.0008554,952;1.000823,3212;1.0008152,1824;1.0007569,3797;1.0007515,1984;1.0007035,3551;1.0006125,3671;1.0006001,3546;1.00056,3311;1.0005518,2487;1.0005296,3251;1.0005239,2972;1.0005138,526;1.0005082,2695;1.0005063,2245;1.0005053,443;1.0004969,3190;1.0004833,3426;1.0004808,1248;1.0004803,2429;1.0004605,224;1.0004537,1458;1.0004495,26;1.0004433,2571;1.0004376,3116;1.0004193,3299;1.000031955012073,57;1.0000315915588287,3548;0.9999939423936933,3753;0.9999703687707676,3371;0.9999652703887687,257;0.9999547978962033,493;0.9999371757883394,544;0.9999047892450822
133,741;1131;1799,daytime:evening,1628;1.0424942,1672;1.0348755,3675;1.0069191,1877;1.0036738,525;1.0026836,3375;1.0021268,1840;1.0016849,1207;1.0016394,472;1.001273,1469;1.0012563,2777;1.001212,1237;1.0010386,600;1.0009587,539;1.0009412,637;1.0009389,2917;1.0009277,925;1.0008554,952;1.000823,3212;1.0008152,1824;1.0007569,3797;1.0007515,1984;1.0007035,3551;1.0006125,3671;1.0006001,3546;1.00056,3311;1.0005518,2487;1.0005296,1921;1.0000541867697201,2287;1.0000419811901915,1800;1.0000313131549046,1799;1.000024893788594,1940;1.000014994729652,16;1.000003501642639,115;1.0000003667689648,3395;0.9999953081664366,591;0.9999936982421461,1482;0.9999930404450151,1131;0.9999909204390418,2062;0.9999890460292086,2235;0.9999821850152624,396;0.9999805763275943,741;0.9999726326392518,3097;0.9999694057766665,3195;0.9999690040695444,3294;0.9999657154071946,2201;0.9999560678207092,2037;0.9999480875512535,310;0.9999424626829595,2952;0.9999225956981822,880;0.9999063339169423
133,876;1079;2170,daytime:afternoon,1628;1.0424942,1672;1.0348755,3675;1.0069191,1877;1.0036738,525;1.0026836,3375;1.0021268,1840;1.0016849,1207;1.0016394,1689;1.0013428,472;1.001273,1469;1.0012563,2777;1.001212,1237;1.0010386,600;1.0009587,539;1.0009412,637;1.0009389,2917;1.0009277,925;1.0008554,952;1.000823,3212;1.0008152,1824;1.0007569,3797;1.0007515,1984;1.0007035,3551;1.0006125,3671;1.0006001,3546;1.00056,3311;1.0005518,2487;1.0005296,3251;1.0005239,2972;1.0005138,526;1.0005082,2695;1.0005063,2245;1.0005053,443;1.0004969,3190;1.0004833,3426;1.0004808,1248;1.0004803,2429;1.0004605,224;1.0004537,1458;1.0004495,1079;1.0002136162581934,1059;1.0001924234963382,1715;1.0000698359778302,1106;1.0000095028751483,1352;0.9999834464763848,1737;0.9999583309187936,100;0.9999479593315675,1467;0.999941419326702,2170;0.9999238382329863,667;0.9998248024560836
