50
userId,correctItems,contexts,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p43,p44,p45,p46,p47,p48,p49,p50
140,1813;442;1367;2514;783,daytime:afternoon,3675;1.0492799,3611;1.0304266,965;1.017801,1044;1.0175192,1672;1.0144609,1840;1.0061327,1797;1.0055226,3677;1.0032961,1221;1.0028824,3226;1.0024462,3092;1.00186,2245;1.0017436,3040;1.0017241,1028;1.001627,2972;1.0016088,1829;1.0016053,3717;1.0015813,992;1.0015683,2417;1.001493,633;1.0014796,806;1.0013725,2753;1.0012867,15;1.0012691,2777;1.0012609,63;1.0010638,617;1.001036,1313;1.0010306,1825;1.0010272,1087;1.0009956,542;1.0009894,3833;1.0009862,442;1.0001338320709954,803;1.0000937754323336,3173;1.0000875552614754,783;1.0000725007288627,2209;1.0000503587708263,1813;1.0000466701498016,1367;1.0000212754802082,1886;1.0000116387064883,3210;0.999993962600921,2023;0.9999909560259912,2171;0.9999879793591594,1451;0.9999657470061413,1600;0.9999632279257041,2514;0.9999620985864197,2913;0.9999567419933041,1174;0.999949245215195,456;0.9999163808938639,2550;0.9999108608634655,291;0.9998611456188466
140,350;37;1081;1843;161,daytime:night,3675;1.0492799,3611;1.0304266,965;1.017801,1044;1.0175192,1672;1.0144609,1840;1.0061327,1797;1.0055226,3677;1.0032961,1221;1.0028824,3226;1.0024462,3092;1.00186,2245;1.0017436,3040;1.0017241,1028;1.001627,2972;1.0016088,1829;1.0016053,3717;1.0015813,992;1.0015683,2417;1.001493,633;1.0014796,806;1.0013725,2753;1.0012867,15;1.0012691,2777;1.0012609,63;1.0010638,617;1.001036,1313;1.0010306,1825;1.0010272,1087;1.0009956,3833;1.0009862,2803;1.0009226,90;1.0009121,631;1.000911,2981;1.0008726,1372;1.0008577,472;1.0008568,3577;1.0008513,145;1.0008395,3450;1.0007895,1025;1.0007877,1005;1.0007868,161;1.0000288402918351,1965;1.0000223415127836,1743;1.0000194156213171,1065;1.000000050761634,1843;0.9999808744997323,1081;0.9999721025530145,2160;0.9999548781220678,350;0.9999442991055635,37;0.9998063003768811
114,28;2339;2019,daytime:morning,3675;1.049424,3611;1.0305412,965;1.0180323,1044;1.0176843,1672;1.0146043,1840;1.0062246,1797;1.0056676,3677;1.0033901,1221;1.0030195,3226;1.0026094,3092;1.0019594,2245;1.0018804,3040;1.0018201,1028;1.0017672,2972;1.0017312,3717;1.0017232,1829;1.0017217,992;1.0017036,633;1.0016472,2417;1.0015333,806;1.001525,15;1.0014608,2753;1.0013883,2777;1.0013518,3833;1.0012425,63;1.001237,1313;1.0012265,617;1.0011617,542;1.0011327,1825;1.0010936,1087;1.0010728,2981;1.0010567,2803;1.0010477,631;1.0010474,1005;1.0010109,90;1.0009888,1372;1.0009859,145;1.0009788,28;1.0002610625873312,1532;1.0002192906211542,2448;1.0002169641129541,1420;1.0001756089399418,231;1.0001755020744643,2630;1.000162231008555,1226;1.0001453383838366,2019;1.0001421552718204,2406;1.0001253587567418,2809;1.0001182358654388,2339;1.0000923468023113,1174;1.000092227338014
114,2746;1479;901;1977;1750,daytime:evening,3675;1.049424,3611;1.0305412,965;1.0180323,1044;1.0176843,1672;1.0146043,1840;1.0062246,1797;1.0056676,3677;1.0033901,1221;1.0030195,3226;1.0026094,3092;1.0019594,2245;1.0018804,3040;1.0018201,1028;1.0017672,2972;1.0017312,3717;1.0017232,1829;1.0017217,992;1.0017036,633;1.0016472,2417;1.0015333,806;1.001525,15;1.0014608,2753;1.0013883,2777;1.0013518,3833;1.0012425,63;1.001237,1313;1.0012265,617;1.0011617,542;1.0011327,1825;1.0010936,1087;1.0010728,2981;1.0010567,2803;1.0010477,631;1.0010474,1005;1.0010109,90;1.0009888,1372;1.0009859,145;1.0009788,472;1.0009749,3450;1.0009447,162;1.0004028292492184,352;1.0002801428472068,202;1.0002118346834044,771;1.000170787821836,901;1.000166528065122,1479;1.000166263679276,2746;1.0001437204041703,1977;1.0001277142527734,1750;1.0001106077912871,2698;1.0001037463594993
114,3421;1740;3016,daytime:afternoon,3675;1.049424,3611;1.0305412,965;1.0180323,1044;1.0176843,1672;1.0146043,1840;1.0062246,1797;1.0056676,3677;1.0033901,1221;1.0030195,3226;1.0026094,3092;1.0019594,2245;1.0018804,3040;1.0018201,1028;1.0017672,2972;1.0017312,3717;1.0017232,1829;1.0017217,992;1.0017036,633;1.0016472,2417;1.0015333,806;1.001525,15;1.0014608,2777;1.0013518,3833;1.0012425,63;1.001237,1313;1.0012265,499;1.000303496640902,571;1.000253197415328,107;1.0002133847234644,1264;1.0002030026293955,27;1.0002005180378486,2833;1.0001950794879158,3016;1.000193378287118,2354;1.0001871597329957,471;1.000183996071429,407;1.0001784167206986,2337;1.0001704259503676,1740;1.0001696713051362,3004;1.0001544337517152,335;1.0001420547285682,1967;1.000132528460626,2316;1.0001297250927172,235;1.0001293810005307,2306;1.0001262654036198,977;1.0000869494833122,1160;1.0000828815081662,1724;1.0000792273842176,3421;1.0000755994479626,1065;1.0000668462554814,455;1.0000611199497411
114,3172;913;1056;859;175,daytime:night,3675;1.049424,3611;1.0305412,965;1.0180323,1044;1.0176843,1672;1.0146043,1840;1.0062246,1797;1.0056676,3677;1.0033901,1221;1.0030195,3226;1.0026094,3092;1.0019594,2245;1.0018804,3040;1.0018201,1028;1.0017672,2972;1.0017312,3717;1.0017232,1829;1.0017217,992;1.0017036,633;1.0016472,2417;1.0015333,806;1.001525,15;1.0014608,2753;1.0013883,2777;1.0013518,3833;1.0012425,63;1.001237,1313;1.0012265,617;1.0011617,542;1.0011327,1825;1.0010936,1087;1.0010728,2981;1.0010567,175;1.0002333553087714,1021;1.0002255501648118,3172;1.0001988739575292,1993;1.000192725148863,1675;1.000185112235891,1436;1.0001825818207828,859;1.0001637897973759,1435;1.000155575919159,1809;1.000154703493374,913;1.0001525649997463,2156;1.000140790178848,1056;1.0001387262021193,1694;1.000136278100428,1991;1.0001340459417247,1512;1.0001182031202003,520;1.0000987495041105,1492;1.0000657081744129,311;0.9999576396448571
55,914;1005;1621;2274;2640,daytime:morning,3675;1.0493319,3611;1.0305558,965;1.0179855,1044;1.0176893,1672;1.0145866,1840;1.0062091,1797;1.005604,3677;1.0033127,1221;1.0029662,3226;1.0025411,3092;1.0018902,2245;1.0018698,3040;1.0017264,1028;1.0017123,1829;1.0016936,992;1.0016546,2972;1.0016366,3717;1.0015986,633;1.0015721,2417;1.0014764,806;1.0014179,15;1.0013826,2753;1.0013282,2777;1.0012513,63;1.0011746,3833;1.0011569,617;1.0011218,542;1.0010898,631;1.0010259,2981;1.0009702,1087;1.0009696,1005;1.0009596,2803;1.0009501,90;1.0009449,472;1.0009321,3450;1.0009269,1372;1.0009183,145;1.0008999,897;1.0008701,3577;1.0008453,1025;1.0008131,3533;1.0007764,1984;1.0007708,842;1.0007071,26;1.0006975,3551;1.000674,2274;1.000094163956738,2640;1.0000633994557175,1621;1.000051764267681,914;1.0000189056400097
55,3018;28;336,daytime:evening,3675;1.0493319,3611;1.0305558,965;1.0179855,1044;1.0176893,1672;1.0145866,1840;1.0062091,1797;1.005604,3677;1.0033127,1221;1.0029662,3226;1.0025411,3092;1.0018902,3040;1.0017264,1028;1.0017123,1829;1.0016936,992;1.0016546,2972;1.0016366,3717;1.0015986,633;1.0015721,2417;1.0014764,806;1.0014179,15;1.0013826,2753;1.0013282,2777;1.0012513,63;1.0011746,3833;1.0011569,1313;1.001149,617;1.0011218,542;1.0010898,969;1.0003877003131745,635;1.0003781661479978,28;1.0001967567026218,1710;1.0001468806990883,3308;1.0001310744563303,659;1.0001293183726307,1124;1.0001195160625127,1962;1.000114384591335,1030;1.0001075785395432,3470;1.0001002689149836,3753;1.0000940324305219,1743;1.0000880193368262,504;1.0000845709918713,2720;1.0000825876121793,2996;1.0000798659645191,1809;1.0000765564526415,735;1.0000536675190894,92;1.0000528655773098,336;1.0000497458981283,3018;1.000029064442351,461;1.0000263917336214,163;1.000020983504354
55,620;2555;2993;3185;3251,daytime:afternoon,3675;1.0493319,3611;1.0305558,965;1.0179855,1044;1.0176893,1672;1.0145866,1840;1.0062091,1797;1.005604,3677;1.0033127,1221;1.0029662,3226;1.0025411,3092;1.0018902,2245;1.0018698,3040;1.0017264,1028;1.0017123,1829;1.0016936,992;1.0016546,2972;1.0016366,3717;1.0015986,633;1.0015721,2417;1.0014764,806;1.0014179,15;1.0013826,2753;1.0013282,2777;1.0012513,63;1.0011746,3833;1.0011569,1313;1.001149,617;1.0011218,542;1.0010898,631;1.0010259,1825;1.0009873,2981;1.0009702,1087;1.0009696,1005;1.0009596,2803;1.0009501,90;1.0009449,472;1.0009321,3450;1.0009269,1372;1.0009183,145;1.0008999,897;1.0008701,3251;1.000211856135824,1004;1.0001346652152365,3240;1.0001338666325963,2993;1.0001146857303262,2555;1.0001015364874912,620;1.0000795270517804,1485;1.0000321460999202,3185;0.9996444365306317,3353;0.9994349755210846
55,2540;1650;1906;2106,daytime:night,3675;1.0493319,3611;1.0305558,965;1.0179855,1044;1.0176893,1672;1.0145866,1840;1.0062091,1797;1.005604,3677;1.0033127,1221;1.0029662,3226;1.0025411,3092;1.0018902,2245;1.0018698,3040;1.0017264,1028;1.0017123,1829;1.0016936,992;1.0016546,2972;1.0016366,3717;1.0015986,633;1.0015721,2417;1.0014764,806;1.0014179,15;1.0013826,2753;1.0013282,2777;1.0012513,63;1.0011746,3833;1.0011569,1313;1.001149,617;1.0011218,542;1.0010898,631;1.0010259,1825;1.0009873,2981;1.0009702,1087;1.0009696,1005;1.0009596,2803;1.0009501,90;1.0009449,472;1.0009321,3450;1.0009269,1372;1.0009183,145;1.0008999,897;1.0008701,3577;1.0008453,1650;1.000166675223248,997;1.0001664338997578,3016;1.0001481336170728,2106;1.0000843372972417,1906;1.0000759087295445,2540;1.0000594870505777,3022;1.0000407544785288,2841;0.9999956789073495
2,3074;40;2311;2238;3550,daytime:morning,3675;1.0492054,3611;1.0303841,965;1.0178481,1044;1.0175391,1672;1.0144713,1840;1.00609,1797;1.0055038,3677;1.0032392,1221;1.0028743,3226;1.0024287,3092;1.0017912,2245;1.0016863,3040;1.0016518,1028;1.0016046,2972;1.001593,992;1.0015547,3717;1.0015538,1829;1.0015504,633;1.0015209,2417;1.0014372,806;1.0014063,15;1.0012865,2753;1.0012709,2777;1.0012292,63;1.0010601,3833;1.0010486,1313;1.001041,617;1.00102,542;1.0009863,1825;1.0009576,1087;1.0009453,631;1.0009046,2803;1.0008882,2907;1.000071926635295,1866;1.0000644928468339,3074;1.000041663302818,2097;1.0000287471250462,40;1.0000284799510302,1537;1.0000125527559167,2238;0.9999996829458205,2381;0.9999946986379743,21;0.9999942316251335,2311;0.9999933293783947,1079;0.9999924934795809,1934;0.9999888454010568,2573;0.9999714769391727,126;0.9999634346641271,3550;0.9999572171547564,2111;0.9999481934377221,1768;0.9999305813734528
2,2157;2229;392,daytime:evening,3675;1.0492054,3611;1.0303841,965;1.0178481,1044;1.0175391,1672;1.0144713,1840;1.00609,1797;1.0055038,3677;1.0032392,1221;1.0028743,3226;1.0024287,3092;1.0017912,2245;1.0016863,3040;1.0016518,1028;1.0016046,2972;1.001593,992;1.0015547,3717;1.0015538,1829;1.0015504,633;1.0015209,2417;1.0014372,806;1.0014063,15;1.0012865,2777;1.0012292,63;1.0010601,3833;1.0010486,1313;1.001041,617;1.00102,542;1.0009863,1825;1.0009576,1087;1.0009453,631;1.0009046,2803;1.0008882,90;1.0008848,2981;1.0008665,472;1.000848,145;1.0008363,1372;1.000836,3450;1.0008104,1005;1.000808,1025;1.0007638,897;1.0007576,3577;1.0007509,3533;1.0007073,842;1.0006671,2229;1.000049160165747,2428;1.0000444543385005,1329;1.0000014065571434,2157;0.999993568468847,956;0.9999684722916307,392;0.9999623208126828
2,2077;914;3022;26,daytime:afternoon,3675;1.0492054,3611;1.0303841,965;1.0178481,1044;1.0175391,1672;1.0144713,1840;1.00609,1797;1.0055038,3677;1.0032392,1221;1.0028743,3226;1.0024287,3092;1.0017912,2245;1.0016863,3040;1.0016518,1028;1.0016046,2972;1.001593,992;1.0015547,3717;1.0015538,1829;1.0015504,633;1.0015209,2417;1.0014372,806;1.0014063,15;1.0012865,2753;1.0012709,2777;1.0012292,63;1.0010601,3833;1.0010486,1313;1.001041,617;1.00102,542;1.0009863,1825;1.0009576,1087;1.0009453,631;1.0009046,2803;1.0008882,90;1.0008848,2981;1.0008665,472;1.000848,145;1.0008363,1372;1.000836,3450;1.0008104,1005;1.000808,1025;1.0007638,897;1.0007576,3577;1.0007509,3533;1.0007073,2358;1.0003619702034807,3735;1.0000326955816978,914;0.9999875750802893,3022;0.9999850511242457,2077;0.999980770241034,2129;0.9999699895639331
2,1110;1130;552;257,daytime:night,3675;1.0492054,3611;1.0303841,965;1.0178481,1044;1.0175391,1672;1.0144713,1840;1.00609,1797;1.0055038,3677;1.0032392,1221;1.0028743,3226;1.0024287,3092;1.0017912,2245;1.0016863,3040;1.0016518,1028;1.0016046,2972;1.001593,992;1.0015547,3717;1.0015538,1829;1.0015504,633;1.0015209,2417;1.0014372,806;1.0014063,15;1.0012865,2753;1.0012709,2777;1.0012292,63;1.0010601,3833;1.0010486,1313;1.001041,617;1.00102,542;1.0009863,1825;1.0009576,1087;1.0009453,631;1.0009046,2803;1.0008882,90;1.0008848,2981;1.0008665,472;1.000848,145;1.0008363,1372;1.000836,3450;1.0008104,1005;1.000808,1025;1.0007638,897;1.0007576,3577;1.0007509,1110;1.0000526104900542,1629;1.000048287888464,398;1.000044851553417,1130;1.0000377033331265,544;0.9999940468115536,552;0.9999771075741875,257;0.9999702576815179
133,727;744;563;1526,daytime:morning,3675;1.0492169,3611;1.0303397,965;1.017776,1044;1.0174983,1672;1.0144175,1840;1.0060415,1797;1.0054947,3677;1.003224,1221;1.0028044,3226;1.0023942,3092;1.0017941,2245;1.0017323,3040;1.0016503,1028;1.0015737,2972;1.0015591,992;1.0015324,1829;1.001527,3717;1.0015264,633;1.0014338,2417;1.0013757,806;1.001293,15;1.0012373,2753;1.0011969,2777;1.0011342,1313;1.0010389,63;1.0010195,3833;1.0010041,617;1.0009638,1825;1.0009208,542;1.0009102,1087;1.0008731,2803;1.0008717,2981;1.000855,631;1.0008296,90;1.0008218,472;1.0008126,1005;1.0007972,145;1.0007946,1372;1.000774,3450;1.0007327,3577;1.000724,1025;1.0007201,3163;1.0000277399002215,2737;1.0000046815158123,727;0.9999775083393633,744;0.999955648013338,563;0.9999509080086895,1251;0.9999456263766469,1526;0.9999435758069147,1294;0.9998817871852673
133,51;3192;1281;2094,daytime:evening,3675;1.0492169,3611;1.0303397,965;1.017776,1044;1.0174983,1672;1.0144175,1840;1.0060415,1797;1.0054947,3677;1.003224,1221;1.0028044,3226;1.0023942,3092;1.0017941,2245;1.0017323,3040;1.0016503,1028;1.0015737,2972;1.0015591,992;1.0015324,1829;1.001527,3717;1.0015264,633;1.0014338,2417;1.0013757,806;1.001293,2753;1.0011969,2591;1.0000369336947428,963;1.0000085553210019,112;1.0000057228572399,3192;0.9999974458894474,1281;0.9999948219931412,2094;0.9999846166750597,1849;0.9999695995320654,2787;0.99996012881614,2581;0.999957106802974,934;0.9999548556273415,3291;0.9999487775946538,610;0.999948301812757,424;0.999947018884948,871;0.9999404152260453,1917;0.9999322323261487,1026;0.9999303132957743,1262;0.999927287388195,1654;0.9999221552153248,1;0.9999181732059774,1636;0.9999162093319632,3175;0.999905387410755,672;0.9999013087265806,3431;0.9999003830815419,350;0.9998960719933093,51;0.9998953180442786,445;0.9998937156518827,942;0.999492656763249,1310;0.9994916081703159
133,1451;437;191,daytime:afternoon,3675;1.0492169,3611;1.0303397,965;1.017776,1044;1.0174983,1672;1.0144175,1840;1.0060415,1797;1.0054947,3677;1.003224,1221;1.0028044,3226;1.0023942,3092;1.0017941,2245;1.0017323,3040;1.0016503,1028;1.0015737,2972;1.0015591,992;1.0015324,1829;1.001527,3717;1.0015264,633;1.0014338,2417;1.0013757,806;1.001293,15;1.0012373,2753;1.0011969,2777;1.0011342,1313;1.0010389,63;1.0010195,3833;1.0010041,617;1.0009638,1825;1.0009208,542;1.0009102,1087;1.0008731,2803;1.0008717,2981;1.000855,631;1.0008296,90;1.0008218,472;1.0008126,1005;1.0007972,145;1.0007946,1372;1.000774,3406;0.9999979725768748,437;0.9999846687033951,1440;0.9999842011848483,191;0.9999713446352196,3020;0.999968718061474,1451;0.99995694076331,1301;0.9999555317721343,1609;0.9999488007226185,2021;0.9999362095051971,1621;0.9999223358779338,2087;0.9999206984314257
