userId,correctItems,contexts,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20
1037,295,landscape:mountains,264;3.226304,263;3.0901518,760;3.0627062,289;2.897314,260;2.878235,297;2.878235,295;2.859875,261;2.8243272,288;2.8192782,755;2.6755023,258;2.6537468,296;2.64419,266;2.6149418,707;2.5516171,255;2.5268545,265;2.4993184,283;2.4821496,715;2.4421813,277;2.3159175,681;2.3105748
1012,258,roadtype:highway,263;3.779866,289;3.5700946,295;3.3925734,249;3.285331,706;3.2779672,253;3.1606896,277;3.1223416,290;3.1019278,261;3.0688093,291;2.995001,255;2.9101858,250;2.8612986,760;2.860628,712;2.8038805,746;2.7937715,254;2.7878606,276;2.7859316,248;2.7546382,689;2.7160194,293;2.7148252
1009,249,weather:cloudy;sleepiness:sleepy,289;4.767661,257;3.9483073,276;3.806754,277;3.7982829,296;3.7495399,260;3.7486653,290;3.7467291,253;3.686625,261;3.5700161,689;3.5625086,712;3.542545,295;3.5420594,255;3.4658377,293;3.4464633,720;3.3529828,254;3.3526511,251;3.3487742,263;3.3406637,274;3.32001,283;3.2340662
1009,289,mood:sad;landscape:coast line,289;4.767661,257;3.9483073,276;3.806754,277;3.7982829,296;3.7495399,260;3.7486653,290;3.7467291,253;3.686625,261;3.5700161,689;3.5625086,712;3.542545,295;3.5420594,255;3.4658377,293;3.4464633,720;3.3529828,254;3.3526511,251;3.3487742,263;3.3406637,274;3.32001,283;3.2340662
1033,755;689;727,landscape:country side,289;4.9954143,297;4.36544,712;4.350475,261;4.229814,266;4.208074,720;4.1732554,706;4.097134,257;4.0850077,290;3.9852567,689;3.940251,291;3.905471,255;3.7885654,250;3.7880716,292;3.7799406,253;3.77985,283;3.7246342,760;3.716456,288;3.6953084,249;3.6705608,746;3.6484232
1033,751,trafficconditions:lots of cars,289;4.9954143,297;4.36544,712;4.350475,261;4.229814,266;4.208074,720;4.1732554,706;4.097134,257;4.0850077,689;3.940251,291;3.905471,255;3.7885654,250;3.7880716,292;3.7799406,253;3.77985,283;3.7246342,760;3.716456,288;3.6953084,249;3.6705608,746;3.6484232,295;3.6352262
1033,248,mood:happy,297;4.36544,712;4.350475,261;4.229814,266;4.208074,706;4.097134,257;4.0850077,290;3.9852567,689;3.940251,291;3.905471,255;3.7885654,250;3.7880716,292;3.7799406,253;3.77985,283;3.7246342,760;3.716456,288;3.6953084,249;3.6705608,746;3.6484232,295;3.6352262,260;3.6085467
1033,688,drivingstyle:sport driving,289;4.9954143,297;4.36544,712;4.350475,261;4.229814,266;4.208074,720;4.1732554,706;4.097134,257;4.0850077,290;3.9852567,689;3.940251,291;3.905471,255;3.7885654,250;3.7880716,292;3.7799406,253;3.77985,283;3.7246342,760;3.716456,288;3.6953084,249;3.6705608,746;3.6484232
1031,251,mood:happy,755;4.4524918,703;4.358839,738;4.246253,744;4.0550747,745;4.0175023,691;3.9523242,700;3.8899534,694;3.8899534,739;3.8588197,701;3.8326395,737;3.775004,676;3.766557,743;3.7619307,728;3.7362695,686;3.7156467,741;3.6901445,714;3.683055,682;3.6772633,754;3.6725433,715;3.6555135
1023,253,weather:snowing,696;4.5868,275;4.4233117,705;4.367754,756;4.2492824,723;4.1603193,745;4.158502,278;4.1030455,731;4.003353,726;3.9995623,715;3.9406867,691;3.8886006,712;3.8688993,281;3.8659983,701;3.8616376,268;3.8501382,702;3.8459876,717;3.8387556,734;3.8257463,735;3.8083007,271;3.8029976
1023,252,sleepiness:sleepy,696;4.5868,275;4.4233117,705;4.367754,756;4.2492824,723;4.1603193,745;4.158502,278;4.1030455,731;4.003353,726;3.9995623,715;3.9406867,691;3.8886006,712;3.8688993,281;3.8659983,701;3.8616376,268;3.8501382,702;3.8459876,717;3.8387556,734;3.8257463,735;3.8083007,271;3.8029976
1023,751,sleepiness:awake;naturalphenomena:morning,696;4.5868,275;4.4233117,705;4.367754,756;4.2492824,723;4.1603193,745;4.158502,278;4.1030455,731;4.003353,726;3.9995623,715;3.9406867,691;3.8886006,712;3.8688993,281;3.8659983,701;3.8616376,268;3.8501382,702;3.8459876,717;3.8387556,734;3.8257463,735;3.8083007,271;3.8029976
1023,291,weather:rainy,696;4.5868,275;4.4233117,705;4.367754,756;4.2492824,723;4.1603193,745;4.158502,278;4.1030455,731;4.003353,726;3.9995623,715;3.9406867,691;3.8886006,712;3.8688993,281;3.8659983,701;3.8616376,268;3.8501382,702;3.8459876,717;3.8387556,734;3.8257463,735;3.8083007,271;3.8029976
1023,750,roadtype:highway,696;4.5868,275;4.4233117,705;4.367754,756;4.2492824,723;4.1603193,745;4.158502,731;4.003353,726;3.9995623,715;3.9406867,691;3.8886006,712;3.8688993,281;3.8659983,701;3.8616376,268;3.8501382,702;3.8459876,717;3.8387556,734;3.8257463,735;3.8083007,271;3.8029976,674;3.8021102
1023,761,mood:active,696;4.5868,275;4.4233117,705;4.367754,756;4.2492824,723;4.1603193,745;4.158502,278;4.1030455,731;4.003353,726;3.9995623,715;3.9406867,691;3.8886006,712;3.8688993,281;3.8659983,701;3.8616376,268;3.8501382,702;3.8459876,717;3.8387556,734;3.8257463,735;3.8083007,271;3.8029976
1023,728,mood:happy;drivingstyle:sport driving,696;4.5868,275;4.4233117,705;4.367754,756;4.2492824,723;4.1603193,745;4.158502,278;4.1030455,731;4.003353,726;3.9995623,715;3.9406867,691;3.8886006,712;3.8688993,281;3.8659983,701;3.8616376,268;3.8501382,702;3.8459876,717;3.8387556,734;3.8257463,735;3.8083007,271;3.8029976
1011,248,sleepiness:awake;mood:happy,275;4.957738,762;4.537869,702;4.537869,696;4.4868193,677;4.4795866,744;4.4795866,738;4.4795866,749;4.463944,687;4.4249406,270;4.421203,264;4.4202676,741;4.4017587,731;4.3958435,683;4.354676,726;4.321919,273;4.1893377,759;4.1548486,734;4.1469383,688;4.1059694,745;4.041972
1008,689,trafficconditions:free road,290;3.8819256,289;3.7606258,260;3.7277365,263;3.542637,277;3.314772,295;3.2702208,283;3.1853878,719;3.1137683,265;3.070855,261;3.022996,258;3.0180666,249;2.9589305,746;2.9412942,294;2.9103353,252;2.8782513,253;2.8771079,274;2.8702574,296;2.852638,273;2.833076,712;2.8195589
1006,739,drivingstyle:relaxed driving,290;4.1591954,289;4.0481853,712;3.9785619,297;3.7910554,295;3.585847,266;3.5254586,263;3.4675875,250;3.4494298,277;3.3364298,720;3.292139,283;3.2675724,677;3.2210531,745;3.1794322,689;3.1678605,292;3.1376052,296;3.102266,760;3.0589972,684;3.0407963,294;3.0269082,750;2.966779
1006,252,sleepiness:sleepy,290;4.1591954,289;4.0481853,712;3.9785619,297;3.7910554,295;3.585847,266;3.5254586,263;3.4675875,250;3.4494298,277;3.3364298,720;3.292139,283;3.2675724,677;3.2210531,689;3.1678605,292;3.1376052,296;3.102266,760;3.0589972,291;3.0438318,684;3.0407963,294;3.0269082,730;3.0056756
1006,679,mood:active;drivingstyle:relaxed driving,290;4.1591954,289;4.0481853,712;3.9785619,297;3.7910554,295;3.585847,266;3.5254586,263;3.4675875,250;3.4494298,277;3.3364298,720;3.292139,283;3.2675724,677;3.2210531,745;3.1794322,689;3.1678605,292;3.1376052,296;3.102266,760;3.0589972,291;3.0438318,684;3.0407963,294;3.0269082
1006,293,sleepiness:awake;mood:happy,290;4.1591954,289;4.0481853,712;3.9785619,297;3.7910554,295;3.585847,266;3.5254586,263;3.4675875,250;3.4494298,277;3.3364298,720;3.292139,283;3.2675724,677;3.2210531,745;3.1794322,689;3.1678605,292;3.1376052,296;3.102266,760;3.0589972,291;3.0438318,684;3.0407963,294;3.0269082
1014,285,drivingstyle:relaxed driving,750;5.626956,677;5.3313675,295;5.015182,703;4.8616242,738;4.61292,746;4.508341,282;4.4939985,678;4.390975,747;4.3687763,289;4.332257,741;4.292286,681;4.2429423,291;4.203739,686;4.166305,287;4.159824,716;4.150724,694;4.0628257,251;4.062651,253;4.054028,724;4.0356565
1014,689,weather:cloudy;mood:happy,750;5.626956,677;5.3313675,295;5.015182,703;4.8616242,738;4.61292,746;4.508341,282;4.4939985,678;4.390975,747;4.3687763,289;4.332257,741;4.292286,681;4.2429423,291;4.203739,686;4.166305,287;4.159824,716;4.150724,694;4.0628257,251;4.062651,253;4.054028,724;4.0356565
1016,250,trafficconditions:free road;landscape:urban,288;5.5537467,289;5.2075014,290;5.122151,263;4.7165833,283;4.5129356,257;4.4995427,291;4.4949355,295;4.4557066,255;4.4314303,720;4.3258286,746;4.297364,261;4.2789474,260;4.2390194,297;4.2390194,277;4.1925893,760;4.1669006,253;4.013801,258;4.0086765,274;3.9937916,296;3.9886136
1005,287,roadtype:serpentine;naturalphenomena:afternoon;mood:sad,677;4.020717,260;4.0107703,297;3.801462,258;3.6713974,275;3.6505039,263;3.60859,689;3.5962803,696;3.5591526,720;3.5228927,738;3.522021,283;3.4709206,745;3.4625576,718;3.4396632,259;3.4193838,734;3.4190462,292;3.3704896,290;3.358393,250;3.321866,286;3.2865198,278;3.2570095
1020,725,naturalphenomena:night;landscape:urban,755;3.4964507,678;3.2287223,686;3.0397375,752;2.9893794,723;2.9847958,750;2.9756393,718;2.918966,268;2.9078805,705;2.9075356,271;2.8705544,694;2.8632455,749;2.8485098,285;2.8330986,740;2.7907252,761;2.7865162,757;2.7475893,287;2.7351766,748;2.7235456,253;2.7146213,677;2.7119184
1020,714,roadtype:city;drivingstyle:sport driving,755;3.4964507,678;3.2287223,686;3.0397375,752;2.9893794,723;2.9847958,750;2.9756393,718;2.918966,268;2.9078805,705;2.9075356,271;2.8705544,694;2.8632455,749;2.8485098,285;2.8330986,740;2.7907252,761;2.7865162,757;2.7475893,287;2.7351766,748;2.7235456,253;2.7146213,677;2.7119184
1020,733,weather:rainy;naturalphenomena:night,755;3.4964507,678;3.2287223,686;3.0397375,752;2.9893794,723;2.9847958,750;2.9756393,718;2.918966,268;2.9078805,705;2.9075356,271;2.8705544,694;2.8632455,749;2.8485098,285;2.8330986,740;2.7907252,761;2.7865162,757;2.7475893,287;2.7351766,748;2.7235456,253;2.7146213,677;2.7119184
1035,690,naturalphenomena:night,731;3.6735907,678;3.6615555,726;3.6464036,740;3.6171563,728;3.6153991,265;3.4707305,749;3.4355226,689;3.4028072,729;3.3379407,702;3.328252,733;3.2489557,698;3.204467,259;3.1989434,280;3.1619034,756;3.1397665,279;3.1195562,255;3.0764024,275;3.0708523,294;3.0601344,722;3.0576189
1002,683,roadtype:city;drivingstyle:sport driving,720;3.697094,289;3.6468337,275;3.5700676,295;3.476784,745;3.4437177,263;3.3700387,276;3.3233938,696;3.2294676,746;3.2178771,277;3.202892,297;3.198201,749;3.1916173,677;3.1901395,248;3.1565018,288;3.053573,261;3.0491886,260;3.0397737,250;3.0385458,750;3.0235107,273;3.0100994
1029,674,sleepiness:awake,750;5.9267693,677;5.446621,276;4.8389335,275;4.757738,702;4.6826134,734;4.6512113,262;4.551351,273;4.4841237,696;4.4522204,738;4.279587,749;4.22974,729;4.2292047,687;3.9748168,274;3.9502573,254;3.9379299,290;3.9266973,746;3.9159849,258;3.9069176,292;3.9062192,720;3.823312
1039,685,trafficconditions:lots of cars;naturalphenomena:morning,677;5.6538157,275;5.1910715,678;4.8590274,738;4.7280045,705;4.6008744,729;4.590523,276;4.383778,746;4.3359942,723;4.2578826,290;4.244039,758;4.201783,283;4.193091,751;4.170094,253;4.1272755,756;4.119281,720;4.0986543,689;4.0645223,752;4.00061,686;3.9886198,259;3.98041
1039,717,mood:active;landscape:coast line,677;5.6538157,275;5.1910715,678;4.8590274,738;4.7280045,705;4.6008744,729;4.590523,276;4.383778,746;4.3359942,723;4.2578826,290;4.244039,758;4.201783,283;4.193091,751;4.170094,253;4.1272755,756;4.119281,720;4.0986543,689;4.0645223,752;4.00061,686;3.9886198,259;3.98041
1039,677,weather:sunny;trafficconditions:lots of cars;roadtype:serpentine,677;5.6538157,275;5.1910715,678;4.8590274,738;4.7280045,705;4.6008744,729;4.590523,276;4.383778,746;4.3359942,723;4.2578826,290;4.244039,758;4.201783,283;4.193091,751;4.170094,253;4.1272755,756;4.119281,720;4.0986543,689;4.0645223,752;4.00061,686;3.9886198,259;3.98041
