50
userId,correctItems,contexts,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p43,p44,p45,p46,p47,p48,p49,p50
140,1162;2950;1244;3062;1791,daytime:afternoon,3548;11.447395,3267;11.398637,279;10.712927,2;10.257461,652;10.232562,552;10.091413,167;9.546576,458;9.47004,176;9.464357,281;9.460666,2794;9.344795,41;9.244803,58;9.196074,1023;9.149807,830;9.130785,4;9.061586,2345;9.052007,396;9.050349,114;9.032155,931;8.993086,159;8.931337,706;8.8758955,1575;8.84572,2275;8.836099,1127;8.81766,177;8.804923,37;8.798891,118;8.78947,2056;8.759236,732;8.741263,218;8.738881,1737;8.660531,720;8.660186,600;8.658792,257;8.623465,1162;8.26239580012799,977;7.565031217987933,1569;7.3019263888337544,1106;6.904666121052539,1244;6.890145848993592,2343;6.878560046855517,216;6.692007305883004,1393;6.6316644812272365,3169;6.524196158340221,2950;6.4863494586669574,2493;6.242070556014902,1122;6.23568839755807,1504;6.0569207308366675,1791;3.7226066870308685,3062;3.2131928839736155
140,718;1968;3237;225,daytime:night,279;10.712927,2;10.257461,652;10.232562,552;10.091413,442;10.049697,544;10.000246,918;9.778766,167;9.546576,458;9.47004,3807;9.454953,392;9.449408,41;9.244803,58;9.196074,830;9.130785,4;9.061586,2345;9.052007,396;9.050349,114;9.032155,159;8.931337,706;8.8758955,772;8.851382,1575;8.84572,2275;8.836099,727;8.822804,1127;8.81766,991;8.768066,880;8.76655,2056;8.759236,732;8.741263,218;8.738881,1737;8.660531,720;8.660186,600;8.658792,257;8.623465,1257;8.59358,603;8.57044,2913;8.569434,146;8.561574,1934;8.518656,1513;8.482893,819;8.459559,242;8.457165,783;8.447436,718;7.927748310703837,1300;7.649159527298635,1350;7.280528941811598,225;7.218946782575058,1968;6.671586307232595,687;6.499131059493123,3237;6.1044357438355075
114,712;2861;177;3335,daytime:morning,552;10.403674,279;9.749672,118;9.730106,3267;9.291049,1799;9.1919985,830;9.16424,1257;9.023918,706;8.960255,772;8.935124,3548;8.902743,2873;8.869997,2794;8.816402,991;8.772918,320;8.753077,727;8.694525,621;8.692915,413;8.620662,2;8.61066,931;8.587133,116;8.531997,592;8.521244,262;8.510002,56;8.505971,146;8.489136,58;8.408639,718;8.394448,87;8.375375,95;8.364076,392;8.355849,1235;8.355693,710;8.330677,170;8.305355,3807;8.267369,1127;8.218057,177;8.217382,201;8.204575,1352;7.510817623033088,2550;7.074178338123519,2861;7.014944678573588,273;6.738011792910277,712;6.5343471445468655,591;6.452861120249826,1630;6.097125562883094,2056;5.989807012509139,2762;5.705936950242114,1211;5.655207392077922,1487;4.79203652069158,2799;4.209285394528919,3335;2.1730280518110945,3758;1.6066127226758262
114,2143;2408;535;2041,daytime:evening,552;10.403674,279;9.749672,118;9.730106,732;9.728522,652;9.602603,544;9.571831,3267;9.291049,1799;9.1919985,830;9.16424,1257;9.023918,3679;9.010371,114;8.997178,706;8.960255,772;8.935124,3548;8.902743,2873;8.869997,2794;8.816402,2581;8.777682,991;8.772918,320;8.753077,1047;8.705427,727;8.694525,621;8.692915,396;8.662945,413;8.620662,880;8.613004,2;8.61066,931;8.587133,116;8.531997,592;8.521244,262;8.510002,56;8.505971,146;8.489136,58;8.408639,718;8.394448,87;8.375375,95;8.364076,392;8.355849,1235;8.355693,710;8.330677,3807;8.267369,431;8.23769,3286;8.231622,1127;8.218057,177;8.217382,201;8.204575,535;5.73173633713572,2408;5.729274627007067,2143;5.469639031405748,2041;3.745700508605439
114,2443;441;578;822,daytime:afternoon,118;9.730106,732;9.728522,652;9.602603,544;9.571831,3267;9.291049,1799;9.1919985,1257;9.023918,3679;9.010371,114;8.997178,772;8.935124,3548;8.902743,2581;8.777682,991;8.772918,1047;8.705427,727;8.694525,396;8.662945,413;8.620662,880;8.613004,2;8.61066,931;8.587133,116;8.531997,592;8.521244,262;8.510002,56;8.505971,458;7.870913915114976,600;7.700665702580357,1301;7.552789348360917,1866;6.748065438686732,578;6.429503060696308,480;6.279128895401868,579;6.222721122513503,441;6.2139512253453315,2377;6.21282508653043,2318;6.062166524206639,1727;6.044528087088566,905;5.998500273115815,427;5.989313459968033,2510;5.542890999461946,665;5.530344833761875,605;5.458521721427133,2443;5.337265961206532,2070;4.916273474349071,3659;4.811498898708369,1795;4.776037096326094,822;4.759951656221337,1046;4.58039908197993,1000;4.402957952904955,1957;3.8372466488097445,3141;1.8546894481819658,1027;1.4423295890492194
114,51;628;25;2920;3282,daytime:night,552;10.403674,279;9.749672,732;9.728522,652;9.602603,544;9.571831,3267;9.291049,830;9.16424,3679;9.010371,114;8.997178,706;8.960255,772;8.935124,2873;8.869997,2794;8.816402,2581;8.777682,991;8.772918,320;8.753077,1047;8.705427,621;8.692915,396;8.662945,880;8.613004,116;8.531997,58;8.408639,718;8.394448,87;8.375375,95;8.364076,392;8.355849,710;8.330677,170;8.305355,3807;8.267369,431;8.23769,3286;8.231622,1127;8.218057,3601;7.296914003140101,221;7.22851853332455,3341;6.359393869763842,2920;5.669105009219599,3594;5.470772228001125,3049;5.255004358186596,3789;5.2273448613822815,1085;4.960774152023311,2786;4.874081232056527,25;4.790905492181048,2683;4.77409587577276,3282;4.548576399464725,51;4.454670857549809,1900;4.097458312704088,33;3.9736060711041645,608;3.6066130121689284,1094;3.49951565930217,3070;3.052222403643322
55,2556;3269;3137;2249,daytime:morning,143;8.729722,2358;8.240759,1934;8.240632,172;8.007254,372;7.7385755,2591;7.7070823,257;7.6568813,442;7.651446,513;7.5916038,1584;7.5909486,1792;7.5651884,2199;7.520202,92;7.485701,3111;7.4660544,2635;7.4068437,2056;7.392846,64;7.392456,620;7.308359,2771;7.2902756,3185;7.2825165,2228;7.209446,1738;7.193607,1677;7.1768026,1612;7.1634035,918;7.162722,2746;7.156723,91;7.1470113,1143;7.108125,1052;7.1022,2525;7.0656877,2253;7.033832,2366;7.0303836,885;7.017889,1237;7.0129685,1924;6.997698,2251;6.948717,3267;6.9381423,3311;6.9314494,3548;6.9299946,2659;6.903936,2654;6.890881,1247;6.8746037,2229;6.8720274,2249;6.2591511039477155,3137;5.959897948019868,852;5.903575931750979,2556;5.801647927343688,1538;4.8783662031427335,2689;4.786735797960892,3269;4.739158216477986
55,2262;3170;2760;3002;2474,daytime:evening,143;8.729722,933;8.278564,2358;8.240759,1934;8.240632,172;8.007254,2167;7.994178,2275;7.972737,2591;7.7070823,398;7.6967044,257;7.6568813,442;7.651446,513;7.5916038,1792;7.5651884,2199;7.520202,3111;7.4660544,2635;7.4068437,2056;7.392846,64;7.392456,2573;7.340362,3220;7.3228383,3369;7.3224177,620;7.308359,2771;7.2902756,3185;7.2825165,589;7.2684526,1738;7.193607,1612;7.1634035,918;7.162722,2746;7.156723,91;7.1470113,1052;7.1022,2525;7.0656877,3019;7.0438576,2752;6.731229522798232,2013;6.65100751639061,2907;5.696795676961587,159;5.619664901526728,1062;5.574861694826154,1314;5.410151390058881,3002;4.985586715215965,3656;4.777740344905977,2262;4.063557130767756,2760;4.046160180472171,1123;3.9524388655528564,2474;3.845213777891448,509;3.7358484406438817,3170;3.721617763642473,1423;3.6879713927656828,2911;3.0614387733410715,3532;2.561195378638557
55,1083;2591;1279;819,daytime:afternoon,143;8.729722,933;8.278564,1934;8.240632,2167;7.994178,2275;7.972737,372;7.7385755,2591;7.7070823,398;7.6967044,442;7.651446,513;7.5916038,1584;7.5909486,1792;7.5651884,2199;7.520202,92;7.485701,2635;7.4068437,2056;7.392846,64;7.392456,2573;7.340362,3220;7.3228383,3369;7.3224177,2771;7.2902756,589;7.2684526,2228;7.209446,1738;7.193607,1677;7.1768026,1612;7.1634035,918;7.162722,2746;7.156723,91;7.1470113,1143;7.108125,1052;7.1022,2525;7.0656877,3019;7.0438576,2253;7.033832,2366;7.0303836,2351;7.0267715,885;7.017889,1237;7.0129685,1924;6.997698,2251;6.948717,1194;6.528101065245428,819;5.894087915204957,1083;5.700565000094201,1821;5.314340260516833,2290;5.188892559305109,2154;4.79361414023073,3078;4.637247028645706,3356;4.340374776747478,2866;4.18003334898183,1279;3.38641281979455
55,281;1676;1219;3399,daytime:night,143;8.729722,933;8.278564,2358;8.240759,172;8.007254,2167;7.994178,2275;7.972737,372;7.7385755,2591;7.7070823,398;7.6967044,257;7.6568813,513;7.5916038,1584;7.5909486,1792;7.5651884,92;7.485701,3111;7.4660544,2056;7.392846,64;7.392456,2573;7.340362,3220;7.3228383,3369;7.3224177,620;7.308359,3185;7.2825165,589;7.2684526,2228;7.209446,1738;7.193607,1677;7.1768026,1612;7.1634035,918;7.162722,2746;7.156723,91;7.1470113,1143;7.108125,1052;7.1022,2525;7.0656877,3019;7.0438576,2253;7.033832,2366;7.0303836,2351;7.0267715,885;7.017889,2251;6.948717,3267;6.9381423,3311;6.9314494,3548;6.9299946,1508;6.928024,2659;6.903936,2599;6.221282007345356,1219;5.489655554369706,281;5.4586143642531475,1676;4.653947720948332,1845;4.098390434463898,3399;3.967386715159036
2,3644;3590;3604;933,daytime:morning,143;11.686752,3548;10.620418,1792;10.371539,2444;10.229779,398;10.10418,172;9.980911,167;9.957848,2746;9.907674,3267;9.84883,372;9.7886505,1584;9.771511,2317;9.587822,589;9.425463,914;9.385555,620;9.368702,2351;9.33075,1083;9.298449,92;9.289595,976;9.273627,2199;9.255738,3022;9.175447,3111;9.15435,218;9.1419735,3019;9.110098,2798;9.106261,7;9.104523,1582;9.079592,2635;9.066335,2682;8.902954,652;8.875332,2167;8.86401,2;8.841578,257;8.838127,2654;8.810505,2358;8.793985,392;8.790603,1721;8.788232,2161;8.766839,2343;8.765828,1021;8.722096,758;8.7220335,714;8.70566,2458;8.282905336538615,933;7.830132913016912,3604;6.63349341223543,3172;6.216006601502781,1530;6.131677506458439,2741;6.00344120132513,3644;4.571713291966307,3590;4.556437707275592
2,87;3341;950;1004,daytime:evening,1934;11.755294,143;11.686752,3548;10.620418,1052;10.308056,2444;10.229779,1508;10.16612,398;10.10418,2056;10.087447,2746;9.907674,3267;9.84883,372;9.7886505,1584;9.771511,2381;9.6238785,2317;9.587822,589;9.425463,914;9.385555,2351;9.33075,1083;9.298449,92;9.289595,3022;9.175447,3111;9.15435,218;9.1419735,3019;9.110098,2798;9.106261,7;9.104523,1582;9.079592,2635;9.066335,1768;8.985601,1614;8.974757,2582;8.971722,133;8.946098,2682;8.902954,3550;8.879414,3107;8.876402,652;8.875332,2167;8.86401,2;8.841578,257;8.838127,2358;8.793985,1721;8.788232,2161;8.766839,2343;8.765828,1021;8.722096,2122;8.718049,1004;7.0399761698315215,1002;6.908255887383126,3341;5.602781478724137,87;4.4583523905361835,950;4.270566557560715,2456;4.249698285526248
2,1964;3214;3737,daytime:afternoon,1934;11.755294,143;11.686752,3548;10.620418,1792;10.371539,1052;10.308056,2444;10.229779,1508;10.16612,398;10.10418,2056;10.087447,172;9.980911,167;9.957848,3267;9.84883,2381;9.6238785,620;9.368702,2351;9.33075,1083;9.298449,92;9.289595,976;9.273627,2199;9.255738,218;9.1419735,3019;9.110098,2798;9.106261,7;9.104523,1582;9.079592,2635;9.066335,1768;8.985601,1614;8.974757,2582;8.971722,133;8.946098,3550;8.879414,3107;8.876402,2167;8.86401,2;8.841578,257;8.838127,2654;8.810505,392;8.790603,1721;8.788232,2161;8.766839,2343;8.765828,1021;8.722096,758;8.7220335,2122;8.718049,714;8.70566,1023;8.694233,3214;6.62906801477313,1809;6.23536841586165,2206;5.751312373600204,969;5.55015556740202,3737;4.118315848747252,1964;3.9554355189915205
2,2599;2351;1612;3128,daytime:night,1934;11.755294,143;11.686752,3548;10.620418,1792;10.371539,1052;10.308056,1508;10.16612,2056;10.087447,172;9.980911,167;9.957848,2746;9.907674,3267;9.84883,372;9.7886505,1584;9.771511,2381;9.6238785,2317;9.587822,589;9.425463,914;9.385555,620;9.368702,2351;9.33075,976;9.273627,2199;9.255738,3022;9.175447,3111;9.15435,3019;9.110098,2798;9.106261,7;9.104523,1582;9.079592,1768;8.985601,1614;8.974757,2582;8.971722,133;8.946098,2682;8.902954,3550;8.879414,3107;8.876402,652;8.875332,2167;8.86401,2654;8.810505,2358;8.793985,392;8.790603,2161;8.766839,1021;8.722096,758;8.7220335,2122;8.718049,714;8.70566,3128;6.63611094858903,18;6.442691478144771,2694;6.01511973481423,2599;5.028148934418065,1612;4.860174885724535,2293;4.852846823442684
133,95;1081;2089;2093,daytime:morning,552;10.813241,686;9.903995,830;9.762215,279;9.752148,177;9.535516,3267;9.51721,116;9.484309,396;9.399483,1257;9.355546,621;9.265052,3286;9.228977,2873;9.214929,176;9.178194,1575;9.168951,56;9.156768,600;9.132239,1525;9.126227,360;9.122224,146;9.096598,121;9.046488,2345;9.032689,603;9.031742,320;9.02814,1047;8.9494915,718;8.881121,118;8.764011,831;8.694636,880;8.6880865,95;8.648707,161;8.615697,931;8.601381,58;8.591378,2876;8.584628,170;8.561642,1218;8.552889,732;8.5101795,445;8.507248,2130;8.452662,41;8.4368725,221;8.417258,84;8.399552,2170;8.347811,37;8.320545,2089;7.873387860535061,1081;7.758487906277946,511;6.921961772923492,2093;6.089540445873888,2318;6.035312454592679,1962;5.7932155887684464,148;4.78662958709886
133,152;3199;1283,daytime:evening,442;10.052034,544;9.903571,279;9.752148,3267;9.51721,1257;9.355546,621;9.265052,2873;9.214929,176;9.178194,56;9.156768,600;9.132239,1525;9.126227,360;9.122224,146;9.096598,121;9.046488,2345;9.032689,320;9.02814,2794;9.010323,1047;8.9494915,118;8.764011,831;8.694636,706;8.670046,95;8.648707,727;8.606356,931;8.601381,58;8.591378,2876;8.584628,1218;8.552889,732;8.5101795,401;8.470047,2130;8.452662,2569;7.5200357264229645,1283;7.4254601782828615,1351;7.006699320746007,1761;6.6287575004851025,2019;6.48237577960166,245;6.47852204838164,280;6.466141870760975,656;6.384472584090747,124;6.223770030449687,495;6.120456012236524,152;6.050010266114507,508;5.923219158406251,1471;5.698750758942143,1870;5.679615526545952,1847;5.615672587793453,1689;5.548512478910055,1660;5.4468786977547605,2786;4.7747608476976815,3199;4.395480230751551,693;2.260468265631263
133,262;1109;3549,daytime:afternoon,552;10.813241,442;10.052034,686;9.903995,544;9.903571,830;9.762215,279;9.752148,177;9.535516,3267;9.51721,116;9.484309,396;9.399483,621;9.265052,3286;9.228977,2873;9.214929,176;9.178194,1575;9.168951,56;9.156768,600;9.132239,1525;9.126227,360;9.122224,146;9.096598,121;9.046488,2345;9.032689,603;9.031742,320;9.02814,2794;9.010323,1047;8.9494915,718;8.881121,118;8.764011,831;8.694636,880;8.6880865,706;8.670046,95;8.648707,161;8.615697,727;8.606356,931;8.601381,58;8.591378,2876;8.584628,170;8.561642,1218;8.552889,732;8.5101795,262;7.624073919785397,216;6.800829019816303,3749;6.423515578963258,3549;6.263060832409065,2805;6.105880092830091,2404;5.659967382596485,1735;5.640548384077529,3287;5.604496684910922,684;5.016508354372811,1109;2.92620509910631
133,891;1118;2836;960;2067,daytime:night,552;10.813241,442;10.052034,686;9.903995,544;9.903571,830;9.762215,279;9.752148,177;9.535516,116;9.484309,396;9.399483,1257;9.355546,621;9.265052,3286;9.228977,2873;9.214929,176;9.178194,1575;9.168951,56;9.156768,600;9.132239,1525;9.126227,146;9.096598,121;9.046488,603;9.031742,320;9.02814,2794;9.010323,718;8.881121,880;8.6880865,706;8.670046,95;8.648707,161;8.615697,727;8.606356,931;8.601381,58;8.591378,918;7.698606794773342,859;7.607416469333064,2913;7.577585980661796,1781;7.530745073628774,1434;7.229389440713635,891;7.217883790342725,960;7.085940235598679,3057;6.882287875784128,2836;6.554912622256818,1118;6.272560130113748,589;5.52983781647533,1643;5.411994704807864,29;5.242429936103622,2632;5.236366160603218,240;5.102897957987705,229;5.066681070120909,2067;4.910168464433875,944;4.455853762968231,3561;2.995041895886184
11,1745;3037;2301,daytime:morning,91;7.8955264,686;7.8531528,933;7.53851,254;7.430636,64;7.1462193,2837;7.105614,1005;7.026959,1194;7.0205784,1025;6.952172,2358;6.949339,842;6.926369,442;6.9223423,750;6.8374023,2167;6.8244634,513;6.8211803,1295;6.762625,747;6.6869364,2360;6.676642,291;6.6675715,34;6.6385965,1948;6.599652,2275;6.5986776,1677;6.5790663,2366;6.559171,2591;6.509929,2525;6.5041265,2185;6.498815,918;6.497381,1745;5.680479250879612,885;5.558262204837836,3111;5.552780618907427,2707;5.50006594368907,1004;5.461001854787708,2891;5.413695700835978,967;5.351520307117178,3657;5.158911138094991,3363;5.011201850143662,2287;4.482497741988469,159;4.454984418428531,151;4.160955336405575,2301;4.149498116086554,3037;3.788184482676069,1537;3.6823559895682196,2643;3.5945742251564496,1093;3.4856118267553,1589;3.357052761766717,2694;3.149895956232824,144;3.1066891244198835,58;2.8699249382487055,636;2.833704130041336
11,3766;2261;1296,daytime:evening,91;7.8955264,686;7.8531528,1612;7.5950766,933;7.53851,254;7.430636,1143;7.049163,1005;7.026959,1194;7.0205784,2161;6.989409,1025;6.952172,2358;6.949339,842;6.926369,442;6.9223423,750;6.8374023,513;6.8211803,747;6.6869364,2360;6.676642,291;6.6675715,34;6.6385965,1948;6.599652,1677;6.5790663,2366;6.559171,2591;6.509929,2525;6.5041265,918;6.497381,1744;6.4796724,617;6.348436,2317;6.3384576,3369;6.324562,3019;6.30499,1246;6.2889214,2261;6.2816973,1441;6.2558684,1934;6.244525,1821;5.583382198499154,1600;5.4941168035424885,1204;5.463002736849252,3432;4.855667542984009,1992;4.664998210258963,2603;4.548856797181204,3370;4.483366277071209,2389;4.378063280691173,916;4.282195184469242,1647;3.542796939361497,1296;3.2131564257116767,203;3.0185682630853625,2624;2.9393374479386134,1444;2.5115002875005237,3766;2.4626891035796845,3457;2.105731043779032
