50
userId,correctItems,contexts,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p43,p44,p45,p46,p47,p48,p49,p50
140,2428;880;414,daytime:afternoon,1044;1.055472,2825;1.0224204,3040;1.0125407,2447;1.0042794,3611;1.003913,867;1.0032865,472;1.0020747,1207;1.0019364,2903;1.0017011,3677;1.0016435,3159;1.0015959,1417;1.0015892,254;1.0013318,3116;1.0011483,3311;1.0010868,2320;1.0010052,766;1.0010041,2596;1.0009748,3190;1.000927,2694;1.000881,885;1.0008752,3722;1.00085,2692;1.0008007,2571;1.0007828,724;1.0007694,750;1.0007651,2562;1.000757,2801;1.0007428,969;1.0007381,3139;1.0000520584862902,1444;1.000050750555516,3022;1.0000439977118862,165;1.0000422370927944,1705;1.000037490327553,991;1.0000354864492482,2399;1.0000308928144201,2625;1.0000225426503855,871;1.0000129715433381,1165;1.0000129678838798,431;1.0000058705404455,210;1.000001574397597,414;0.9999987383174068,621;0.9999940388433489,3068;0.9999872989466747,499;0.9999755978549417,2428;0.999974347134939,2490;0.9999739118752128,288;0.9999593940959519,1169;0.999959300866805,880;0.9999538265536191
140,1793;282;3548;1815,daytime:night,1044;1.055472,2825;1.0224204,3040;1.0125407,2447;1.0042794,3611;1.003913,867;1.0032865,472;1.0020747,1207;1.0019364,2903;1.0017011,3677;1.0016435,3159;1.0015959,1417;1.0015892,603;1.0014243,254;1.0013318,3116;1.0011483,1756;1.0010962,3311;1.0010868,2320;1.0010052,766;1.0010041,2596;1.0009748,3190;1.000927,2694;1.000881,885;1.0008752,3722;1.00085,2692;1.0008007,3168;1.0007843,2571;1.0007828,724;1.0007694,750;1.0007651,2562;1.000757,2801;1.0007428,969;1.0007381,3251;1.0007353,759;1.0007061,1984;1.0007019,2083;1.0006752,208;1.0006609,1638;1.0005947,3469;1.000584,3729;1.00055,2071;1.0005357,1074;1.0005307,686;1.0005292,46;1.0000175620990204,3548;1.0000096465114063,282;1.000009242058323,1793;0.9999887626669072,177;0.999984505994301,1815;0.9999530429797057,118;0.9996402065392088
114,1092;1079;2993,daytime:morning,1044;1.05516,2825;1.022132,3040;1.0122259,2447;1.0039786,3611;1.0036856,867;1.00296,472;1.0018007,1207;1.0016422,2903;1.0014087,3677;1.0013477,1417;1.0013149,3159;1.001288,603;1.0010899,254;1.0010403,3116;1.0008583,1756;1.0008186,3311;1.0007731,766;1.0006975,2694;1.0006624,2320;1.000656,3190;1.0006498,2596;1.0006475,885;1.000594,724;1.0005435,3722;1.0005358,3168;1.0005097,2692;1.000495,3251;1.0004772,759;1.0004681,750;1.000464,2562;1.0004622,2801;1.0004609,969;1.0004463,1984;1.0004355,2571;1.0004245,2083;1.0003805,208;1.0003535,3469;1.0003233,1638;1.0003082,1092;0.9997632185438303,2993;0.9997353407599361,1846;0.9997291999667424,2847;0.9997209862345187,1837;0.9997151681418416,796;0.9997132812237115,1319;0.9997132142780342,1079;0.999711466527177,580;0.9996953670001998,315;0.9996912112414607,930;0.9996830933944139
114,2737;133;1951,daytime:evening,1044;1.05516,2825;1.022132,3040;1.0122259,2447;1.0039786,3611;1.0036856,867;1.00296,472;1.0018007,1207;1.0016422,2903;1.0014087,3677;1.0013477,1417;1.0013149,3159;1.001288,603;1.0010899,254;1.0010403,3116;1.0008583,1756;1.0008186,3311;1.0007731,766;1.0006975,2694;1.0006624,2320;1.000656,3190;1.0006498,2596;1.0006475,885;1.000594,724;1.0005435,3722;1.0005358,3168;1.0005097,2692;1.000495,3251;1.0004772,759;1.0004681,750;1.000464,2562;1.0004622,2801;1.0004609,969;1.0004463,1984;1.0004355,2571;1.0004245,2083;1.0003805,208;1.0003535,3469;1.0003233,1638;1.0003082,133;0.9997383584838527,1534;0.9997281834780518,2737;0.9997173801820903,2988;0.9997108418369458,461;0.9997098709726074,1279;0.9997097686107228,648;0.9996983895476602,1951;0.9996940859828413,1641;0.999687739718037,1796;0.9996849054791304,308;0.9996816000810436
114,1555;3180;2376;493,daytime:afternoon,1044;1.05516,2825;1.022132,3040;1.0122259,2447;1.0039786,3611;1.0036856,867;1.00296,472;1.0018007,1207;1.0016422,2903;1.0014087,3677;1.0013477,1417;1.0013149,3159;1.001288,603;1.0010899,254;1.0010403,3116;1.0008583,1756;1.0008186,3311;1.0007731,766;1.0006975,2694;1.0006624,2320;1.000656,3190;1.0006498,2596;1.0006475,885;1.000594,724;1.0005435,3722;1.0005358,3168;1.0005097,2692;1.000495,3251;1.0004772,759;1.0004681,750;1.000464,2562;1.0004622,2801;1.0004609,969;1.0004463,1984;1.0004355,2571;1.0004245,2083;1.0003805,208;1.0003535,933;0.9999563756160302,2376;0.9997314353306321,2123;0.9997284533482166,515;0.9997245951651587,1555;0.9997113873261418,493;0.9997008571187728,3180;0.9997003727203273,2450;0.9996964186149913,783;0.999691209343754,3121;0.9996868181232248,1636;0.9996829610236395,2700;0.9996750367479069,3163;0.9996708638596596
114,3;1656;1262;413,daytime:night,1044;1.05516,2825;1.022132,3040;1.0122259,2447;1.0039786,3611;1.0036856,867;1.00296,472;1.0018007,1207;1.0016422,2903;1.0014087,3677;1.0013477,1417;1.0013149,3159;1.001288,603;1.0010899,254;1.0010403,3116;1.0008583,1756;1.0008186,3311;1.0007731,766;1.0006975,2694;1.0006624,2320;1.000656,3190;1.0006498,2596;1.0006475,885;1.000594,724;1.0005435,3722;1.0005358,3168;1.0005097,2692;1.000495,3251;1.0004772,759;1.0004681,750;1.000464,2562;1.0004622,2801;1.0004609,1984;1.0004355,2571;1.0004245,589;0.9997434737342639,456;0.9997365897605581,413;0.9997322169666956,3;0.9997320847778881,3548;0.9997285701393727,2038;0.9997245500383306,337;0.9997165423900087,3288;0.99971599124127,2922;0.9997128112735352,2015;0.9997038496630113,109;0.999699704001846,67;0.999697460173921,3777;0.9996906576693663,1262;0.9996881247211591,1471;0.9996517422017466,1656;0.99964172806152
55,2834;1313;942;2665,daytime:morning,1044;1.0555496,2825;1.0224948,3040;1.012624,2447;1.0043726,3611;1.0040174,867;1.0033747,472;1.0021282,1207;1.0020046,2903;1.0017843,1417;1.001747,3677;1.0017308,3159;1.0015985,603;1.0014426,254;1.0014043,3116;1.0012524,3311;1.0012163,1756;1.0011978,2596;1.0010989,766;1.0010922,3190;1.0010415,2320;1.0010309,2694;1.0009687,3722;1.000924,2692;1.0009209,885;1.0009191,724;1.0009048,2801;1.000901,3168;1.0008885,750;1.0008535,2571;1.0008456,1984;1.0008181,2562;1.0008137,969;1.0008042,2083;1.0008041,759;1.0007906,208;1.0007677,3251;1.0007675,1513;1.0001430602796135,2104;1.0001298319909244,2979;1.000127583080661,1151;1.0001091386076872,2834;1.0000877979646194,167;1.0000633392310907,1375;1.0000321239049135,589;1.0000319739716619,462;1.0000311393351218,3271;1.0000276047250036,2665;0.9999569292228353,1313;0.9996774770558295,942;0.9993596991874414
55,3108;1391;96,daytime:evening,1044;1.0555496,2825;1.0224948,3040;1.012624,2447;1.0043726,3611;1.0040174,867;1.0033747,472;1.0021282,1207;1.0020046,2903;1.0017843,1417;1.001747,3677;1.0017308,603;1.0014426,254;1.0014043,3311;1.0012163,1756;1.0011978,2596;1.0010989,766;1.0010922,3190;1.0010415,2320;1.0010309,2694;1.0009687,3722;1.000924,2692;1.0009209,885;1.0009191,724;1.0009048,2801;1.000901,3168;1.0008885,750;1.0008535,1984;1.0008181,2590;1.0001403099853408,3414;1.0001378271759533,2250;1.0001154848763159,2731;1.0001151526128365,1185;1.0001090009857234,2323;1.0001033840923619,1391;1.0000861671306505,1554;1.0000731105639067,96;1.0000709511311936,1948;1.000068889243789,2209;1.0000605321215872,1403;1.000056701272608,1406;1.0000562005751332,967;1.000052144059163,3394;1.0000401947282767,3574;1.0000221407133598,1553;1.0000202657174408,434;1.0000157188778334,2082;1.0000144523512322,3108;1.0000042589785596,1108;0.9999885534788723,1946;0.999955163763087
55,3033;1655;1982;747,daytime:afternoon,1044;1.0555496,2825;1.0224948,3040;1.012624,2447;1.0043726,3611;1.0040174,867;1.0033747,472;1.0021282,1207;1.0020046,2903;1.0017843,1417;1.001747,3677;1.0017308,3159;1.0015985,603;1.0014426,254;1.0014043,3116;1.0012524,1756;1.0011978,2596;1.0010989,766;1.0010922,3190;1.0010415,2320;1.0010309,2694;1.0009687,3722;1.000924,2692;1.0009209,885;1.0009191,724;1.0009048,2801;1.000901,3168;1.0008885,750;1.0008535,2571;1.0008456,1984;1.0008181,2562;1.0008137,969;1.0008042,2083;1.0008041,759;1.0007906,208;1.0007677,1416;1.0002118560627116,960;1.0001495325382397,3033;1.0001412087085295,3095;1.000129441367177,3141;1.0000874385819596,2219;1.0000851376159103,1329;1.00008437523546,1982;1.0000803713433748,2830;1.000057560843378,3297;1.0000563010511325,503;1.0000542859331496,644;1.0000261283793235,1613;0.9999553656566669,1655;0.9994549331101489,747;0.9991041608569705
55,2741;3222;158;2740,daytime:night,1044;1.0555496,2825;1.0224948,3040;1.012624,2447;1.0043726,3611;1.0040174,867;1.0033747,472;1.0021282,1207;1.0020046,2903;1.0017843,1417;1.001747,3677;1.0017308,3159;1.0015985,603;1.0014426,254;1.0014043,3116;1.0012524,3311;1.0012163,1756;1.0011978,2596;1.0010989,766;1.0010922,3190;1.0010415,2320;1.0010309,2694;1.0009687,3722;1.000924,2692;1.0009209,724;1.0009048,2801;1.000901,3168;1.0008885,750;1.0008535,2571;1.0008456,1984;1.0008181,2562;1.0008137,969;1.0008042,2083;1.0008041,759;1.0007906,1405;1.000267976640947,3228;1.0001675449591418,2876;1.000158014164016,3205;1.000136265623161,3161;1.0001263624162622,1917;1.0001239885342326,2867;1.000107259577972,2740;1.0000679342794796,158;1.0000627427254327,1697;1.0000520442247984,2741;1.000043172376889,1924;1.000042381237544,653;1.0000395902151284,3222;1.0000216256444574,2880;0.9999468882594457,1170;0.9994796338712315
2,404;2122;3661,daytime:morning,1044;1.0554944,2825;1.0224262,3040;1.0125425,2447;1.0043209,3611;1.0039792,867;1.0033185,472;1.0021101,1207;1.0020057,2903;1.0017254,3677;1.0017079,1417;1.0016649,3159;1.0015765,603;1.0013806,254;1.001351,3116;1.0011734,3311;1.0011593,1756;1.0011176,2596;1.0010395,766;1.001026,2320;1.0010028,3190;1.0009446,2692;1.0008837,3722;1.00085,724;1.0008345,2801;1.0008341,2694;1.0008297,3168;1.0008292,750;1.0008231,3251;1.0007768,759;1.0007756,1984;1.0007749,2562;1.0007656,2571;1.000761,969;1.0007601,2083;1.0007416,208;1.0006781,3469;1.0006467,1976;1.0006168,1638;1.0006031,1652;1.0005976,3729;1.000591,1507;1.0005758,686;1.0005748,1074;1.00055,970;1.0002778690912202,3661;1.0000423990097498,2389;1.0000244596131134,3130;1.0000101983530862,2122;0.9999924993893867,404;0.9999753985034209
2,1647;2274;3222;3304,daytime:evening,1044;1.0554944,2825;1.0224262,3040;1.0125425,2447;1.0043209,3611;1.0039792,867;1.0033185,472;1.0021101,1207;1.0020057,2903;1.0017254,3677;1.0017079,1417;1.0016649,3159;1.0015765,603;1.0013806,254;1.001351,3116;1.0011734,3311;1.0011593,1756;1.0011176,2596;1.0010395,766;1.001026,2320;1.0010028,3190;1.0009446,885;1.0008924,2692;1.0008837,3722;1.00085,724;1.0008345,2801;1.0008341,2694;1.0008297,3168;1.0008292,750;1.0008231,3251;1.0007768,759;1.0007756,1984;1.0007749,2562;1.0007656,2571;1.000761,969;1.0007601,2083;1.0007416,1265;1.0000574680026642,1792;1.0000523114507998,1647;1.0000497971293276,2382;1.0000437719338657,3304;1.0000389165593306,925;1.000035180845632,3222;1.0000255714080843,864;1.000016412013317,943;1.000010082299428,2263;1.000008790014585,2516;1.0000053024113191,2274;0.9999976842481337,2824;0.9999740042195764,919;0.999940249211097
2,1843;2419;2692,daytime:afternoon,1044;1.0554944,2825;1.0224262,3040;1.0125425,2447;1.0043209,3611;1.0039792,867;1.0033185,472;1.0021101,1207;1.0020057,2903;1.0017254,3677;1.0017079,1417;1.0016649,3159;1.0015765,603;1.0013806,254;1.001351,3116;1.0011734,3311;1.0011593,1756;1.0011176,2596;1.0010395,766;1.001026,2320;1.0010028,3190;1.0009446,885;1.0008924,2692;1.0008837,3722;1.00085,724;1.0008345,2801;1.0008341,2694;1.0008297,3168;1.0008292,750;1.0008231,3251;1.0007768,759;1.0007756,1984;1.0007749,2562;1.0007656,2571;1.000761,2083;1.0007416,208;1.0006781,3469;1.0006467,1976;1.0006168,1638;1.0006031,1652;1.0005976,3729;1.000591,1507;1.0005758,686;1.0005748,1074;1.00055,2071;1.000546,2419;1.000092531120696,3308;1.0000389892690094,945;1.0000347797037303,1515;0.9999926601546288,1843;0.9999546581138564
2,2629;1203;92;715;3791,daytime:night,1044;1.0554944,2825;1.0224262,3040;1.0125425,2447;1.0043209,3611;1.0039792,867;1.0033185,472;1.0021101,1207;1.0020057,2903;1.0017254,3677;1.0017079,1417;1.0016649,3159;1.0015765,603;1.0013806,254;1.001351,3116;1.0011734,3311;1.0011593,1756;1.0011176,2596;1.0010395,766;1.001026,2320;1.0010028,3190;1.0009446,885;1.0008924,2692;1.0008837,3722;1.00085,724;1.0008345,2801;1.0008341,3168;1.0008292,750;1.0008231,3251;1.0007768,759;1.0007756,1984;1.0007749,2562;1.0007656,2571;1.000761,969;1.0007601,2083;1.0007416,208;1.0006781,3469;1.0006467,1976;1.0006168,1638;1.0006031,1652;1.0005976,3729;1.000591,1203;1.0000409480903951,218;1.0000293776067148,2629;1.0000289408449956,92;1.0000231549657503,3193;1.000022468416284,2335;1.0000077983024864,715;0.9999688726818512,3791;0.9999643247287765,281;0.9999434385250928
133,2262;2352;2748;135,daytime:morning,1044;1.0554729,2825;1.0224782,3040;1.0124903,2447;1.0043273,3611;1.0039856,867;1.0032989,472;1.0021467,1207;1.0019891,2903;1.0017431,3677;1.0016623,3159;1.0016425,1417;1.0015494,603;1.0014312,254;1.0013583,3116;1.0011746,1756;1.001173,3311;1.0011041,2320;1.0010291,766;1.0010115,885;1.000972,2694;1.0009428,2596;1.00094,3190;1.0009366,2692;1.0008321,724;1.0008193,3251;1.0008179,3722;1.00081,759;1.0008082,969;1.0008057,750;1.0008044,3168;1.0008013,2571;1.0007995,2562;1.0007875,1984;1.0007329,2801;1.0007232,2083;1.0006733,3469;1.0006684,1638;1.0006382,208;1.0006329,3729;1.0006115,195;1.0005703,1652;1.000565,1074;1.0005571,659;1.0000577666450132,2262;1.0000352095794958,977;1.0000214716054332,648;1.0000099406875926,135;1.00000554451778,2352;0.9999710839405105,2748;0.9999079859359529
133,1748;1373;199;496,daytime:evening,1044;1.0554729,2825;1.0224782,3040;1.0124903,2447;1.0043273,3611;1.0039856,867;1.0032989,472;1.0021467,1207;1.0019891,2903;1.0017431,3677;1.0016623,3159;1.0016425,1417;1.0015494,254;1.0013583,3116;1.0011746,1756;1.001173,3311;1.0011041,2320;1.0010291,885;1.000972,2025;1.000093774677764,1748;1.0000833962606326,430;1.0000637707036617,2211;1.0000627110719775,2028;1.0000600811581495,2930;1.0000533581481201,580;1.0000479725187903,1212;1.0000416527896436,496;1.0000388286206925,690;1.0000354519305898,357;1.0000350349119527,1790;1.0000314031620692,85;1.0000286963334852,546;1.0000248008579269,535;1.0000237544001211,3274;1.0000225702498244,2529;1.0000150401429284,2999;1.0000149876832698,2448;1.0000131767970855,38;1.0000095035579928,2207;1.0000085642294843,116;1.0000046172729415,1818;0.9999976498746137,3585;0.9999898848314338,895;0.9999889556149222,2412;0.9999867899123865,199;0.9999841892283677,1373;0.9999773169628138,293;0.9999631251296962,1575;0.9999491047826436,2558;0.9999337960102581,232;0.9999212941724449
133,537;520;1023;2222;1257,daytime:afternoon,1044;1.0554729,2825;1.0224782,3040;1.0124903,2447;1.0043273,3611;1.0039856,867;1.0032989,472;1.0021467,1207;1.0019891,2903;1.0017431,3677;1.0016623,3159;1.0016425,1417;1.0015494,603;1.0014312,254;1.0013583,3116;1.0011746,1756;1.001173,3311;1.0011041,2320;1.0010291,766;1.0010115,885;1.000972,2694;1.0009428,2596;1.00094,3190;1.0009366,2692;1.0008321,724;1.0008193,3251;1.0008179,3722;1.00081,759;1.0008082,969;1.0008057,750;1.0008044,3168;1.0008013,2571;1.0007995,2562;1.0007875,1984;1.0007329,2801;1.0007232,2083;1.0006733,3469;1.0006684,1638;1.0006382,208;1.0006329,3729;1.0006115,195;1.0005703,1652;1.000565,1074;1.0005571,1976;1.000541,2487;1.0005342,520;1.0000308741912773,537;1.0000168538063217,1023;1.0000133329237282,2222;1.0000118670802722,1257;0.9999296409848726
