10
userId,correctItems,contexts,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10
1032,705,landscape:coast line;drivingstyle:relaxed driving,289;4.1666665,720;4.125,263;4.0,295;3.857143,677;3.75,712;3.75,742;3.75,681;3.625,703;3.6,705;1.5
1032,295,trafficconditions:free road;roadtype:highway,289;4.1666665,720;4.125,263;4.0,295;3.857143,677;3.75,712;3.75,742;3.75,681;3.625,703;3.6,265;3.5
1032,742,roadtype:city,289;4.1666665,720;4.125,263;4.0,295;3.857143,677;3.75,712;3.75,742;3.75,681;3.625,703;3.6,265;3.5
1012,292,weather:rainy,289;4.1666665,720;4.125,263;4.0,295;3.857143,677;3.75,712;3.75,742;3.75,681;3.625,703;3.6,292;2.625
1012,258,roadtype:highway,289;4.1666665,720;4.125,263;4.0,295;3.857143,677;3.75,712;3.75,742;3.75,681;3.625,703;3.6,258;3.222222222222222
1009,251,weather:snowing,289;4.1666665,720;4.125,263;4.0,295;3.857143,677;3.75,712;3.75,742;3.75,681;3.625,703;3.6,251;3.125
1009,276,weather:sunny;landscape:coast line,289;4.1666665,720;4.125,263;4.0,295;3.857143,677;3.75,712;3.75,742;3.75,681;3.625,703;3.6,276;2.5
1009,251,weather:rainy;landscape:urban,289;4.1666665,720;4.125,263;4.0,295;3.857143,677;3.75,712;3.75,742;3.75,681;3.625,703;3.6,251;3.125
1009,249,weather:cloudy;sleepiness:sleepy,289;4.1666665,720;4.125,263;4.0,295;3.857143,677;3.75,712;3.75,742;3.75,681;3.625,703;3.6,249;3.0833333333333335
1009,263,naturalphenomena:night,289;4.1666665,720;4.125,263;4.0,295;3.857143,677;3.75,712;3.75,742;3.75,681;3.625,703;3.6,265;3.5
1009,289,mood:sad;landscape:coast line,289;4.1666665,720;4.125,263;4.0,295;3.857143,677;3.75,712;3.75,742;3.75,681;3.625,703;3.6,265;3.5
1033,724,drivingstyle:relaxed driving,289;4.1666665,720;4.125,263;4.0,295;3.857143,677;3.75,712;3.75,742;3.75,681;3.625,703;3.6,724;2.5
1033,252,weather:snowing,289;4.1666665,720;4.125,263;4.0,295;3.857143,677;3.75,712;3.75,742;3.75,681;3.625,703;3.6,252;2.5625
1033,250;290;248,weather:cloudy,289;4.1666665,720;4.125,263;4.0,295;3.857143,677;3.75,712;3.75,742;3.75,681;3.625,703;3.6,290;3.125,250;2.9375,248;2.333333333333333
1033,291,roadtype:serpentine;landscape:coast line,289;4.1666665,720;4.125,263;4.0,295;3.857143,677;3.75,712;3.75,742;3.75,681;3.625,703;3.6,291;3.1666666666666665
1033,292;743,landscape:mountains,289;4.1666665,720;4.125,263;4.0,295;3.857143,677;3.75,712;3.75,742;3.75,681;3.625,703;3.6,292;2.625,743;1.880952380952381
1033,751,trafficconditions:lots of cars,289;4.1666665,720;4.125,263;4.0,295;3.857143,677;3.75,712;3.75,742;3.75,681;3.625,703;3.6,751;2.357142857142857
1033,267;682;722,roadtype:highway,289;4.1666665,263;4.0,295;3.857143,677;3.75,712;3.75,742;3.75,681;3.625,703;3.6,265;3.5,267;2.9,682;2.4166666666666665,722;2.3333333333333335
1033,703,trafficconditions:free road;landscape:coast line,289;4.1666665,720;4.125,263;4.0,295;3.857143,677;3.75,712;3.75,742;3.75,681;3.625,703;3.6,265;3.5
1033,704,mood:active,289;4.1666665,720;4.125,263;4.0,295;3.857143,677;3.75,712;3.75,742;3.75,681;3.625,703;3.6,704;2.1
1033,718,landscape:urban,289;4.1666665,263;4.0,295;3.857143,677;3.75,712;3.75,742;3.75,681;3.625,703;3.6,265;3.5,718;2.3
1033,688,drivingstyle:sport driving,289;4.1666665,720;4.125,263;4.0,295;3.857143,677;3.75,712;3.75,742;3.75,681;3.625,703;3.6,688;2.6
1033,755;689;290,landscape:coast line,289;4.1666665,720;4.125,263;4.0,295;3.857143,677;3.75,712;3.75,742;3.75,681;3.625,703;3.6,689;3.3333333333333335,290;3.125,755;1.5
1033,743,naturalphenomena:morning,289;4.1666665,720;4.125,263;4.0,295;3.857143,677;3.75,712;3.75,742;3.75,681;3.625,703;3.6,743;1.880952380952381
1033,249,trafficconditions:free road,289;4.1666665,720;4.125,263;4.0,295;3.857143,677;3.75,712;3.75,742;3.75,681;3.625,703;3.6,249;3.0833333333333335
1033,761,naturalphenomena:day time,289;4.1666665,720;4.125,263;4.0,295;3.857143,677;3.75,712;3.75,742;3.75,681;3.625,703;3.6,761;2.0
1033,676,roadtype:city;landscape:urban,289;4.1666665,720;4.125,263;4.0,295;3.857143,677;3.75,712;3.75,742;3.75,681;3.625,703;3.6,676;2.2777777777777777
1033,755;689;727,landscape:country side,289;4.1666665,720;4.125,263;4.0,295;3.857143,677;3.75,712;3.75,742;3.75,681;3.625,703;3.6,689;3.3333333333333335,727;2.0,755;1.5
1033,248,mood:happy,263;4.0,295;3.857143,677;3.75,712;3.75,742;3.75,681;3.625,265;3.5,746;3.5,708;3.5,248;2.333333333333333
1033,712;253,naturalphenomena:afternoon,289;4.1666665,720;4.125,263;4.0,295;3.857143,677;3.75,712;3.75,742;3.75,681;3.625,703;3.6,253;3.4629629629629632
1033,265,trafficconditions:traffic jam;sleepiness:sleepy,289;4.1666665,720;4.125,263;4.0,295;3.857143,677;3.75,712;3.75,742;3.75,681;3.625,703;3.6,265;3.5
1023,253;693,weather:snowing,289;4.1666665,720;4.125,263;4.0,295;3.857143,677;3.75,712;3.75,742;3.75,681;3.625,703;3.6,253;3.4629629629629632,693;1.8
1023,252,sleepiness:sleepy,289;4.1666665,720;4.125,263;4.0,295;3.857143,677;3.75,712;3.75,742;3.75,681;3.625,703;3.6,252;2.5625
1023,751,sleepiness:awake;naturalphenomena:morning,289;4.1666665,720;4.125,263;4.0,295;3.857143,677;3.75,712;3.75,742;3.75,681;3.625,703;3.6,751;2.357142857142857
1023,278,naturalphenomena:day time,289;4.1666665,720;4.125,295;3.857143,677;3.75,712;3.75,742;3.75,681;3.625,703;3.6,265;3.5,278;1.6
1023,746;291,weather:rainy,289;4.1666665,720;4.125,295;3.857143,677;3.75,712;3.75,742;3.75,681;3.625,703;3.6,265;3.5,291;3.1666666666666665
1023,682,trafficconditions:free road;drivingstyle:sport driving,289;4.1666665,720;4.125,263;4.0,295;3.857143,677;3.75,712;3.75,742;3.75,681;3.625,703;3.6,682;2.4166666666666665
1023,696,trafficconditions:lots of cars,289;4.1666665,720;4.125,263;4.0,295;3.857143,677;3.75,712;3.75,742;3.75,681;3.625,703;3.6,696;3.3333333333333335
1023,278;750,roadtype:highway,289;4.1666665,720;4.125,263;4.0,295;3.857143,677;3.75,712;3.75,742;3.75,681;3.625,703;3.6,750;2.375,278;1.6
1023,761,mood:active,289;4.1666665,720;4.125,263;4.0,295;3.857143,677;3.75,712;3.75,742;3.75,681;3.625,703;3.6,761;2.0
1023,728,mood:happy;drivingstyle:sport driving,289;4.1666665,720;4.125,263;4.0,295;3.857143,677;3.75,712;3.75,742;3.75,681;3.625,703;3.6,728;1.0
1023,684,drivingstyle:sport driving,289;4.1666665,720;4.125,263;4.0,295;3.857143,677;3.75,712;3.75,742;3.75,681;3.625,265;3.5,684;2.65
1008,689,trafficconditions:free road,289;4.1666665,720;4.125,263;4.0,295;3.857143,677;3.75,712;3.75,742;3.75,681;3.625,703;3.6,689;3.3333333333333335
1008,283,naturalphenomena:day time,289;4.1666665,720;4.125,263;4.0,295;3.857143,677;3.75,712;3.75,742;3.75,681;3.625,703;3.6,283;3.1666666666666665
1006,291;739,drivingstyle:relaxed driving,289;4.1666665,720;4.125,263;4.0,295;3.857143,677;3.75,712;3.75,742;3.75,681;3.625,703;3.6,291;3.1666666666666665,739;1.8125
1006,264,weather:cloudy,289;4.1666665,720;4.125,263;4.0,295;3.857143,677;3.75,712;3.75,742;3.75,681;3.625,703;3.6,264;2.5
1006,249,trafficconditions:lots of cars;landscape:country side,289;4.1666665,720;4.125,263;4.0,295;3.857143,677;3.75,712;3.75,742;3.75,681;3.625,703;3.6,249;3.0833333333333335
1006,252;745,sleepiness:sleepy,289;4.1666665,720;4.125,263;4.0,295;3.857143,677;3.75,712;3.75,742;3.75,681;3.625,703;3.6,252;2.5625,745;1.9
1006,683,trafficconditions:free road,289;4.1666665,720;4.125,263;4.0,295;3.857143,677;3.75,712;3.75,742;3.75,681;3.625,703;3.6,683;2.5
1006,754,trafficconditions:traffic jam,289;4.1666665,720;4.125,263;4.0,295;3.857143,677;3.75,712;3.75,742;3.75,681;3.625,703;3.6,754;2.4444444444444446
1006,286,naturalphenomena:afternoon;landscape:mountains,289;4.1666665,720;4.125,263;4.0,295;3.857143,677;3.75,712;3.75,742;3.75,681;3.625,703;3.6,286;2.3125
1006,686,trafficconditions:lots of cars,289;4.1666665,720;4.125,263;4.0,295;3.857143,677;3.75,712;3.75,742;3.75,681;3.625,703;3.6,686;3.25
1006,741,mood:lazy;drivingstyle:sport driving,289;4.1666665,720;4.125,263;4.0,295;3.857143,677;3.75,712;3.75,742;3.75,681;3.625,703;3.6,741;2.2
1006,703,roadtype:serpentine,289;4.1666665,720;4.125,263;4.0,295;3.857143,677;3.75,712;3.75,742;3.75,681;3.625,703;3.6,265;3.5
1006,679,mood:active;drivingstyle:relaxed driving,289;4.1666665,720;4.125,263;4.0,295;3.857143,677;3.75,712;3.75,742;3.75,681;3.625,703;3.6,679;2.4285714285714284
1006,293,sleepiness:awake;mood:happy,289;4.1666665,720;4.125,263;4.0,295;3.857143,677;3.75,712;3.75,742;3.75,681;3.625,703;3.6,293;3.1666666666666665
1014,285,drivingstyle:relaxed driving,289;4.1666665,720;4.125,263;4.0,295;3.857143,677;3.75,712;3.75,742;3.75,681;3.625,703;3.6,285;2.479166666666667
1014,689,weather:snowing,289;4.1666665,720;4.125,263;4.0,295;3.857143,677;3.75,712;3.75,742;3.75,681;3.625,703;3.6,689;3.3333333333333335
1014,742,trafficconditions:lots of cars;landscape:coast line,289;4.1666665,720;4.125,263;4.0,295;3.857143,677;3.75,712;3.75,742;3.75,681;3.625,703;3.6,265;3.5
1014,689,weather:cloudy;mood:happy,289;4.1666665,720;4.125,263;4.0,295;3.857143,677;3.75,712;3.75,742;3.75,681;3.625,703;3.6,689;3.3333333333333335
1014,731,weather:sunny,289;4.1666665,720;4.125,263;4.0,295;3.857143,677;3.75,712;3.75,742;3.75,681;3.625,703;3.6,731;1.1875
1036,746,weather:sunny;mood:happy,289;4.1666665,720;4.125,263;4.0,295;3.857143,677;3.75,712;3.75,742;3.75,681;3.625,703;3.6,746;3.5
1036,276,trafficconditions:traffic jam,289;4.1666665,720;4.125,263;4.0,295;3.857143,677;3.75,712;3.75,742;3.75,681;3.625,703;3.6,276;2.5
1036,251,landscape:country side,289;4.1666665,720;4.125,263;4.0,295;3.857143,677;3.75,712;3.75,742;3.75,681;3.625,703;3.6,251;3.125
1036,276,roadtype:city,289;4.1666665,720;4.125,263;4.0,295;3.857143,677;3.75,712;3.75,742;3.75,681;3.625,703;3.6,276;2.5
1036,284,drivingstyle:sport driving,289;4.1666665,720;4.125,263;4.0,295;3.857143,677;3.75,712;3.75,742;3.75,681;3.625,703;3.6,284;2.4166666666666665
1016,250,trafficconditions:free road;landscape:urban,289;4.1666665,720;4.125,263;4.0,295;3.857143,677;3.75,712;3.75,742;3.75,681;3.625,703;3.6,250;2.9375
1030,273;760,drivingstyle:relaxed driving,289;4.1666665,720;4.125,263;4.0,295;3.857143,677;3.75,712;3.75,742;3.75,681;3.625,703;3.6,760;3.452380952380952,273;3.05
1030,736,naturalphenomena:afternoon,289;4.1666665,720;4.125,263;4.0,295;3.857143,677;3.75,712;3.75,742;3.75,681;3.625,703;3.6,736;3.1
1030,751,drivingstyle:sport driving,289;4.1666665,720;4.125,263;4.0,295;3.857143,677;3.75,712;3.75,742;3.75,681;3.625,703;3.6,751;2.357142857142857
1005,263,trafficconditions:free road;mood:happy,289;4.1666665,720;4.125,263;4.0,295;3.857143,677;3.75,712;3.75,742;3.75,681;3.625,703;3.6,265;3.5
1005,287,roadtype:serpentine;naturalphenomena:afternoon;mood:sad,289;4.1666665,720;4.125,263;4.0,295;3.857143,677;3.75,712;3.75,742;3.75,681;3.625,703;3.6,287;2.3333333333333335
1005,676,trafficconditions:free road;drivingstyle:sport driving,289;4.1666665,720;4.125,263;4.0,295;3.857143,677;3.75,712;3.75,742;3.75,681;3.625,703;3.6,676;2.2777777777777777
1005,264,roadtype:highway,289;4.1666665,720;4.125,263;4.0,295;3.857143,677;3.75,712;3.75,742;3.75,681;3.625,703;3.6,264;2.5
1005,748,mood:sad,289;4.1666665,720;4.125,263;4.0,295;3.857143,677;3.75,712;3.75,742;3.75,681;3.625,703;3.6,748;2.1666666666666665
1005,707,drivingstyle:sport driving,289;4.1666665,720;4.125,263;4.0,295;3.857143,677;3.75,712;3.75,742;3.75,681;3.625,703;3.6,707;2.75
1020,725,naturalphenomena:night;landscape:urban,289;4.1666665,720;4.125,263;4.0,295;3.857143,677;3.75,712;3.75,742;3.75,681;3.625,703;3.6,725;2.7142857142857144
1020,714,roadtype:city;drivingstyle:sport driving,289;4.1666665,720;4.125,263;4.0,295;3.857143,677;3.75,712;3.75,742;3.75,681;3.625,703;3.6,714;2.1666666666666665
1020,733,weather:rainy;naturalphenomena:night,289;4.1666665,720;4.125,263;4.0,295;3.857143,677;3.75,712;3.75,742;3.75,681;3.625,703;3.6,733;2.1666666666666665
1010,713,drivingstyle:sport driving,289;4.1666665,720;4.125,263;4.0,295;3.857143,677;3.75,712;3.75,742;3.75,681;3.625,703;3.6,713;1.7
1035,758,landscape:mountains;drivingstyle:relaxed driving,289;4.1666665,720;4.125,263;4.0,295;3.857143,677;3.75,712;3.75,742;3.75,681;3.625,703;3.6,758;2.0714285714285716
1035,690,naturalphenomena:night,289;4.1666665,720;4.125,263;4.0,295;3.857143,677;3.75,712;3.75,742;3.75,681;3.625,703;3.6,690;2.2142857142857144
1002,683,roadtype:city;drivingstyle:sport driving,289;4.1666665,720;4.125,263;4.0,295;3.857143,677;3.75,712;3.75,742;3.75,681;3.625,703;3.6,683;2.5
1002,745,roadtype:highway,289;4.1666665,720;4.125,263;4.0,677;3.75,712;3.75,742;3.75,681;3.625,703;3.6,265;3.5,745;1.9
1004,266,weather:sunny,289;4.1666665,720;4.125,263;4.0,295;3.857143,677;3.75,712;3.75,742;3.75,681;3.625,703;3.6,266;3.145833333333333
1022,254,weather:sunny;landscape:coast line,289;4.1666665,720;4.125,263;4.0,295;3.857143,677;3.75,712;3.75,742;3.75,681;3.625,703;3.6,254;2.8
1029,674,sleepiness:awake,289;4.1666665,720;4.125,263;4.0,295;3.857143,677;3.75,712;3.75,742;3.75,681;3.625,703;3.6,674;2.142857142857143
1029,690,naturalphenomena:night,289;4.1666665,720;4.125,263;4.0,295;3.857143,677;3.75,712;3.75,742;3.75,681;3.625,703;3.6,690;2.2142857142857144
1001,294,landscape:mountains,289;4.1666665,720;4.125,263;4.0,295;3.857143,677;3.75,712;3.75,742;3.75,681;3.625,703;3.6,294;2.9285714285714284
1001,279,naturalphenomena:night,289;4.1666665,720;4.125,263;4.0,295;3.857143,677;3.75,712;3.75,742;3.75,681;3.625,703;3.6,279;1.375
1001,694,sleepiness:awake;landscape:coast line,289;4.1666665,720;4.125,263;4.0,295;3.857143,677;3.75,712;3.75,742;3.75,681;3.625,703;3.6,694;3.25
1039,685,trafficconditions:lots of cars;naturalphenomena:morning,289;4.1666665,720;4.125,263;4.0,295;3.857143,677;3.75,712;3.75,742;3.75,681;3.625,703;3.6,685;2.625
1039,717,mood:active;landscape:coast line,289;4.1666665,720;4.125,263;4.0,295;3.857143,677;3.75,712;3.75,742;3.75,681;3.625,703;3.6,717;2.0
1039,677,weather:sunny;trafficconditions:lots of cars;roadtype:serpentine,289;4.1666665,720;4.125,263;4.0,295;3.857143,677;3.75,712;3.75,742;3.75,681;3.625,703;3.6,265;3.5
1039,284,mood:active,289;4.1666665,720;4.125,263;4.0,295;3.857143,677;3.75,712;3.75,742;3.75,681;3.625,703;3.6,284;2.4166666666666665
1039,288,weather:sunny,289;4.1666665,720;4.125,263;4.0,295;3.857143,677;3.75,712;3.75,742;3.75,681;3.625,703;3.6,288;2.8
1024,283,drivingstyle:relaxed driving,289;4.1666665,720;4.125,263;4.0,295;3.857143,677;3.75,712;3.75,742;3.75,681;3.625,703;3.6,283;3.1666666666666665
1024,704,naturalphenomena:night,289;4.1666665,720;4.125,263;4.0,295;3.857143,677;3.75,712;3.75,742;3.75,681;3.625,703;3.6,704;2.1
1025,251,landscape:coast line,289;4.1666665,720;4.125,263;4.0,295;3.857143,677;3.75,712;3.75,742;3.75,681;3.625,703;3.6,251;3.125
1025,251,trafficconditions:lots of cars,289;4.1666665,720;4.125,263;4.0,295;3.857143,677;3.75,712;3.75,742;3.75,681;3.625,703;3.6,251;3.125
1018,705;704,drivingstyle:sport driving,289;4.1666665,720;4.125,263;4.0,295;3.857143,677;3.75,712;3.75,742;3.75,681;3.625,703;3.6,704;2.1,705;1.5
1037,295,landscape:mountains,289;4.1666665,720;4.125,263;4.0,295;3.857143,677;3.75,712;3.75,742;3.75,681;3.625,703;3.6,265;3.5
1040,678,drivingstyle:relaxed driving,289;4.1666665,720;4.125,263;4.0,295;3.857143,677;3.75,712;3.75,742;3.75,681;3.625,703;3.6,678;2.5
1040,699,trafficconditions:free road;naturalphenomena:morning,289;4.1666665,720;4.125,263;4.0,295;3.857143,677;3.75,712;3.75,742;3.75,681;3.625,703;3.6,699;2.9
1031,265,sleepiness:awake;roadtype:city;mood:active,289;4.1666665,720;4.125,263;4.0,295;3.857143,677;3.75,712;3.75,742;3.75,681;3.625,703;3.6,265;3.5
1031,251,mood:happy,289;4.1666665,720;4.125,263;4.0,295;3.857143,677;3.75,712;3.75,742;3.75,681;3.625,703;3.6,251;3.125
1015,733,weather:cloudy,289;4.1666665,720;4.125,263;4.0,295;3.857143,677;3.75,712;3.75,742;3.75,681;3.625,703;3.6,733;2.1666666666666665
1011,252,landscape:country side,289;4.1666665,720;4.125,263;4.0,295;3.857143,677;3.75,712;3.75,742;3.75,681;3.625,703;3.6,252;2.5625
1011,248,sleepiness:awake;mood:happy,289;4.1666665,720;4.125,263;4.0,295;3.857143,677;3.75,712;3.75,742;3.75,681;3.625,703;3.6,248;2.333333333333333
