10
userId,correctItems,contexts,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10
1012,720,trafficconditions:free road,689;3.9166667,248;3.875,265;3.8,263;3.7916667,290;3.7333333,746;3.5625,720;3.5416667,288;3.4333334,283;3.4285715,289;3.4166667
1012,290,roadtype:serpentine;naturalphenomena:afternoon,689;3.9166667,248;3.875,265;3.8,263;3.7916667,290;3.7333333,746;3.5625,720;3.5416667,288;3.4333334,283;3.4285715,289;3.4166667
1040,751,drivingstyle:relaxed driving,689;3.9166667,248;3.875,265;3.8,263;3.7916667,290;3.7333333,746;3.5625,720;3.5416667,288;3.4333334,283;3.4285715,289;3.4166667
1009,250,weather:cloudy;landscape:country side,689;3.9166667,248;3.875,265;3.8,263;3.7916667,290;3.7333333,746;3.5625,720;3.5416667,288;3.4333334,283;3.4285715,289;3.4166667
1009,253,sleepiness:sleepy,689;3.9166667,248;3.875,265;3.8,263;3.7916667,290;3.7333333,746;3.5625,720;3.5416667,288;3.4333334,283;3.4285715,289;3.4166667
1009,249,trafficconditions:traffic jam,689;3.9166667,248;3.875,265;3.8,263;3.7916667,290;3.7333333,746;3.5625,720;3.5416667,288;3.4333334,283;3.4285715,289;3.4166667
1009,254,sleepiness:awake;mood:happy,689;3.9166667,248;3.875,265;3.8,263;3.7916667,290;3.7333333,746;3.5625,720;3.5416667,288;3.4333334,283;3.4285715,289;3.4166667
1033,706,drivingstyle:relaxed driving,248;3.875,265;3.8,263;3.7916667,290;3.7333333,746;3.5625,720;3.5416667,288;3.4333334,283;3.4285715,289;3.4166667,677;3.375
1033,761,weather:snowing,689;3.9166667,248;3.875,265;3.8,263;3.7916667,290;3.7333333,746;3.5625,720;3.5416667,288;3.4333334,283;3.4285715,677;3.375
1033,700,roadtype:serpentine;drivingstyle:relaxed driving,689;3.9166667,248;3.875,265;3.8,263;3.7916667,290;3.7333333,746;3.5625,720;3.5416667,288;3.4333334,283;3.4285715,289;3.4166667
1033,266,weather:cloudy,689;3.9166667,265;3.8,263;3.7916667,746;3.5625,720;3.5416667,288;3.4333334,283;3.4285715,289;3.4166667,677;3.375,267;3.3055556
1033,707,landscape:mountains,689;3.9166667,248;3.875,263;3.7916667,290;3.7333333,746;3.5625,720;3.5416667,288;3.4333334,283;3.4285715,289;3.4166667,677;3.375
1033,708,trafficconditions:free road,689;3.9166667,248;3.875,265;3.8,263;3.7916667,290;3.7333333,746;3.5625,720;3.5416667,288;3.4333334,283;3.4285715,289;3.4166667
1033,286,mood:sad;landscape:mountains,689;3.9166667,248;3.875,265;3.8,263;3.7916667,290;3.7333333,746;3.5625,720;3.5416667,288;3.4333334,283;3.4285715,289;3.4166667
1033,249,roadtype:highway,689;3.9166667,248;3.875,265;3.8,263;3.7916667,290;3.7333333,288;3.4333334,283;3.4285715,289;3.4166667,677;3.375,277;3.2
1033,282,naturalphenomena:afternoon,689;3.9166667,248;3.875,265;3.8,263;3.7916667,290;3.7333333,746;3.5625,720;3.5416667,288;3.4333334,289;3.4166667,677;3.375
1033,251,mood:sad,689;3.9166667,248;3.875,265;3.8,263;3.7916667,290;3.7333333,720;3.5416667,288;3.4333334,283;3.4285715,289;3.4166667,677;3.375
1033,727,weather:sunny,689;3.9166667,248;3.875,265;3.8,263;3.7916667,290;3.7333333,746;3.5625,720;3.5416667,288;3.4333334,283;3.4285715,289;3.4166667
1031,724,landscape:urban,689;3.9166667,248;3.875,265;3.8,263;3.7916667,290;3.7333333,746;3.5625,720;3.5416667,288;3.4333334,283;3.4285715,289;3.4166667
1023,295,sleepiness:awake,689;3.9166667,248;3.875,265;3.8,263;3.7916667,290;3.7333333,746;3.5625,720;3.5416667,288;3.4333334,283;3.4285715,289;3.4166667
1023,699,mood:happy;landscape:coast line,689;3.9166667,248;3.875,265;3.8,263;3.7916667,290;3.7333333,746;3.5625,720;3.5416667,288;3.4333334,283;3.4285715,289;3.4166667
1023,737,weather:rainy,689;3.9166667,248;3.875,265;3.8,290;3.7333333,720;3.5416667,288;3.4333334,283;3.4285715,289;3.4166667,677;3.375,267;3.3055556
1023,680,roadtype:highway,689;3.9166667,248;3.875,265;3.8,263;3.7916667,290;3.7333333,746;3.5625,720;3.5416667,288;3.4333334,283;3.4285715,289;3.4166667
1023,743,mood:active,689;3.9166667,248;3.875,265;3.8,263;3.7916667,290;3.7333333,746;3.5625,720;3.5416667,288;3.4333334,283;3.4285715,289;3.4166667
1023,754,drivingstyle:sport driving,689;3.9166667,248;3.875,265;3.8,263;3.7916667,290;3.7333333,746;3.5625,720;3.5416667,288;3.4333334,283;3.4285715,289;3.4166667
1011,263,drivingstyle:relaxed driving,689;3.9166667,248;3.875,265;3.8,263;3.7916667,290;3.7333333,746;3.5625,720;3.5416667,288;3.4333334,283;3.4285715,289;3.4166667
1011,686,trafficconditions:lots of cars;naturalphenomena:night,689;3.9166667,248;3.875,265;3.8,263;3.7916667,290;3.7333333,746;3.5625,720;3.5416667,288;3.4333334,283;3.4285715,289;3.4166667
1006,256,weather:cloudy,689;3.9166667,248;3.875,265;3.8,263;3.7916667,290;3.7333333,746;3.5625,720;3.5416667,288;3.4333334,283;3.4285715,289;3.4166667
1006,760,trafficconditions:free road;drivingstyle:sport driving,689;3.9166667,248;3.875,265;3.8,263;3.7916667,290;3.7333333,746;3.5625,720;3.5416667,288;3.4333334,283;3.4285715,289;3.4166667
1006,695,roadtype:city;landscape:urban,689;3.9166667,248;3.875,265;3.8,263;3.7916667,290;3.7333333,746;3.5625,720;3.5416667,288;3.4333334,283;3.4285715,289;3.4166667
1006,719,naturalphenomena:afternoon,689;3.9166667,248;3.875,265;3.8,263;3.7916667,290;3.7333333,746;3.5625,720;3.5416667,288;3.4333334,283;3.4285715,289;3.4166667
1014,757,trafficconditions:lots of cars;roadtype:highway;drivingstyle:relaxed driving,689;3.9166667,248;3.875,265;3.8,263;3.7916667,290;3.7333333,746;3.5625,720;3.5416667,288;3.4333334,283;3.4285715,289;3.4166667
1014,268,roadtype:highway,689;3.9166667,248;3.875,265;3.8,263;3.7916667,290;3.7333333,746;3.5625,720;3.5416667,288;3.4333334,283;3.4285715,289;3.4166667
1021,683,landscape:country side;drivingstyle:relaxed driving,689;3.9166667,248;3.875,265;3.8,263;3.7916667,290;3.7333333,746;3.5625,720;3.5416667,288;3.4333334,283;3.4285715,289;3.4166667
1036,261,landscape:mountains,689;3.9166667,248;3.875,265;3.8,263;3.7916667,290;3.7333333,746;3.5625,720;3.5416667,288;3.4333334,283;3.4285715,289;3.4166667
1007,260,sleepiness:awake;landscape:mountains,689;3.9166667,248;3.875,265;3.8,263;3.7916667,290;3.7333333,746;3.5625,720;3.5416667,288;3.4333334,283;3.4285715,289;3.4166667
1030,751,mood:lazy,689;3.9166667,248;3.875,265;3.8,263;3.7916667,290;3.7333333,746;3.5625,720;3.5416667,288;3.4333334,283;3.4285715,289;3.4166667
1030,687,mood:lazy;landscape:coast line,689;3.9166667,248;3.875,265;3.8,263;3.7916667,290;3.7333333,746;3.5625,720;3.5416667,288;3.4333334,283;3.4285715,289;3.4166667
1005,262,roadtype:serpentine,689;3.9166667,248;3.875,265;3.8,263;3.7916667,290;3.7333333,746;3.5625,720;3.5416667,288;3.4333334,283;3.4285715,289;3.4166667
1038,722,trafficconditions:lots of cars,689;3.9166667,248;3.875,265;3.8,263;3.7916667,290;3.7333333,746;3.5625,720;3.5416667,288;3.4333334,283;3.4285715,289;3.4166667
1010,257,mood:lazy,689;3.9166667,248;3.875,265;3.8,263;3.7916667,290;3.7333333,746;3.5625,720;3.5416667,288;3.4333334,283;3.4285715,289;3.4166667
1017,700,roadtype:serpentine;naturalphenomena:day time,689;3.9166667,248;3.875,265;3.8,263;3.7916667,290;3.7333333,746;3.5625,720;3.5416667,288;3.4333334,283;3.4285715,289;3.4166667
1002,726,weather:rainy;drivingstyle:sport driving,689;3.9166667,248;3.875,265;3.8,263;3.7916667,290;3.7333333,746;3.5625,720;3.5416667,288;3.4333334,283;3.4285715,289;3.4166667
1024,717,naturalphenomena:night,689;3.9166667,248;3.875,265;3.8,263;3.7916667,290;3.7333333,746;3.5625,720;3.5416667,288;3.4333334,283;3.4285715,289;3.4166667
