50
userId,correctItems,contexts,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p43,p44,p45,p46,p47,p48,p49,p50
140,933;1475;1718;616,daytime:afternoon,37;9.825738,458;9.690686,118;9.428305,2;9.39414,552;9.213391,281;9.09855,3548;9.077908,600;9.036873,177;9.03473,176;9.003488,2275;8.840074,218;8.808387,58;8.693615,1866;8.661545,112;8.645828,167;8.616172,114;8.610029,4;8.565749,279;8.545079,41;8.513548,1434;8.412851,3175;8.389516,772;8.3765745,2794;8.354003,39;8.338138,2037;8.320887,161;8.295644,87;8.236082,121;8.22293,1799;8.202809,761;8.17739,116;8.143575,396;8.132322,3655;8.1186075,3679;8.085353,1944;8.052611,616;6.951387276214506,1781;6.830056080173663,1718;6.5273835777823885,945;6.388449362517019,1475;5.99319535029138,1101;5.986795749398427,3094;5.724251846790062,933;5.589373848315011,1326;5.588705810729138,1618;5.471296311830415,3163;5.351411733209748,1017;4.994340348583245,2942;4.837902876107733,2046;1.26563376645255
140,868;3646;1360,daytime:night,544;10.815086,458;9.690686,2;9.39414,652;9.32273,552;9.213391,442;9.116043,600;9.036873,1162;9.003504,918;8.87979,2275;8.840074,218;8.808387,58;8.693615,1866;8.661545,167;8.616172,114;8.610029,706;8.58784,4;8.565749,279;8.545079,727;8.52394,41;8.513548,1434;8.412851,3175;8.389516,772;8.3765745,1257;8.365101,39;8.338138,2037;8.320887,87;8.236082,121;8.22293,1799;8.202809,761;8.17739,116;8.143575,396;8.132322,2748;8.132007,3655;8.1186075,3679;8.085353,392;8.073918,1944;8.052611,84;8.048704,360;7.727245364602005,2581;6.815320730687751,3413;6.668609946776548,3646;4.965729255211141,2879;4.688994814728242,2050;4.6773080316509175,1360;4.629009670487806,1631;4.601047676966055,1733;4.145521630260802,1704;3.434139917783017,3618;3.348425406809651,868;2.8114186906996963
114,492;19;630,daytime:morning,37;7.7617164,118;7.3755064,58;7.276882,706;7.20656,1257;7.19352,445;7.191252,320;7.16963,1454;7.1389136,458;7.0111847,1235;6.9790454,2089;6.9626646,3548;6.9551764,116;6.9192586,2;6.8856316,4;6.8536034,95;6.843026,727;6.831016,600;6.7944655,201;6.764882,552;6.741083,1431;6.7379026,1006;6.6686893,349;6.6356397,991;6.634801,1085;6.609913,281;6.5910726,830;6.5859885,161;6.5535035,1866;6.549893,761;6.5182147,667;6.506373,495;6.5026054,1262;6.5018215,112;6.4956985,3;6.4761944,1799;6.46853,918;6.4627466,831;6.4464297,19;6.040959336382199,891;5.8929481394351155,1477;5.4706327228683795,373;5.381261643419997,1501;5.250121558705862,2345;5.184930028535745,511;4.779485519419737,630;4.704835150511353,1928;4.387973527709615,492;4.322049239567876,297;3.684356621836826,303;3.4560855546888694
114,1971;1526;1117,daytime:evening,544;8.1558895,37;7.7617164,118;7.3755064,58;7.276882,1434;7.22608,1162;7.206691,706;7.20656,1257;7.19352,445;7.191252,320;7.16963,1454;7.1389136,3679;7.060905,458;7.0111847,1235;6.9790454,2089;6.9626646,3548;6.9551764,116;6.9192586,652;6.8950706,2;6.8856316,4;6.8536034,95;6.843026,727;6.831016,1429;6.804764,600;6.7944655,201;6.764882,552;6.741083,1431;6.7379026,177;6.7258997,880;6.714281,114;6.688564,1006;6.6686893,349;6.6356397,991;6.634801,1085;6.609913,732;6.5948753,281;6.5910726,830;6.5859885,161;6.5535035,2257;5.560708238132922,1117;5.367440183724497,1526;4.5759486509807035,2881;4.519874120184449,266;4.452508570273754,2400;4.3143199597245845,3336;4.200777598543737,2170;4.146079215725501,2536;3.885726410314606,3332;3.3417869718341793,3433;2.948585693097295,1971;0.4075085342144352
114,37;4;1533;168;3478,daytime:afternoon,544;8.1558895,37;7.7617164,118;7.3755064,58;7.276882,1434;7.22608,1162;7.206691,1257;7.19352,445;7.191252,1454;7.1389136,3679;7.060905,1235;6.9790454,3548;6.9551764,652;6.8950706,2;6.8856316,4;6.8536034,727;6.831016,1429;6.804764,201;6.764882,552;6.741083,177;6.7258997,880;6.714281,114;6.688564,349;6.6356397,991;6.634801,1085;6.609913,732;6.5948753,281;6.5910726,161;6.5535035,761;6.5182147,667;6.506373,495;6.5026054,1262;6.5018215,112;6.4956985,3;6.4761944,432;5.8433162110809,2794;5.795576583521963,1292;5.734197866917141,3807;5.708775487763006,545;5.534190511074636,621;5.020675821390212,1551;4.9323758611025195,168;4.4554208340326396,2648;4.449705794622558,1533;4.384982642048236,2232;3.829027488645494,915;3.327109465691655,473;3.1772382031427364,215;3.026435390487994,782;2.1540506068676417,3478;0.9388357472616573
114,2277;1103;2394;2155,daytime:night,544;8.1558895,37;7.7617164,58;7.276882,1434;7.22608,1162;7.206691,706;7.20656,445;7.191252,320;7.16963,1454;7.1389136,3679;7.060905,458;7.0111847,2089;6.9626646,116;6.9192586,652;6.8950706,4;6.8536034,95;6.843026,727;6.831016,1429;6.804764,600;6.7944655,201;6.764882,552;6.741083,1431;6.7379026,177;6.7258997,880;6.714281,114;6.688564,1006;6.6686893,596;5.923783675366622,1103;5.851330074372078,1934;5.703669276830458,1521;5.579383435312623,1927;5.511284043924624,99;5.466031520050455,459;5.398667936705452,1784;5.312848233663109,371;5.093865887142789,1348;5.067274797962185,2900;4.8355091324601265,2277;4.689619823046319,2094;4.533064562369029,2310;4.440562618781955,3072;4.139372434538264,3025;4.0532248012529735,534;3.967716897923297,1901;3.758840147789617,2394;3.711300093955344,2155;2.665066922993622,3235;2.490596625515013,2130;2.0229872469984045,2017;2.005196550369518,3392;1.6897373530663549
55,3662;1766;948;1944,daytime:morning,1794;8.674558,92;8.278397,1924;8.164178,2688;8.127825,172;8.051492,2654;7.464115,159;7.4337435,2358;7.12103,1655;6.9971614,2519;6.920893,521;6.910232,3111;6.8190513,2251;6.812375,2122;6.7907457,1108;6.787751,1629;6.754962,2540;6.751476,1484;6.7185287,1948;6.659398,1031;6.640842,969;6.626124,2476;6.6255984,1584;6.6148796,1237;6.595624,158;6.571322,2381;6.544897,2591;6.540734,357;6.5379376,2285;6.532931,1437;6.4827914,1486;6.439902,218;6.397163,1045;6.3900185,1792;6.365057,2851;6.350297,2199;6.3039374,2430;6.3023043,3297;6.3005915,2336;6.2729273,925;6.2538056,192;6.237444,653;6.230649,2253;6.2005944,948;5.002816338647785,1944;4.020686656084851,392;3.4900158393399408,3380;3.3512243088920965,2639;2.7331861785017058,3662;1.3224344504864751,1766;0.7782092900863253
55,2352;197;3701;2062;1140,daytime:evening,1924;8.164178,172;8.051492,3604;7.468204,2654;7.464115,2167;7.2206388,933;7.1936693,2249;7.13909,2358;7.12103,1655;6.9971614,2519;6.920893,521;6.910232,3111;6.8190513,2122;6.7907457,1629;6.754962,2540;6.751476,1508;6.74891,1484;6.7185287,2476;6.6255984,1237;6.595624,2693;6.5915537,158;6.571322,2591;6.540734,357;6.5379376,589;6.48387,1486;6.439902,1045;6.3900185,66;6.3795877,1792;6.365057,2445;6.346913,2199;6.3039374,2430;6.3023043,3297;6.3005915,2336;6.2729273,2628;5.867241692741019,2931;4.906533008762301,197;4.201169733761666,3701;3.7614477125289767,1143;3.760631694605104,1074;3.512122172062809,2397;3.3908671554913647,2352;3.1897950997371134,1252;2.9555551364232535,1365;2.576187365260466,205;2.405418072973947,2407;2.3773640465476054,1140;2.1989048201152523,913;1.7122897248254796,3039;1.074637919809614,2504;0.18844272507745785
55,3352;3111;1675,daytime:afternoon,1794;8.674558,92;8.278397,1924;8.164178,2688;8.127825,3604;7.468204,159;7.4337435,2167;7.2206388,933;7.1936693,2249;7.13909,3111;6.8190513,2251;6.812375,1108;6.787751,2540;6.751476,1508;6.74891,1948;6.659398,1031;6.640842,969;6.626124,2476;6.6255984,1584;6.6148796,1237;6.595624,2693;6.5915537,158;6.571322,2381;6.544897,357;6.5379376,2285;6.532931,589;6.48387,1437;6.4827914,218;6.397163,1045;6.3900185,66;6.3795877,2851;6.350297,2445;6.346913,2199;6.3039374,2430;6.3023043,2336;6.2729273,3369;6.263667,1825;6.2570825,925;6.2538056,1582;6.2475333,3311;6.023917067450788,113;5.7967374251502815,3352;5.611841456202387,3086;4.950491968202451,584;4.2237147412044544,652;4.025982247252733,2722;3.923461848500358,1675;3.0204896657446305,681;1.8839125282229912,2756;1.757423680238753,2541;1.334270545687782
55,2798;2857;1211,daytime:night,1794;8.674558,92;8.278397,2688;8.127825,172;8.051492,3604;7.468204,2654;7.464115,159;7.4337435,2167;7.2206388,933;7.1936693,2249;7.13909,2358;7.12103,1655;6.9971614,2519;6.920893,521;6.910232,3111;6.8190513,2251;6.812375,2122;6.7907457,1108;6.787751,1629;6.754962,1508;6.74891,1484;6.7185287,1948;6.659398,1031;6.640842,969;6.626124,1584;6.6148796,2693;6.5915537,2381;6.544897,2591;6.540734,2285;6.532931,589;6.48387,1437;6.4827914,1486;6.439902,218;6.397163,66;6.3795877,1792;6.365057,2851;6.350297,2445;6.346913,3297;6.3005915,2336;6.2729273,3369;6.263667,1825;6.2570825,1582;6.2475333,192;6.237444,2253;6.2005944,2798;5.869207841746318,2635;5.780061820380601,1211;3.7185760407109507,1934;3.254083779850286,442;2.8857724269301324,2857;2.4144661598931814
2,394;2171;2730,daytime:morning,172;10.235349,92;9.926609,2654;9.905855,3111;9.419176,218;9.297686,976;9.25487,2199;9.048066,1584;8.901177,1083;8.890392,2317;8.834762,1792;8.760549,1647;8.6221285,2167;8.487909,2;8.279657,2229;8.242728,3022;8.196712,3108;8.163258,652;8.146294,956;8.0820465,167;7.9928308,372;7.9801936,2682;7.95925,398;7.938337,1809;7.8844423,159;7.8415318,2176;7.8235083,257;7.785366,2263;7.763825,2746;7.667047,2209;7.652121,589;7.6133595,3107;7.606342,87;7.593301,3280;7.5760117,1513;7.575781,3019;7.5495377,783;7.5368648,158;7.512197,18;7.481215,2171;7.285713516891545,3374;6.61412484731414,2490;6.386553243150426,1174;5.734879380073033,769;5.696063954727226,2120;5.1271705278698825,1484;4.895046691373599,1887;4.541230002052095,2508;4.426467552349587,394;3.2771997606454137,2730;0.9656334416308205
2,3264;2448;2759;2008,daytime:evening,92;9.926609,3111;9.419176,218;9.297686,1508;8.917513,1584;8.901177,1083;8.890392,2317;8.834762,1052;8.744558,1924;8.323673,2;8.279657,3022;8.196712,2122;8.195104,3108;8.163258,2381;8.151372,652;8.146294,372;7.9801936,2682;7.95925,398;7.938337,629;7.9325995,1809;7.8844423,126;7.807193,257;7.785366,2311;7.7784166,2746;7.667047,2209;7.652121,709;7.638291,589;7.6133595,3107;7.606342,1934;7.598685,2582;7.5967546,1513;7.575781,3019;7.5495377,2261;7.5478725,783;7.5368648,158;7.512197,18;7.481215,715;7.4793444,2389;7.4677978,1754;7.467187,1582;7.434336,255;7.417457,404;7.4154525,1866;7.3801103,2275;7.162222358585371,3297;6.723338749114491,2759;6.678515698638983,793;6.538744648902934,2448;5.960477297631254,2008;3.6862367086637438,3264;2.316818514401505
2,2063;2851;652;1579;2859,daytime:afternoon,172;10.235349,92;9.926609,2654;9.905855,218;9.297686,976;9.25487,2199;9.048066,1508;8.917513,1083;8.890392,1792;8.760549,1052;8.744558,1647;8.6221285,2167;8.487909,1924;8.323673,2;8.279657,2229;8.242728,2122;8.195104,3108;8.163258,2381;8.151372,652;8.146294,956;8.0820465,167;7.9928308,398;7.938337,629;7.9325995,159;7.8415318,2176;7.8235083,126;7.807193,257;7.785366,2311;7.7784166,2263;7.763825,2209;7.652121,709;7.638291,3107;7.606342,1934;7.598685,2582;7.5967546,87;7.593301,3280;7.5760117,3019;7.5495377,2261;7.5478725,783;7.5368648,158;7.512197,18;7.481215,715;7.4793444,2389;7.4677978,1754;7.467187,1582;7.434336,255;7.417457,2851;6.366426883898958,1579;5.731274245667902,2859;4.60732274102044,2063;2.634980473826119
2,1127;176;2343;1114;279,daytime:night,172;10.235349,2654;9.905855,3111;9.419176,976;9.25487,2199;9.048066,1508;8.917513,1584;8.901177,2317;8.834762,1792;8.760549,1052;8.744558,1647;8.6221285,2167;8.487909,1924;8.323673,2229;8.242728,3022;8.196712,2122;8.195104,2381;8.151372,652;8.146294,956;8.0820465,167;7.9928308,372;7.9801936,2682;7.95925,629;7.9325995,1809;7.8844423,159;7.8415318,2176;7.8235083,126;7.807193,2311;7.7784166,2263;7.763825,2746;7.667047,2209;7.652121,709;7.638291,589;7.6133595,3107;7.606342,1934;7.598685,2582;7.5967546,87;7.593301,3280;7.5760117,1513;7.575781,3019;7.5495377,176;7.199247047371773,1077;7.059537809972244,1127;6.468362434191152,3353;6.398349241374154,279;6.033931476639296,2514;5.983107826106963,1045;5.776680146720803,2343;5.7625637333427395,1114;4.669984776027888,2590;4.467496275803609
133,670;1464;1506;1563,daytime:morning,118;10.380475,58;10.173552,1434;10.060821,177;9.377456,1257;9.348136,600;9.328177,280;9.306775,142;9.283631,37;9.107233,116;9.081425,161;9.029557,458;8.984963,281;8.915686,84;8.910107,320;8.908923,3679;8.885368,3267;8.876495,552;8.87203,146;8.864635,170;8.818149,2275;8.8015585,445;8.800764,1675;8.726752,1799;8.718059,772;8.687532,41;8.641339,16;8.633514,2;8.621428,176;8.616451,205;8.59212,1162;8.58124,114;8.551934,56;8.510278,456;8.491678,262;8.489657,652;8.470117,831;8.456276,1563;7.339851550502218,1506;7.10460841762622,196;7.029459960047059,1088;6.479693752217303,70;6.370718944000535,670;6.281986968967855,197;6.25116894870808,3210;6.1864659858119095,1464;5.924458345138144,1556;5.500213488648224,2372;4.51730962049441,1876;4.494168548215385,3383;4.232953896288836
133,2443;27;2486;850,daytime:evening,544;10.942026,118;10.380475,1434;10.060821,1257;9.348136,600;9.328177,142;9.283631,3548;9.071539,161;9.029557,706;9.004899,458;8.984963,84;8.910107,320;8.908923,442;8.892054,3267;8.876495,146;8.864635,2275;8.8015585,201;8.796381,41;8.641339,2;8.621428,176;8.616451,205;8.59212,1162;8.58124,114;8.551934,56;8.510278,1743;7.646802362672183,991;7.620708972002495,2950;7.262792005228349,719;7.097023910660721,1183;7.077685474456714,3601;7.021811922272955,1512;6.912872134468154,678;6.886286749747299,2156;6.817276672721424,27;6.647436904722554,1096;6.624047470269257,1607;6.37572350407997,2443;6.219260784704746,1551;6.185628424539967,1745;6.169308171127193,2833;6.149763728294045,2486;5.883978014356406,1776;5.758872258867357,1447;5.698617418822433,1785;5.619014003734901,1017;5.5622473209104415,2191;5.415069593316791,2236;5.39848398515857,2266;5.193289703529881,1798;4.837805492562459,766;4.313561676842247
133,2282;1913;2994;381,daytime:afternoon,544;10.942026,118;10.380475,58;10.173552,1434;10.060821,177;9.377456,600;9.328177,280;9.306775,37;9.107233,116;9.081425,3548;9.071539,161;9.029557,706;9.004899,281;8.915686,84;8.910107,320;8.908923,442;8.892054,3679;8.885368,3267;8.876495,552;8.87203,146;8.864635,170;8.818149,2275;8.8015585,445;8.800764,201;8.796381,1675;8.726752,1799;8.718059,772;8.687532,16;8.633514,2;8.621428,176;8.616451,205;8.59212,1162;8.58124,114;8.551934,56;8.510278,456;8.491678,727;8.4715,652;8.470117,831;8.456276,396;8.428972,761;8.415466,1160;8.395501,3655;8.359361,218;8.260103535200411,4;8.022908843685494,946;6.634786682304526,1651;6.134165561455359,381;6.126717977452621,1913;6.017405634152265,2282;5.500390885963622,2994;5.195333053973698
133,732;373;2996,daytime:night,544;10.942026,58;10.173552,177;9.377456,1257;9.348136,280;9.306775,142;9.283631,37;9.107233,116;9.081425,3548;9.071539,161;9.029557,706;9.004899,458;8.984963,281;8.915686,320;8.908923,442;8.892054,3679;8.885368,552;8.87203,146;8.864635,170;8.818149,2275;8.8015585,445;8.800764,201;8.796381,1675;8.726752,1799;8.718059,772;8.687532,41;8.641339,16;8.633514,2;8.621428,176;8.616451,732;8.09729081720337,884;7.650406663543654,1299;7.311363294865882,2124;7.176153838380124,1046;7.167271794082597,2601;7.045944326793217,2714;6.9862726829594735,242;6.9594033156863855,373;6.805339223328697,980;6.601701565536838,1062;6.48247346894719,1846;6.089896346094857,1267;6.014007400393877,1479;5.7315151973365515,2996;4.759131310130308,1489;4.394527793276056,731;4.282297376656985,3726;4.198773257972256,2879;4.059028195737605,634;3.9496753495087393,1562;3.7280395902927905
11,1261;2056;171;1632;76,daytime:morning,1005;8.710156,1794;8.305738,1924;8.24738,933;8.124387,1825;7.9070377,1582;7.4821053,2185;7.342029,1464;7.259882,3353;7.1419234,92;7.1193686,1446;7.072505,3185;6.996735,1550;6.9901786,3082;6.9778423,1486;6.9245586,1844;6.867792,668;6.851986,2285;6.8416343,1182;6.824503,1437;6.816422,521;6.814882,2149;6.791637,2709;6.786993,2053;6.7812757,2927;6.7765894,923;6.7432814,1031;6.711035,2752;6.6535606,2245;6.6487126,2445;6.6450176,2042;6.626937,523;6.6259804,2771;6.6006007,2811;6.591805,2701;6.337724050420247,2907;5.364149216888745,1860;5.344959035259963,127;5.273889056202613,257;5.0113581182856235,3656;4.368788564548985,1676;4.2569704823024725,1261;3.3335276092652153,2056;3.29299206539088,76;3.155504236541373,1632;2.7212968242157944,359;2.6082117024310074,2082;2.5448318028133445,3571;2.130333731294122,171;1.1440337994463934,2730;0.7829553395565286
