10
userId,correctItems,contexts,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10
1033,712,naturalphenomena:afternoon,289;3.9444444,689;3.8333333,248;3.7916667,265;3.75,295;3.65,720;3.625,290;3.6,746;3.5,263;3.4761906,677;3.375
1031,265,sleepiness:awake;roadtype:city;mood:active,289;3.9444444,689;3.8333333,248;3.7916667,265;3.75,295;3.65,720;3.625,290;3.6,746;3.5,263;3.4761906,677;3.375
1023,278,naturalphenomena:day time,289;3.9444444,689;3.8333333,248;3.7916667,265;3.75,295;3.65,720;3.625,290;3.6,746;3.5,677;3.375,253;3.351852
1023,682,trafficconditions:free road;drivingstyle:sport driving,289;3.9444444,689;3.8333333,248;3.7916667,265;3.75,295;3.65,720;3.625,290;3.6,746;3.5,263;3.4761906,677;3.375
1023,696,trafficconditions:lots of cars,289;3.9444444,689;3.8333333,248;3.7916667,265;3.75,295;3.65,720;3.625,290;3.6,746;3.5,263;3.4761906,677;3.375
1006,264,weather:cloudy,289;3.9444444,689;3.8333333,248;3.7916667,265;3.75,295;3.65,720;3.625,290;3.6,746;3.5,263;3.4761906,677;3.375
1006,741,mood:lazy;drivingstyle:sport driving,289;3.9444444,689;3.8333333,248;3.7916667,265;3.75,295;3.65,720;3.625,290;3.6,746;3.5,263;3.4761906,677;3.375
1014,742,trafficconditions:lots of cars;landscape:coast line,289;3.9444444,689;3.8333333,248;3.7916667,265;3.75,295;3.65,720;3.625,290;3.6,746;3.5,263;3.4761906,677;3.375
1036,746,weather:sunny;mood:happy,289;3.9444444,689;3.8333333,248;3.7916667,265;3.75,295;3.65,720;3.625,290;3.6,746;3.5,263;3.4761906,677;3.375
1036,276,trafficconditions:traffic jam,289;3.9444444,689;3.8333333,248;3.7916667,265;3.75,295;3.65,720;3.625,290;3.6,746;3.5,263;3.4761906,677;3.375
1036,276,roadtype:city,289;3.9444444,689;3.8333333,248;3.7916667,265;3.75,295;3.65,720;3.625,290;3.6,746;3.5,263;3.4761906,677;3.375
1036,284,drivingstyle:sport driving,289;3.9444444,689;3.8333333,248;3.7916667,265;3.75,295;3.65,720;3.625,290;3.6,746;3.5,263;3.4761906,677;3.375
1030,760,drivingstyle:relaxed driving,289;3.9444444,689;3.8333333,248;3.7916667,265;3.75,295;3.65,720;3.625,290;3.6,746;3.5,263;3.4761906,677;3.375
1030,736,naturalphenomena:afternoon,289;3.9444444,689;3.8333333,248;3.7916667,265;3.75,295;3.65,720;3.625,290;3.6,746;3.5,263;3.4761906,677;3.375
1030,751,drivingstyle:sport driving,289;3.9444444,689;3.8333333,248;3.7916667,265;3.75,295;3.65,720;3.625,290;3.6,746;3.5,263;3.4761906,677;3.375
1005,263,trafficconditions:free road;mood:happy,289;3.9444444,689;3.8333333,248;3.7916667,265;3.75,295;3.65,720;3.625,290;3.6,746;3.5,263;3.4761906,677;3.375
1005,676,trafficconditions:free road;drivingstyle:sport driving,289;3.9444444,689;3.8333333,248;3.7916667,265;3.75,295;3.65,720;3.625,290;3.6,746;3.5,263;3.4761906,677;3.375
1002,745,roadtype:highway,289;3.9444444,689;3.8333333,248;3.7916667,265;3.75,720;3.625,290;3.6,746;3.5,263;3.4761906,677;3.375,253;3.351852
1029,690,naturalphenomena:night,289;3.9444444,689;3.8333333,248;3.7916667,265;3.75,295;3.65,720;3.625,290;3.6,746;3.5,263;3.4761906,677;3.375
1001,279,naturalphenomena:night,289;3.9444444,689;3.8333333,248;3.7916667,265;3.75,295;3.65,720;3.625,290;3.6,746;3.5,263;3.4761906,677;3.375
1039,284,mood:active,289;3.9444444,689;3.8333333,248;3.7916667,265;3.75,295;3.65,720;3.625,290;3.6,746;3.5,263;3.4761906,677;3.375
1024,283,drivingstyle:relaxed driving,289;3.9444444,689;3.8333333,248;3.7916667,265;3.75,295;3.65,720;3.625,290;3.6,746;3.5,263;3.4761906,677;3.375
