50
userId,correctItems,contexts,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p43,p44,p45,p46,p47,p48,p49,p50
140,1101;933;772;1475,daytime:afternoon,3675;1.0274987,1628;1.0165329,3638;1.0144604,3040;1.0046953,1797;1.0032283,91;1.002536,3017;1.002365,475;1.0020313,3251;1.0018325,2903;1.0017705,3225;1.0016786,3481;1.0015489,90;1.0015371,3069;1.0014404,1347;1.0013489,2245;1.0012267,1689;1.0010992,441;1.0010967,825;1.0010532,2046;1.0010147,3255;1.0010124,2992;1.0009955,2571;1.0009855,3851;1.0009452,3404;1.0009354,1576;1.0009229,1050;1.0008696,617;1.0008488,425;1.0008047,2372;1.000781,3530;1.0006775,2904;1.0006597,145;1.000628,2073;1.0006275,1614;1.0006273,1143;1.0006267,933;1.0000748982179792,616;1.0000649831649697,1718;1.0000631071622617,1618;1.0000329008244773,772;1.0000180527521305,1101;0.9999943223764044,2942;0.9999879255233052,945;0.9999602114196435,3163;0.9999520751444412,1326;0.9999494131634461,1017;0.9999444642010469,1781;0.9999107603450149,3094;0.9999008156048119,1475;0.9998077517929947
140,1631;2879;2581,daytime:night,3675;1.0274987,1628;1.0165329,3638;1.0144604,3040;1.0046953,1797;1.0032283,91;1.002536,3017;1.002365,475;1.0020313,3251;1.0018325,2903;1.0017705,3225;1.0016786,3481;1.0015489,90;1.0015371,3069;1.0014404,1347;1.0013489,2245;1.0012267,1689;1.0010992,441;1.0010967,825;1.0010532,2046;1.0010147,3255;1.0010124,2992;1.0009955,2571;1.0009855,3851;1.0009452,3404;1.0009354,1576;1.0009229,1050;1.0008696,617;1.0008488,425;1.0008047,2372;1.000781,3530;1.0006775,2904;1.0006597,145;1.000628,2073;1.0006275,1614;1.0006273,1143;1.0006267,1220;1.0006205,2883;1.0006061,1360;1.0000921334070803,3618;1.0000654665810766,2879;1.000004829614761,2581;0.999988709307336,1704;0.9999829192384562,2050;0.9999743467819806,3413;0.9999653378102091,1733;0.999959346543376,868;0.9999593174022132,360;0.9999462587229394,1631;0.9999421182749358,3646;0.9999417743624859
114,19;1477;303,daytime:morning,3675;1.027448,1628;1.0164341,3638;1.0144461,3040;1.0046281,1797;1.003209,91;1.0025302,475;1.0019443,2903;1.0018061,3251;1.0017769,3225;1.0016708,3481;1.0015279,90;1.0014704,3069;1.001354,1347;1.0012641,2245;1.0011679,1689;1.0010015,825;1.0009964,441;1.0009888,3255;1.0009744,3404;1.0009539,2046;1.0009048,2992;1.0008984,2571;1.0008816,3851;1.000861,1050;1.000848,1576;1.000847,617;1.0007852,2372;1.0007511,425;1.0007085,3530;1.0006442,2073;1.0006164,2904;1.0005989,145;1.000594,1614;1.0005845,1143;1.0005795,2298;1.0005704,2883;1.0005493,612;1.0005311,583;1.0005188,297;1.000138010176483,492;1.0000664874502672,511;1.0000139315818737,2345;0.9999736046991256,1501;0.9999722634953652,630;0.9999666987685775,19;0.9999441550188226,891;0.999916237277948,1928;0.9998975712778162,303;0.9998932364143281,373;0.9998836435391095
114,2400;3332;2536,daytime:evening,3675;1.027448,1628;1.0164341,3638;1.0144461,3040;1.0046281,1797;1.003209,91;1.0025302,3017;1.002273,475;1.0019443,2903;1.0018061,3251;1.0017769,3225;1.0016708,3481;1.0015279,90;1.0014704,3069;1.001354,1347;1.0012641,2245;1.0011679,1689;1.0010015,825;1.0009964,441;1.0009888,3255;1.0009744,3404;1.0009539,2046;1.0009048,2992;1.0008984,2571;1.0008816,3851;1.000861,1050;1.000848,1576;1.000847,617;1.0007852,2372;1.0007511,425;1.0007085,3530;1.0006442,2073;1.0006164,2904;1.0005989,145;1.000594,1614;1.0005845,1143;1.0005795,1220;1.0005734,2298;1.0005704,2400;1.0000332111565855,266;1.0000132736301832,2881;0.999969585861413,2257;0.9999587811942473,3433;0.9999485613079383,2536;0.9999330052619222,3332;0.9999116476581021,2170;0.9998991795714606,1971;0.9998973682605561,3336;0.9998799049692341,1117;0.9998711030305967,1526;0.9998138206607818
114,215;552;432;473;112,daytime:afternoon,3675;1.027448,1628;1.0164341,3638;1.0144461,3040;1.0046281,1797;1.003209,91;1.0025302,3017;1.002273,475;1.0019443,2903;1.0018061,3251;1.0017769,3225;1.0016708,3481;1.0015279,90;1.0014704,3069;1.001354,1347;1.0012641,2245;1.0011679,1689;1.0010015,825;1.0009964,3255;1.0009744,3404;1.0009539,2046;1.0009048,2992;1.0008984,2571;1.0008816,3851;1.000861,1050;1.000848,1576;1.000847,617;1.0007852,2372;1.0007511,425;1.0007085,3530;1.0006442,3807;1.0002026795850103,112;1.000015845064713,215;1.000015288536938,621;1.0000046426302889,168;0.9999699125086052,2648;0.9999679147846026,432;0.9999486105046433,782;0.9999466980001054,4;0.9999380969680988,552;0.9999273124653485,2794;0.9999266893506774,1533;0.9999197711591506,1292;0.9999193436605316,915;0.9999114244746231,473;0.9999099477776895,37;0.9999070479904665,545;0.999901615820177,1551;0.9999010891391803,3478;0.999886409802988,2232;0.9998327974508129
114,1927;371;1521;2094,daytime:night,3675;1.027448,1628;1.0164341,3638;1.0144461,3040;1.0046281,1797;1.003209,91;1.0025302,3017;1.002273,475;1.0019443,2903;1.0018061,3251;1.0017769,3225;1.0016708,3481;1.0015279,90;1.0014704,3069;1.001354,1347;1.0012641,2245;1.0011679,1689;1.0010015,825;1.0009964,441;1.0009888,3255;1.0009744,3404;1.0009539,2046;1.0009048,2992;1.0008984,2571;1.0008816,3851;1.000861,2155;1.000014461557902,459;1.0000109892932851,1901;0.9999849820371173,1521;0.9999838579061333,1934;0.9999780362726348,1103;0.9999759848622024,3235;0.9999644652459079,2900;0.9999640057622813,2394;0.9999569233118593,371;0.9999441732194504,2094;0.9999372401463157,2310;0.9999365239768158,1927;0.9999319348844876,1784;0.9999276592463889,99;0.9999250672693548,2017;0.9999232099530259,727;0.9999182488069253,3025;0.999916249050417,596;0.9999135598984489,1348;0.9999049953660095,534;0.9998932607556895,2277;0.9998898780489704,3072;0.9998703931855463,2130;0.9998297446534378,3392;0.9988175169753508
55,2639;392;3380;948,daytime:morning,3675;1.0273947,1628;1.0165797,3638;1.014467,3040;1.004663,1797;1.0032468,91;1.0025474,3017;1.0023246,475;1.0020318,3251;1.0018013,2903;1.0017685,3225;1.0016654,3481;1.0014782,90;1.0014728,3069;1.0014508,1347;1.0013982,2245;1.0012715,1689;1.0011233,441;1.0010923,825;1.0010841,2046;1.0010554,2992;1.0010132,3255;1.0009879,2571;1.0009837,3851;1.000969,1576;1.0009469,3404;1.0009409,1050;1.0008672,617;1.0008438,425;1.0008315,2372;1.0008154,3530;1.0006565,1220;1.0006564,1614;1.0006335,2298;1.0006256,2904;1.0006095,145;1.0006073,2883;1.0005949,1143;1.0005878,583;1.0005577,2875;1.0005397,3223;1.0005375,1478;1.0005301,612;1.0005262,3380;1.0000537956426125,392;1.0000189632082912,3662;0.999979877969903,2639;0.9999733198879333,948;0.9999703881093862,1766;0.9999655622311437,1944;0.9999304985744575
55,205;1074;2407;3039;197,daytime:evening,3675;1.0273947,1628;1.0165797,3638;1.014467,3040;1.004663,1797;1.0032468,91;1.0025474,3017;1.0023246,475;1.0020318,3251;1.0018013,2903;1.0017685,3225;1.0016654,3481;1.0014782,90;1.0014728,3069;1.0014508,1347;1.0013982,1689;1.0011233,441;1.0010923,825;1.0010841,2046;1.0010554,2992;1.0010132,3255;1.0009879,3851;1.000969,1576;1.0009469,3404;1.0009409,1050;1.0008672,617;1.0008438,425;1.0008315,2372;1.0008154,3530;1.0006565,1220;1.0006564,1614;1.0006335,2073;1.0006284,2298;1.0006256,1140;1.0001238105377523,2062;1.000022542485017,2352;1.0000120319758947,205;1.0000030089845806,1252;1.0000018947661076,2389;0.9999974363625794,197;0.9999956016701462,1074;0.9999954896847676,913;0.9999781854020955,3701;0.9999537681207614,1365;0.9999530962427899,3039;0.99994915290105,2628;0.9999468013683827,2504;0.9999327721097424,2931;0.9999265999525423,2397;0.999910738283576,2407;0.9998940851120744
55,652;113;1675,daytime:afternoon,3675;1.0273947,1628;1.0165797,3638;1.014467,3040;1.004663,1797;1.0032468,91;1.0025474,3017;1.0023246,475;1.0020318,2903;1.0017685,3225;1.0016654,3481;1.0014782,90;1.0014728,3069;1.0014508,1347;1.0013982,2245;1.0012715,1689;1.0011233,441;1.0010923,825;1.0010841,2046;1.0010554,2992;1.0010132,3255;1.0009879,2571;1.0009837,3851;1.000969,1576;1.0009469,3404;1.0009409,1050;1.0008672,617;1.0008438,425;1.0008315,2372;1.0008154,3530;1.0006565,1220;1.0006564,2073;1.0006284,2298;1.0006256,2904;1.0006095,145;1.0006073,2883;1.0005949,1143;1.0005878,583;1.0005577,2875;1.0005397,2756;1.000104135340426,681;1.0000861358458852,584;1.0000725947406903,113;1.0000669904449535,2722;1.0000187136475618,3111;1.000008874884974,1675;0.9999936143052006,2541;0.9999753191993601,3352;0.9999613682917693,3086;0.9999609931980828,652;0.999944678676858
55,2798;2857;1934,daytime:night,3675;1.0273947,1628;1.0165797,3638;1.014467,3040;1.004663,1797;1.0032468,91;1.0025474,3017;1.0023246,475;1.0020318,3251;1.0018013,2903;1.0017685,3225;1.0016654,3481;1.0014782,90;1.0014728,3069;1.0014508,1347;1.0013982,2245;1.0012715,1689;1.0011233,441;1.0010923,825;1.0010841,2046;1.0010554,2992;1.0010132,3255;1.0009879,2571;1.0009837,3851;1.000969,1576;1.0009469,3404;1.0009409,1050;1.0008672,617;1.0008438,425;1.0008315,2372;1.0008154,3530;1.0006565,1220;1.0006564,1614;1.0006335,2073;1.0006284,2298;1.0006256,2904;1.0006095,145;1.0006073,2883;1.0005949,1143;1.0005878,583;1.0005577,2875;1.0005397,3223;1.0005375,1478;1.0005301,612;1.0005262,2798;1.0000327486181184,1211;1.0000143147047929,2857;1.0000106753505902,1934;1.0000026839233167,442;0.9999569292596142,2635;0.9999538223033647
2,1484;3374;2490,daytime:morning,3675;1.0274054,1628;1.0165938,3638;1.0145036,3040;1.0046177,1797;1.0032268,91;1.0025511,3017;1.0022811,475;1.0020208,2903;1.0018067,3251;1.00178,3225;1.0017155,3481;1.0015337,90;1.0014262,3069;1.001391,1347;1.001366,2245;1.0011754,441;1.0010896,1689;1.0010866,825;1.0010175,3255;1.0010042,2046;1.000981,2571;1.0009732,3404;1.0009665,2992;1.0009506,1576;1.0009483,3851;1.0009247,617;1.0008641,1050;1.0008503,2372;1.00076,425;1.0007553,1220;1.0006618,3530;1.0006404,2298;1.0006047,2073;1.0005976,145;1.0005876,2904;1.0005732,1143;1.0005598,583;1.000559,2120;1.0001033017178251,769;1.000011765635027,2730;1.0000070384474182,2490;0.9999729656097445,3107;0.999966972999854,394;0.9999658557653619,3374;0.9999639105727325,1887;0.9999625563443777,2171;0.9999601325302289,1484;0.9999308815075307,1174;0.9999281227109549,2508;0.9999145933090218
2,3264;2275;2759;793,daytime:evening,3675;1.0274054,1628;1.0165938,3638;1.0145036,3040;1.0046177,1797;1.0032268,91;1.0025511,3017;1.0022811,475;1.0020208,2903;1.0018067,3251;1.00178,3225;1.0017155,3481;1.0015337,90;1.0014262,3069;1.001391,1347;1.001366,2245;1.0011754,441;1.0010896,1689;1.0010866,825;1.0010175,3255;1.0010042,2046;1.000981,2571;1.0009732,3404;1.0009665,2992;1.0009506,1576;1.0009483,3851;1.0009247,617;1.0008641,1050;1.0008503,2372;1.00076,425;1.0007553,1614;1.000673,1220;1.0006618,3530;1.0006404,2298;1.0006047,2073;1.0005976,145;1.0005876,2904;1.0005732,1143;1.0005598,583;1.000559,612;1.0005488,2883;1.0005351,3223;1.000517,212;1.0005015,3264;1.0004096514986418,793;1.0000146172257554,2759;0.9999991378298829,2448;0.9999863312010155,2275;0.9999714984886323,3297;0.9999610464947191,2008;0.9999384541254692
2,2063;2851;652;1579;2859,daytime:afternoon,3675;1.0274054,1628;1.0165938,3638;1.0145036,3040;1.0046177,1797;1.0032268,91;1.0025511,3017;1.0022811,475;1.0020208,2903;1.0018067,3251;1.00178,3225;1.0017155,3481;1.0015337,90;1.0014262,3069;1.001391,1347;1.001366,2245;1.0011754,441;1.0010896,1689;1.0010866,825;1.0010175,3255;1.0010042,2046;1.000981,2571;1.0009732,3404;1.0009665,2992;1.0009506,1576;1.0009483,3851;1.0009247,617;1.0008641,1050;1.0008503,2372;1.00076,425;1.0007553,1614;1.000673,1220;1.0006618,3530;1.0006404,2298;1.0006047,2073;1.0005976,145;1.0005876,2904;1.0005732,1143;1.0005598,583;1.000559,612;1.0005488,2883;1.0005351,3223;1.000517,212;1.0005015,1756;1.0004978,1873;1.0004926,2063;1.0000108684788067,1579;0.9999850042344923,652;0.9999449292701218,2859;0.9999044590227804,2851;0.9998773979308035
2,1127;176;2343;1045;1114,daytime:night,3675;1.0274054,1628;1.0165938,3638;1.0145036,3040;1.0046177,1797;1.0032268,91;1.0025511,3017;1.0022811,475;1.0020208,2903;1.0018067,3251;1.00178,3225;1.0017155,3481;1.0015337,90;1.0014262,3069;1.001391,1347;1.001366,2245;1.0011754,441;1.0010896,1689;1.0010866,825;1.0010175,3255;1.0010042,2046;1.000981,2571;1.0009732,3404;1.0009665,2992;1.0009506,1576;1.0009483,3851;1.0009247,617;1.0008641,1050;1.0008503,2372;1.00076,425;1.0007553,1614;1.000673,1220;1.0006618,3530;1.0006404,2298;1.0006047,2073;1.0005976,145;1.0005876,2904;1.0005732,1143;1.0005598,583;1.000559,612;1.0005488,1045;1.0001055645991244,3353;1.0000098481869035,176;0.9999941711768872,2590;0.999966372318208,2514;0.9999538560331389,1077;0.9999528809531908,279;0.999948198132894,1127;0.9999457986754867,1114;0.9999171719150687,2343;0.9998977334207565
133,196;197;1563;1876,daytime:morning,3675;1.0274308,1628;1.0165027,3638;1.0144525,3040;1.0046151,1797;1.0031937,91;1.0025018,3017;1.0022632,475;1.0019653,2903;1.0017763,3251;1.0017521,3225;1.0016398,3481;1.0015256,90;1.0014267,3069;1.0013676,1347;1.0012612,2245;1.0011227,441;1.001072,1689;1.0010272,825;1.0010185,2571;1.0009556,3255;1.0009476,3404;1.0009257,2992;1.0009024,1576;1.0008878,3851;1.0008796,2046;1.0008684,1050;1.0008614,617;1.0008237,2372;1.0007185,425;1.0007062,1220;1.0006173,1614;1.0006121,145;1.000605,3530;1.0005932,2073;1.0005745,2298;1.000569,2904;1.0005647,1143;1.000564,670;0.9999947230550151,1556;0.9999875533336803,70;0.9999488104215378,1563;0.9999380876874264,1088;0.9999271506770635,3383;0.999924754285232,1464;0.9999229573650631,1506;0.9999144337632334,196;0.9999080461964012,1876;0.9998910162616925,197;0.9998884667585878,3210;0.9998548663110692
133,3601;2156;2236;1745,daytime:evening,3675;1.0274308,1628;1.0165027,3638;1.0144525,3040;1.0046151,1797;1.0031937,91;1.0025018,3017;1.0022632,475;1.0019653,2903;1.0017763,3251;1.0017521,3225;1.0016398,3481;1.0015256,90;1.0014267,3069;1.0013676,1347;1.0012612,2245;1.0011227,441;1.001072,825;1.0010185,2571;1.0009556,3255;1.0009476,3404;1.0009257,2992;1.0009024,1607;1.000086771469878,1096;1.000022302327269,1447;1.0000096257050068,1183;1.0000060554677295,2266;1.0000005224789488,991;0.9999597510480862,27;0.9999498527310137,850;0.9999442136148183,2156;0.9999375601727402,1743;0.9999336431237675,678;0.9999301843777615,1798;0.9999255999829965,1512;0.9999241521084485,719;0.9999225837949227,1785;0.9999082157940707,2950;0.9999082089057962,2236;0.9999043375335831,1745;0.9998979292958086,1776;0.9998923422819548,3601;0.9998921960493198,2486;0.9998788567840108,1017;0.9998754247949727,2833;0.9998728338225887,2191;0.9998718387785724,1551;0.9998699567491456,2443;0.9998464151382752,766;0.9998397342558004,161;0.9998200865920533
133,4;2282;946;218,daytime:afternoon,3675;1.0274308,1628;1.0165027,3638;1.0144525,3040;1.0046151,1797;1.0031937,91;1.0025018,3017;1.0022632,475;1.0019653,2903;1.0017763,3251;1.0017521,3225;1.0016398,3481;1.0015256,90;1.0014267,3069;1.0013676,1347;1.0012612,2245;1.0011227,441;1.001072,1689;1.0010272,825;1.0010185,2571;1.0009556,3255;1.0009476,3404;1.0009257,2992;1.0009024,1576;1.0008878,3851;1.0008796,2046;1.0008684,1050;1.0008614,617;1.0008237,2372;1.0007185,425;1.0007062,1220;1.0006173,1614;1.0006121,145;1.000605,3530;1.0005932,2073;1.0005745,2298;1.000569,2904;1.0005647,1143;1.000564,612;1.0005331,1756;1.0004836,1873;1.0004816,2883;1.0004789,2994;0.9999659607212442,2282;0.999956664264821,4;0.9999398786600976,946;0.9999287310949171,1913;0.9999075632739072,381;0.9998994078705563,1651;0.9998954929285263,218;0.9998939152178612
