50
userId,correctItems,contexts,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p43,p44,p45,p46,p47,p48,p49,p50
140,619;511;1686,daytime:afternoon,1877;1.0309702,3610;1.0277015,3638;1.0205578,3225;1.0116434,3675;1.0090625,1628;1.0066345,3428;1.002691,1207;1.0024838,2562;1.002005,2903;1.0019459,3677;1.001677,2904;1.0015436,3672;1.0011295,3093;1.0011259,952;1.001072,1824;1.0010544,2984;1.0010364,441;1.0010115,1689;1.0009818,869;1.0009536,15;1.0009124,1221;1.0008614,1862;1.0008152,3215;1.0007976,3450;1.00079,383;1.0007834,1976;1.0007336,3653;1.0007007,762;1.0001402334712384,1513;1.0001079762941614,511;1.0000914399812046,571;1.0000832140301168,530;1.0000721006992968,3553;1.0000380680433816,2831;1.000017739333118,3291;1.0000157818848396,619;1.000015247423684,2250;1.0000113793806538,3014;1.0000106205737593,3168;1.000008315441718,544;1.0000067213668506,1686;0.9999984231324288,2174;0.9999911648018187,709;0.9999890965321409,2949;0.9999833664743408,2089;0.9999748091704931,727;0.999960727272825,2021;0.9999473382664262,721;0.9998925759484306,1525;0.9996208220732722
140,258;2156;1559,daytime:night,1877;1.0309702,3610;1.0277015,3638;1.0205578,3225;1.0116434,3675;1.0090625,1628;1.0066345,3428;1.002691,1207;1.0024838,2562;1.002005,2903;1.0019459,3677;1.001677,2904;1.0015436,3672;1.0011295,3093;1.0011259,952;1.001072,1824;1.0010544,2984;1.0010364,441;1.0010115,1689;1.0009818,869;1.0009536,15;1.0009124,1221;1.0008614,1862;1.0008152,3215;1.0007976,3450;1.00079,383;1.0007834,1976;1.0007336,3653;1.0007007,724;1.0006664,1087;1.0006557,155;1.0006547,3797;1.0006491,1453;1.0006475,1930;1.0006196,401;1.0006094,3136;1.0006076,3094;1.0006065,2992;1.0005811,44;1.0005648,603;1.0005537,942;1.0005502,3792;1.0005468,2422;1.0005442,2046;1.0005437,2156;1.000119039596188,3019;1.0000308819588213,258;1.000012429979753,931;1.0000112031582298,3395;0.9999952854187805,1559;0.9999527579134311
114,114;702;1220;1674,daytime:morning,1877;1.0306718,3610;1.0274769,3638;1.0203091,3225;1.0113688,3675;1.0088058,1628;1.0063797,3428;1.002456,1207;1.0022538,2562;1.0017265,2903;1.001636,3677;1.0014356,2904;1.0012863,3672;1.0008781,3093;1.0008417,952;1.0007985,2984;1.0007553,1689;1.0007248,1824;1.0007182,441;1.000661,869;1.0006552,1221;1.0006481,15;1.0006332,1862;1.0005922,383;1.0004978,3215;1.0004903,3450;1.0004784,1976;1.000447,155;1.0004318,724;1.0004262,3653;1.0004168,1087;1.0004016,3797;1.0003842,1453;1.0003808,3136;1.000363,1930;1.0003582,401;1.0003476,3094;1.0003389,2992;1.000311,2046;1.0002888,44;1.0002869,942;1.0002869,603;1.0002831,1220;1.0000516714659708,1674;0.9998025271444542,2222;0.9997737618551987,216;0.9997391694569914,114;0.999735949185993,348;0.9997263580293001,2887;0.9997150975243565,702;0.9997066081249815
114,265;835;359;1342;2024,daytime:evening,1877;1.0306718,3610;1.0274769,3638;1.0203091,3225;1.0113688,3675;1.0088058,1628;1.0063797,3428;1.002456,1207;1.0022538,2562;1.0017265,2903;1.001636,3677;1.0014356,2904;1.0012863,3672;1.0008781,3093;1.0008417,952;1.0007985,2984;1.0007553,1689;1.0007248,1824;1.0007182,441;1.000661,869;1.0006552,1221;1.0006481,15;1.0006332,1862;1.0005922,383;1.0004978,3215;1.0004903,3450;1.0004784,1976;1.000447,155;1.0004318,724;1.0004262,3653;1.0004168,1087;1.0004016,3797;1.0003842,1453;1.0003808,3136;1.000363,1930;1.0003582,401;1.0003476,3094;1.0003389,2992;1.000311,2046;1.0002888,44;1.0002869,2024;0.9998215619037246,1062;0.9997921163469073,835;0.9997881573384766,1192;0.9997524901426466,1342;0.9997443084055017,359;0.9997418388411731,265;0.9997212121385349,2258;0.9996943468966724,1491;0.9996838069253532,230;0.9996624380031665
114,2974;2682;360;2645,daytime:afternoon,1877;1.0306718,3610;1.0274769,3638;1.0203091,3225;1.0113688,3675;1.0088058,1628;1.0063797,3428;1.002456,1207;1.0022538,2562;1.0017265,2903;1.001636,3677;1.0014356,2904;1.0012863,3672;1.0008781,3093;1.0008417,952;1.0007985,2984;1.0007553,1689;1.0007248,1824;1.0007182,869;1.0006552,1221;1.0006481,15;1.0006332,1862;1.0005922,3215;1.0004903,3450;1.0004784,1976;1.000447,155;1.0004318,724;1.0004262,3653;1.0004168,1087;1.0004016,3797;1.0003842,1453;1.0003808,3136;1.000363,1930;1.0003582,401;1.0003476,2974;0.9999269821730784,2682;0.9998480240854218,2873;0.9998166589253734,1297;0.9997995418237539,2913;0.9997728466223859,2645;0.9997718819978149,2967;0.9997664620007564,1202;0.9997663053999035,1421;0.9997630898853765,2234;0.9997453176590951,865;0.9997390989662257,360;0.9997133878037779,2124;0.9997059871584331,261;0.9997006813253217,1180;0.99969117426657,1320;0.999682377200867
114,982;1029;2365;2930;958,daytime:night,1877;1.0306718,3610;1.0274769,3638;1.0203091,3225;1.0113688,3675;1.0088058,1628;1.0063797,3428;1.002456,1207;1.0022538,2562;1.0017265,2903;1.001636,3677;1.0014356,2904;1.0012863,3672;1.0008781,3093;1.0008417,952;1.0007985,2984;1.0007553,1689;1.0007248,1824;1.0007182,441;1.000661,869;1.0006552,1221;1.0006481,15;1.0006332,1862;1.0005922,383;1.0004978,3215;1.0004903,3450;1.0004784,1976;1.000447,155;1.0004318,724;1.0004262,3653;1.0004168,1087;1.0004016,146;0.9999375266421417,2192;0.9998465883687113,2930;0.9998313850535795,814;0.9998058896809094,958;0.999800500628125,404;0.999786306902748,241;0.999781251390985,960;0.9997805070008772,850;0.9997577449583405,2452;0.9997536859611125,2365;0.999753669898223,1101;0.999745476365352,982;0.9997258976275528,5;0.9997217798746774,2954;0.9997206222781921,654;0.9997195646947326,1029;0.9997183783593817,1235;0.9996716992930146,1531;0.9996576681190225
55,2862;3604;1578;2073,daytime:morning,1877;1.0308288,3610;1.0275452,3638;1.0204798,3225;1.0114739,3675;1.0089269,1628;1.0065205,3428;1.002622,1207;1.0024104,2562;1.0018854,2903;1.0017834,3677;1.0016394,2904;1.001414,3093;1.0010122,952;1.0009576,2984;1.0009478,3672;1.0009273,441;1.0008651,1689;1.0008475,869;1.0008395,1824;1.0008321,15;1.0007946,1221;1.0007329,3215;1.0007186,383;1.0006896,1862;1.000639,3450;1.0006208,1976;1.0006198,1930;1.0005724,155;1.0005661,3653;1.0005375,1087;1.0005363,3797;1.0005262,3792;1.0005229,724;1.0005054,401;1.0004915,1453;1.0004891,2046;1.0004798,2992;1.0004674,3094;1.000464,3136;1.0004468,2422;1.0004076,2483;1.0004003,44;1.000393,2351;0.9999051063469558,2862;0.999903391921513,1578;0.9998839975933251,3604;0.9998736724609653,793;0.9998483867992491,2728;0.9998198899648157,2073;0.9971523308688776
55,3193;220;2409;827,daytime:evening,1877;1.0308288,3610;1.0275452,3638;1.0204798,3225;1.0114739,3675;1.0089269,1628;1.0065205,3428;1.002622,1207;1.0024104,2562;1.0018854,2903;1.0017834,3677;1.0016394,2904;1.001414,3093;1.0010122,952;1.0009576,2984;1.0009478,3672;1.0009273,441;1.0008651,1689;1.0008475,869;1.0008395,1824;1.0008321,15;1.0007946,1221;1.0007329,383;1.0006896,3450;1.0006208,1976;1.0006198,3037;1.000007270142276,2783;0.9999674506463513,242;0.9999644752280453,907;0.9999442353864241,1111;0.9999417204242204,1460;0.9999254226646023,3193;0.9999240279093173,968;0.9999196376155575,2346;0.9999127959296157,1529;0.9998981955281682,827;0.9998819306978977,946;0.9998785512888682,192;0.9998775855558341,1100;0.9998774767190447,3764;0.9998640416888102,1818;0.9998630850592681,126;0.9998589952472208,2852;0.9998574744057315,1813;0.9998449490614418,1281;0.9998417753954785,220;0.9998148667095065,2409;0.9997957252030336,2075;0.9997911741885223,612;0.9996867973046875,2695;0.9996775459957187
55,700;2195;844,daytime:afternoon,1877;1.0308288,3610;1.0275452,3638;1.0204798,3225;1.0114739,3675;1.0089269,1628;1.0065205,3428;1.002622,1207;1.0024104,2562;1.0018854,2903;1.0017834,3677;1.0016394,2904;1.001414,3093;1.0010122,952;1.0009576,2984;1.0009478,3672;1.0009273,441;1.0008651,1689;1.0008475,869;1.0008395,1824;1.0008321,15;1.0007946,1221;1.0007329,3215;1.0007186,383;1.0006896,1862;1.000639,3450;1.0006208,1976;1.0006198,1930;1.0005724,155;1.0005661,3653;1.0005375,1087;1.0005363,3797;1.0005262,3792;1.0005229,724;1.0005054,401;1.0004915,1453;1.0004891,2046;1.0004798,2992;1.0004674,3094;1.000464,3136;1.0004468,2422;1.0004076,2483;1.0004003,44;1.000393,3187;1.0003883,2195;1.0000010874054475,2342;0.9999736036369002,2261;0.9999657028302907,257;0.9999477375594528,700;0.9999312635458433,844;0.9999253786331582
55,2600;800;2615;3392;2374,daytime:night,1877;1.0308288,3610;1.0275452,3638;1.0204798,3225;1.0114739,3675;1.0089269,1628;1.0065205,3428;1.002622,1207;1.0024104,2562;1.0018854,2903;1.0017834,3677;1.0016394,2904;1.001414,3093;1.0010122,952;1.0009576,2984;1.0009478,3672;1.0009273,441;1.0008651,1689;1.0008475,869;1.0008395,1824;1.0008321,15;1.0007946,1221;1.0007329,3215;1.0007186,383;1.0006896,1862;1.000639,3450;1.0006208,1976;1.0006198,1930;1.0005724,155;1.0005661,3653;1.0005375,1087;1.0005363,3797;1.0005262,3792;1.0005229,724;1.0005054,401;1.0004915,1453;1.0004891,2046;1.0004798,2992;1.0004674,3094;1.000464,3136;1.0004468,2933;1.0000200341370091,800;0.9999719189393667,2600;0.9999382474084637,394;0.9999300922547408,1609;0.99992438327847,2682;0.9999088012813859,2615;0.9998495847909215,1104;0.999848386253097,2374;0.9998136250725808,3392;0.9996573335331598
2,1794;2430;709;1536,daytime:morning,1877;1.0308666,3610;1.0276253,3638;1.0205023,3225;1.0115556,3675;1.0089777,1628;1.0065639,3428;1.0026624,1207;1.0024385,2562;1.0018911,2903;1.0018122,3677;1.0016555,2904;1.0014634,3672;1.0010263,3093;1.0010196,952;1.0009855,2984;1.0009723,1824;1.0009016,1689;1.0008969,441;1.0008756,1221;1.0008376,15;1.0008322,869;1.0008198,1862;1.0007641,3215;1.0007069,3450;1.0006993,383;1.0006907,1976;1.0006622,155;1.0006237,724;1.0006061,3653;1.0005977,1087;1.0005739,3797;1.0005461,1930;1.0005429,1453;1.0005386,2992;1.0005293,401;1.000529,3136;1.0005218,1718;1.0000664056902915,1052;1.0000081667976655,2056;0.9999726647258267,2430;0.999965491185833,3103;0.9999407666957719,961;0.9999350749294018,1536;0.9999237421144052,2253;0.9999129892162303,709;0.9998966463480371,2659;0.9998616999807268,1714;0.9998562231188747,1690;0.9998475006804932,1794;0.999150828807519
2,805;1320;2866;3185,daytime:evening,1877;1.0308666,3610;1.0276253,3638;1.0205023,3225;1.0115556,3675;1.0089777,1628;1.0065639,3428;1.0026624,1207;1.0024385,2562;1.0018911,2903;1.0018122,3677;1.0016555,2904;1.0014634,3672;1.0010263,3093;1.0010196,952;1.0009855,2984;1.0009723,1824;1.0009016,1689;1.0008969,441;1.0008756,1221;1.0008376,15;1.0008322,869;1.0008198,1862;1.0007641,3215;1.0007069,3450;1.0006993,383;1.0006907,1976;1.0006622,155;1.0006237,724;1.0006061,3653;1.0005977,1087;1.0005739,3797;1.0005461,1930;1.0005429,1453;1.0005386,2992;1.0005293,401;1.000529,3136;1.0005218,3094;1.000489,2046;1.0004843,3792;1.0004758,3187;1.0004615,44;1.0004557,942;1.0004507,805;0.9999809993034174,3185;0.9999677069094733,2866;0.9999608741989151,2506;0.9999410826802245,503;0.999909177504288,883;0.9998965560246869,1320;0.9998882853212151
2,589;2082;1247;955;1388,daytime:afternoon,1877;1.0308666,3610;1.0276253,3638;1.0205023,3225;1.0115556,3675;1.0089777,1628;1.0065639,3428;1.0026624,1207;1.0024385,2562;1.0018911,2903;1.0018122,3677;1.0016555,2904;1.0014634,3672;1.0010263,3093;1.0010196,952;1.0009855,2984;1.0009723,1824;1.0009016,1689;1.0008969,441;1.0008756,1221;1.0008376,15;1.0008322,869;1.0008198,1862;1.0007641,3215;1.0007069,3450;1.0006993,383;1.0006907,1976;1.0006622,155;1.0006237,724;1.0006061,3653;1.0005977,1087;1.0005739,3797;1.0005461,1930;1.0005429,1453;1.0005386,2992;1.0005293,401;1.000529,3136;1.0005218,3094;1.000489,2046;1.0004843,3792;1.0004758,3187;1.0004615,44;1.0004557,942;1.0004507,2422;1.0004354,603;1.0004292,955;1.000086697840843,1247;1.0000034239877111,1388;0.9999460160919856,589;0.9999093554760939,2082;0.9999005356332024
2,2336;2771;2635;2533,daytime:night,1877;1.0308666,3610;1.0276253,3638;1.0205023,3225;1.0115556,3675;1.0089777,1628;1.0065639,3428;1.0026624,1207;1.0024385,2562;1.0018911,2903;1.0018122,3677;1.0016555,2904;1.0014634,3672;1.0010263,3093;1.0010196,952;1.0009855,2984;1.0009723,1824;1.0009016,1689;1.0008969,441;1.0008756,1221;1.0008376,15;1.0008322,869;1.0008198,1862;1.0007641,3215;1.0007069,3450;1.0006993,383;1.0006907,1976;1.0006622,155;1.0006237,724;1.0006061,3653;1.0005977,1087;1.0005739,3797;1.0005461,1930;1.0005429,1453;1.0005386,2992;1.0005293,401;1.000529,3136;1.0005218,3094;1.000489,2046;1.0004843,3792;1.0004758,3187;1.0004615,44;1.0004557,942;1.0004507,2771;1.0002086218424928,3324;1.0000207046919627,2635;1.0000122968758538,783;0.9999699800840217,2336;0.9999305874773455,2533;0.9998748076608518,442;0.9990175952884401
133,1780;3244;1595;258,daytime:morning,1877;1.0308235,3610;1.0276175,3638;1.0204906,3225;1.0114892,3675;1.008997,1628;1.0065554,3428;1.0027138,1207;1.0024474,2562;1.0019046,2903;1.001771,3677;1.0016756,2904;1.001499,952;1.001033,3093;1.0010083,3672;1.0009918,441;1.0009167,2984;1.0009143,1824;1.0008745,1689;1.0008457,15;1.0008346,1221;1.0008246,869;1.0007998,1862;1.0007443,3215;1.0007206,383;1.0007037,155;1.0006132,3450;1.00061,1976;1.0005987,3797;1.0005978,3653;1.0005918,1087;1.0005691,1453;1.0005647,2992;1.0005392,724;1.0005313,1219;1.0000578565402773,706;1.0000160791676163,1513;1.0000029805769985,45;1.0000017145849325,258;0.9999696205277369,283;0.9999613212282291,88;0.9999507929234952,1780;0.9999373100930745,599;0.9999346934156924,2639;0.9999265759679263,840;0.9999187443742716,3244;0.9998874853138858,1595;0.9998765455858359,1813;0.9998658155206251,24;0.999816093384013,442;0.9989868289503556
133,337;718;2797;2586,daytime:evening,1877;1.0308235,3610;1.0276175,3638;1.0204906,3225;1.0114892,3675;1.008997,1628;1.0065554,3428;1.0027138,1207;1.0024474,2562;1.0019046,2903;1.001771,3677;1.0016756,2904;1.001499,952;1.001033,3093;1.0010083,3672;1.0009918,441;1.0009167,2984;1.0009143,1824;1.0008745,1221;1.0008246,869;1.0007998,1862;1.0007443,3215;1.0007206,383;1.0007037,155;1.0006132,3450;1.00061,1976;1.0005987,3797;1.0005978,718;1.0001906609363513,272;1.0000499600459778,223;1.0000292319341886,2797;1.0000158317344552,2686;1.000007759951467,337;0.9999996212614061,1977;0.9999913703943267,1350;0.9999643233760939,958;0.9999603154410137,170;0.9999555317095505,3131;0.9999524532380145,2586;0.9999446305398701,780;0.9999419702062201,1533;0.9999358544150301,2534;0.9999351894010379,2289;0.9999332338148524,331;0.9999274139398029,1529;0.9999165481252881,596;0.9998961295748017,2210;0.9998916653797318,2553;0.9998892725484595,1542;0.9998707663984864,2436;0.999823809391576
133,438;2144;1967;1330;407,daytime:afternoon,1877;1.0308235,3610;1.0276175,3638;1.0204906,3225;1.0114892,3675;1.008997,1628;1.0065554,3428;1.0027138,1207;1.0024474,2562;1.0019046,2903;1.001771,3677;1.0016756,2904;1.001499,952;1.001033,3093;1.0010083,3672;1.0009918,441;1.0009167,2984;1.0009143,1824;1.0008745,1689;1.0008457,15;1.0008346,1221;1.0008246,869;1.0007998,1862;1.0007443,3215;1.0007206,383;1.0007037,155;1.0006132,3450;1.00061,1976;1.0005987,3797;1.0005978,3653;1.0005918,1087;1.0005691,1453;1.0005647,2992;1.0005392,724;1.0005313,401;1.0005208,1930;1.0005081,942;1.0005041,3792;1.000504,3136;1.0004964,2046;1.000495,2144;0.9999681859999334,1967;0.9999534232377847,433;0.9999509726380768,431;0.9999505292780887,712;0.999943470378995,2527;0.999939719541616,1330;0.99993436682473,225;0.9999076198182367,438;0.9999074460388985,407;0.9998211848625024
