userId,correctItems,contexts,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20
1012,720,naturalphenomena:night,699;1.8560606,753;1.8560606,691;1.8560606,736;1.8560606,719;1.8560606,762;1.8560606,277;1.8560606,757;1.8560606,296;1.8560606,735;1.8560606,690;1.8560606,732;1.8560606,276;1.8560606,278;1.8560606,739;1.8560606,748;1.8560606,714;1.8560606,253;1.8560606,725;1.8560606,274;1.8560606
1009,273,trafficconditions:traffic jam,699;2.3046875,753;2.3046875,691;2.3046875,736;2.3046875,719;2.3046875,762;2.3046875,277;2.3046875,757;2.3046875,296;2.3046875,735;2.3046875,690;2.3046875,732;2.3046875,276;2.3046875,278;2.3046875,739;2.3046875,748;2.3046875,714;2.3046875,253;2.3046875,725;2.3046875,274;2.3046875
1009,291,landscape:country side,699;2.3046875,753;2.3046875,691;2.3046875,736;2.3046875,719;2.3046875,762;2.3046875,277;2.3046875,757;2.3046875,296;2.3046875,735;2.3046875,690;2.3046875,732;2.3046875,276;2.3046875,278;2.3046875,739;2.3046875,748;2.3046875,714;2.3046875,253;2.3046875,725;2.3046875,274;2.3046875
1033,684,weather:snowing,699;2.689655,753;2.689655,691;2.689655,736;2.689655,719;2.689655,762;2.689655,277;2.689655,757;2.689655,296;2.689655,735;2.689655,690;2.689655,732;2.689655,276;2.689655,278;2.689655,739;2.689655,748;2.689655,714;2.689655,725;2.689655,274;2.689655,679;2.689655
1033,698;721,landscape:coast line,699;2.689655,753;2.689655,691;2.689655,736;2.689655,719;2.689655,762;2.689655,277;2.689655,757;2.689655,296;2.689655,735;2.689655,690;2.689655,732;2.689655,278;2.689655,739;2.689655,748;2.689655,714;2.689655,253;2.689655,725;2.689655,274;2.689655,679;2.689655
1033,719,mood:sad;landscape:country side,699;2.689655,753;2.689655,691;2.689655,736;2.689655,719;2.689655,762;2.689655,277;2.689655,757;2.689655,296;2.689655,735;2.689655,690;2.689655,732;2.689655,276;2.689655,278;2.689655,739;2.689655,748;2.689655,714;2.689655,253;2.689655,725;2.689655,274;2.689655
1033,722,landscape:country side,753;2.689655,691;2.689655,736;2.689655,719;2.689655,762;2.689655,277;2.689655,757;2.689655,296;2.689655,735;2.689655,690;2.689655,732;2.689655,276;2.689655,278;2.689655,739;2.689655,748;2.689655,714;2.689655,253;2.689655,725;2.689655,274;2.689655,679;2.689655
1033,282;682,landscape:urban,699;2.689655,753;2.689655,691;2.689655,736;2.689655,719;2.689655,762;2.689655,277;2.689655,757;2.689655,296;2.689655,690;2.689655,732;2.689655,276;2.689655,278;2.689655,739;2.689655,714;2.689655,253;2.689655,725;2.689655,274;2.689655,679;2.689655,713;2.689655
1033,296,mood:active,753;2.689655,691;2.689655,736;2.689655,719;2.689655,762;2.689655,277;2.689655,757;2.689655,296;2.689655,735;2.689655,690;2.689655,732;2.689655,276;2.689655,278;2.689655,739;2.689655,748;2.689655,714;2.689655,253;2.689655,725;2.689655,274;2.689655,679;2.689655
1033,675;255,roadtype:serpentine,699;2.689655,753;2.689655,691;2.689655,736;2.689655,719;2.689655,762;2.689655,277;2.689655,757;2.689655,296;2.689655,735;2.689655,732;2.689655,276;2.689655,278;2.689655,739;2.689655,748;2.689655,714;2.689655,253;2.689655,725;2.689655,274;2.689655,679;2.689655
1033,760,weather:sunny,699;2.689655,753;2.689655,691;2.689655,736;2.689655,719;2.689655,762;2.689655,277;2.689655,757;2.689655,296;2.689655,735;2.689655,690;2.689655,732;2.689655,276;2.689655,278;2.689655,739;2.689655,748;2.689655,253;2.689655,725;2.689655,274;2.689655,679;2.689655
1023,730,landscape:mountains,699;3.0857143,753;3.0857143,691;3.0857143,736;3.0857143,719;3.0857143,762;3.0857143,277;3.0857143,757;3.0857143,296;3.0857143,735;3.0857143,690;3.0857143,732;3.0857143,276;3.0857143,739;3.0857143,748;3.0857143,714;3.0857143,253;3.0857143,725;3.0857143,274;3.0857143,679;3.0857143
1023,251,trafficconditions:traffic jam;landscape:mountains,699;3.0857143,753;3.0857143,691;3.0857143,736;3.0857143,719;3.0857143,762;3.0857143,277;3.0857143,757;3.0857143,296;3.0857143,735;3.0857143,690;3.0857143,732;3.0857143,276;3.0857143,278;3.0857143,739;3.0857143,748;3.0857143,714;3.0857143,253;3.0857143,725;3.0857143,274;3.0857143
1023,272;732,drivingstyle:sport driving,699;3.0857143,753;3.0857143,691;3.0857143,736;3.0857143,719;3.0857143,762;3.0857143,277;3.0857143,757;3.0857143,296;3.0857143,735;3.0857143,690;3.0857143,732;3.0857143,276;3.0857143,278;3.0857143,739;3.0857143,748;3.0857143,714;3.0857143,253;3.0857143,725;3.0857143,274;3.0857143
1006,736,weather:snowing,699;2.2222223,753;2.2222223,691;2.2222223,736;2.2222223,719;2.2222223,762;2.2222223,277;2.2222223,757;2.2222223,296;2.2222223,735;2.2222223,690;2.2222223,732;2.2222223,276;2.2222223,278;2.2222223,739;2.2222223,748;2.2222223,253;2.2222223,725;2.2222223,274;2.2222223,679;2.2222223
1006,264,sleepiness:awake;naturalphenomena:morning,699;2.2222223,753;2.2222223,691;2.2222223,736;2.2222223,719;2.2222223,762;2.2222223,277;2.2222223,757;2.2222223,296;2.2222223,735;2.2222223,690;2.2222223,732;2.2222223,276;2.2222223,278;2.2222223,739;2.2222223,748;2.2222223,714;2.2222223,253;2.2222223,725;2.2222223,274;2.2222223
1006,735,mood:lazy,699;2.2222223,753;2.2222223,691;2.2222223,736;2.2222223,719;2.2222223,762;2.2222223,277;2.2222223,757;2.2222223,296;2.2222223,735;2.2222223,690;2.2222223,732;2.2222223,276;2.2222223,278;2.2222223,739;2.2222223,748;2.2222223,714;2.2222223,253;2.2222223,725;2.2222223,274;2.2222223
1006,295,naturalphenomena:morning,699;2.2222223,753;2.2222223,691;2.2222223,736;2.2222223,719;2.2222223,762;2.2222223,277;2.2222223,757;2.2222223,296;2.2222223,735;2.2222223,690;2.2222223,732;2.2222223,276;2.2222223,278;2.2222223,739;2.2222223,748;2.2222223,714;2.2222223,253;2.2222223,725;2.2222223,274;2.2222223
1006,753,naturalphenomena:night;landscape:country side,699;2.2222223,753;2.2222223,691;2.2222223,736;2.2222223,719;2.2222223,762;2.2222223,277;2.2222223,757;2.2222223,296;2.2222223,735;2.2222223,690;2.2222223,732;2.2222223,276;2.2222223,278;2.2222223,739;2.2222223,748;2.2222223,714;2.2222223,253;2.2222223,725;2.2222223,274;2.2222223
1006,725,trafficconditions:traffic jam,699;2.2222223,753;2.2222223,691;2.2222223,736;2.2222223,719;2.2222223,762;2.2222223,277;2.2222223,757;2.2222223,296;2.2222223,735;2.2222223,690;2.2222223,732;2.2222223,276;2.2222223,278;2.2222223,739;2.2222223,748;2.2222223,714;2.2222223,725;2.2222223,274;2.2222223,679;2.2222223
1006,273;759;270,roadtype:city,699;2.2222223,691;2.2222223,736;2.2222223,719;2.2222223,762;2.2222223,277;2.2222223,757;2.2222223,735;2.2222223,690;2.2222223,732;2.2222223,276;2.2222223,278;2.2222223,739;2.2222223,748;2.2222223,714;2.2222223,253;2.2222223,725;2.2222223,274;2.2222223,679;2.2222223,713;2.2222223
1030,702,landscape:mountains,699;3.3166666,753;3.3166666,691;3.3166666,736;3.3166666,719;3.3166666,762;3.3166666,277;3.3166666,757;3.3166666,296;3.3166666,735;3.3166666,690;3.3166666,732;3.3166666,276;3.3166666,278;3.3166666,739;3.3166666,748;3.3166666,714;3.3166666,253;3.3166666,725;3.3166666,274;3.3166666
1030,725,mood:active,699;3.3166666,691;3.3166666,736;3.3166666,719;3.3166666,762;3.3166666,277;3.3166666,757;3.3166666,296;3.3166666,735;3.3166666,690;3.3166666,732;3.3166666,276;3.3166666,278;3.3166666,739;3.3166666,748;3.3166666,714;3.3166666,253;3.3166666,725;3.3166666,274;3.3166666,679;3.3166666
1030,687,roadtype:serpentine,699;3.3166666,753;3.3166666,691;3.3166666,736;3.3166666,719;3.3166666,762;3.3166666,277;3.3166666,757;3.3166666,296;3.3166666,735;3.3166666,690;3.3166666,732;3.3166666,276;3.3166666,278;3.3166666,739;3.3166666,748;3.3166666,714;3.3166666,253;3.3166666,725;3.3166666,274;3.3166666
1005,758,mood:lazy,699;2.642857,753;2.642857,691;2.642857,736;2.642857,719;2.642857,762;2.642857,277;2.642857,757;2.642857,296;2.642857,735;2.642857,690;2.642857,732;2.642857,276;2.642857,278;2.642857,739;2.642857,748;2.642857,714;2.642857,253;2.642857,725;2.642857,274;2.642857
1005,732,mood:active,699;2.642857,753;2.642857,691;2.642857,736;2.642857,719;2.642857,762;2.642857,277;2.642857,757;2.642857,296;2.642857,735;2.642857,690;2.642857,732;2.642857,276;2.642857,278;2.642857,739;2.642857,748;2.642857,714;2.642857,253;2.642857,725;2.642857,274;2.642857
1020,718,weather:rainy;trafficconditions:free road;mood:sad,699;2.3,753;2.3,691;2.3,736;2.3,719;2.3,762;2.3,277;2.3,757;2.3,296;2.3,735;2.3,690;2.3,732;2.3,276;2.3,278;2.3,739;2.3,748;2.3,714;2.3,253;2.3,725;2.3,274;2.3
1035,676,naturalphenomena:day time,699;2.1666667,753;2.1666667,691;2.1666667,736;2.1666667,719;2.1666667,762;2.1666667,277;2.1666667,757;2.1666667,296;2.1666667,735;2.1666667,690;2.1666667,732;2.1666667,276;2.1666667,278;2.1666667,739;2.1666667,748;2.1666667,714;2.1666667,253;2.1666667,725;2.1666667,274;2.1666667
1035,255,weather:cloudy;naturalphenomena:afternoon,699;2.1666667,753;2.1666667,691;2.1666667,736;2.1666667,719;2.1666667,762;2.1666667,277;2.1666667,757;2.1666667,296;2.1666667,735;2.1666667,690;2.1666667,732;2.1666667,276;2.1666667,278;2.1666667,739;2.1666667,748;2.1666667,714;2.1666667,253;2.1666667,725;2.1666667,274;2.1666667
1027,258,weather:sunny,699;2.7407408,753;2.7407408,691;2.7407408,736;2.7407408,719;2.7407408,762;2.7407408,277;2.7407408,757;2.7407408,296;2.7407408,735;2.7407408,690;2.7407408,732;2.7407408,276;2.7407408,278;2.7407408,739;2.7407408,748;2.7407408,714;2.7407408,253;2.7407408,725;2.7407408,274;2.7407408
1027,746,roadtype:city,699;2.7407408,753;2.7407408,691;2.7407408,736;2.7407408,719;2.7407408,762;2.7407408,277;2.7407408,757;2.7407408,296;2.7407408,735;2.7407408,690;2.7407408,732;2.7407408,276;2.7407408,278;2.7407408,739;2.7407408,748;2.7407408,714;2.7407408,253;2.7407408,725;2.7407408,274;2.7407408
1002,263,trafficconditions:traffic jam;mood:active;landscape:coast line,699;2.0114942,753;2.0114942,691;2.0114942,736;2.0114942,719;2.0114942,762;2.0114942,277;2.0114942,757;2.0114942,296;2.0114942,735;2.0114942,690;2.0114942,732;2.0114942,276;2.0114942,278;2.0114942,739;2.0114942,748;2.0114942,714;2.0114942,253;2.0114942,725;2.0114942,274;2.0114942
1001,285,trafficconditions:lots of cars;naturalphenomena:morning,699;2.7857144,753;2.7857144,691;2.7857144,736;2.7857144,719;2.7857144,762;2.7857144,277;2.7857144,757;2.7857144,296;2.7857144,735;2.7857144,690;2.7857144,732;2.7857144,276;2.7857144,278;2.7857144,739;2.7857144,748;2.7857144,714;2.7857144,253;2.7857144,725;2.7857144,274;2.7857144
1001,267,weather:sunny;roadtype:city;landscape:country side,699;2.7857144,753;2.7857144,691;2.7857144,736;2.7857144,719;2.7857144,762;2.7857144,277;2.7857144,757;2.7857144,296;2.7857144,735;2.7857144,690;2.7857144,732;2.7857144,276;2.7857144,278;2.7857144,739;2.7857144,748;2.7857144,714;2.7857144,253;2.7857144,725;2.7857144,274;2.7857144
1001,259,weather:cloudy;drivingstyle:relaxed driving,699;2.7857144,753;2.7857144,691;2.7857144,736;2.7857144,719;2.7857144,762;2.7857144,277;2.7857144,757;2.7857144,296;2.7857144,735;2.7857144,690;2.7857144,732;2.7857144,276;2.7857144,278;2.7857144,739;2.7857144,748;2.7857144,714;2.7857144,253;2.7857144,725;2.7857144,274;2.7857144
1039,254,naturalphenomena:afternoon;mood:sad,699;3.375,753;3.375,691;3.375,736;3.375,719;3.375,762;3.375,277;3.375,757;3.375,296;3.375,735;3.375,690;3.375,732;3.375,276;3.375,278;3.375,739;3.375,748;3.375,714;3.375,253;3.375,725;3.375,274;3.375
1024,744,weather:rainy;naturalphenomena:morning,699;3.1111112,753;3.1111112,691;3.1111112,736;3.1111112,719;3.1111112,762;3.1111112,277;3.1111112,757;3.1111112,296;3.1111112,735;3.1111112,690;3.1111112,732;3.1111112,276;3.1111112,278;3.1111112,739;3.1111112,748;3.1111112,714;3.1111112,253;3.1111112,725;3.1111112,274;3.1111112
1024,744,naturalphenomena:afternoon,699;3.1111112,753;3.1111112,691;3.1111112,736;3.1111112,719;3.1111112,762;3.1111112,277;3.1111112,757;3.1111112,296;3.1111112,735;3.1111112,690;3.1111112,732;3.1111112,276;3.1111112,278;3.1111112,739;3.1111112,748;3.1111112,714;3.1111112,253;3.1111112,725;3.1111112,274;3.1111112
