userId,correctItems,contexts,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20
1032,742,roadtype:city,699;2.4509804,753;2.4509804,691;2.4509804,736;2.4509804,719;2.4509804,762;2.4509804,277;2.4509804,757;2.4509804,296;2.4509804,735;2.4509804,690;2.4509804,732;2.4509804,276;2.4509804,278;2.4509804,739;2.4509804,748;2.4509804,714;2.4509804,253;2.4509804,725;2.4509804,274;2.4509804
1037,295,landscape:mountains,699;1.5,753;1.5,691;1.5,736;1.5,719;1.5,762;1.5,277;1.5,757;1.5,296;1.5,735;1.5,690;1.5,732;1.5,276;1.5,278;1.5,739;1.5,748;1.5,714;1.5,253;1.5,725;1.5,274;1.5
1012,258,roadtype:highway,699;1.9384615,753;1.9384615,691;1.9384615,736;1.9384615,719;1.9384615,762;1.9384615,277;1.9384615,757;1.9384615,296;1.9384615,735;1.9384615,690;1.9384615,732;1.9384615,276;1.9384615,278;1.9384615,739;1.9384615,748;1.9384615,714;1.9384615,253;1.9384615,725;1.9384615,274;1.9384615
1009,249,weather:cloudy;sleepiness:sleepy,699;2.2272727,753;2.2272727,691;2.2272727,736;2.2272727,719;2.2272727,762;2.2272727,277;2.2272727,757;2.2272727,296;2.2272727,735;2.2272727,690;2.2272727,732;2.2272727,276;2.2272727,278;2.2272727,739;2.2272727,748;2.2272727,714;2.2272727,253;2.2272727,725;2.2272727,274;2.2272727
1009,289,mood:sad;landscape:coast line,699;2.2272727,753;2.2272727,691;2.2272727,736;2.2272727,719;2.2272727,762;2.2272727,277;2.2272727,757;2.2272727,296;2.2272727,735;2.2272727,690;2.2272727,732;2.2272727,276;2.2272727,278;2.2272727,739;2.2272727,748;2.2272727,714;2.2272727,253;2.2272727,725;2.2272727,274;2.2272727
1033,755;689;727,landscape:country side,699;2.8244047,753;2.8244047,691;2.8244047,736;2.8244047,719;2.8244047,762;2.8244047,277;2.8244047,757;2.8244047,296;2.8244047,735;2.8244047,690;2.8244047,732;2.8244047,276;2.8244047,278;2.8244047,739;2.8244047,748;2.8244047,714;2.8244047,253;2.8244047,725;2.8244047,274;2.8244047
1033,751,trafficconditions:lots of cars,699;2.8244047,753;2.8244047,691;2.8244047,736;2.8244047,719;2.8244047,762;2.8244047,277;2.8244047,757;2.8244047,296;2.8244047,735;2.8244047,690;2.8244047,732;2.8244047,276;2.8244047,278;2.8244047,739;2.8244047,748;2.8244047,714;2.8244047,253;2.8244047,725;2.8244047,713;2.8244047
1033,248,mood:happy,699;2.8244047,753;2.8244047,691;2.8244047,736;2.8244047,719;2.8244047,762;2.8244047,277;2.8244047,757;2.8244047,296;2.8244047,735;2.8244047,690;2.8244047,732;2.8244047,276;2.8244047,278;2.8244047,739;2.8244047,748;2.8244047,714;2.8244047,253;2.8244047,725;2.8244047,274;2.8244047
1033,688,drivingstyle:sport driving,753;2.8244047,691;2.8244047,736;2.8244047,719;2.8244047,762;2.8244047,277;2.8244047,757;2.8244047,296;2.8244047,735;2.8244047,690;2.8244047,732;2.8244047,276;2.8244047,278;2.8244047,739;2.8244047,748;2.8244047,714;2.8244047,253;2.8244047,725;2.8244047,274;2.8244047,679;2.8244047
1031,251,mood:happy,699;2.9,753;2.9,691;2.9,736;2.9,719;2.9,762;2.9,277;2.9,757;2.9,296;2.9,735;2.9,690;2.9,732;2.9,276;2.9,278;2.9,739;2.9,748;2.9,714;2.9,253;2.9,725;2.9,274;2.9
1023,253,weather:snowing,699;3.052381,753;3.052381,691;3.052381,736;3.052381,719;3.052381,762;3.052381,277;3.052381,757;3.052381,296;3.052381,735;3.052381,690;3.052381,732;3.052381,276;3.052381,278;3.052381,739;3.052381,748;3.052381,714;3.052381,253;3.052381,725;3.052381,274;3.052381
1023,252,sleepiness:sleepy,699;3.052381,753;3.052381,691;3.052381,736;3.052381,719;3.052381,762;3.052381,277;3.052381,757;3.052381,296;3.052381,735;3.052381,690;3.052381,732;3.052381,276;3.052381,278;3.052381,739;3.052381,748;3.052381,714;3.052381,253;3.052381,725;3.052381,274;3.052381
1023,751,sleepiness:awake;naturalphenomena:morning,699;3.052381,753;3.052381,691;3.052381,736;3.052381,719;3.052381,762;3.052381,277;3.052381,757;3.052381,296;3.052381,735;3.052381,690;3.052381,732;3.052381,276;3.052381,278;3.052381,739;3.052381,748;3.052381,714;3.052381,253;3.052381,725;3.052381,274;3.052381
1023,291,weather:rainy,699;3.052381,753;3.052381,691;3.052381,736;3.052381,719;3.052381,762;3.052381,277;3.052381,757;3.052381,296;3.052381,735;3.052381,690;3.052381,732;3.052381,276;3.052381,278;3.052381,739;3.052381,748;3.052381,714;3.052381,253;3.052381,725;3.052381,274;3.052381
1023,750,roadtype:highway,699;3.052381,753;3.052381,691;3.052381,736;3.052381,719;3.052381,762;3.052381,277;3.052381,757;3.052381,296;3.052381,735;3.052381,690;3.052381,732;3.052381,276;3.052381,739;3.052381,748;3.052381,714;3.052381,253;3.052381,725;3.052381,274;3.052381,679;3.052381
1023,761,mood:active,699;3.052381,753;3.052381,691;3.052381,736;3.052381,719;3.052381,762;3.052381,277;3.052381,757;3.052381,296;3.052381,735;3.052381,690;3.052381,732;3.052381,276;3.052381,278;3.052381,739;3.052381,748;3.052381,714;3.052381,253;3.052381,725;3.052381,679;3.052381
1023,728,mood:happy;drivingstyle:sport driving,699;3.052381,753;3.052381,691;3.052381,736;3.052381,719;3.052381,762;3.052381,277;3.052381,757;3.052381,296;3.052381,735;3.052381,690;3.052381,732;3.052381,276;3.052381,278;3.052381,739;3.052381,748;3.052381,714;3.052381,253;3.052381,725;3.052381,274;3.052381
1011,248,sleepiness:awake;mood:happy,699;3.1333334,753;3.1333334,691;3.1333334,736;3.1333334,719;3.1333334,762;3.1333334,277;3.1333334,757;3.1333334,296;3.1333334,735;3.1333334,690;3.1333334,732;3.1333334,276;3.1333334,278;3.1333334,739;3.1333334,748;3.1333334,714;3.1333334,253;3.1333334,725;3.1333334,274;3.1333334
1008,689,trafficconditions:free road,699;1.9097222,753;1.9097222,691;1.9097222,736;1.9097222,719;1.9097222,762;1.9097222,277;1.9097222,757;1.9097222,296;1.9097222,735;1.9097222,690;1.9097222,732;1.9097222,276;1.9097222,278;1.9097222,739;1.9097222,748;1.9097222,714;1.9097222,253;1.9097222,725;1.9097222,274;1.9097222
1006,739,drivingstyle:relaxed driving,699;2.2619047,753;2.2619047,691;2.2619047,736;2.2619047,719;2.2619047,762;2.2619047,277;2.2619047,757;2.2619047,296;2.2619047,735;2.2619047,690;2.2619047,732;2.2619047,276;2.2619047,278;2.2619047,739;2.2619047,748;2.2619047,714;2.2619047,253;2.2619047,725;2.2619047,274;2.2619047
1006,252,sleepiness:sleepy,699;2.2619047,753;2.2619047,691;2.2619047,736;2.2619047,719;2.2619047,762;2.2619047,277;2.2619047,757;2.2619047,296;2.2619047,735;2.2619047,690;2.2619047,732;2.2619047,276;2.2619047,278;2.2619047,739;2.2619047,748;2.2619047,714;2.2619047,253;2.2619047,725;2.2619047,274;2.2619047
1006,679,mood:active;drivingstyle:relaxed driving,699;2.2619047,753;2.2619047,691;2.2619047,736;2.2619047,719;2.2619047,762;2.2619047,277;2.2619047,757;2.2619047,296;2.2619047,735;2.2619047,690;2.2619047,732;2.2619047,276;2.2619047,278;2.2619047,739;2.2619047,748;2.2619047,714;2.2619047,253;2.2619047,725;2.2619047,274;2.2619047
1006,293,sleepiness:awake;mood:happy,699;2.2619047,753;2.2619047,691;2.2619047,736;2.2619047,719;2.2619047,762;2.2619047,277;2.2619047,757;2.2619047,296;2.2619047,735;2.2619047,690;2.2619047,732;2.2619047,276;2.2619047,278;2.2619047,739;2.2619047,748;2.2619047,714;2.2619047,253;2.2619047,725;2.2619047,274;2.2619047
1014,285,drivingstyle:relaxed driving,699;3.2666667,753;3.2666667,691;3.2666667,736;3.2666667,719;3.2666667,762;3.2666667,277;3.2666667,757;3.2666667,296;3.2666667,735;3.2666667,690;3.2666667,732;3.2666667,276;3.2666667,278;3.2666667,739;3.2666667,748;3.2666667,714;3.2666667,253;3.2666667,725;3.2666667,274;3.2666667
1014,689,weather:cloudy;mood:happy,699;3.2666667,753;3.2666667,691;3.2666667,736;3.2666667,719;3.2666667,762;3.2666667,277;3.2666667,757;3.2666667,296;3.2666667,735;3.2666667,690;3.2666667,732;3.2666667,276;3.2666667,278;3.2666667,739;3.2666667,748;3.2666667,714;3.2666667,253;3.2666667,725;3.2666667,274;3.2666667
1016,250,trafficconditions:free road;landscape:urban,699;2.9,753;2.9,691;2.9,736;2.9,719;2.9,762;2.9,277;2.9,757;2.9,296;2.9,735;2.9,690;2.9,732;2.9,276;2.9,278;2.9,739;2.9,748;2.9,714;2.9,253;2.9,725;2.9,274;2.9
1005,287,roadtype:serpentine;naturalphenomena:afternoon;mood:sad,699;2.5833333,753;2.5833333,691;2.5833333,736;2.5833333,719;2.5833333,762;2.5833333,277;2.5833333,757;2.5833333,296;2.5833333,735;2.5833333,690;2.5833333,732;2.5833333,276;2.5833333,278;2.5833333,739;2.5833333,748;2.5833333,714;2.5833333,253;2.5833333,725;2.5833333,274;2.5833333
1020,725,naturalphenomena:night;landscape:urban,699;1.96875,753;1.96875,691;1.96875,736;1.96875,719;1.96875,762;1.96875,277;1.96875,757;1.96875,296;1.96875,735;1.96875,690;1.96875,732;1.96875,276;1.96875,278;1.96875,739;1.96875,748;1.96875,714;1.96875,253;1.96875,725;1.96875,274;1.96875
1020,714,roadtype:city;drivingstyle:sport driving,699;1.96875,753;1.96875,691;1.96875,736;1.96875,719;1.96875,762;1.96875,277;1.96875,757;1.96875,296;1.96875,735;1.96875,690;1.96875,732;1.96875,276;1.96875,278;1.96875,739;1.96875,748;1.96875,714;1.96875,253;1.96875,725;1.96875,274;1.96875
1020,733,weather:rainy;naturalphenomena:night,699;1.96875,753;1.96875,691;1.96875,736;1.96875,719;1.96875,762;1.96875,277;1.96875,757;1.96875,296;1.96875,735;1.96875,690;1.96875,732;1.96875,276;1.96875,278;1.96875,739;1.96875,748;1.96875,714;1.96875,253;1.96875,725;1.96875,274;1.96875
1035,690,naturalphenomena:night,699;2.2666667,753;2.2666667,691;2.2666667,736;2.2666667,719;2.2666667,762;2.2666667,277;2.2666667,757;2.2666667,296;2.2666667,735;2.2666667,690;2.2666667,732;2.2666667,276;2.2666667,278;2.2666667,739;2.2666667,748;2.2666667,714;2.2666667,253;2.2666667,725;2.2666667,274;2.2666667
1002,683,roadtype:city;drivingstyle:sport driving,699;2.097701,753;2.097701,691;2.097701,736;2.097701,719;2.097701,762;2.097701,277;2.097701,757;2.097701,296;2.097701,735;2.097701,690;2.097701,732;2.097701,276;2.097701,278;2.097701,739;2.097701,748;2.097701,714;2.097701,253;2.097701,725;2.097701,274;2.097701
1029,674,sleepiness:awake,699;2.9333334,753;2.9333334,691;2.9333334,736;2.9333334,719;2.9333334,762;2.9333334,277;2.9333334,757;2.9333334,296;2.9333334,735;2.9333334,690;2.9333334,732;2.9333334,276;2.9333334,278;2.9333334,739;2.9333334,748;2.9333334,714;2.9333334,253;2.9333334,725;2.9333334,274;2.9333334
1039,685,trafficconditions:lots of cars;naturalphenomena:morning,699;3.3666666,753;3.3666666,691;3.3666666,736;3.3666666,719;3.3666666,762;3.3666666,277;3.3666666,757;3.3666666,296;3.3666666,735;3.3666666,690;3.3666666,732;3.3666666,276;3.3666666,278;3.3666666,739;3.3666666,748;3.3666666,714;3.3666666,253;3.3666666,725;3.3666666,274;3.3666666
1039,717,mood:active;landscape:coast line,699;3.3666666,753;3.3666666,691;3.3666666,736;3.3666666,719;3.3666666,762;3.3666666,277;3.3666666,757;3.3666666,296;3.3666666,735;3.3666666,690;3.3666666,732;3.3666666,276;3.3666666,278;3.3666666,739;3.3666666,748;3.3666666,714;3.3666666,253;3.3666666,725;3.3666666,274;3.3666666
1039,677,weather:sunny;trafficconditions:lots of cars;roadtype:serpentine,699;3.3666666,753;3.3666666,691;3.3666666,736;3.3666666,719;3.3666666,762;3.3666666,277;3.3666666,757;3.3666666,296;3.3666666,735;3.3666666,690;3.3666666,732;3.3666666,276;3.3666666,278;3.3666666,739;3.3666666,748;3.3666666,714;3.3666666,253;3.3666666,725;3.3666666,274;3.3666666
