userId,correctItems,contexts,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20
1033,254,trafficconditions:free road,289;5.0834785,290;4.9935536,689;4.523173,263;4.5160065,248;4.4610586,266;4.100423,276;4.078923,720;3.9991794,295;3.980108,292;3.970539,255;3.794519,267;3.7717133,293;3.76945,283;3.6864042,253;3.6386917,297;3.571372,258;3.560783,296;3.5505512,280;3.515708,252;3.4827201
1033,289;703,mood:happy,289;5.0834785,290;4.9935536,689;4.523173,263;4.5160065,266;4.100423,276;4.078923,295;3.980108,292;3.970539,255;3.794519,267;3.7717133,293;3.76945,249;3.708244,283;3.6864042,253;3.6386917,250;3.6276104,297;3.571372,258;3.560783,296;3.5505512,280;3.515708,252;3.4827201
1033,287,roadtype:serpentine,289;5.0834785,290;4.9935536,689;4.523173,263;4.5160065,248;4.4610586,266;4.100423,276;4.078923,720;3.9991794,295;3.980108,292;3.970539,293;3.76945,249;3.708244,283;3.6864042,253;3.6386917,250;3.6276104,297;3.571372,258;3.560783,296;3.5505512,280;3.515708,291;3.4253123
1033,680,roadtype:city,289;5.0834785,290;4.9935536,689;4.523173,263;4.5160065,248;4.4610586,276;4.078923,720;3.9991794,295;3.980108,292;3.970539,255;3.794519,267;3.7717133,293;3.76945,249;3.708244,283;3.6864042,253;3.6386917,250;3.6276104,297;3.571372,258;3.560783,296;3.5505512,280;3.515708
1033,699,drivingstyle:sport driving,289;5.0834785,290;4.9935536,689;4.523173,263;4.5160065,248;4.4610586,266;4.100423,276;4.078923,720;3.9991794,295;3.980108,292;3.970539,255;3.794519,267;3.7717133,293;3.76945,249;3.708244,283;3.6864042,253;3.6386917,250;3.6276104,297;3.571372,258;3.560783,296;3.5505512
1023,682,landscape:coast line,734;5.0161676,728;4.5749736,729;4.5282497,713;4.5194163,756;4.5148096,740;4.4362125,704;4.4127855,682;4.4099784,715;4.387061,738;4.37998,761;4.3683586,705;4.364014,281;4.356771,711;4.324088,677;4.3227324,702;4.3211465,710;4.3155575,752;4.284396,726;4.239357,723;4.219375
1023,734,trafficconditions:lots of cars;mood:sad;landscape:coast line,734;5.0161676,728;4.5749736,729;4.5282497,713;4.5194163,756;4.5148096,740;4.4362125,704;4.4127855,682;4.4099784,715;4.387061,738;4.37998,761;4.3683586,705;4.364014,281;4.356771,711;4.324088,677;4.3227324,702;4.3211465,710;4.3155575,752;4.284396,726;4.239357,723;4.219375
1023,692,trafficconditions:lots of cars;landscape:coast line,734;5.0161676,728;4.5749736,729;4.5282497,713;4.5194163,756;4.5148096,740;4.4362125,704;4.4127855,682;4.4099784,715;4.387061,738;4.37998,761;4.3683586,705;4.364014,281;4.356771,711;4.324088,677;4.3227324,702;4.3211465,710;4.3155575,752;4.284396,726;4.239357,723;4.219375
1008,281,roadtype:highway,249;3.489461,263;3.4821382,295;3.4621968,251;3.423787,248;3.3714771,255;3.1661377,289;3.0513136,290;3.0011067,294;2.9657164,254;2.9241323,276;2.8951669,265;2.8547518,267;2.8258562,283;2.7888663,293;2.7650487,253;2.7624836,291;2.7584276,702;2.7506373,252;2.7235098,264;2.7199209
1006,675,drivingstyle:relaxed driving,297;4.3005757,290;4.1135707,289;4.10415,689;3.9706094,295;3.5082319,266;3.4102025,263;3.3716009,248;3.350411,720;3.2625768,277;3.171773,292;3.092546,258;3.0813282,747;3.0760102,293;3.0604897,760;3.0289054,687;3.0199275,280;2.936679,702;2.9211364,283;2.910091,705;2.8909483
1006,676,roadtype:highway;drivingstyle:sport driving,297;4.3005757,290;4.1135707,289;4.10415,689;3.9706094,295;3.5082319,266;3.4102025,248;3.350411,720;3.2625768,277;3.171773,292;3.092546,258;3.0813282,747;3.0760102,293;3.0604897,760;3.0289054,687;3.0199275,280;2.936679,291;2.9318383,702;2.9211364,283;2.910091,708;2.8958616
1006,273;250,roadtype:highway,297;4.3005757,290;4.1135707,289;4.10415,689;3.9706094,295;3.5082319,266;3.4102025,263;3.3716009,248;3.350411,720;3.2625768,292;3.092546,258;3.0813282,747;3.0760102,293;3.0604897,760;3.0289054,687;3.0199275,291;2.9318383,702;2.9211364,283;2.910091,708;2.8958616,705;2.8909483
1006,754,trafficconditions:free road;roadtype:highway,297;4.3005757,290;4.1135707,289;4.10415,689;3.9706094,295;3.5082319,266;3.4102025,263;3.3716009,248;3.350411,720;3.2625768,277;3.171773,292;3.092546,258;3.0813282,747;3.0760102,293;3.0604897,760;3.0289054,687;3.0199275,280;2.936679,291;2.9318383,702;2.9211364,283;2.910091
1014,294,weather:snowing;landscape:urban,689;4.966552,287;4.90252,747;4.842645,746;4.8272376,681;4.5268893,251;4.5049424,253;4.4980936,718;4.4183645,255;4.34981,722;4.326277,256;4.30745,678;4.286683,719;4.2673583,291;4.256103,686;4.2526665,248;4.2468834,282;4.1904254,708;4.167636,675;4.1600795,700;4.115083
1014,752,weather:sunny;drivingstyle:relaxed driving,689;4.966552,287;4.90252,747;4.842645,746;4.8272376,681;4.5268893,251;4.5049424,253;4.4980936,718;4.4183645,255;4.34981,722;4.326277,256;4.30745,678;4.286683,719;4.2673583,291;4.256103,686;4.2526665,248;4.2468834,282;4.1904254,708;4.167636,675;4.1600795,700;4.115083
1021,743,drivingstyle:sport driving,264;4.894735,734;4.465748,702;4.4647384,738;4.4631,270;4.4168844,696;4.0687947,263;4.0600076,726;3.9682655,749;3.9672468,683;3.923338,262;3.8733056,745;3.7804742,713;3.7651,741;3.7518582,717;3.6614494,754;3.5828536,753;3.530154,288;3.5157564,711;3.4955661,259;3.4821198
1036,688,roadtype:city,249;3.7741952,289;3.7536461,251;3.7510264,255;3.718027,749;3.7060153,718;3.6114683,265;3.577455,689;3.523068,678;3.4807734,279;3.479884,746;3.4753566,294;3.4592288,755;3.3865943,742;3.3606079,250;3.3577528,694;3.3391938,280;3.2893746,703;3.2865033,733;3.2529266,702;3.2117603
1007,266,trafficconditions:free road,702;4.310918,746;4.3008394,263;3.918121,287;3.8991253,703;3.8912115,295;3.8870337,251;3.8324592,755;3.8019953,249;3.7868016,253;3.6690125,745;3.65384,681;3.6436806,760;3.6016903,722;3.4678915,291;3.4636862,682;3.39767,248;3.3706994,288;3.357026,255;3.3245566,276;3.3208082
1007,739,weather:sunny,702;4.310918,746;4.3008394,263;3.918121,287;3.8991253,703;3.8912115,295;3.8870337,251;3.8324592,755;3.8019953,249;3.7868016,253;3.6690125,745;3.65384,681;3.6436806,760;3.6016903,722;3.4678915,291;3.4636862,682;3.39767,248;3.3706994,288;3.357026,255;3.3245566,276;3.3208082
1005,263,drivingstyle:relaxed driving,750;4.900939,720;4.569925,287;4.5267925,297;4.272457,761;4.0887365,295;4.062515,286;4.05726,692;3.8702898,755;3.8499155,290;3.8034716,701;3.7502809,733;3.6588047,714;3.6419816,278;3.6041167,258;3.6021922,285;3.571799,752;3.5641701,748;3.4922752,681;3.4787757,745;3.4727826
1027,681,landscape:coast line,255;4.536133,283;4.341582,264;4.1899195,277;4.1299925,293;4.1299925,248;4.103204,689;4.018589,290;3.9990935,289;3.95248,249;3.8555503,273;3.7786741,257;3.7579293,265;3.7306838,267;3.6698103,251;3.6646028,296;3.6471088,256;3.6217313,253;3.6083915,250;3.590161,720;3.4622006
1027,703,trafficconditions:free road,255;4.536133,283;4.341582,264;4.1899195,277;4.1299925,293;4.1299925,248;4.103204,689;4.018589,290;3.9990935,289;3.95248,249;3.8555503,273;3.7786741,257;3.7579293,265;3.7306838,267;3.6698103,251;3.6646028,296;3.6471088,256;3.6217313,253;3.6083915,250;3.590161,720;3.4622006
1002,760,mood:sad;drivingstyle:sport driving,720;3.8271987,248;3.7648308,255;3.5094297,263;3.4999363,289;3.465181,277;3.436268,750;3.4026072,295;3.3428013,746;3.3221607,722;3.2927363,276;3.2781532,677;3.27256,287;3.255809,297;3.2530801,703;3.192896,290;3.1036208,760;3.0742836,260;3.0122442,689;2.9723723,705;2.9661202
1002,745,drivingstyle:sport driving,720;3.8271987,248;3.7648308,255;3.5094297,263;3.4999363,289;3.465181,277;3.436268,750;3.4026072,295;3.3428013,746;3.3221607,722;3.2927363,276;3.2781532,677;3.27256,287;3.255809,297;3.2530801,703;3.192896,290;3.1036208,760;3.0742836,260;3.0122442,689;2.9723723,705;2.9661202
1024,283,landscape:mountains,750;6.388889,297;5.0459204,290;5.0199957,253;4.948932,249;4.8366055,254;4.789682,255;4.651183,276;4.614728,258;4.4588857,289;4.408164,277;4.4032903,294;4.372019,261;4.3103104,248;4.300632,256;4.282374,265;4.277162,267;4.2705503,283;4.270408,720;4.2453456,287;4.226321
1024,686,roadtype:serpentine,750;6.388889,297;5.0459204,290;5.0199957,253;4.948932,249;4.8366055,254;4.789682,255;4.651183,276;4.614728,258;4.4588857,289;4.408164,277;4.4032903,294;4.372019,261;4.3103104,248;4.300632,256;4.282374,265;4.277162,267;4.2705503,720;4.2453456,287;4.226321,251;4.224031
