50
userId,correctItems,contexts,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p43,p44,p45,p46,p47,p48,p49,p50
140,1310;172;918;401,daytime:afternoon,3610;1.0393162,3611;1.0293994,3040;1.0251575,387;1.0249854,3638;1.0223757,1797;1.0190375,1628;1.0172095,2956;1.0090278,1207;1.0065557,478;1.0054735,816;1.0048325,1877;1.0040135,1198;1.0028979,3225;1.0027435,91;1.0024574,1823;1.002103,2562;1.0020323,1612;1.0019546,1938;1.0018111,2772;1.0017761,1221;1.0016799,1915;1.0016564,159;1.0016129,732;1.0014479,275;1.0013195,3481;1.001223,3671;1.0011994,807;1.0011533,2599;1.0010062,1170;1.0009958,641;1.00098,3251;1.0009524,724;1.0009518,2487;1.0009327,1295;1.0009229,1310;1.0002304691831423,693;1.000222741750145,173;1.0001820289533963,172;1.0001621624837078,69;1.0001423077276184,2452;1.0001413896128606,1192;1.0001283788408797,1283;1.000127488948745,1;1.0001169285550626,84;1.0001130231293214,852;1.0001061531237374,2381;1.000095464205854,1103;1.000059309027186,401;1.0000249603061602,918;0.9998027328366935
140,331;2229;5;534,daytime:night,3610;1.0393162,3611;1.0293994,3040;1.0251575,387;1.0249854,3638;1.0223757,1797;1.0190375,1628;1.0172095,2956;1.0090278,1207;1.0065557,478;1.0054735,816;1.0048325,1877;1.0040135,1198;1.0028979,3225;1.0027435,91;1.0024574,1823;1.002103,2562;1.0020323,1612;1.0019546,1938;1.0018111,2772;1.0017761,1221;1.0016799,1915;1.0016564,159;1.0016129,3094;1.0014526,732;1.0014479,275;1.0013195,3481;1.001223,3671;1.0011994,807;1.0011533,2599;1.0010062,1170;1.0009958,641;1.00098,3251;1.0009524,724;1.0009518,2487;1.0009327,1295;1.0009229,2563;1.0008733,534;1.0001833578063954,2994;1.000161097321615,1583;1.0001595837008952,2229;1.000158660876135,1009;1.0001503595386099,1927;1.000126478090896,1889;1.0001211056924992,1023;1.0001207628586186,2939;1.0001207018843932,117;1.0001164040168715,3744;1.0001086252587839,5;1.0001085993672365,331;1.0001068181533288
114,205;2431;634;1447,daytime:morning,3610;1.0391353,3611;1.0292269,3040;1.0249795,387;1.0248106,3638;1.0221688,1797;1.0188589,1628;1.0170246,2956;1.0088487,1207;1.0063912,478;1.0052714,816;1.0046589,1877;1.0038323,1198;1.0027237,3225;1.0026331,91;1.0022894,1823;1.0019249,2562;1.0018531,1612;1.0017802,1938;1.0016576,2772;1.001594,1221;1.0015287,1915;1.0014889,159;1.0014374,3094;1.001271,275;1.0011556,3671;1.0010467,3481;1.0010412,807;1.0009787,2599;1.0008297,641;1.0007957,1170;1.0007942,724;1.0007647,2487;1.0007632,3251;1.0007575,1295;1.0007463,2563;1.0007063,2904;1.0006982,1434;1.0000273390929904,179;1.0000019665870485,3697;1.0000000639345272,3017;0.9999815977863484,205;0.9999680410693194,1447;0.9999656767330548,2436;0.9999568928563854,1350;0.9999355368718673,2382;0.9999186968813655,634;0.9999126679493808,3364;0.9998989938255156,396;0.9998275473209097,2431;0.9996621682617634
114,2333;2395;73;1010;2000,daytime:evening,3610;1.0391353,3611;1.0292269,3040;1.0249795,387;1.0248106,3638;1.0221688,1797;1.0188589,1628;1.0170246,2956;1.0088487,1207;1.0063912,478;1.0052714,816;1.0046589,1877;1.0038323,1198;1.0027237,3225;1.0026331,91;1.0022894,1823;1.0019249,2562;1.0018531,1612;1.0017802,1938;1.0016576,2772;1.001594,1221;1.0015287,1915;1.0014889,159;1.0014374,732;1.0012724,3094;1.001271,275;1.0011556,3671;1.0010467,3481;1.0010412,807;1.0009787,2599;1.0008297,641;1.0007957,1170;1.0007942,724;1.0007647,2487;1.0007632,3251;1.0007575,1295;1.0007463,2563;1.0007063,2904;1.0006982,3226;1.0006878,825;1.0006824,1544;1.00006773208939,2021;1.0000161272839183,1010;0.9999755836531694,2333;0.9999664603408323,2000;0.9999543428709159,2375;0.9999505977366184,73;0.9999454839342502,170;0.9999406822321127,741;0.9999276690469964,2395;0.9998992169524111
114,3272;3395;2324;3038;620,daytime:afternoon,3610;1.0391353,3611;1.0292269,3040;1.0249795,387;1.0248106,3638;1.0221688,1797;1.0188589,1628;1.0170246,2956;1.0088487,1207;1.0063912,478;1.0052714,816;1.0046589,1877;1.0038323,1198;1.0027237,3225;1.0026331,91;1.0022894,1823;1.0019249,2562;1.0018531,1612;1.0017802,1938;1.0016576,2772;1.001594,1221;1.0015287,1915;1.0014889,159;1.0014374,732;1.0012724,3094;1.001271,275;1.0011556,3671;1.0010467,3481;1.0010412,807;1.0009787,2599;1.0008297,831;1.0000542038582028,452;1.0000094866374907,620;0.9999992397105546,447;0.9999966902584797,1790;0.9999810435415076,2721;0.999966551607035,2022;0.9999655321981676,1513;0.9999620159702598,225;0.999959105151363,883;0.9999552014061905,3395;0.9999540503664581,1539;0.9999538112151504,2089;0.9999447538546633,3038;0.9999329797097473,320;0.9999184686329617,1339;0.9999145816630851,2381;0.999912117053555,1259;0.9999101175958914,3272;0.9999009633797649,2324;0.9998921058004641
114,2099;430;1968;416,daytime:night,3610;1.0391353,3611;1.0292269,3040;1.0249795,387;1.0248106,3638;1.0221688,1797;1.0188589,1628;1.0170246,2956;1.0088487,1207;1.0063912,478;1.0052714,816;1.0046589,1877;1.0038323,1198;1.0027237,3225;1.0026331,91;1.0022894,1823;1.0019249,2562;1.0018531,1612;1.0017802,1938;1.0016576,2772;1.001594,1221;1.0015287,1915;1.0014889,159;1.0014374,732;1.0012724,430;1.0000082841421098,1166;1.0000056827242827,568;0.9999924321114289,1233;0.9999746169293029,680;0.9999745098374562,333;0.9999689718489562,2798;0.9999682296680337,748;0.9999616245196973,2211;0.9999511122263861,820;0.9999420532318805,262;0.9999399752206123,1968;0.9999369874391677,2174;0.9999336286586955,1257;0.9999333710096598,414;0.9999283571871993,1130;0.9999274644728656,688;0.9999274641601212,2924;0.9999208968333819,1171;0.9999137642411522,207;0.9999109316786077,1975;0.999903114831797,1309;0.9999008568617315,2099;0.9998820617121411,416;0.999867376186422,931;0.9998519300597056,118;0.9991743762435387
55,398;690;2573;1282,daytime:morning,3610;1.039304,3611;1.0293936,3040;1.0251338,387;1.0249373,3638;1.0223433,1797;1.0190109,1628;1.0171992,2956;1.0090264,1207;1.006538,478;1.0054288,816;1.0047913,1877;1.0040118,1198;1.0028646,3225;1.0027587,91;1.0024436,1823;1.002104,2562;1.0020009,1612;1.0019457,1938;1.0017997,2772;1.0017458,1221;1.0016723,1915;1.0016322,159;1.0015988,732;1.0014337,3094;1.0014279,275;1.0013064,3481;1.0012152,3671;1.0011642,807;1.0011163,2599;1.000985,1170;1.0009533,641;1.0009348,724;1.0009329,3251;1.0009221,2487;1.0009135,1295;1.0008893,2563;1.0008639,3226;1.000857,825;1.0008448,2904;1.0008433,3223;1.0007936,3551;1.0007856,1514;1.0001584899438956,398;1.0001357928067616,805;1.000119814928114,322;1.0001145997013796,3006;1.0001096504982065,1282;1.000096337325214,2573;1.0000800705559958,690;1.000062218430718
55,2660;1569;1677;2497;591,daytime:evening,3610;1.039304,3611;1.0293936,3040;1.0251338,387;1.0249373,3638;1.0223433,1797;1.0190109,1628;1.0171992,2956;1.0090264,1207;1.006538,478;1.0054288,816;1.0047913,1877;1.0040118,1198;1.0028646,3225;1.0027587,91;1.0024436,1823;1.002104,2562;1.0020009,1612;1.0019457,1938;1.0017997,2772;1.0017458,1221;1.0016723,1915;1.0016322,732;1.0014337,3094;1.0014279,275;1.0013064,3481;1.0012152,3671;1.0011642,807;1.0011163,2599;1.000985,1170;1.0009533,641;1.0009348,724;1.0009329,1569;1.000157644166474,2578;1.0001525265468667,2497;1.0001484861005654,2913;1.0001400009138925,176;1.0001316823046458,2322;1.0001256867053219,2583;1.0001216493723764,2660;1.000110716945095,2253;1.0001081084565864,1846;1.000104560413356,2766;1.00009362885706,2031;1.0000917965414844,591;1.000086416960924,1326;1.0000843605250131,2925;1.0000584626850877,2469;1.000057304098304,1677;0.9996390497155311,2688;0.998770157806171
55,2122;2360;3641,daytime:afternoon,3610;1.039304,3611;1.0293936,3040;1.0251338,387;1.0249373,3638;1.0223433,1797;1.0190109,1628;1.0171992,2956;1.0090264,1207;1.006538,478;1.0054288,816;1.0047913,1877;1.0040118,3225;1.0027587,91;1.0024436,1823;1.002104,2562;1.0020009,1612;1.0019457,1938;1.0017997,2772;1.0017458,1221;1.0016723,1915;1.0016322,159;1.0015988,732;1.0014337,3094;1.0014279,275;1.0013064,3481;1.0012152,3671;1.0011642,807;1.0011163,2599;1.000985,1170;1.0009533,641;1.0009348,724;1.0009329,2487;1.0009135,1295;1.0008893,2563;1.0008639,3226;1.000857,825;1.0008448,2904;1.0008433,2449;1.0001571314041215,2122;1.0001488600677932,1484;1.0001267100225377,2519;1.0001191303486165,1063;1.0001051688752114,3670;1.0001000235674213,2691;1.000090016712494,886;1.0000831202122673,3641;1.0000796168558361,2360;0.999981901076938,3660;0.9999687465736837,3383;0.9996954014442289
55,3155;1034;1045;2199;925,daytime:night,3610;1.039304,3611;1.0293936,3040;1.0251338,387;1.0249373,3638;1.0223433,1797;1.0190109,1628;1.0171992,2956;1.0090264,1207;1.006538,478;1.0054288,816;1.0047913,1877;1.0040118,1198;1.0028646,3225;1.0027587,91;1.0024436,1823;1.002104,2562;1.0020009,1612;1.0019457,1938;1.0017997,2772;1.0017458,1221;1.0016723,1915;1.0016322,159;1.0015988,732;1.0014337,3094;1.0014279,275;1.0013064,3481;1.0012152,3671;1.0011642,807;1.0011163,641;1.0009348,724;1.0009329,3251;1.0009221,2487;1.0009135,1295;1.0008893,2563;1.0008639,3226;1.000857,825;1.0008448,2904;1.0008433,3223;1.0007936,3551;1.0007856,1045;1.000320671179339,919;1.000146799575405,3365;1.0001252122196305,3155;1.0001135576302174,925;1.0001022598618285,2347;1.000082224532708,3259;1.0000773655396376,1034;1.000005446261329,2199;0.9999935811303164,3393;0.9999917446131036
2,3540;1252;133,daytime:morning,3610;1.0392294,3611;1.0293101,3040;1.0250571,387;1.0248661,3638;1.0222638,1797;1.0189458,1628;1.0171163,2956;1.0089492,1207;1.0064573,478;1.0053523,816;1.0047296,1877;1.0039253,1198;1.002774,3225;1.0026679,91;1.0023446,1823;1.0020128,2562;1.0019343,1612;1.0018591,1938;1.0017263,2772;1.0016565,1221;1.0015947,1915;1.0015566,159;1.0015179,3094;1.0013547,732;1.001344,275;1.0012333,3481;1.0011294,3671;1.0010548,807;1.0010332,1170;1.0008994,2599;1.0008951,641;1.0008594,3251;1.000854,724;1.0008385,1295;1.0008359,2487;1.0008214,3226;1.0007792,2563;1.000779,825;1.0007603,2904;1.0007542,3223;1.0007132,3551;1.00071,1689;1.0007004,1381;1.0006795,1252;1.0000756026520754,822;1.0000431211921565,2261;1.0000009075336571,462;1.0000008514710175,133;0.9999429898669072,3540;0.9996570322601495
2,159;904;3280;2794,daytime:evening,3610;1.0392294,3611;1.0293101,3040;1.0250571,387;1.0248661,3638;1.0222638,1797;1.0189458,1628;1.0171163,2956;1.0089492,1207;1.0064573,478;1.0053523,816;1.0047296,1877;1.0039253,1198;1.002774,3225;1.0026679,91;1.0023446,1823;1.0020128,2562;1.0019343,1612;1.0018591,1938;1.0017263,2772;1.0016565,1221;1.0015947,1915;1.0015566,159;1.0015179,3094;1.0013547,732;1.001344,275;1.0012333,3481;1.0011294,3671;1.0010548,807;1.0010332,1170;1.0008994,2599;1.0008951,641;1.0008594,3251;1.000854,724;1.0008385,1295;1.0008359,2487;1.0008214,3226;1.0007792,2563;1.000779,825;1.0007603,2904;1.0007542,3223;1.0007132,3551;1.00071,1689;1.0007004,1381;1.0006795,992;1.0006762,1976;1.0006726,1356;1.0006334,2794;1.0000971163361578,904;1.0000033514837612,3280;0.9999836750685387
2,3112;1944;2826;1513,daytime:afternoon,3610;1.0392294,3611;1.0293101,3040;1.0250571,387;1.0248661,3638;1.0222638,1797;1.0189458,1628;1.0171163,2956;1.0089492,1207;1.0064573,478;1.0053523,816;1.0047296,1877;1.0039253,1198;1.002774,3225;1.0026679,91;1.0023446,1823;1.0020128,2562;1.0019343,1612;1.0018591,1938;1.0017263,2772;1.0016565,1221;1.0015947,1915;1.0015566,159;1.0015179,3094;1.0013547,732;1.001344,275;1.0012333,3481;1.0011294,3671;1.0010548,807;1.0010332,1170;1.0008994,2599;1.0008951,641;1.0008594,3251;1.000854,724;1.0008385,1295;1.0008359,2487;1.0008214,3226;1.0007792,2563;1.000779,825;1.0007603,2904;1.0007542,3223;1.0007132,3551;1.00071,1689;1.0007004,3112;1.000061070744365,1513;1.0000426414878745,1944;0.9999994454371939,2826;0.9999945335933225,1584;0.9999865599754076,3162;0.9999597501488874,1547;0.9999153017719912
2,3205;1279;343,daytime:night,3610;1.0392294,3611;1.0293101,3040;1.0250571,387;1.0248661,3638;1.0222638,1797;1.0189458,1628;1.0171163,2956;1.0089492,1207;1.0064573,478;1.0053523,816;1.0047296,1877;1.0039253,1198;1.002774,3225;1.0026679,91;1.0023446,1823;1.0020128,2562;1.0019343,1938;1.0017263,2772;1.0016565,1221;1.0015947,1915;1.0015566,159;1.0015179,3094;1.0013547,732;1.001344,275;1.0012333,3481;1.0011294,3671;1.0010548,807;1.0010332,1170;1.0008994,641;1.0008594,3251;1.000854,724;1.0008385,1295;1.0008359,2487;1.0008214,3226;1.0007792,2563;1.000779,825;1.0007603,2904;1.0007542,3223;1.0007132,3551;1.00071,1689;1.0007004,1381;1.0006795,992;1.0006762,1976;1.0006726,1197;1.0000742610713218,1279;1.0000490623429028,343;1.0000486332759435,2074;1.000044671769614,3205;1.000020878326055,2813;1.0000145195640433
133,3091;2457;326,daytime:morning,3610;1.0391687,3611;1.0292579,3040;1.0249585,387;1.0248386,3638;1.0222263,1797;1.0188905,1628;1.0170628,2956;1.0088602,1207;1.0064448,478;1.005321,816;1.004679,1877;1.0038558,1198;1.0027306,3225;1.0026115,91;1.0023265,1823;1.0019513,2562;1.001897,1612;1.0018064,1938;1.0016729,2772;1.001606,1221;1.0015421,1915;1.0015117,159;1.0014576,732;1.0013231,3094;1.0013181,275;1.0012118,3481;1.0010821,3671;1.0010502,807;1.0009799,1170;1.0008608,2599;1.0008366,641;1.000825,3251;1.0008225,724;1.0008135,2487;1.0007899,1295;1.000785,2563;1.0007415,2904;1.0007088,825;1.0006917,3551;1.0006868,3226;1.0006624,1689;1.0006571,1381;1.0006511,3223;1.0006477,326;1.0000302192081005,3091;0.9999930192385124,2457;0.9999820885008812,1727;0.9999652926950714,779;0.9999246877748037,19;0.9997837313314777
133,3807;652;2459;2323,daytime:evening,3610;1.0391687,3611;1.0292579,3040;1.0249585,387;1.0248386,3638;1.0222263,1797;1.0188905,1628;1.0170628,2956;1.0088602,1207;1.0064448,478;1.005321,816;1.004679,1877;1.0038558,1198;1.0027306,3225;1.0026115,91;1.0023265,1823;1.0019513,2562;1.001897,1612;1.0018064,1938;1.0016729,2772;1.001606,1221;1.0015421,1915;1.0015117,159;1.0014576,732;1.0013231,3807;1.0002900583415704,15;1.0000955590775196,1061;1.0000910381508403,3082;1.000079039304311,2724;1.0000703802667423,2459;1.0000602780460512,1880;1.0000590490069268,948;0.9999937883721183,1815;0.9999931460428583,993;0.9999891590564395,2284;0.9999837012178857,165;0.9999825750534324,930;0.9999806652257577,1889;0.9999782592448158,2323;0.9999749404565663,2990;0.9999722516398346,46;0.9999705103598061,772;0.9999599314803034,3399;0.9999591315949001,652;0.9999590717100131,823;0.9999579635432732,2740;0.9999552689337463,311;0.9999483318929521,2313;0.9999458397983085,3685;0.9999187028092165,3679;0.9985386494649549
133,2735;1890;1112;107;202,daytime:afternoon,3610;1.0391687,3611;1.0292579,3040;1.0249585,387;1.0248386,3638;1.0222263,1797;1.0188905,1628;1.0170628,2956;1.0088602,1207;1.0064448,478;1.005321,816;1.004679,1877;1.0038558,1198;1.0027306,3225;1.0026115,91;1.0023265,1823;1.0019513,2562;1.001897,1612;1.0018064,1938;1.0016729,2772;1.001606,1221;1.0015421,1915;1.0015117,159;1.0014576,732;1.0013231,3094;1.0013181,275;1.0012118,3481;1.0010821,3671;1.0010502,807;1.0009799,1170;1.0008608,2599;1.0008366,641;1.000825,3251;1.0008225,724;1.0008135,2487;1.0007899,1295;1.000785,2563;1.0007415,2904;1.0007088,825;1.0006917,3551;1.0006868,2010;1.000022195174073,2504;1.000008682742054,107;1.0000053241279083,2280;0.9999826730422853,2511;0.9999789846465056,1112;0.9999760357754983,202;0.9999652143837126,1890;0.9999494090939658,2978;0.9999488226012017,2735;0.9999151006419984
